cdn1_allcolo.ns481 S3FIFO-0.1000-1.9000 cache size       17, 5642533 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns481 S3FIFO-0.1000-1.9000 cache size       52, 5642533 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns481 S3FIFO-0.1000-1.9000 cache size      175, 5642533 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns481 S3FIFO-0.1000-1.9000 cache size      527, 5642533 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns481 S3FIFO-0.1000-1.9000 cache size     1756, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns481 S3FIFO-0.1000-1.9000 cache size     3513, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns481 S3FIFO-0.1000-1.9000 cache size     7027, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns481 S3FIFO-0.1000-1.9000 cache size    14054, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns481 S3FIFO-0.9900-1.9000 cache size       17, 5642533 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns481 S3FIFO-0.9900-1.9000 cache size       52, 5642533 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns481 S3FIFO-0.9900-1.9000 cache size      175, 5642533 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns481 S3FIFO-0.9900-1.9000 cache size      527, 5642533 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns481 S3FIFO-0.9900-1.9000 cache size     1756, 5642533 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns481 S3FIFO-0.9900-1.9000 cache size     3513, 5642533 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns481 S3FIFO-0.9900-1.9000 cache size     7027, 5642533 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns481 S3FIFO-0.9900-1.9000 cache size    14054, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns481 S3FIFO-0.8500-0.9000 cache size       17, 5642533 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns481 S3FIFO-0.8500-0.9000 cache size       52, 5642533 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns481 S3FIFO-0.8500-0.9000 cache size      175, 5642533 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns481 S3FIFO-0.8500-0.9000 cache size      527, 5642533 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns481 S3FIFO-0.8500-0.9000 cache size     1756, 5642533 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns481 S3FIFO-0.8500-0.9000 cache size     3513, 5642533 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns481 S3FIFO-0.8500-0.9000 cache size     7027, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns481 S3FIFO-0.8500-0.9000 cache size    14054, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns481 S3FIFO-0.5000-1.9000 cache size       17, 5642533 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns481 S3FIFO-0.5000-1.9000 cache size       52, 5642533 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns481 S3FIFO-0.5000-1.9000 cache size      175, 5642533 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns481 S3FIFO-0.5000-1.9000 cache size      527, 5642533 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns481 S3FIFO-0.5000-1.9000 cache size     1756, 5642533 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns481 S3FIFO-0.5000-1.9000 cache size     3513, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns481 S3FIFO-0.5000-1.9000 cache size     7027, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns481 S3FIFO-0.5000-1.9000 cache size    14054, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns481 S3FIFO-0.0250-1.9000 cache size       17, 5642533 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns481 S3FIFO-0.0250-1.9000 cache size       52, 5642533 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns481 S3FIFO-0.0250-1.9000 cache size      175, 5642533 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns481 S3FIFO-0.0250-1.9000 cache size      527, 5642533 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns481 S3FIFO-0.0250-1.9000 cache size     1756, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns481 S3FIFO-0.0250-1.9000 cache size     3513, 5642533 req, miss ratio 0.0031, byte miss ratio 0.0031
