cdn1_colo28.ns3041 S3FIFO-0.4500-1.9000 cache size      186, 3787763 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_colo28.ns3041 S3FIFO-0.0010-0.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.0010-0.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.7000-1.9000 cache size      186, 3787763 req, miss ratio 0.1789, byte miss ratio 0.1789
cdn1_colo28.ns3041 S3FIFO-0.7000-1.9000 cache size      560, 3787763 req, miss ratio 0.1002, byte miss ratio 0.1002
cdn1_colo28.ns3041 S3FIFO-0.7000-1.9000 cache size     1868, 3787763 req, miss ratio 0.0742, byte miss ratio 0.0742
cdn1_colo28.ns3041 S3FIFO-0.7000-1.9000 cache size     5604, 3787763 req, miss ratio 0.0660, byte miss ratio 0.0660
cdn1_colo28.ns3041 S3FIFO-0.7000-1.9000 cache size    18681, 3787763 req, miss ratio 0.0604, byte miss ratio 0.0604
cdn1_colo28.ns3041 S3FIFO-0.7000-1.9000 cache size    37363, 3787763 req, miss ratio 0.0575, byte miss ratio 0.0575
cdn1_colo28.ns3041 S3FIFO-0.7000-1.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.7000-1.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.2000-0.9000 cache size      186, 3787763 req, miss ratio 0.1235, byte miss ratio 0.1235
cdn1_colo28.ns3041 S3FIFO-0.2000-0.9000 cache size      560, 3787763 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_colo28.ns3041 S3FIFO-0.2000-0.9000 cache size     1868, 3787763 req, miss ratio 0.0673, byte miss ratio 0.0673
cdn1_colo28.ns3041 S3FIFO-0.2000-0.9000 cache size     5604, 3787763 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_colo28.ns3041 S3FIFO-0.2000-0.9000 cache size    18681, 3787763 req, miss ratio 0.0599, byte miss ratio 0.0599
cdn1_colo28.ns3041 S3FIFO-0.2000-0.9000 cache size    37363, 3787763 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns3041 S3FIFO-0.2000-0.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.2000-0.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.9500-1.9000 cache size      186, 3787763 req, miss ratio 0.2124, byte miss ratio 0.2124
cdn1_colo28.ns3041 S3FIFO-0.9500-1.9000 cache size      560, 3787763 req, miss ratio 0.1225, byte miss ratio 0.1225
cdn1_colo28.ns3041 S3FIFO-0.9500-1.9000 cache size     1868, 3787763 req, miss ratio 0.0865, byte miss ratio 0.0865
cdn1_colo28.ns3041 S3FIFO-0.9500-1.9000 cache size     5604, 3787763 req, miss ratio 0.0727, byte miss ratio 0.0727
cdn1_colo28.ns3041 S3FIFO-0.9500-1.9000 cache size    18681, 3787763 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_colo28.ns3041 S3FIFO-0.9500-1.9000 cache size    37363, 3787763 req, miss ratio 0.0598, byte miss ratio 0.0598
cdn1_colo28.ns3041 S3FIFO-0.9500-1.9000 cache size    74727, 3787763 req, miss ratio 0.0545, byte miss ratio 0.0545
cdn1_colo28.ns3041 S3FIFO-0.9500-1.9000 cache size   149454, 3787763 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_colo28.ns3041 S3FIFO-0.4500-0.9000 cache size      186, 3787763 req, miss ratio 0.1461, byte miss ratio 0.1461
cdn1_colo28.ns3041 S3FIFO-0.4500-0.9000 cache size      560, 3787763 req, miss ratio 0.0870, byte miss ratio 0.0870
cdn1_colo28.ns3041 S3FIFO-0.4500-0.9000 cache size     1868, 3787763 req, miss ratio 0.0692, byte miss ratio 0.0692
cdn1_colo28.ns3041 S3FIFO-0.4500-0.9000 cache size     5604, 3787763 req, miss ratio 0.0639, byte miss ratio 0.0639
cdn1_colo28.ns3041 S3FIFO-0.4500-0.9000 cache size    18681, 3787763 req, miss ratio 0.0600, byte miss ratio 0.0600
cdn1_colo28.ns3041 S3FIFO-0.4500-0.9000 cache size    37363, 3787763 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns3041 S3FIFO-0.4500-0.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.4500-0.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.0100-0.9000 cache size      186, 3787763 req, miss ratio 0.1127, byte miss ratio 0.1127
cdn1_colo28.ns3041 S3FIFO-0.0100-0.9000 cache size      560, 3787763 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns3041 S3FIFO-0.0100-0.9000 cache size     1868, 3787763 req, miss ratio 0.0668, byte miss ratio 0.0668
cdn1_colo28.ns3041 S3FIFO-0.0100-0.9000 cache size     5604, 3787763 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_colo28.ns3041 S3FIFO-0.0100-0.9000 cache size    18681, 3787763 req, miss ratio 0.0599, byte miss ratio 0.0599
cdn1_colo28.ns3041 S3FIFO-0.0100-0.9000 cache size    37363, 3787763 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns3041 S3FIFO-0.0100-0.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.0100-0.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.1500-1.9000 cache size      186, 3787763 req, miss ratio 0.1212, byte miss ratio 0.1212
cdn1_colo28.ns3041 S3FIFO-0.1500-1.9000 cache size      560, 3787763 req, miss ratio 0.0794, byte miss ratio 0.0794
cdn1_colo28.ns3041 S3FIFO-0.1500-1.9000 cache size     1868, 3787763 req, miss ratio 0.0670, byte miss ratio 0.0670
cdn1_colo28.ns3041 S3FIFO-0.1500-1.9000 cache size     5604, 3787763 req, miss ratio 0.0632, byte miss ratio 0.0632
cdn1_colo28.ns3041 S3FIFO-0.1500-1.9000 cache size    18681, 3787763 req, miss ratio 0.0596, byte miss ratio 0.0596
cdn1_colo28.ns3041 S3FIFO-0.1500-1.9000 cache size    37363, 3787763 req, miss ratio 0.0569, byte miss ratio 0.0569
cdn1_colo28.ns3041 S3FIFO-0.1500-1.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.1500-1.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.9000-1.9000 cache size      186, 3787763 req, miss ratio 0.2052, byte miss ratio 0.2052
cdn1_colo28.ns3041 S3FIFO-0.9000-1.9000 cache size      560, 3787763 req, miss ratio 0.1174, byte miss ratio 0.1174
cdn1_colo28.ns3041 S3FIFO-0.9000-1.9000 cache size     1868, 3787763 req, miss ratio 0.0831, byte miss ratio 0.0831
cdn1_colo28.ns3041 S3FIFO-0.9000-1.9000 cache size     5604, 3787763 req, miss ratio 0.0705, byte miss ratio 0.0705
cdn1_colo28.ns3041 S3FIFO-0.9000-1.9000 cache size    18681, 3787763 req, miss ratio 0.0629, byte miss ratio 0.0629
cdn1_colo28.ns3041 S3FIFO-0.9000-1.9000 cache size    37363, 3787763 req, miss ratio 0.0591, byte miss ratio 0.0591
cdn1_colo28.ns3041 S3FIFO-0.9000-1.9000 cache size    74727, 3787763 req, miss ratio 0.0541, byte miss ratio 0.0541
cdn1_colo28.ns3041 S3FIFO-0.9000-1.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.0500-1.9000 cache size      186, 3787763 req, miss ratio 0.1157, byte miss ratio 0.1157
cdn1_colo28.ns3041 S3FIFO-0.0500-1.9000 cache size      560, 3787763 req, miss ratio 0.0780, byte miss ratio 0.0780
cdn1_colo28.ns3041 S3FIFO-0.0500-1.9000 cache size     1868, 3787763 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_colo28.ns3041 S3FIFO-0.0500-1.9000 cache size     5604, 3787763 req, miss ratio 0.0632, byte miss ratio 0.0632
cdn1_colo28.ns3041 S3FIFO-0.0500-1.9000 cache size    18681, 3787763 req, miss ratio 0.0595, byte miss ratio 0.0595
cdn1_colo28.ns3041 S3FIFO-0.0500-1.9000 cache size    37363, 3787763 req, miss ratio 0.0569, byte miss ratio 0.0569
cdn1_colo28.ns3041 S3FIFO-0.0500-1.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.0500-1.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.2500-1.9000 cache size      186, 3787763 req, miss ratio 0.1285, byte miss ratio 0.1285
cdn1_colo28.ns3041 S3FIFO-0.2500-1.9000 cache size      560, 3787763 req, miss ratio 0.0814, byte miss ratio 0.0814
cdn1_colo28.ns3041 S3FIFO-0.2500-1.9000 cache size     1868, 3787763 req, miss ratio 0.0676, byte miss ratio 0.0676
cdn1_colo28.ns3041 S3FIFO-0.2500-1.9000 cache size     5604, 3787763 req, miss ratio 0.0634, byte miss ratio 0.0634
cdn1_colo28.ns3041 S3FIFO-0.2500-1.9000 cache size    18681, 3787763 req, miss ratio 0.0597, byte miss ratio 0.0597
cdn1_colo28.ns3041 S3FIFO-0.2500-1.9000 cache size    37363, 3787763 req, miss ratio 0.0569, byte miss ratio 0.0569
cdn1_colo28.ns3041 S3FIFO-0.2500-1.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.2500-1.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.6000-0.9000 cache size      186, 3787763 req, miss ratio 0.1649, byte miss ratio 0.1649
cdn1_colo28.ns3041 S3FIFO-0.6000-0.9000 cache size      560, 3787763 req, miss ratio 0.0935, byte miss ratio 0.0935
cdn1_colo28.ns3041 S3FIFO-0.6000-0.9000 cache size     1868, 3787763 req, miss ratio 0.0715, byte miss ratio 0.0715
cdn1_colo28.ns3041 S3FIFO-0.6000-0.9000 cache size     5604, 3787763 req, miss ratio 0.0647, byte miss ratio 0.0647
cdn1_colo28.ns3041 S3FIFO-0.6000-0.9000 cache size    18681, 3787763 req, miss ratio 0.0602, byte miss ratio 0.0602
cdn1_colo28.ns3041 S3FIFO-0.6000-0.9000 cache size    37363, 3787763 req, miss ratio 0.0572, byte miss ratio 0.0572
cdn1_colo28.ns3041 S3FIFO-0.6000-0.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.6000-0.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.4000-1.9000 cache size      186, 3787763 req, miss ratio 0.1423, byte miss ratio 0.1423
cdn1_colo28.ns3041 S3FIFO-0.4000-1.9000 cache size      560, 3787763 req, miss ratio 0.0857, byte miss ratio 0.0857
cdn1_colo28.ns3041 S3FIFO-0.4000-1.9000 cache size     1868, 3787763 req, miss ratio 0.0688, byte miss ratio 0.0688
cdn1_colo28.ns3041 S3FIFO-0.4000-1.9000 cache size     5604, 3787763 req, miss ratio 0.0637, byte miss ratio 0.0637
cdn1_colo28.ns3041 S3FIFO-0.4000-1.9000 cache size    18681, 3787763 req, miss ratio 0.0597, byte miss ratio 0.0597
cdn1_colo28.ns3041 S3FIFO-0.4000-1.9000 cache size    37363, 3787763 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns3041 S3FIFO-0.4000-1.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.4000-1.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.1000-0.9000 cache size      186, 3787763 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns3041 S3FIFO-0.1000-0.9000 cache size      560, 3787763 req, miss ratio 0.0785, byte miss ratio 0.0785
cdn1_colo28.ns3041 S3FIFO-0.1000-0.9000 cache size     1868, 3787763 req, miss ratio 0.0669, byte miss ratio 0.0669
cdn1_colo28.ns3041 S3FIFO-0.1000-0.9000 cache size     5604, 3787763 req, miss ratio 0.0634, byte miss ratio 0.0634
cdn1_colo28.ns3041 S3FIFO-0.1000-0.9000 cache size    18681, 3787763 req, miss ratio 0.0599, byte miss ratio 0.0599
cdn1_colo28.ns3041 S3FIFO-0.1000-0.9000 cache size    37363, 3787763 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns3041 S3FIFO-0.1000-0.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.1000-0.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.3000-1.9000 cache size      186, 3787763 req, miss ratio 0.1326, byte miss ratio 0.1326
cdn1_colo28.ns3041 S3FIFO-0.3000-1.9000 cache size      560, 3787763 req, miss ratio 0.0827, byte miss ratio 0.0827
cdn1_colo28.ns3041 S3FIFO-0.3000-1.9000 cache size     1868, 3787763 req, miss ratio 0.0679, byte miss ratio 0.0679
cdn1_colo28.ns3041 S3FIFO-0.3000-1.9000 cache size     5604, 3787763 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_colo28.ns3041 S3FIFO-0.3000-1.9000 cache size    18681, 3787763 req, miss ratio 0.0597, byte miss ratio 0.0597
cdn1_colo28.ns3041 S3FIFO-0.3000-1.9000 cache size    37363, 3787763 req, miss ratio 0.0569, byte miss ratio 0.0569
cdn1_colo28.ns3041 S3FIFO-0.3000-1.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.3000-1.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.3500-0.9000 cache size      186, 3787763 req, miss ratio 0.1359, byte miss ratio 0.1359
cdn1_colo28.ns3041 S3FIFO-0.3500-0.9000 cache size      560, 3787763 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_colo28.ns3041 S3FIFO-0.3500-0.9000 cache size     1868, 3787763 req, miss ratio 0.0682, byte miss ratio 0.0682
cdn1_colo28.ns3041 S3FIFO-0.3500-0.9000 cache size     5604, 3787763 req, miss ratio 0.0637, byte miss ratio 0.0637
cdn1_colo28.ns3041 S3FIFO-0.3500-0.9000 cache size    18681, 3787763 req, miss ratio 0.0600, byte miss ratio 0.0600
cdn1_colo28.ns3041 S3FIFO-0.3500-0.9000 cache size    37363, 3787763 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns3041 S3FIFO-0.3500-0.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.3500-0.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.0250-0.9000 cache size      186, 3787763 req, miss ratio 0.1134, byte miss ratio 0.1134
cdn1_colo28.ns3041 S3FIFO-0.0250-0.9000 cache size      560, 3787763 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns3041 S3FIFO-0.0250-0.9000 cache size     1868, 3787763 req, miss ratio 0.0668, byte miss ratio 0.0668
cdn1_colo28.ns3041 S3FIFO-0.0250-0.9000 cache size     5604, 3787763 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_colo28.ns3041 S3FIFO-0.0250-0.9000 cache size    18681, 3787763 req, miss ratio 0.0599, byte miss ratio 0.0599
cdn1_colo28.ns3041 S3FIFO-0.0250-0.9000 cache size    37363, 3787763 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns3041 S3FIFO-0.0250-0.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.0250-0.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.9900-0.9000 cache size      186, 3787763 req, miss ratio 0.2193, byte miss ratio 0.2193
cdn1_colo28.ns3041 S3FIFO-0.9900-0.9000 cache size      560, 3787763 req, miss ratio 0.1265, byte miss ratio 0.1265
cdn1_colo28.ns3041 S3FIFO-0.9900-0.9000 cache size     1868, 3787763 req, miss ratio 0.0896, byte miss ratio 0.0896
cdn1_colo28.ns3041 S3FIFO-0.9900-0.9000 cache size     5604, 3787763 req, miss ratio 0.0749, byte miss ratio 0.0749
cdn1_colo28.ns3041 S3FIFO-0.9900-0.9000 cache size    18681, 3787763 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_colo28.ns3041 S3FIFO-0.9900-0.9000 cache size    37363, 3787763 req, miss ratio 0.0605, byte miss ratio 0.0605
cdn1_colo28.ns3041 S3FIFO-0.9900-0.9000 cache size    74727, 3787763 req, miss ratio 0.0552, byte miss ratio 0.0552
cdn1_colo28.ns3041 S3FIFO-0.9900-0.9000 cache size   149454, 3787763 req, miss ratio 0.0501, byte miss ratio 0.0501
cdn1_colo28.ns3041 S3FIFO-0.2500-0.9000 cache size      186, 3787763 req, miss ratio 0.1271, byte miss ratio 0.1271
cdn1_colo28.ns3041 S3FIFO-0.2500-0.9000 cache size      560, 3787763 req, miss ratio 0.0811, byte miss ratio 0.0811
cdn1_colo28.ns3041 S3FIFO-0.2500-0.9000 cache size     1868, 3787763 req, miss ratio 0.0676, byte miss ratio 0.0676
cdn1_colo28.ns3041 S3FIFO-0.2500-0.9000 cache size     5604, 3787763 req, miss ratio 0.0636, byte miss ratio 0.0636
cdn1_colo28.ns3041 S3FIFO-0.2500-0.9000 cache size    18681, 3787763 req, miss ratio 0.0599, byte miss ratio 0.0599
cdn1_colo28.ns3041 S3FIFO-0.2500-0.9000 cache size    37363, 3787763 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns3041 S3FIFO-0.2500-0.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.2500-0.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.8500-1.9000 cache size      186, 3787763 req, miss ratio 0.1984, byte miss ratio 0.1984
cdn1_colo28.ns3041 S3FIFO-0.8500-1.9000 cache size      560, 3787763 req, miss ratio 0.1125, byte miss ratio 0.1125
cdn1_colo28.ns3041 S3FIFO-0.8500-1.9000 cache size     1868, 3787763 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns3041 S3FIFO-0.8500-1.9000 cache size     5604, 3787763 req, miss ratio 0.0689, byte miss ratio 0.0689
cdn1_colo28.ns3041 S3FIFO-0.8500-1.9000 cache size    18681, 3787763 req, miss ratio 0.0621, byte miss ratio 0.0621
cdn1_colo28.ns3041 S3FIFO-0.8500-1.9000 cache size    37363, 3787763 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_colo28.ns3041 S3FIFO-0.8500-1.9000 cache size    74727, 3787763 req, miss ratio 0.0540, byte miss ratio 0.0540
cdn1_colo28.ns3041 S3FIFO-0.8500-1.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.9000-0.9000 cache size      186, 3787763 req, miss ratio 0.2058, byte miss ratio 0.2058
cdn1_colo28.ns3041 S3FIFO-0.9000-0.9000 cache size      560, 3787763 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns3041 S3FIFO-0.9000-0.9000 cache size     1868, 3787763 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_colo28.ns3041 S3FIFO-0.9000-0.9000 cache size     5604, 3787763 req, miss ratio 0.0702, byte miss ratio 0.0702
cdn1_colo28.ns3041 S3FIFO-0.9000-0.9000 cache size    18681, 3787763 req, miss ratio 0.0627, byte miss ratio 0.0627
cdn1_colo28.ns3041 S3FIFO-0.9000-0.9000 cache size    37363, 3787763 req, miss ratio 0.0589, byte miss ratio 0.0589
cdn1_colo28.ns3041 S3FIFO-0.9000-0.9000 cache size    74727, 3787763 req, miss ratio 0.0541, byte miss ratio 0.0541
cdn1_colo28.ns3041 S3FIFO-0.9000-0.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.5000-0.9000 cache size      186, 3787763 req, miss ratio 0.1526, byte miss ratio 0.1526
cdn1_colo28.ns3041 S3FIFO-0.5000-0.9000 cache size      560, 3787763 req, miss ratio 0.0889, byte miss ratio 0.0889
cdn1_colo28.ns3041 S3FIFO-0.5000-0.9000 cache size     1868, 3787763 req, miss ratio 0.0699, byte miss ratio 0.0699
cdn1_colo28.ns3041 S3FIFO-0.5000-0.9000 cache size     5604, 3787763 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_colo28.ns3041 S3FIFO-0.5000-0.9000 cache size    18681, 3787763 req, miss ratio 0.0601, byte miss ratio 0.0601
cdn1_colo28.ns3041 S3FIFO-0.5000-0.9000 cache size    37363, 3787763 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns3041 S3FIFO-0.5000-0.9000 cache size    74727, 3787763 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3041 S3FIFO-0.5000-0.9000 cache size   149454, 3787763 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns3041 S3FIFO-0.8500-0.9000 cache size      186, 3787763 req, miss ratio 0.1987, byte miss ratio 0.1987
cdn1_colo28.ns3041 S3FIFO-0.8500-0.9000 cache size      560, 3787763 req, miss ratio 0.1122, byte miss ratio 0.1122
