cdn1_allcolo.ns33 S3FIFO-0.7000-0.9000 cache size       10, 4517022 req, miss ratio 0.2917, byte miss ratio 0.2917
cdn1_allcolo.ns33 S3FIFO-0.7000-0.9000 cache size       35, 4517022 req, miss ratio 0.0648, byte miss ratio 0.0648
cdn1_allcolo.ns33 S3FIFO-0.7000-0.9000 cache size      105, 4517022 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns33 S3FIFO-0.7000-0.9000 cache size      351, 4517022 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns33 S3FIFO-0.7000-0.9000 cache size      703, 4517022 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns33 S3FIFO-0.7000-0.9000 cache size     1406, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.7000-0.9000 cache size     2812, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.7500-0.9000 cache size       10, 4517022 req, miss ratio 0.2917, byte miss ratio 0.2917
cdn1_allcolo.ns33 S3FIFO-0.7500-0.9000 cache size       35, 4517022 req, miss ratio 0.0672, byte miss ratio 0.0672
cdn1_allcolo.ns33 S3FIFO-0.7500-0.9000 cache size      105, 4517022 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns33 S3FIFO-0.7500-0.9000 cache size      351, 4517022 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns33 S3FIFO-0.7500-0.9000 cache size      703, 4517022 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns33 S3FIFO-0.7500-0.9000 cache size     1406, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.7500-0.9000 cache size     2812, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.9900-1.9000 cache size       10, 4517022 req, miss ratio 0.3111, byte miss ratio 0.3111
cdn1_allcolo.ns33 S3FIFO-0.9900-1.9000 cache size       35, 4517022 req, miss ratio 0.0757, byte miss ratio 0.0757
cdn1_allcolo.ns33 S3FIFO-0.9900-1.9000 cache size      105, 4517022 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns33 S3FIFO-0.9900-1.9000 cache size      351, 4517022 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns33 S3FIFO-0.9900-1.9000 cache size      703, 4517022 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns33 S3FIFO-0.9900-1.9000 cache size     1406, 4517022 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns33 S3FIFO-0.9900-1.9000 cache size     2812, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.3500-1.9000 cache size       10, 4517022 req, miss ratio 0.2509, byte miss ratio 0.2509
cdn1_allcolo.ns33 S3FIFO-0.3500-1.9000 cache size       35, 4517022 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_allcolo.ns33 S3FIFO-0.3500-1.9000 cache size      105, 4517022 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns33 S3FIFO-0.3500-1.9000 cache size      351, 4517022 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns33 S3FIFO-0.3500-1.9000 cache size      703, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.3500-1.9000 cache size     1406, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.3500-1.9000 cache size     2812, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.2500-1.9000 cache size       10, 4517022 req, miss ratio 0.2427, byte miss ratio 0.2427
cdn1_allcolo.ns33 S3FIFO-0.2500-1.9000 cache size       35, 4517022 req, miss ratio 0.0478, byte miss ratio 0.0478
cdn1_allcolo.ns33 S3FIFO-0.2500-1.9000 cache size      105, 4517022 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns33 S3FIFO-0.2500-1.9000 cache size      351, 4517022 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns33 S3FIFO-0.2500-1.9000 cache size      703, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.2500-1.9000 cache size     1406, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.2500-1.9000 cache size     2812, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.5500-0.9000 cache size       10, 4517022 req, miss ratio 0.2661, byte miss ratio 0.2661
cdn1_allcolo.ns33 S3FIFO-0.5500-0.9000 cache size       35, 4517022 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_allcolo.ns33 S3FIFO-0.5500-0.9000 cache size      105, 4517022 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns33 S3FIFO-0.5500-0.9000 cache size      351, 4517022 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns33 S3FIFO-0.5500-0.9000 cache size      703, 4517022 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns33 S3FIFO-0.5500-0.9000 cache size     1406, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.5500-0.9000 cache size     2812, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.1000-0.9000 cache size       10, 4517022 req, miss ratio 0.2254, byte miss ratio 0.2254
cdn1_allcolo.ns33 S3FIFO-0.1000-0.9000 cache size       35, 4517022 req, miss ratio 0.0430, byte miss ratio 0.0430
cdn1_allcolo.ns33 S3FIFO-0.1000-0.9000 cache size      105, 4517022 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns33 S3FIFO-0.1000-0.9000 cache size      351, 4517022 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns33 S3FIFO-0.1000-0.9000 cache size      703, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.1000-0.9000 cache size     1406, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns33 S3FIFO-0.1000-0.9000 cache size     2812, 4517022 req, miss ratio 0.0008, byte miss ratio 0.0008
