cdn1_allcolo.ns984 S3FIFO-0.2000-0.9000 cache size       15, 1323584 req, miss ratio 0.1092, byte miss ratio 0.1092
cdn1_allcolo.ns984 S3FIFO-0.2000-0.9000 cache size       31, 1323584 req, miss ratio 0.0502, byte miss ratio 0.0502
cdn1_allcolo.ns984 S3FIFO-0.2000-0.9000 cache size       62, 1323584 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_allcolo.ns984 S3FIFO-0.2000-0.9000 cache size      125, 1323584 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns984 S3FIFO-0.1000-1.9000 cache size       15, 1323584 req, miss ratio 0.1077, byte miss ratio 0.1077
cdn1_allcolo.ns984 S3FIFO-0.1000-1.9000 cache size       31, 1323584 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_allcolo.ns984 S3FIFO-0.1000-1.9000 cache size       62, 1323584 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_allcolo.ns984 S3FIFO-0.1000-1.9000 cache size      125, 1323584 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns984 S3FIFO-0.9000-0.9000 cache size       15, 1323584 req, miss ratio 0.1551, byte miss ratio 0.1551
cdn1_allcolo.ns984 S3FIFO-0.9000-0.9000 cache size       31, 1323584 req, miss ratio 0.0705, byte miss ratio 0.0705
cdn1_allcolo.ns984 S3FIFO-0.9000-0.9000 cache size       62, 1323584 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_allcolo.ns984 S3FIFO-0.9000-0.9000 cache size      125, 1323584 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns984 S3FIFO-0.0250-0.9000 cache size       15, 1323584 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns984 S3FIFO-0.0250-0.9000 cache size       31, 1323584 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns984 S3FIFO-0.0250-0.9000 cache size       62, 1323584 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns984 S3FIFO-0.0250-0.9000 cache size      125, 1323584 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns984 S3FIFO-0.6500-1.9000 cache size       15, 1323584 req, miss ratio 0.1343, byte miss ratio 0.1343
cdn1_allcolo.ns984 S3FIFO-0.6500-1.9000 cache size       31, 1323584 req, miss ratio 0.0612, byte miss ratio 0.0612
cdn1_allcolo.ns984 S3FIFO-0.6500-1.9000 cache size       62, 1323584 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns984 S3FIFO-0.6500-1.9000 cache size      125, 1323584 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns984 S3FIFO-0.4500-1.9000 cache size       15, 1323584 req, miss ratio 0.1224, byte miss ratio 0.1224
cdn1_allcolo.ns984 S3FIFO-0.4500-1.9000 cache size       31, 1323584 req, miss ratio 0.0557, byte miss ratio 0.0557
cdn1_allcolo.ns984 S3FIFO-0.4500-1.9000 cache size       62, 1323584 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_allcolo.ns984 S3FIFO-0.4500-1.9000 cache size      125, 1323584 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns984 S3FIFO-0.5500-0.9000 cache size       15, 1323584 req, miss ratio 0.1303, byte miss ratio 0.1303
cdn1_allcolo.ns984 S3FIFO-0.5500-0.9000 cache size       31, 1323584 req, miss ratio 0.0592, byte miss ratio 0.0592
cdn1_allcolo.ns984 S3FIFO-0.5500-0.9000 cache size       62, 1323584 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns984 S3FIFO-0.5500-0.9000 cache size      125, 1323584 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns984 S3FIFO-0.8000-0.9000 cache size       15, 1323584 req, miss ratio 0.1498, byte miss ratio 0.1498
cdn1_allcolo.ns984 S3FIFO-0.8000-0.9000 cache size       31, 1323584 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_allcolo.ns984 S3FIFO-0.8000-0.9000 cache size       62, 1323584 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_allcolo.ns984 S3FIFO-0.8000-0.9000 cache size      125, 1323584 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns984 S3FIFO-0.5500-1.9000 cache size       15, 1323584 req, miss ratio 0.1302, byte miss ratio 0.1302
cdn1_allcolo.ns984 S3FIFO-0.5500-1.9000 cache size       31, 1323584 req, miss ratio 0.0589, byte miss ratio 0.0589
cdn1_allcolo.ns984 S3FIFO-0.5500-1.9000 cache size       62, 1323584 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns984 S3FIFO-0.5500-1.9000 cache size      125, 1323584 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns984 S3FIFO-0.5000-0.9000 cache size       15, 1323584 req, miss ratio 0.1253, byte miss ratio 0.1253
cdn1_allcolo.ns984 S3FIFO-0.5000-0.9000 cache size       31, 1323584 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_allcolo.ns984 S3FIFO-0.5000-0.9000 cache size       62, 1323584 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns984 S3FIFO-0.5000-0.9000 cache size      125, 1323584 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns984 S3FIFO-0.9500-0.9000 cache size       15, 1323584 req, miss ratio 0.1611, byte miss ratio 0.1611
cdn1_allcolo.ns984 S3FIFO-0.9500-0.9000 cache size       31, 1323584 req, miss ratio 0.0731, byte miss ratio 0.0731
cdn1_allcolo.ns984 S3FIFO-0.9500-0.9000 cache size       62, 1323584 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns984 S3FIFO-0.9500-0.9000 cache size      125, 1323584 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns984 S3FIFO-0.6000-1.9000 cache size       15, 1323584 req, miss ratio 0.1343, byte miss ratio 0.1343
cdn1_allcolo.ns984 S3FIFO-0.6000-1.9000 cache size       31, 1323584 req, miss ratio 0.0597, byte miss ratio 0.0597
cdn1_allcolo.ns984 S3FIFO-0.6000-1.9000 cache size       62, 1323584 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns984 S3FIFO-0.6000-1.9000 cache size      125, 1323584 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns984 S3FIFO-0.4500-0.9000 cache size       15, 1323584 req, miss ratio 0.1207, byte miss ratio 0.1207
cdn1_allcolo.ns984 S3FIFO-0.4500-0.9000 cache size       31, 1323584 req, miss ratio 0.0559, byte miss ratio 0.0559
cdn1_allcolo.ns984 S3FIFO-0.4500-0.9000 cache size       62, 1323584 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_allcolo.ns984 S3FIFO-0.4500-0.9000 cache size      125, 1323584 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns984 S3FIFO-0.9900-1.9000 cache size       15, 1323584 req, miss ratio 0.1553, byte miss ratio 0.1553
cdn1_allcolo.ns984 S3FIFO-0.9900-1.9000 cache size       31, 1323584 req, miss ratio 0.0732, byte miss ratio 0.0732
cdn1_allcolo.ns984 S3FIFO-0.9900-1.9000 cache size       62, 1323584 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_allcolo.ns984 S3FIFO-0.9900-1.9000 cache size      125, 1323584 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns984 S3FIFO-0.7500-0.9000 cache size       15, 1323584 req, miss ratio 0.1449, byte miss ratio 0.1449
cdn1_allcolo.ns984 S3FIFO-0.7500-0.9000 cache size       31, 1323584 req, miss ratio 0.0655, byte miss ratio 0.0655
cdn1_allcolo.ns984 S3FIFO-0.7500-0.9000 cache size       62, 1323584 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns984 S3FIFO-0.7500-0.9000 cache size      125, 1323584 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns984 S3FIFO-0.6500-0.9000 cache size       15, 1323584 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_allcolo.ns984 S3FIFO-0.6500-0.9000 cache size       31, 1323584 req, miss ratio 0.0620, byte miss ratio 0.0620
cdn1_allcolo.ns984 S3FIFO-0.6500-0.9000 cache size       62, 1323584 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns984 S3FIFO-0.6500-0.9000 cache size      125, 1323584 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns984 S3FIFO-0.3000-1.9000 cache size       15, 1323584 req, miss ratio 0.1157, byte miss ratio 0.1157
cdn1_allcolo.ns984 S3FIFO-0.3000-1.9000 cache size       31, 1323584 req, miss ratio 0.0527, byte miss ratio 0.0527
cdn1_allcolo.ns984 S3FIFO-0.3000-1.9000 cache size       62, 1323584 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns984 S3FIFO-0.3000-1.9000 cache size      125, 1323584 req, miss ratio 0.0005, byte miss ratio 0.0005
