cdn1_colo28.ns885 S3FIFO-0.6000-1.9000 cache size     7316, 8496412 req, miss ratio 0.8683, byte miss ratio 0.8683
cdn1_colo28.ns885 S3FIFO-0.7500-1.9000 cache size   219488, 8496412 req, miss ratio 0.8613, byte miss ratio 0.8613
cdn1_colo28.ns885 S3FIFO-0.7500-1.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.7500-1.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.7500-1.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.7500-1.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0250-0.9000 cache size     7316, 8496412 req, miss ratio 0.8765, byte miss ratio 0.8765
cdn1_colo28.ns885 S3FIFO-0.0250-0.9000 cache size    21948, 8496412 req, miss ratio 0.8738, byte miss ratio 0.8738
cdn1_colo28.ns885 S3FIFO-0.0250-0.9000 cache size    73162, 8496412 req, miss ratio 0.8696, byte miss ratio 0.8696
cdn1_colo28.ns885 S3FIFO-0.0250-0.9000 cache size   219488, 8496412 req, miss ratio 0.8645, byte miss ratio 0.8645
cdn1_colo28.ns885 S3FIFO-0.0250-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0250-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0250-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0250-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3500-0.9000 cache size     7316, 8496412 req, miss ratio 0.8701, byte miss ratio 0.8701
cdn1_colo28.ns885 S3FIFO-0.3500-0.9000 cache size    21948, 8496412 req, miss ratio 0.8664, byte miss ratio 0.8664
cdn1_colo28.ns885 S3FIFO-0.3500-0.9000 cache size    73162, 8496412 req, miss ratio 0.8636, byte miss ratio 0.8636
cdn1_colo28.ns885 S3FIFO-0.3500-0.9000 cache size   219488, 8496412 req, miss ratio 0.8619, byte miss ratio 0.8619
cdn1_colo28.ns885 S3FIFO-0.3500-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3500-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3500-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3500-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4500-1.9000 cache size     7316, 8496412 req, miss ratio 0.8692, byte miss ratio 0.8692
cdn1_colo28.ns885 S3FIFO-0.4500-1.9000 cache size    21948, 8496412 req, miss ratio 0.8656, byte miss ratio 0.8656
cdn1_colo28.ns885 S3FIFO-0.4500-1.9000 cache size    73162, 8496412 req, miss ratio 0.8632, byte miss ratio 0.8632
cdn1_colo28.ns885 S3FIFO-0.4500-1.9000 cache size   219488, 8496412 req, miss ratio 0.8616, byte miss ratio 0.8616
cdn1_colo28.ns885 S3FIFO-0.4500-1.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4500-1.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4500-1.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4500-1.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.2500-0.9000 cache size     7316, 8496412 req, miss ratio 0.8712, byte miss ratio 0.8712
cdn1_colo28.ns885 S3FIFO-0.2500-0.9000 cache size    21948, 8496412 req, miss ratio 0.8673, byte miss ratio 0.8673
cdn1_colo28.ns885 S3FIFO-0.2500-0.9000 cache size    73162, 8496412 req, miss ratio 0.8642, byte miss ratio 0.8642
cdn1_colo28.ns885 S3FIFO-0.2500-0.9000 cache size   219488, 8496412 req, miss ratio 0.8621, byte miss ratio 0.8621
cdn1_colo28.ns885 S3FIFO-0.2500-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.2500-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.2500-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.2500-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0010-0.9000 cache size     7316, 8496412 req, miss ratio 0.8807, byte miss ratio 0.8807
cdn1_colo28.ns885 S3FIFO-0.0010-0.9000 cache size    21948, 8496412 req, miss ratio 0.8787, byte miss ratio 0.8787
cdn1_colo28.ns885 S3FIFO-0.0010-0.9000 cache size    73162, 8496412 req, miss ratio 0.8747, byte miss ratio 0.8747
cdn1_colo28.ns885 S3FIFO-0.0010-0.9000 cache size   219488, 8496412 req, miss ratio 0.8684, byte miss ratio 0.8684
cdn1_colo28.ns885 S3FIFO-0.0010-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0010-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0010-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0010-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.6500-0.9000 cache size     7316, 8496412 req, miss ratio 0.8681, byte miss ratio 0.8681
cdn1_colo28.ns885 S3FIFO-0.6500-0.9000 cache size    21948, 8496412 req, miss ratio 0.8649, byte miss ratio 0.8649
cdn1_colo28.ns885 S3FIFO-0.6500-0.9000 cache size    73162, 8496412 req, miss ratio 0.8627, byte miss ratio 0.8627
cdn1_colo28.ns885 S3FIFO-0.6500-0.9000 cache size   219488, 8496412 req, miss ratio 0.8614, byte miss ratio 0.8614
cdn1_colo28.ns885 S3FIFO-0.6500-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.6500-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.6500-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.6500-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.9500-0.9000 cache size     7316, 8496412 req, miss ratio 0.8673, byte miss ratio 0.8673
cdn1_colo28.ns885 S3FIFO-0.9500-0.9000 cache size    21948, 8496412 req, miss ratio 0.8644, byte miss ratio 0.8644
cdn1_colo28.ns885 S3FIFO-0.9500-0.9000 cache size    73162, 8496412 req, miss ratio 0.8622, byte miss ratio 0.8622
cdn1_colo28.ns885 S3FIFO-0.9500-0.9000 cache size   219488, 8496412 req, miss ratio 0.8612, byte miss ratio 0.8612
cdn1_colo28.ns885 S3FIFO-0.9500-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.9500-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.9500-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.9500-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0500-1.9000 cache size     7316, 8496412 req, miss ratio 0.8752, byte miss ratio 0.8752
cdn1_colo28.ns885 S3FIFO-0.0500-1.9000 cache size    21948, 8496412 req, miss ratio 0.8721, byte miss ratio 0.8721
cdn1_colo28.ns885 S3FIFO-0.0500-1.9000 cache size    73162, 8496412 req, miss ratio 0.8677, byte miss ratio 0.8677
cdn1_colo28.ns885 S3FIFO-0.0500-1.9000 cache size   219488, 8496412 req, miss ratio 0.8636, byte miss ratio 0.8636
cdn1_colo28.ns885 S3FIFO-0.0500-1.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0500-1.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0500-1.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0500-1.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4000-0.9000 cache size     7316, 8496412 req, miss ratio 0.8696, byte miss ratio 0.8696
cdn1_colo28.ns885 S3FIFO-0.4000-0.9000 cache size    21948, 8496412 req, miss ratio 0.8660, byte miss ratio 0.8660
cdn1_colo28.ns885 S3FIFO-0.4000-0.9000 cache size    73162, 8496412 req, miss ratio 0.8635, byte miss ratio 0.8635
cdn1_colo28.ns885 S3FIFO-0.4000-0.9000 cache size   219488, 8496412 req, miss ratio 0.8617, byte miss ratio 0.8617
cdn1_colo28.ns885 S3FIFO-0.4000-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4000-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4000-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4000-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0100-0.9000 cache size     7316, 8496412 req, miss ratio 0.8778, byte miss ratio 0.8778
cdn1_colo28.ns885 S3FIFO-0.0100-0.9000 cache size    21948, 8496412 req, miss ratio 0.8755, byte miss ratio 0.8755
cdn1_colo28.ns885 S3FIFO-0.0100-0.9000 cache size    73162, 8496412 req, miss ratio 0.8717, byte miss ratio 0.8717
cdn1_colo28.ns885 S3FIFO-0.0100-0.9000 cache size   219488, 8496412 req, miss ratio 0.8658, byte miss ratio 0.8658
cdn1_colo28.ns885 S3FIFO-0.0100-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0100-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0100-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0100-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.5000-1.9000 cache size     7316, 8496412 req, miss ratio 0.8688, byte miss ratio 0.8688
cdn1_colo28.ns885 S3FIFO-0.5000-1.9000 cache size    21948, 8496412 req, miss ratio 0.8654, byte miss ratio 0.8654
cdn1_colo28.ns885 S3FIFO-0.5000-1.9000 cache size    73162, 8496412 req, miss ratio 0.8631, byte miss ratio 0.8631
cdn1_colo28.ns885 S3FIFO-0.5000-1.9000 cache size   219488, 8496412 req, miss ratio 0.8616, byte miss ratio 0.8616
cdn1_colo28.ns885 S3FIFO-0.5000-1.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.5000-1.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.5000-1.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.5000-1.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.9500-1.9000 cache size     7316, 8496412 req, miss ratio 0.8673, byte miss ratio 0.8673
cdn1_colo28.ns885 S3FIFO-0.9500-1.9000 cache size    21948, 8496412 req, miss ratio 0.8644, byte miss ratio 0.8644
cdn1_colo28.ns885 S3FIFO-0.9500-1.9000 cache size    73162, 8496412 req, miss ratio 0.8622, byte miss ratio 0.8622
cdn1_colo28.ns885 S3FIFO-0.9500-1.9000 cache size   219488, 8496412 req, miss ratio 0.8612, byte miss ratio 0.8612
cdn1_colo28.ns885 S3FIFO-0.9500-1.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.9500-1.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.9500-1.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.9500-1.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.2500-1.9000 cache size     7316, 8496412 req, miss ratio 0.8711, byte miss ratio 0.8711
cdn1_colo28.ns885 S3FIFO-0.2500-1.9000 cache size    21948, 8496412 req, miss ratio 0.8673, byte miss ratio 0.8673
cdn1_colo28.ns885 S3FIFO-0.2500-1.9000 cache size    73162, 8496412 req, miss ratio 0.8641, byte miss ratio 0.8641
cdn1_colo28.ns885 S3FIFO-0.2500-1.9000 cache size   219488, 8496412 req, miss ratio 0.8621, byte miss ratio 0.8621
cdn1_colo28.ns885 S3FIFO-0.2500-1.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.2500-1.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.2500-1.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.2500-1.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.1000-1.9000 cache size     7316, 8496412 req, miss ratio 0.8737, byte miss ratio 0.8737
cdn1_colo28.ns885 S3FIFO-0.1000-1.9000 cache size    21948, 8496412 req, miss ratio 0.8701, byte miss ratio 0.8701
cdn1_colo28.ns885 S3FIFO-0.1000-1.9000 cache size    73162, 8496412 req, miss ratio 0.8659, byte miss ratio 0.8659
cdn1_colo28.ns885 S3FIFO-0.1000-1.9000 cache size   219488, 8496412 req, miss ratio 0.8629, byte miss ratio 0.8629
cdn1_colo28.ns885 S3FIFO-0.1000-1.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.1000-1.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.1000-1.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.1000-1.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4000-1.9000 cache size     7316, 8496412 req, miss ratio 0.8695, byte miss ratio 0.8695
cdn1_colo28.ns885 S3FIFO-0.4000-1.9000 cache size    21948, 8496412 req, miss ratio 0.8659, byte miss ratio 0.8659
cdn1_colo28.ns885 S3FIFO-0.4000-1.9000 cache size    73162, 8496412 req, miss ratio 0.8634, byte miss ratio 0.8634
cdn1_colo28.ns885 S3FIFO-0.4000-1.9000 cache size   219488, 8496412 req, miss ratio 0.8617, byte miss ratio 0.8617
cdn1_colo28.ns885 S3FIFO-0.4000-1.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4000-1.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4000-1.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4000-1.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.5000-0.9000 cache size     7316, 8496412 req, miss ratio 0.8689, byte miss ratio 0.8689
cdn1_colo28.ns885 S3FIFO-0.5000-0.9000 cache size    21948, 8496412 req, miss ratio 0.8654, byte miss ratio 0.8654
cdn1_colo28.ns885 S3FIFO-0.5000-0.9000 cache size    73162, 8496412 req, miss ratio 0.8631, byte miss ratio 0.8631
cdn1_colo28.ns885 S3FIFO-0.5000-0.9000 cache size   219488, 8496412 req, miss ratio 0.8616, byte miss ratio 0.8616
cdn1_colo28.ns885 S3FIFO-0.5000-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.5000-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.5000-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.5000-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3500-1.9000 cache size     7316, 8496412 req, miss ratio 0.8700, byte miss ratio 0.8700
cdn1_colo28.ns885 S3FIFO-0.3500-1.9000 cache size    21948, 8496412 req, miss ratio 0.8663, byte miss ratio 0.8663
cdn1_colo28.ns885 S3FIFO-0.3500-1.9000 cache size    73162, 8496412 req, miss ratio 0.8636, byte miss ratio 0.8636
cdn1_colo28.ns885 S3FIFO-0.3500-1.9000 cache size   219488, 8496412 req, miss ratio 0.8619, byte miss ratio 0.8619
cdn1_colo28.ns885 S3FIFO-0.3500-1.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3500-1.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3500-1.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3500-1.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0010-1.9000 cache size     7316, 8496412 req, miss ratio 0.8804, byte miss ratio 0.8804
cdn1_colo28.ns885 S3FIFO-0.0010-1.9000 cache size    21948, 8496412 req, miss ratio 0.8786, byte miss ratio 0.8786
cdn1_colo28.ns885 S3FIFO-0.0010-1.9000 cache size    73162, 8496412 req, miss ratio 0.8747, byte miss ratio 0.8747
cdn1_colo28.ns885 S3FIFO-0.0010-1.9000 cache size   219488, 8496412 req, miss ratio 0.8684, byte miss ratio 0.8684
cdn1_colo28.ns885 S3FIFO-0.0010-1.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0010-1.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0010-1.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.0010-1.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3000-0.9000 cache size     7316, 8496412 req, miss ratio 0.8706, byte miss ratio 0.8706
cdn1_colo28.ns885 S3FIFO-0.3000-0.9000 cache size    21948, 8496412 req, miss ratio 0.8668, byte miss ratio 0.8668
cdn1_colo28.ns885 S3FIFO-0.3000-0.9000 cache size    73162, 8496412 req, miss ratio 0.8639, byte miss ratio 0.8639
cdn1_colo28.ns885 S3FIFO-0.3000-0.9000 cache size   219488, 8496412 req, miss ratio 0.8619, byte miss ratio 0.8619
cdn1_colo28.ns885 S3FIFO-0.3000-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3000-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3000-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3000-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.1500-0.9000 cache size     7316, 8496412 req, miss ratio 0.8728, byte miss ratio 0.8728
cdn1_colo28.ns885 S3FIFO-0.1500-0.9000 cache size    21948, 8496412 req, miss ratio 0.8689, byte miss ratio 0.8689
cdn1_colo28.ns885 S3FIFO-0.1500-0.9000 cache size    73162, 8496412 req, miss ratio 0.8650, byte miss ratio 0.8650
cdn1_colo28.ns885 S3FIFO-0.1500-0.9000 cache size   219488, 8496412 req, miss ratio 0.8626, byte miss ratio 0.8626
cdn1_colo28.ns885 S3FIFO-0.1500-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.1500-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.1500-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.1500-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4500-0.9000 cache size     7316, 8496412 req, miss ratio 0.8693, byte miss ratio 0.8693
cdn1_colo28.ns885 S3FIFO-0.4500-0.9000 cache size    21948, 8496412 req, miss ratio 0.8657, byte miss ratio 0.8657
cdn1_colo28.ns885 S3FIFO-0.4500-0.9000 cache size    73162, 8496412 req, miss ratio 0.8632, byte miss ratio 0.8632
cdn1_colo28.ns885 S3FIFO-0.4500-0.9000 cache size   219488, 8496412 req, miss ratio 0.8616, byte miss ratio 0.8616
cdn1_colo28.ns885 S3FIFO-0.4500-0.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4500-0.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4500-0.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.4500-0.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.7000-1.9000 cache size     7316, 8496412 req, miss ratio 0.8678, byte miss ratio 0.8678
cdn1_colo28.ns885 S3FIFO-0.7000-1.9000 cache size    21948, 8496412 req, miss ratio 0.8648, byte miss ratio 0.8648
cdn1_colo28.ns885 S3FIFO-0.7000-1.9000 cache size    73162, 8496412 req, miss ratio 0.8626, byte miss ratio 0.8626
cdn1_colo28.ns885 S3FIFO-0.7000-1.9000 cache size   219488, 8496412 req, miss ratio 0.8613, byte miss ratio 0.8613
cdn1_colo28.ns885 S3FIFO-0.7000-1.9000 cache size   731627, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.7000-1.9000 cache size  1463254, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.7000-1.9000 cache size  2926508, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.7000-1.9000 cache size  5853016, 8496412 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns885 S3FIFO-0.3000-1.9000 cache size     7316, 8496412 req, miss ratio 0.8705, byte miss ratio 0.8705
cdn1_colo28.ns885 S3FIFO-0.3000-1.9000 cache size    21948, 8496412 req, miss ratio 0.8667, byte miss ratio 0.8667
cdn1_colo28.ns885 S3FIFO-0.3000-1.9000 cache size    73162, 8496412 req, miss ratio 0.8638, byte miss ratio 0.8638
