tencentBlock.ns10292 S3FIFO-0.7500-0.9000 cache size       49, 1742353 req, miss ratio 0.4012, byte miss ratio 0.4012
tencentBlock.ns10292 S3FIFO-0.7500-0.9000 cache size      149, 1742353 req, miss ratio 0.2687, byte miss ratio 0.2687
tencentBlock.ns10292 S3FIFO-0.7500-0.9000 cache size      498, 1742353 req, miss ratio 0.2100, byte miss ratio 0.2100
tencentBlock.ns10292 S3FIFO-0.7500-0.9000 cache size     1495, 1742353 req, miss ratio 0.1960, byte miss ratio 0.1960
tencentBlock.ns10292 S3FIFO-0.7500-0.9000 cache size     4985, 1742353 req, miss ratio 0.1451, byte miss ratio 0.1451
tencentBlock.ns10292 S3FIFO-0.7500-0.9000 cache size     9970, 1742353 req, miss ratio 0.1113, byte miss ratio 0.1113
tencentBlock.ns10292 S3FIFO-0.7500-0.9000 cache size    19941, 1742353 req, miss ratio 0.0611, byte miss ratio 0.0611
tencentBlock.ns10292 S3FIFO-0.7500-0.9000 cache size    39882, 1742353 req, miss ratio 0.0377, byte miss ratio 0.0377
tencentBlock.ns10292 S3FIFO-0.2000-1.9000 cache size       49, 1742353 req, miss ratio 0.3039, byte miss ratio 0.3039
tencentBlock.ns10292 S3FIFO-0.2000-1.9000 cache size      149, 1742353 req, miss ratio 0.2198, byte miss ratio 0.2198
tencentBlock.ns10292 S3FIFO-0.2000-1.9000 cache size      498, 1742353 req, miss ratio 0.1977, byte miss ratio 0.1977
tencentBlock.ns10292 S3FIFO-0.2000-1.9000 cache size     1495, 1742353 req, miss ratio 0.1486, byte miss ratio 0.1486
tencentBlock.ns10292 S3FIFO-0.2000-1.9000 cache size     4985, 1742353 req, miss ratio 0.1368, byte miss ratio 0.1368
tencentBlock.ns10292 S3FIFO-0.2000-1.9000 cache size     9970, 1742353 req, miss ratio 0.1089, byte miss ratio 0.1089
tencentBlock.ns10292 S3FIFO-0.2000-1.9000 cache size    19941, 1742353 req, miss ratio 0.0552, byte miss ratio 0.0552
tencentBlock.ns10292 S3FIFO-0.2000-1.9000 cache size    39882, 1742353 req, miss ratio 0.0291, byte miss ratio 0.0291
tencentBlock.ns10292 S3FIFO-0.9500-0.9000 cache size       49, 1742353 req, miss ratio 0.4445, byte miss ratio 0.4445
tencentBlock.ns10292 S3FIFO-0.9500-0.9000 cache size      149, 1742353 req, miss ratio 0.2949, byte miss ratio 0.2949
tencentBlock.ns10292 S3FIFO-0.9500-0.9000 cache size      498, 1742353 req, miss ratio 0.2331, byte miss ratio 0.2331
tencentBlock.ns10292 S3FIFO-0.9500-0.9000 cache size     1495, 1742353 req, miss ratio 0.1970, byte miss ratio 0.1970
tencentBlock.ns10292 S3FIFO-0.9500-0.9000 cache size     4985, 1742353 req, miss ratio 0.1523, byte miss ratio 0.1523
tencentBlock.ns10292 S3FIFO-0.9500-0.9000 cache size     9970, 1742353 req, miss ratio 0.1122, byte miss ratio 0.1122
tencentBlock.ns10292 S3FIFO-0.9500-0.9000 cache size    19941, 1742353 req, miss ratio 0.0646, byte miss ratio 0.0646
tencentBlock.ns10292 S3FIFO-0.9500-0.9000 cache size    39882, 1742353 req, miss ratio 0.0412, byte miss ratio 0.0412
tencentBlock.ns10292 S3FIFO-0.3000-0.9000 cache size       49, 1742353 req, miss ratio 0.3082, byte miss ratio 0.3082
tencentBlock.ns10292 S3FIFO-0.3000-0.9000 cache size      149, 1742353 req, miss ratio 0.2248, byte miss ratio 0.2248
tencentBlock.ns10292 S3FIFO-0.3000-0.9000 cache size      498, 1742353 req, miss ratio 0.1997, byte miss ratio 0.1997
tencentBlock.ns10292 S3FIFO-0.3000-0.9000 cache size     1495, 1742353 req, miss ratio 0.1522, byte miss ratio 0.1522
tencentBlock.ns10292 S3FIFO-0.3000-0.9000 cache size     4985, 1742353 req, miss ratio 0.1297, byte miss ratio 0.1297
tencentBlock.ns10292 S3FIFO-0.3000-0.9000 cache size     9970, 1742353 req, miss ratio 0.1082, byte miss ratio 0.1082
tencentBlock.ns10292 S3FIFO-0.3000-0.9000 cache size    19941, 1742353 req, miss ratio 0.0556, byte miss ratio 0.0556
tencentBlock.ns10292 S3FIFO-0.3000-0.9000 cache size    39882, 1742353 req, miss ratio 0.0292, byte miss ratio 0.0292
tencentBlock.ns10292 S3FIFO-0.6000-0.9000 cache size       49, 1742353 req, miss ratio 0.3696, byte miss ratio 0.3696
tencentBlock.ns10292 S3FIFO-0.6000-0.9000 cache size      149, 1742353 req, miss ratio 0.2675, byte miss ratio 0.2675
tencentBlock.ns10292 S3FIFO-0.6000-0.9000 cache size      498, 1742353 req, miss ratio 0.2066, byte miss ratio 0.2066
tencentBlock.ns10292 S3FIFO-0.6000-0.9000 cache size     1495, 1742353 req, miss ratio 0.1776, byte miss ratio 0.1776
tencentBlock.ns10292 S3FIFO-0.6000-0.9000 cache size     4985, 1742353 req, miss ratio 0.1432, byte miss ratio 0.1432
tencentBlock.ns10292 S3FIFO-0.6000-0.9000 cache size     9970, 1742353 req, miss ratio 0.1143, byte miss ratio 0.1143
tencentBlock.ns10292 S3FIFO-0.6000-0.9000 cache size    19941, 1742353 req, miss ratio 0.0590, byte miss ratio 0.0590
