cdn1_colo28.ns792 S3FIFO-0.9500-0.9000 cache size      819, 4918597 req, miss ratio 0.1667, byte miss ratio 0.1667
cdn1_colo28.ns792 S3FIFO-0.9500-0.9000 cache size     2458, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.9500-0.9000 cache size     8196, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.9500-0.9000 cache size    24589, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.9500-0.9000 cache size    81963, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.9500-0.9000 cache size   163927, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.9500-0.9000 cache size   327854, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.9500-0.9000 cache size   655709, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.7500-0.9000 cache size      819, 4918597 req, miss ratio 0.1668, byte miss ratio 0.1668
cdn1_colo28.ns792 S3FIFO-0.7500-0.9000 cache size     2458, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.7500-0.9000 cache size     8196, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.7500-0.9000 cache size    24589, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.7500-0.9000 cache size    81963, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.7500-0.9000 cache size   163927, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.7500-0.9000 cache size   327854, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.7500-0.9000 cache size   655709, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.2000-1.9000 cache size      819, 4918597 req, miss ratio 0.1841, byte miss ratio 0.1841
cdn1_colo28.ns792 S3FIFO-0.2000-1.9000 cache size     2458, 4918597 req, miss ratio 0.1671, byte miss ratio 0.1671
cdn1_colo28.ns792 S3FIFO-0.2000-1.9000 cache size     8196, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.2000-1.9000 cache size    24589, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.2000-1.9000 cache size    81963, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.2000-1.9000 cache size   163927, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.2000-1.9000 cache size   327854, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.2000-1.9000 cache size   655709, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.5500-0.9000 cache size      819, 4918597 req, miss ratio 0.1674, byte miss ratio 0.1674
cdn1_colo28.ns792 S3FIFO-0.5500-0.9000 cache size     2458, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.5500-0.9000 cache size     8196, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.5500-0.9000 cache size    24589, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.5500-0.9000 cache size    81963, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.5500-0.9000 cache size   163927, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.5500-0.9000 cache size   327854, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.5500-0.9000 cache size   655709, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.0010-1.9000 cache size      819, 4918597 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns792 S3FIFO-0.0010-1.9000 cache size     2458, 4918597 req, miss ratio 0.2319, byte miss ratio 0.2319
cdn1_colo28.ns792 S3FIFO-0.0010-1.9000 cache size     8196, 4918597 req, miss ratio 0.2260, byte miss ratio 0.2260
cdn1_colo28.ns792 S3FIFO-0.0010-1.9000 cache size    24589, 4918597 req, miss ratio 0.2165, byte miss ratio 0.2165
cdn1_colo28.ns792 S3FIFO-0.0010-1.9000 cache size    81963, 4918597 req, miss ratio 0.1974, byte miss ratio 0.1974
cdn1_colo28.ns792 S3FIFO-0.0010-1.9000 cache size   163927, 4918597 req, miss ratio 0.1799, byte miss ratio 0.1799
cdn1_colo28.ns792 S3FIFO-0.0010-1.9000 cache size   327854, 4918597 req, miss ratio 0.1679, byte miss ratio 0.1679
cdn1_colo28.ns792 S3FIFO-0.0010-1.9000 cache size   655709, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns792 S3FIFO-0.1500-0.9000 cache size      819, 4918597 req, miss ratio 0.1916, byte miss ratio 0.1916
cdn1_colo28.ns792 S3FIFO-0.1500-0.9000 cache size     2458, 4918597 req, miss ratio 0.1687, byte miss ratio 0.1687
cdn1_colo28.ns792 S3FIFO-0.1500-0.9000 cache size     8196, 4918597 req, miss ratio 0.1666, byte miss ratio 0.1666
