tencentBlock.ns18940 S3FIFO-0.0100-0.9000 cache size      138, 1532379 req, miss ratio 0.5509, byte miss ratio 0.5509
tencentBlock.ns18940 S3FIFO-0.0100-0.9000 cache size      414, 1532379 req, miss ratio 0.5106, byte miss ratio 0.5106
tencentBlock.ns18940 S3FIFO-0.0100-0.9000 cache size     1381, 1532379 req, miss ratio 0.4665, byte miss ratio 0.4665
tencentBlock.ns18940 S3FIFO-0.0100-0.9000 cache size     4143, 1532379 req, miss ratio 0.4619, byte miss ratio 0.4619
tencentBlock.ns18940 S3FIFO-0.0100-0.9000 cache size    13812, 1532379 req, miss ratio 0.3982, byte miss ratio 0.3982
tencentBlock.ns18940 S3FIFO-0.0100-0.9000 cache size    27624, 1532379 req, miss ratio 0.3216, byte miss ratio 0.3216
tencentBlock.ns18940 S3FIFO-0.0100-0.9000 cache size    55249, 1532379 req, miss ratio 0.2570, byte miss ratio 0.2570
tencentBlock.ns18940 S3FIFO-0.0100-0.9000 cache size   110498, 1532379 req, miss ratio 0.1060, byte miss ratio 0.1060
tencentBlock.ns18940 S3FIFO-0.5000-1.9000 cache size      138, 1532379 req, miss ratio 0.5040, byte miss ratio 0.5040
tencentBlock.ns18940 S3FIFO-0.5000-1.9000 cache size      414, 1532379 req, miss ratio 0.4672, byte miss ratio 0.4672
tencentBlock.ns18940 S3FIFO-0.5000-1.9000 cache size     1381, 1532379 req, miss ratio 0.4576, byte miss ratio 0.4576
tencentBlock.ns18940 S3FIFO-0.5000-1.9000 cache size     4143, 1532379 req, miss ratio 0.4569, byte miss ratio 0.4569
tencentBlock.ns18940 S3FIFO-0.5000-1.9000 cache size    13812, 1532379 req, miss ratio 0.4143, byte miss ratio 0.4143
tencentBlock.ns18940 S3FIFO-0.5000-1.9000 cache size    27624, 1532379 req, miss ratio 0.3659, byte miss ratio 0.3659
tencentBlock.ns18940 S3FIFO-0.5000-1.9000 cache size    55249, 1532379 req, miss ratio 0.2749, byte miss ratio 0.2749
tencentBlock.ns18940 S3FIFO-0.5000-1.9000 cache size   110498, 1532379 req, miss ratio 0.1184, byte miss ratio 0.1184
tencentBlock.ns18940 S3FIFO-0.8500-0.9000 cache size      138, 1532379 req, miss ratio 0.6398, byte miss ratio 0.6398
tencentBlock.ns18940 S3FIFO-0.8500-0.9000 cache size      414, 1532379 req, miss ratio 0.4897, byte miss ratio 0.4897
tencentBlock.ns18940 S3FIFO-0.8500-0.9000 cache size     1381, 1532379 req, miss ratio 0.4633, byte miss ratio 0.4633
tencentBlock.ns18940 S3FIFO-0.8500-0.9000 cache size     4143, 1532379 req, miss ratio 0.4574, byte miss ratio 0.4574
tencentBlock.ns18940 S3FIFO-0.8500-0.9000 cache size    13812, 1532379 req, miss ratio 0.4144, byte miss ratio 0.4144
tencentBlock.ns18940 S3FIFO-0.8500-0.9000 cache size    27624, 1532379 req, miss ratio 0.3722, byte miss ratio 0.3722
tencentBlock.ns18940 S3FIFO-0.8500-0.9000 cache size    55249, 1532379 req, miss ratio 0.2644, byte miss ratio 0.2644
tencentBlock.ns18940 S3FIFO-0.8500-0.9000 cache size   110498, 1532379 req, miss ratio 0.1336, byte miss ratio 0.1336
tencentBlock.ns18940 S3FIFO-0.4000-0.9000 cache size      138, 1532379 req, miss ratio 0.4992, byte miss ratio 0.4992
tencentBlock.ns18940 S3FIFO-0.4000-0.9000 cache size      414, 1532379 req, miss ratio 0.4662, byte miss ratio 0.4662
tencentBlock.ns18940 S3FIFO-0.4000-0.9000 cache size     1381, 1532379 req, miss ratio 0.4576, byte miss ratio 0.4576
tencentBlock.ns18940 S3FIFO-0.4000-0.9000 cache size     4143, 1532379 req, miss ratio 0.4570, byte miss ratio 0.4570
tencentBlock.ns18940 S3FIFO-0.4000-0.9000 cache size    13812, 1532379 req, miss ratio 0.4144, byte miss ratio 0.4144
tencentBlock.ns18940 S3FIFO-0.4000-0.9000 cache size    27624, 1532379 req, miss ratio 0.3642, byte miss ratio 0.3642
tencentBlock.ns18940 S3FIFO-0.4000-0.9000 cache size    55249, 1532379 req, miss ratio 0.2803, byte miss ratio 0.2803
tencentBlock.ns18940 S3FIFO-0.4000-0.9000 cache size   110498, 1532379 req, miss ratio 0.1143, byte miss ratio 0.1143
tencentBlock.ns18940 S3FIFO-0.6500-1.9000 cache size      138, 1532379 req, miss ratio 0.5781, byte miss ratio 0.5781
tencentBlock.ns18940 S3FIFO-0.6500-1.9000 cache size      414, 1532379 req, miss ratio 0.4722, byte miss ratio 0.4722
tencentBlock.ns18940 S3FIFO-0.6500-1.9000 cache size     1381, 1532379 req, miss ratio 0.4587, byte miss ratio 0.4587
tencentBlock.ns18940 S3FIFO-0.6500-1.9000 cache size     4143, 1532379 req, miss ratio 0.4570, byte miss ratio 0.4570
tencentBlock.ns18940 S3FIFO-0.6500-1.9000 cache size    13812, 1532379 req, miss ratio 0.4459, byte miss ratio 0.4459
tencentBlock.ns18940 S3FIFO-0.6500-1.9000 cache size    27624, 1532379 req, miss ratio 0.3641, byte miss ratio 0.3641
tencentBlock.ns18940 S3FIFO-0.6500-1.9000 cache size    55249, 1532379 req, miss ratio 0.2716, byte miss ratio 0.2716
tencentBlock.ns18940 S3FIFO-0.6500-1.9000 cache size   110498, 1532379 req, miss ratio 0.1247, byte miss ratio 0.1247
tencentBlock.ns18940 S3FIFO-0.1000-0.9000 cache size      138, 1532379 req, miss ratio 0.5000, byte miss ratio 0.5000
tencentBlock.ns18940 S3FIFO-0.1000-0.9000 cache size      414, 1532379 req, miss ratio 0.4694, byte miss ratio 0.4694
tencentBlock.ns18940 S3FIFO-0.1000-0.9000 cache size     1381, 1532379 req, miss ratio 0.4577, byte miss ratio 0.4577
tencentBlock.ns18940 S3FIFO-0.1000-0.9000 cache size     4143, 1532379 req, miss ratio 0.4571, byte miss ratio 0.4571
