tencentBlock.ns2347 S3FIFO-0.2000-0.9000 cache size      380, 5449975 req, miss ratio 0.4624, byte miss ratio 0.4624
tencentBlock.ns2347 S3FIFO-0.2000-0.9000 cache size     1140, 5449975 req, miss ratio 0.4350, byte miss ratio 0.4350
tencentBlock.ns2347 S3FIFO-0.2000-0.9000 cache size     3802, 5449975 req, miss ratio 0.4285, byte miss ratio 0.4285
tencentBlock.ns2347 S3FIFO-0.2000-0.9000 cache size    11408, 5449975 req, miss ratio 0.3633, byte miss ratio 0.3633
tencentBlock.ns2347 S3FIFO-0.2000-0.9000 cache size    38027, 5449975 req, miss ratio 0.1383, byte miss ratio 0.1383
tencentBlock.ns2347 S3FIFO-0.2000-0.9000 cache size    76055, 5449975 req, miss ratio 0.0864, byte miss ratio 0.0864
tencentBlock.ns2347 S3FIFO-0.2000-0.9000 cache size   152110, 5449975 req, miss ratio 0.0749, byte miss ratio 0.0749
tencentBlock.ns2347 S3FIFO-0.2000-0.9000 cache size   304220, 5449975 req, miss ratio 0.0698, byte miss ratio 0.0698
tencentBlock.ns2347 S3FIFO-0.9000-1.9000 cache size      380, 5449975 req, miss ratio 0.5627, byte miss ratio 0.5627
tencentBlock.ns2347 S3FIFO-0.9000-1.9000 cache size     1140, 5449975 req, miss ratio 0.4802, byte miss ratio 0.4802
tencentBlock.ns2347 S3FIFO-0.9000-1.9000 cache size     3802, 5449975 req, miss ratio 0.4387, byte miss ratio 0.4387
tencentBlock.ns2347 S3FIFO-0.9000-1.9000 cache size    11408, 5449975 req, miss ratio 0.3691, byte miss ratio 0.3691
tencentBlock.ns2347 S3FIFO-0.9000-1.9000 cache size    38027, 5449975 req, miss ratio 0.1962, byte miss ratio 0.1962
tencentBlock.ns2347 S3FIFO-0.9000-1.9000 cache size    76055, 5449975 req, miss ratio 0.1197, byte miss ratio 0.1197
tencentBlock.ns2347 S3FIFO-0.9000-1.9000 cache size   152110, 5449975 req, miss ratio 0.0845, byte miss ratio 0.0845
tencentBlock.ns2347 S3FIFO-0.9000-1.9000 cache size   304220, 5449975 req, miss ratio 0.0718, byte miss ratio 0.0718
tencentBlock.ns2347 S3FIFO-0.0250-1.9000 cache size      380, 5449975 req, miss ratio 0.4915, byte miss ratio 0.4915
tencentBlock.ns2347 S3FIFO-0.0250-1.9000 cache size     1140, 5449975 req, miss ratio 0.4404, byte miss ratio 0.4404
tencentBlock.ns2347 S3FIFO-0.0250-1.9000 cache size     3802, 5449975 req, miss ratio 0.4280, byte miss ratio 0.4280
tencentBlock.ns2347 S3FIFO-0.0250-1.9000 cache size    11408, 5449975 req, miss ratio 0.3430, byte miss ratio 0.3430
tencentBlock.ns2347 S3FIFO-0.0250-1.9000 cache size    38027, 5449975 req, miss ratio 0.1152, byte miss ratio 0.1152
tencentBlock.ns2347 S3FIFO-0.0250-1.9000 cache size    76055, 5449975 req, miss ratio 0.0852, byte miss ratio 0.0852
tencentBlock.ns2347 S3FIFO-0.0250-1.9000 cache size   152110, 5449975 req, miss ratio 0.0751, byte miss ratio 0.0751
tencentBlock.ns2347 S3FIFO-0.0250-1.9000 cache size   304220, 5449975 req, miss ratio 0.0698, byte miss ratio 0.0698
tencentBlock.ns2347 S3FIFO-0.9500-0.9000 cache size      380, 5449975 req, miss ratio 0.5721, byte miss ratio 0.5721
tencentBlock.ns2347 S3FIFO-0.9500-0.9000 cache size     1140, 5449975 req, miss ratio 0.4964, byte miss ratio 0.4964
tencentBlock.ns2347 S3FIFO-0.9500-0.9000 cache size     3802, 5449975 req, miss ratio 0.4462, byte miss ratio 0.4462
tencentBlock.ns2347 S3FIFO-0.9500-0.9000 cache size    11408, 5449975 req, miss ratio 0.3665, byte miss ratio 0.3665
tencentBlock.ns2347 S3FIFO-0.9500-0.9000 cache size    38027, 5449975 req, miss ratio 0.1979, byte miss ratio 0.1979
tencentBlock.ns2347 S3FIFO-0.9500-0.9000 cache size    76055, 5449975 req, miss ratio 0.1217, byte miss ratio 0.1217
tencentBlock.ns2347 S3FIFO-0.9500-0.9000 cache size   152110, 5449975 req, miss ratio 0.0868, byte miss ratio 0.0868
tencentBlock.ns2347 S3FIFO-0.9500-0.9000 cache size   304220, 5449975 req, miss ratio 0.0746, byte miss ratio 0.0746
