io_traces.ns319 S3FIFO-0.4500-1.9000 cache size      244, 7200000 req, miss ratio 0.5810, byte miss ratio 0.5810
io_traces.ns319 S3FIFO-0.4500-1.9000 cache size      734, 7200000 req, miss ratio 0.4287, byte miss ratio 0.4287
io_traces.ns319 S3FIFO-0.4500-1.9000 cache size     2449, 7200000 req, miss ratio 0.2739, byte miss ratio 0.2739
io_traces.ns319 S3FIFO-0.4500-1.9000 cache size     7348, 7200000 req, miss ratio 0.1747, byte miss ratio 0.1747
io_traces.ns319 S3FIFO-0.4500-1.9000 cache size    24493, 7200000 req, miss ratio 0.1101, byte miss ratio 0.1101
io_traces.ns319 S3FIFO-0.4500-1.9000 cache size    48987, 7200000 req, miss ratio 0.0688, byte miss ratio 0.0688
io_traces.ns319 S3FIFO-0.4500-1.9000 cache size    97974, 7200000 req, miss ratio 0.0459, byte miss ratio 0.0459
io_traces.ns319 S3FIFO-0.4500-1.9000 cache size   195949, 7200000 req, miss ratio 0.0343, byte miss ratio 0.0343
io_traces.ns319 S3FIFO-0.8000-0.9000 cache size      244, 7200000 req, miss ratio 0.6103, byte miss ratio 0.6103
io_traces.ns319 S3FIFO-0.8000-0.9000 cache size      734, 7200000 req, miss ratio 0.4796, byte miss ratio 0.4796
io_traces.ns319 S3FIFO-0.8000-0.9000 cache size     2449, 7200000 req, miss ratio 0.3010, byte miss ratio 0.3010
io_traces.ns319 S3FIFO-0.8000-0.9000 cache size     7348, 7200000 req, miss ratio 0.1814, byte miss ratio 0.1814
io_traces.ns319 S3FIFO-0.8000-0.9000 cache size    24493, 7200000 req, miss ratio 0.1286, byte miss ratio 0.1286
io_traces.ns319 S3FIFO-0.8000-0.9000 cache size    48987, 7200000 req, miss ratio 0.0819, byte miss ratio 0.0819
io_traces.ns319 S3FIFO-0.8000-0.9000 cache size    97974, 7200000 req, miss ratio 0.0535, byte miss ratio 0.0535
io_traces.ns319 S3FIFO-0.8000-0.9000 cache size   195949, 7200000 req, miss ratio 0.0352, byte miss ratio 0.0352
io_traces.ns319 S3FIFO-0.6000-1.9000 cache size      244, 7200000 req, miss ratio 0.5973, byte miss ratio 0.5973
io_traces.ns319 S3FIFO-0.6000-1.9000 cache size      734, 7200000 req, miss ratio 0.4497, byte miss ratio 0.4497
io_traces.ns319 S3FIFO-0.6000-1.9000 cache size     2449, 7200000 req, miss ratio 0.2825, byte miss ratio 0.2825
io_traces.ns319 S3FIFO-0.6000-1.9000 cache size     7348, 7200000 req, miss ratio 0.1750, byte miss ratio 0.1750
io_traces.ns319 S3FIFO-0.6000-1.9000 cache size    24493, 7200000 req, miss ratio 0.1197, byte miss ratio 0.1197
io_traces.ns319 S3FIFO-0.6000-1.9000 cache size    48987, 7200000 req, miss ratio 0.0728, byte miss ratio 0.0728
io_traces.ns319 S3FIFO-0.6000-1.9000 cache size    97974, 7200000 req, miss ratio 0.0486, byte miss ratio 0.0486
io_traces.ns319 S3FIFO-0.6000-1.9000 cache size   195949, 7200000 req, miss ratio 0.0345, byte miss ratio 0.0345
io_traces.ns319 S3FIFO-0.1000-1.9000 cache size      244, 7200000 req, miss ratio 0.5563, byte miss ratio 0.5563
io_traces.ns319 S3FIFO-0.1000-1.9000 cache size      734, 7200000 req, miss ratio 0.3960, byte miss ratio 0.3960
io_traces.ns319 S3FIFO-0.1000-1.9000 cache size     2449, 7200000 req, miss ratio 0.2654, byte miss ratio 0.2654
io_traces.ns319 S3FIFO-0.1000-1.9000 cache size     7348, 7200000 req, miss ratio 0.1798, byte miss ratio 0.1798
io_traces.ns319 S3FIFO-0.1000-1.9000 cache size    24493, 7200000 req, miss ratio 0.0954, byte miss ratio 0.0954
io_traces.ns319 S3FIFO-0.1000-1.9000 cache size    48987, 7200000 req, miss ratio 0.0649, byte miss ratio 0.0649
io_traces.ns319 S3FIFO-0.1000-1.9000 cache size    97974, 7200000 req, miss ratio 0.0428, byte miss ratio 0.0428
io_traces.ns319 S3FIFO-0.1000-1.9000 cache size   195949, 7200000 req, miss ratio 0.0343, byte miss ratio 0.0343
