io_traces.ns728 S3FIFO-0.9000-1.9000 cache size     3337, 4600000 req, miss ratio 0.9797, byte miss ratio 0.9797
io_traces.ns728 S3FIFO-0.9000-1.9000 cache size    10013, 4600000 req, miss ratio 0.9796, byte miss ratio 0.9796
io_traces.ns728 S3FIFO-0.9000-1.9000 cache size    33379, 4600000 req, miss ratio 0.9764, byte miss ratio 0.9764
io_traces.ns728 S3FIFO-0.9000-1.9000 cache size   100138, 4600000 req, miss ratio 0.9601, byte miss ratio 0.9601
io_traces.ns728 S3FIFO-0.9000-1.9000 cache size   333795, 4600000 req, miss ratio 0.8914, byte miss ratio 0.8914
io_traces.ns728 S3FIFO-0.9000-1.9000 cache size   667590, 4600000 req, miss ratio 0.8677, byte miss ratio 0.8677
io_traces.ns728 S3FIFO-0.9000-1.9000 cache size  1335181, 4600000 req, miss ratio 0.7777, byte miss ratio 0.7777
io_traces.ns728 S3FIFO-0.9000-1.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.9900-0.9000 cache size     3337, 4600000 req, miss ratio 0.9799, byte miss ratio 0.9799
io_traces.ns728 S3FIFO-0.9900-0.9000 cache size    10013, 4600000 req, miss ratio 0.9798, byte miss ratio 0.9798
io_traces.ns728 S3FIFO-0.9900-0.9000 cache size    33379, 4600000 req, miss ratio 0.9774, byte miss ratio 0.9774
io_traces.ns728 S3FIFO-0.9900-0.9000 cache size   100138, 4600000 req, miss ratio 0.9772, byte miss ratio 0.9772
io_traces.ns728 S3FIFO-0.9900-0.9000 cache size   333795, 4600000 req, miss ratio 0.9192, byte miss ratio 0.9192
io_traces.ns728 S3FIFO-0.9900-0.9000 cache size   667590, 4600000 req, miss ratio 0.8915, byte miss ratio 0.8915
io_traces.ns728 S3FIFO-0.9900-0.9000 cache size  1335181, 4600000 req, miss ratio 0.7936, byte miss ratio 0.7936
io_traces.ns728 S3FIFO-0.9900-0.9000 cache size  2670363, 4600000 req, miss ratio 0.7384, byte miss ratio 0.7384
io_traces.ns728 S3FIFO-0.0250-0.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.0250-0.9000 cache size    10013, 4600000 req, miss ratio 0.9775, byte miss ratio 0.9775
io_traces.ns728 S3FIFO-0.0250-0.9000 cache size    33379, 4600000 req, miss ratio 0.9739, byte miss ratio 0.9739
io_traces.ns728 S3FIFO-0.0250-0.9000 cache size   100138, 4600000 req, miss ratio 0.8735, byte miss ratio 0.8735
io_traces.ns728 S3FIFO-0.0250-0.9000 cache size   333795, 4600000 req, miss ratio 0.8628, byte miss ratio 0.8628
io_traces.ns728 S3FIFO-0.0250-0.9000 cache size   667590, 4600000 req, miss ratio 0.8038, byte miss ratio 0.8038
io_traces.ns728 S3FIFO-0.0250-0.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.0250-0.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.7000-1.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.7000-1.9000 cache size    10013, 4600000 req, miss ratio 0.9788, byte miss ratio 0.9788
io_traces.ns728 S3FIFO-0.7000-1.9000 cache size    33379, 4600000 req, miss ratio 0.9738, byte miss ratio 0.9738
io_traces.ns728 S3FIFO-0.7000-1.9000 cache size   100138, 4600000 req, miss ratio 0.8854, byte miss ratio 0.8854
io_traces.ns728 S3FIFO-0.7000-1.9000 cache size   333795, 4600000 req, miss ratio 0.8528, byte miss ratio 0.8528
io_traces.ns728 S3FIFO-0.7000-1.9000 cache size   667590, 4600000 req, miss ratio 0.8081, byte miss ratio 0.8081
io_traces.ns728 S3FIFO-0.7000-1.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.7000-1.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.0010-1.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.0010-1.9000 cache size    10013, 4600000 req, miss ratio 0.9763, byte miss ratio 0.9763
io_traces.ns728 S3FIFO-0.0010-1.9000 cache size    33379, 4600000 req, miss ratio 0.9737, byte miss ratio 0.9737
io_traces.ns728 S3FIFO-0.0010-1.9000 cache size   100138, 4600000 req, miss ratio 0.8713, byte miss ratio 0.8713
io_traces.ns728 S3FIFO-0.0010-1.9000 cache size   333795, 4600000 req, miss ratio 0.8047, byte miss ratio 0.8047
io_traces.ns728 S3FIFO-0.0010-1.9000 cache size   667590, 4600000 req, miss ratio 0.7991, byte miss ratio 0.7991
io_traces.ns728 S3FIFO-0.0010-1.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.0010-1.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.0050-0.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.0050-0.9000 cache size    10013, 4600000 req, miss ratio 0.9775, byte miss ratio 0.9775
io_traces.ns728 S3FIFO-0.0050-0.9000 cache size    33379, 4600000 req, miss ratio 0.9739, byte miss ratio 0.9739
io_traces.ns728 S3FIFO-0.0050-0.9000 cache size   100138, 4600000 req, miss ratio 0.8735, byte miss ratio 0.8735
io_traces.ns728 S3FIFO-0.0050-0.9000 cache size   333795, 4600000 req, miss ratio 0.8628, byte miss ratio 0.8628
io_traces.ns728 S3FIFO-0.0050-0.9000 cache size   667590, 4600000 req, miss ratio 0.8038, byte miss ratio 0.8038
io_traces.ns728 S3FIFO-0.0050-0.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.0050-0.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.3500-0.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.3500-0.9000 cache size    10013, 4600000 req, miss ratio 0.9775, byte miss ratio 0.9775
io_traces.ns728 S3FIFO-0.3500-0.9000 cache size    33379, 4600000 req, miss ratio 0.9739, byte miss ratio 0.9739
io_traces.ns728 S3FIFO-0.3500-0.9000 cache size   100138, 4600000 req, miss ratio 0.8735, byte miss ratio 0.8735
io_traces.ns728 S3FIFO-0.3500-0.9000 cache size   333795, 4600000 req, miss ratio 0.8628, byte miss ratio 0.8628
io_traces.ns728 S3FIFO-0.3500-0.9000 cache size   667590, 4600000 req, miss ratio 0.8038, byte miss ratio 0.8038
io_traces.ns728 S3FIFO-0.3500-0.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.3500-0.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.2500-0.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.2500-0.9000 cache size    10013, 4600000 req, miss ratio 0.9775, byte miss ratio 0.9775
io_traces.ns728 S3FIFO-0.2500-0.9000 cache size    33379, 4600000 req, miss ratio 0.9739, byte miss ratio 0.9739
io_traces.ns728 S3FIFO-0.2500-0.9000 cache size   100138, 4600000 req, miss ratio 0.8735, byte miss ratio 0.8735
io_traces.ns728 S3FIFO-0.2500-0.9000 cache size   333795, 4600000 req, miss ratio 0.8628, byte miss ratio 0.8628
io_traces.ns728 S3FIFO-0.2500-0.9000 cache size   667590, 4600000 req, miss ratio 0.8038, byte miss ratio 0.8038
io_traces.ns728 S3FIFO-0.2500-0.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.2500-0.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.2000-1.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.2000-1.9000 cache size    10013, 4600000 req, miss ratio 0.9764, byte miss ratio 0.9764
io_traces.ns728 S3FIFO-0.2000-1.9000 cache size    33379, 4600000 req, miss ratio 0.9737, byte miss ratio 0.9737
io_traces.ns728 S3FIFO-0.2000-1.9000 cache size   100138, 4600000 req, miss ratio 0.8713, byte miss ratio 0.8713
io_traces.ns728 S3FIFO-0.2000-1.9000 cache size   333795, 4600000 req, miss ratio 0.8047, byte miss ratio 0.8047
io_traces.ns728 S3FIFO-0.2000-1.9000 cache size   667590, 4600000 req, miss ratio 0.7991, byte miss ratio 0.7991
io_traces.ns728 S3FIFO-0.2000-1.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.2000-1.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.5000-1.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.5000-1.9000 cache size    10013, 4600000 req, miss ratio 0.9774, byte miss ratio 0.9774
io_traces.ns728 S3FIFO-0.5000-1.9000 cache size    33379, 4600000 req, miss ratio 0.9737, byte miss ratio 0.9737
io_traces.ns728 S3FIFO-0.5000-1.9000 cache size   100138, 4600000 req, miss ratio 0.8713, byte miss ratio 0.8713
io_traces.ns728 S3FIFO-0.5000-1.9000 cache size   333795, 4600000 req, miss ratio 0.8142, byte miss ratio 0.8142
io_traces.ns728 S3FIFO-0.5000-1.9000 cache size   667590, 4600000 req, miss ratio 0.7991, byte miss ratio 0.7991
io_traces.ns728 S3FIFO-0.5000-1.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.5000-1.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.4500-0.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.4500-0.9000 cache size    10013, 4600000 req, miss ratio 0.9775, byte miss ratio 0.9775
io_traces.ns728 S3FIFO-0.4500-0.9000 cache size    33379, 4600000 req, miss ratio 0.9739, byte miss ratio 0.9739
io_traces.ns728 S3FIFO-0.4500-0.9000 cache size   100138, 4600000 req, miss ratio 0.8735, byte miss ratio 0.8735
io_traces.ns728 S3FIFO-0.4500-0.9000 cache size   333795, 4600000 req, miss ratio 0.8628, byte miss ratio 0.8628
io_traces.ns728 S3FIFO-0.4500-0.9000 cache size   667590, 4600000 req, miss ratio 0.8038, byte miss ratio 0.8038
io_traces.ns728 S3FIFO-0.4500-0.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.4500-0.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.9900-1.9000 cache size     3337, 4600000 req, miss ratio 0.9799, byte miss ratio 0.9799
io_traces.ns728 S3FIFO-0.9900-1.9000 cache size    10013, 4600000 req, miss ratio 0.9798, byte miss ratio 0.9798
io_traces.ns728 S3FIFO-0.9900-1.9000 cache size    33379, 4600000 req, miss ratio 0.9774, byte miss ratio 0.9774
io_traces.ns728 S3FIFO-0.9900-1.9000 cache size   100138, 4600000 req, miss ratio 0.9773, byte miss ratio 0.9773
io_traces.ns728 S3FIFO-0.9900-1.9000 cache size   333795, 4600000 req, miss ratio 0.9176, byte miss ratio 0.9176
io_traces.ns728 S3FIFO-0.9900-1.9000 cache size   667590, 4600000 req, miss ratio 0.8789, byte miss ratio 0.8789
io_traces.ns728 S3FIFO-0.9900-1.9000 cache size  1335181, 4600000 req, miss ratio 0.7936, byte miss ratio 0.7936
io_traces.ns728 S3FIFO-0.9900-1.9000 cache size  2670363, 4600000 req, miss ratio 0.7384, byte miss ratio 0.7384
io_traces.ns728 S3FIFO-0.1000-0.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.1000-0.9000 cache size    10013, 4600000 req, miss ratio 0.9775, byte miss ratio 0.9775
io_traces.ns728 S3FIFO-0.1000-0.9000 cache size    33379, 4600000 req, miss ratio 0.9739, byte miss ratio 0.9739
io_traces.ns728 S3FIFO-0.1000-0.9000 cache size   100138, 4600000 req, miss ratio 0.8735, byte miss ratio 0.8735
io_traces.ns728 S3FIFO-0.1000-0.9000 cache size   333795, 4600000 req, miss ratio 0.8628, byte miss ratio 0.8628
io_traces.ns728 S3FIFO-0.1000-0.9000 cache size   667590, 4600000 req, miss ratio 0.8038, byte miss ratio 0.8038
io_traces.ns728 S3FIFO-0.1000-0.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.1000-0.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.2000-0.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.2000-0.9000 cache size    10013, 4600000 req, miss ratio 0.9775, byte miss ratio 0.9775
io_traces.ns728 S3FIFO-0.2000-0.9000 cache size    33379, 4600000 req, miss ratio 0.9739, byte miss ratio 0.9739
io_traces.ns728 S3FIFO-0.2000-0.9000 cache size   100138, 4600000 req, miss ratio 0.8735, byte miss ratio 0.8735
io_traces.ns728 S3FIFO-0.2000-0.9000 cache size   333795, 4600000 req, miss ratio 0.8628, byte miss ratio 0.8628
io_traces.ns728 S3FIFO-0.2000-0.9000 cache size   667590, 4600000 req, miss ratio 0.8038, byte miss ratio 0.8038
io_traces.ns728 S3FIFO-0.2000-0.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.2000-0.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.0500-1.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.0500-1.9000 cache size    10013, 4600000 req, miss ratio 0.9763, byte miss ratio 0.9763
io_traces.ns728 S3FIFO-0.0500-1.9000 cache size    33379, 4600000 req, miss ratio 0.9737, byte miss ratio 0.9737
io_traces.ns728 S3FIFO-0.0500-1.9000 cache size   100138, 4600000 req, miss ratio 0.8713, byte miss ratio 0.8713
io_traces.ns728 S3FIFO-0.0500-1.9000 cache size   333795, 4600000 req, miss ratio 0.8047, byte miss ratio 0.8047
io_traces.ns728 S3FIFO-0.0500-1.9000 cache size   667590, 4600000 req, miss ratio 0.7991, byte miss ratio 0.7991
io_traces.ns728 S3FIFO-0.0500-1.9000 cache size  1335181, 4600000 req, miss ratio 0.7563, byte miss ratio 0.7563
io_traces.ns728 S3FIFO-0.0500-1.9000 cache size  2670363, 4600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns728 S3FIFO-0.3000-1.9000 cache size     3337, 4600000 req, miss ratio 0.9794, byte miss ratio 0.9794
io_traces.ns728 S3FIFO-0.3000-1.9000 cache size    10013, 4600000 req, miss ratio 0.9766, byte miss ratio 0.9766
io_traces.ns728 S3FIFO-0.3000-1.9000 cache size    33379, 4600000 req, miss ratio 0.9737, byte miss ratio 0.9737
io_traces.ns728 S3FIFO-0.3000-1.9000 cache size   100138, 4600000 req, miss ratio 0.8713, byte miss ratio 0.8713
io_traces.ns728 S3FIFO-0.3000-1.9000 cache size   333795, 4600000 req, miss ratio 0.8049, byte miss ratio 0.8049
