cdn1_colo28.ns1388 S3FIFO-0.7500-1.9000 cache size       22, 1242077 req, miss ratio 0.6363, byte miss ratio 0.6363
cdn1_colo28.ns1388 S3FIFO-0.7500-1.9000 cache size       68, 1242077 req, miss ratio 0.5540, byte miss ratio 0.5540
cdn1_colo28.ns1388 S3FIFO-0.7500-1.9000 cache size      229, 1242077 req, miss ratio 0.4514, byte miss ratio 0.4514
cdn1_colo28.ns1388 S3FIFO-0.7500-1.9000 cache size      689, 1242077 req, miss ratio 0.3237, byte miss ratio 0.3237
cdn1_colo28.ns1388 S3FIFO-0.7500-1.9000 cache size     2297, 1242077 req, miss ratio 0.1565, byte miss ratio 0.1565
cdn1_colo28.ns1388 S3FIFO-0.7500-1.9000 cache size     4594, 1242077 req, miss ratio 0.0825, byte miss ratio 0.0825
cdn1_colo28.ns1388 S3FIFO-0.7500-1.9000 cache size     9188, 1242077 req, miss ratio 0.0401, byte miss ratio 0.0401
cdn1_colo28.ns1388 S3FIFO-0.7500-1.9000 cache size    18376, 1242077 req, miss ratio 0.0213, byte miss ratio 0.0213
cdn1_colo28.ns1388 S3FIFO-0.9000-0.9000 cache size       22, 1242077 req, miss ratio 0.6732, byte miss ratio 0.6732
cdn1_colo28.ns1388 S3FIFO-0.9000-0.9000 cache size       68, 1242077 req, miss ratio 0.5770, byte miss ratio 0.5770
cdn1_colo28.ns1388 S3FIFO-0.9000-0.9000 cache size      229, 1242077 req, miss ratio 0.4695, byte miss ratio 0.4695
cdn1_colo28.ns1388 S3FIFO-0.9000-0.9000 cache size      689, 1242077 req, miss ratio 0.3409, byte miss ratio 0.3409
cdn1_colo28.ns1388 S3FIFO-0.9000-0.9000 cache size     2297, 1242077 req, miss ratio 0.1710, byte miss ratio 0.1710
cdn1_colo28.ns1388 S3FIFO-0.9000-0.9000 cache size     4594, 1242077 req, miss ratio 0.0923, byte miss ratio 0.0923
cdn1_colo28.ns1388 S3FIFO-0.9000-0.9000 cache size     9188, 1242077 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_colo28.ns1388 S3FIFO-0.9000-0.9000 cache size    18376, 1242077 req, miss ratio 0.0232, byte miss ratio 0.0232
cdn1_colo28.ns1388 S3FIFO-0.9900-1.9000 cache size       22, 1242077 req, miss ratio 0.7104, byte miss ratio 0.7104
cdn1_colo28.ns1388 S3FIFO-0.9900-1.9000 cache size       68, 1242077 req, miss ratio 0.6068, byte miss ratio 0.6068
cdn1_colo28.ns1388 S3FIFO-0.9900-1.9000 cache size      229, 1242077 req, miss ratio 0.4871, byte miss ratio 0.4871
cdn1_colo28.ns1388 S3FIFO-0.9900-1.9000 cache size      689, 1242077 req, miss ratio 0.3484, byte miss ratio 0.3484
cdn1_colo28.ns1388 S3FIFO-0.9900-1.9000 cache size     2297, 1242077 req, miss ratio 0.1732, byte miss ratio 0.1732
cdn1_colo28.ns1388 S3FIFO-0.9900-1.9000 cache size     4594, 1242077 req, miss ratio 0.0940, byte miss ratio 0.0940
cdn1_colo28.ns1388 S3FIFO-0.9900-1.9000 cache size     9188, 1242077 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_colo28.ns1388 S3FIFO-0.9900-1.9000 cache size    18376, 1242077 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns1388 S3FIFO-0.7000-0.9000 cache size       22, 1242077 req, miss ratio 0.6219, byte miss ratio 0.6219
cdn1_colo28.ns1388 S3FIFO-0.7000-0.9000 cache size       68, 1242077 req, miss ratio 0.5399, byte miss ratio 0.5399
cdn1_colo28.ns1388 S3FIFO-0.7000-0.9000 cache size      229, 1242077 req, miss ratio 0.4387, byte miss ratio 0.4387
cdn1_colo28.ns1388 S3FIFO-0.7000-0.9000 cache size      689, 1242077 req, miss ratio 0.3165, byte miss ratio 0.3165
cdn1_colo28.ns1388 S3FIFO-0.7000-0.9000 cache size     2297, 1242077 req, miss ratio 0.1547, byte miss ratio 0.1547
cdn1_colo28.ns1388 S3FIFO-0.7000-0.9000 cache size     4594, 1242077 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_colo28.ns1388 S3FIFO-0.7000-0.9000 cache size     9188, 1242077 req, miss ratio 0.0389, byte miss ratio 0.0389
cdn1_colo28.ns1388 S3FIFO-0.7000-0.9000 cache size    18376, 1242077 req, miss ratio 0.0208, byte miss ratio 0.0208
cdn1_colo28.ns1388 S3FIFO-0.4500-0.9000 cache size       22, 1242077 req, miss ratio 0.5876, byte miss ratio 0.5876
cdn1_colo28.ns1388 S3FIFO-0.4500-0.9000 cache size       68, 1242077 req, miss ratio 0.5097, byte miss ratio 0.5097
cdn1_colo28.ns1388 S3FIFO-0.4500-0.9000 cache size      229, 1242077 req, miss ratio 0.4110, byte miss ratio 0.4110
cdn1_colo28.ns1388 S3FIFO-0.4500-0.9000 cache size      689, 1242077 req, miss ratio 0.2885, byte miss ratio 0.2885
cdn1_colo28.ns1388 S3FIFO-0.4500-0.9000 cache size     2297, 1242077 req, miss ratio 0.1364, byte miss ratio 0.1364
