tencentBlock.ns4713 S3FIFO-0.9900-0.9000 cache size       73, 2071033 req, miss ratio 0.3936, byte miss ratio 0.3936
tencentBlock.ns4713 S3FIFO-0.9900-0.9000 cache size      221, 2071033 req, miss ratio 0.2894, byte miss ratio 0.2894
tencentBlock.ns4713 S3FIFO-0.9900-0.9000 cache size      738, 2071033 req, miss ratio 0.2332, byte miss ratio 0.2332
tencentBlock.ns4713 S3FIFO-0.9900-0.9000 cache size     2216, 2071033 req, miss ratio 0.2028, byte miss ratio 0.2028
tencentBlock.ns4713 S3FIFO-0.9900-0.9000 cache size     7387, 2071033 req, miss ratio 0.1579, byte miss ratio 0.1579
tencentBlock.ns4713 S3FIFO-0.9900-0.9000 cache size    14775, 2071033 req, miss ratio 0.1166, byte miss ratio 0.1166
tencentBlock.ns4713 S3FIFO-0.9900-0.9000 cache size    29550, 2071033 req, miss ratio 0.0656, byte miss ratio 0.0656
tencentBlock.ns4713 S3FIFO-0.9900-0.9000 cache size    59101, 2071033 req, miss ratio 0.0469, byte miss ratio 0.0469
tencentBlock.ns4713 S3FIFO-0.6000-0.9000 cache size       73, 2071033 req, miss ratio 0.3224, byte miss ratio 0.3224
tencentBlock.ns4713 S3FIFO-0.6000-0.9000 cache size      221, 2071033 req, miss ratio 0.2480, byte miss ratio 0.2480
tencentBlock.ns4713 S3FIFO-0.6000-0.9000 cache size      738, 2071033 req, miss ratio 0.2036, byte miss ratio 0.2036
tencentBlock.ns4713 S3FIFO-0.6000-0.9000 cache size     2216, 2071033 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns4713 S3FIFO-0.6000-0.9000 cache size     7387, 2071033 req, miss ratio 0.1455, byte miss ratio 0.1455
tencentBlock.ns4713 S3FIFO-0.6000-0.9000 cache size    14775, 2071033 req, miss ratio 0.1117, byte miss ratio 0.1117
tencentBlock.ns4713 S3FIFO-0.6000-0.9000 cache size    29550, 2071033 req, miss ratio 0.0581, byte miss ratio 0.0581
tencentBlock.ns4713 S3FIFO-0.6000-0.9000 cache size    59101, 2071033 req, miss ratio 0.0391, byte miss ratio 0.0391
tencentBlock.ns4713 S3FIFO-0.1500-0.9000 cache size       73, 2071033 req, miss ratio 0.2958, byte miss ratio 0.2958
tencentBlock.ns4713 S3FIFO-0.1500-0.9000 cache size      221, 2071033 req, miss ratio 0.2243, byte miss ratio 0.2243
tencentBlock.ns4713 S3FIFO-0.1500-0.9000 cache size      738, 2071033 req, miss ratio 0.1997, byte miss ratio 0.1997
tencentBlock.ns4713 S3FIFO-0.1500-0.9000 cache size     2216, 2071033 req, miss ratio 0.1767, byte miss ratio 0.1767
tencentBlock.ns4713 S3FIFO-0.1500-0.9000 cache size     7387, 2071033 req, miss ratio 0.1259, byte miss ratio 0.1259
tencentBlock.ns4713 S3FIFO-0.1500-0.9000 cache size    14775, 2071033 req, miss ratio 0.1034, byte miss ratio 0.1034
tencentBlock.ns4713 S3FIFO-0.1500-0.9000 cache size    29550, 2071033 req, miss ratio 0.0505, byte miss ratio 0.0505
tencentBlock.ns4713 S3FIFO-0.1500-0.9000 cache size    59101, 2071033 req, miss ratio 0.0364, byte miss ratio 0.0364
tencentBlock.ns4713 S3FIFO-0.1000-1.9000 cache size       73, 2071033 req, miss ratio 0.3001, byte miss ratio 0.3001
tencentBlock.ns4713 S3FIFO-0.1000-1.9000 cache size      221, 2071033 req, miss ratio 0.2230, byte miss ratio 0.2230
tencentBlock.ns4713 S3FIFO-0.1000-1.9000 cache size      738, 2071033 req, miss ratio 0.1972, byte miss ratio 0.1972
tencentBlock.ns4713 S3FIFO-0.1000-1.9000 cache size     2216, 2071033 req, miss ratio 0.1739, byte miss ratio 0.1739
tencentBlock.ns4713 S3FIFO-0.1000-1.9000 cache size     7387, 2071033 req, miss ratio 0.1322, byte miss ratio 0.1322
tencentBlock.ns4713 S3FIFO-0.1000-1.9000 cache size    14775, 2071033 req, miss ratio 0.0999, byte miss ratio 0.0999
tencentBlock.ns4713 S3FIFO-0.1000-1.9000 cache size    29550, 2071033 req, miss ratio 0.0499, byte miss ratio 0.0499
tencentBlock.ns4713 S3FIFO-0.1000-1.9000 cache size    59101, 2071033 req, miss ratio 0.0364, byte miss ratio 0.0364
tencentBlock.ns4713 S3FIFO-0.3500-1.9000 cache size       73, 2071033 req, miss ratio 0.3021, byte miss ratio 0.3021
tencentBlock.ns4713 S3FIFO-0.3500-1.9000 cache size      221, 2071033 req, miss ratio 0.2278, byte miss ratio 0.2278
tencentBlock.ns4713 S3FIFO-0.3500-1.9000 cache size      738, 2071033 req, miss ratio 0.1991, byte miss ratio 0.1991
tencentBlock.ns4713 S3FIFO-0.3500-1.9000 cache size     2216, 2071033 req, miss ratio 0.1816, byte miss ratio 0.1816
tencentBlock.ns4713 S3FIFO-0.3500-1.9000 cache size     7387, 2071033 req, miss ratio 0.1377, byte miss ratio 0.1377
tencentBlock.ns4713 S3FIFO-0.3500-1.9000 cache size    14775, 2071033 req, miss ratio 0.1215, byte miss ratio 0.1215
tencentBlock.ns4713 S3FIFO-0.3500-1.9000 cache size    29550, 2071033 req, miss ratio 0.0532, byte miss ratio 0.0532
tencentBlock.ns4713 S3FIFO-0.3500-1.9000 cache size    59101, 2071033 req, miss ratio 0.0364, byte miss ratio 0.0364
tencentBlock.ns4713 S3FIFO-0.0050-0.9000 cache size       73, 2071033 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns4713 S3FIFO-0.0050-0.9000 cache size      221, 2071033 req, miss ratio 0.2433, byte miss ratio 0.2433
tencentBlock.ns4713 S3FIFO-0.0050-0.9000 cache size      738, 2071033 req, miss ratio 0.2113, byte miss ratio 0.2113
tencentBlock.ns4713 S3FIFO-0.0050-0.9000 cache size     2216, 2071033 req, miss ratio 0.1805, byte miss ratio 0.1805
tencentBlock.ns4713 S3FIFO-0.0050-0.9000 cache size     7387, 2071033 req, miss ratio 0.1252, byte miss ratio 0.1252
tencentBlock.ns4713 S3FIFO-0.0050-0.9000 cache size    14775, 2071033 req, miss ratio 0.0967, byte miss ratio 0.0967
tencentBlock.ns4713 S3FIFO-0.0050-0.9000 cache size    29550, 2071033 req, miss ratio 0.0483, byte miss ratio 0.0483
tencentBlock.ns4713 S3FIFO-0.0050-0.9000 cache size    59101, 2071033 req, miss ratio 0.0364, byte miss ratio 0.0364
tencentBlock.ns4713 S3FIFO-0.2500-1.9000 cache size       73, 2071033 req, miss ratio 0.2985, byte miss ratio 0.2985
tencentBlock.ns4713 S3FIFO-0.2500-1.9000 cache size      221, 2071033 req, miss ratio 0.2248, byte miss ratio 0.2248
