cdn1_colo28.ns287 S3FIFO-0.0250-0.9000 cache size      930, 5836735 req, miss ratio 0.4421, byte miss ratio 0.4421
cdn1_colo28.ns287 S3FIFO-0.0250-0.9000 cache size     2791, 5836735 req, miss ratio 0.3374, byte miss ratio 0.3374
cdn1_colo28.ns287 S3FIFO-0.0250-0.9000 cache size     9304, 5836735 req, miss ratio 0.2403, byte miss ratio 0.2403
cdn1_colo28.ns287 S3FIFO-0.0250-0.9000 cache size    27913, 5836735 req, miss ratio 0.2007, byte miss ratio 0.2007
cdn1_colo28.ns287 S3FIFO-0.0250-0.9000 cache size    93046, 5836735 req, miss ratio 0.1801, byte miss ratio 0.1801
cdn1_colo28.ns287 S3FIFO-0.0250-0.9000 cache size   186093, 5836735 req, miss ratio 0.1692, byte miss ratio 0.1692
cdn1_colo28.ns287 S3FIFO-0.0250-0.9000 cache size   372186, 5836735 req, miss ratio 0.1611, byte miss ratio 0.1611
cdn1_colo28.ns287 S3FIFO-0.0250-0.9000 cache size   744372, 5836735 req, miss ratio 0.1596, byte miss ratio 0.1596
cdn1_colo28.ns287 S3FIFO-0.3000-1.9000 cache size      930, 5836735 req, miss ratio 0.4526, byte miss ratio 0.4526
cdn1_colo28.ns287 S3FIFO-0.3000-1.9000 cache size     2791, 5836735 req, miss ratio 0.3408, byte miss ratio 0.3408
cdn1_colo28.ns287 S3FIFO-0.3000-1.9000 cache size     9304, 5836735 req, miss ratio 0.2294, byte miss ratio 0.2294
cdn1_colo28.ns287 S3FIFO-0.3000-1.9000 cache size    27913, 5836735 req, miss ratio 0.1866, byte miss ratio 0.1866
cdn1_colo28.ns287 S3FIFO-0.3000-1.9000 cache size    93046, 5836735 req, miss ratio 0.1670, byte miss ratio 0.1670
cdn1_colo28.ns287 S3FIFO-0.3000-1.9000 cache size   186093, 5836735 req, miss ratio 0.1633, byte miss ratio 0.1633
cdn1_colo28.ns287 S3FIFO-0.3000-1.9000 cache size   372186, 5836735 req, miss ratio 0.1611, byte miss ratio 0.1611
cdn1_colo28.ns287 S3FIFO-0.3000-1.9000 cache size   744372, 5836735 req, miss ratio 0.1596, byte miss ratio 0.1596
cdn1_colo28.ns287 S3FIFO-0.9900-0.9000 cache size      930, 5836735 req, miss ratio 0.5407, byte miss ratio 0.5407
cdn1_colo28.ns287 S3FIFO-0.9900-0.9000 cache size     2791, 5836735 req, miss ratio 0.4123, byte miss ratio 0.4123
cdn1_colo28.ns287 S3FIFO-0.9900-0.9000 cache size     9304, 5836735 req, miss ratio 0.2907, byte miss ratio 0.2907
cdn1_colo28.ns287 S3FIFO-0.9900-0.9000 cache size    27913, 5836735 req, miss ratio 0.2141, byte miss ratio 0.2141
cdn1_colo28.ns287 S3FIFO-0.9900-0.9000 cache size    93046, 5836735 req, miss ratio 0.1811, byte miss ratio 0.1811
cdn1_colo28.ns287 S3FIFO-0.9900-0.9000 cache size   186093, 5836735 req, miss ratio 0.1717, byte miss ratio 0.1717
cdn1_colo28.ns287 S3FIFO-0.9900-0.9000 cache size   372186, 5836735 req, miss ratio 0.1653, byte miss ratio 0.1653
cdn1_colo28.ns287 S3FIFO-0.9900-0.9000 cache size   744372, 5836735 req, miss ratio 0.1610, byte miss ratio 0.1610
cdn1_colo28.ns287 S3FIFO-0.0250-1.9000 cache size      930, 5836735 req, miss ratio 0.4430, byte miss ratio 0.4430
cdn1_colo28.ns287 S3FIFO-0.0250-1.9000 cache size     2791, 5836735 req, miss ratio 0.3380, byte miss ratio 0.3380
cdn1_colo28.ns287 S3FIFO-0.0250-1.9000 cache size     9304, 5836735 req, miss ratio 0.2387, byte miss ratio 0.2387
cdn1_colo28.ns287 S3FIFO-0.0250-1.9000 cache size    27913, 5836735 req, miss ratio 0.2001, byte miss ratio 0.2001
cdn1_colo28.ns287 S3FIFO-0.0250-1.9000 cache size    93046, 5836735 req, miss ratio 0.1797, byte miss ratio 0.1797
cdn1_colo28.ns287 S3FIFO-0.0250-1.9000 cache size   186093, 5836735 req, miss ratio 0.1689, byte miss ratio 0.1689
cdn1_colo28.ns287 S3FIFO-0.0250-1.9000 cache size   372186, 5836735 req, miss ratio 0.1611, byte miss ratio 0.1611
cdn1_colo28.ns287 S3FIFO-0.0250-1.9000 cache size   744372, 5836735 req, miss ratio 0.1596, byte miss ratio 0.1596
cdn1_colo28.ns287 S3FIFO-0.9900-1.9000 cache size      930, 5836735 req, miss ratio 0.5399, byte miss ratio 0.5399
cdn1_colo28.ns287 S3FIFO-0.9900-1.9000 cache size     2791, 5836735 req, miss ratio 0.4119, byte miss ratio 0.4119
cdn1_colo28.ns287 S3FIFO-0.9900-1.9000 cache size     9304, 5836735 req, miss ratio 0.2907, byte miss ratio 0.2907
cdn1_colo28.ns287 S3FIFO-0.9900-1.9000 cache size    27913, 5836735 req, miss ratio 0.2144, byte miss ratio 0.2144
cdn1_colo28.ns287 S3FIFO-0.9900-1.9000 cache size    93046, 5836735 req, miss ratio 0.1813, byte miss ratio 0.1813
cdn1_colo28.ns287 S3FIFO-0.9900-1.9000 cache size   186093, 5836735 req, miss ratio 0.1718, byte miss ratio 0.1718
cdn1_colo28.ns287 S3FIFO-0.9900-1.9000 cache size   372186, 5836735 req, miss ratio 0.1653, byte miss ratio 0.1653
cdn1_colo28.ns287 S3FIFO-0.9900-1.9000 cache size   744372, 5836735 req, miss ratio 0.1610, byte miss ratio 0.1610
cdn1_colo28.ns287 S3FIFO-0.2000-0.9000 cache size      930, 5836735 req, miss ratio 0.4423, byte miss ratio 0.4423
cdn1_colo28.ns287 S3FIFO-0.2000-0.9000 cache size     2791, 5836735 req, miss ratio 0.3342, byte miss ratio 0.3342
cdn1_colo28.ns287 S3FIFO-0.2000-0.9000 cache size     9304, 5836735 req, miss ratio 0.2273, byte miss ratio 0.2273
cdn1_colo28.ns287 S3FIFO-0.2000-0.9000 cache size    27913, 5836735 req, miss ratio 0.1890, byte miss ratio 0.1890
cdn1_colo28.ns287 S3FIFO-0.2000-0.9000 cache size    93046, 5836735 req, miss ratio 0.1684, byte miss ratio 0.1684
cdn1_colo28.ns287 S3FIFO-0.2000-0.9000 cache size   186093, 5836735 req, miss ratio 0.1636, byte miss ratio 0.1636
cdn1_colo28.ns287 S3FIFO-0.2000-0.9000 cache size   372186, 5836735 req, miss ratio 0.1611, byte miss ratio 0.1611
cdn1_colo28.ns287 S3FIFO-0.2000-0.9000 cache size   744372, 5836735 req, miss ratio 0.1596, byte miss ratio 0.1596
cdn1_colo28.ns287 S3FIFO-0.9500-1.9000 cache size      930, 5836735 req, miss ratio 0.5328, byte miss ratio 0.5328
cdn1_colo28.ns287 S3FIFO-0.9500-1.9000 cache size     2791, 5836735 req, miss ratio 0.4064, byte miss ratio 0.4064
cdn1_colo28.ns287 S3FIFO-0.9500-1.9000 cache size     9304, 5836735 req, miss ratio 0.2846, byte miss ratio 0.2846
cdn1_colo28.ns287 S3FIFO-0.9500-1.9000 cache size    27913, 5836735 req, miss ratio 0.2096, byte miss ratio 0.2096
cdn1_colo28.ns287 S3FIFO-0.9500-1.9000 cache size    93046, 5836735 req, miss ratio 0.1777, byte miss ratio 0.1777
cdn1_colo28.ns287 S3FIFO-0.9500-1.9000 cache size   186093, 5836735 req, miss ratio 0.1693, byte miss ratio 0.1693
cdn1_colo28.ns287 S3FIFO-0.9500-1.9000 cache size   372186, 5836735 req, miss ratio 0.1637, byte miss ratio 0.1637
cdn1_colo28.ns287 S3FIFO-0.9500-1.9000 cache size   744372, 5836735 req, miss ratio 0.1599, byte miss ratio 0.1599
cdn1_colo28.ns287 S3FIFO-0.5000-1.9000 cache size      930, 5836735 req, miss ratio 0.4708, byte miss ratio 0.4708
cdn1_colo28.ns287 S3FIFO-0.5000-1.9000 cache size     2791, 5836735 req, miss ratio 0.3556, byte miss ratio 0.3556
cdn1_colo28.ns287 S3FIFO-0.5000-1.9000 cache size     9304, 5836735 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns287 S3FIFO-0.5000-1.9000 cache size    27913, 5836735 req, miss ratio 0.1855, byte miss ratio 0.1855
cdn1_colo28.ns287 S3FIFO-0.5000-1.9000 cache size    93046, 5836735 req, miss ratio 0.1671, byte miss ratio 0.1671
cdn1_colo28.ns287 S3FIFO-0.5000-1.9000 cache size   186093, 5836735 req, miss ratio 0.1636, byte miss ratio 0.1636
cdn1_colo28.ns287 S3FIFO-0.5000-1.9000 cache size   372186, 5836735 req, miss ratio 0.1612, byte miss ratio 0.1612
cdn1_colo28.ns287 S3FIFO-0.5000-1.9000 cache size   744372, 5836735 req, miss ratio 0.1596, byte miss ratio 0.1596
cdn1_colo28.ns287 S3FIFO-0.9500-0.9000 cache size      930, 5836735 req, miss ratio 0.5324, byte miss ratio 0.5324
cdn1_colo28.ns287 S3FIFO-0.9500-0.9000 cache size     2791, 5836735 req, miss ratio 0.4060, byte miss ratio 0.4060
cdn1_colo28.ns287 S3FIFO-0.9500-0.9000 cache size     9304, 5836735 req, miss ratio 0.2845, byte miss ratio 0.2845
cdn1_colo28.ns287 S3FIFO-0.9500-0.9000 cache size    27913, 5836735 req, miss ratio 0.2092, byte miss ratio 0.2092
cdn1_colo28.ns287 S3FIFO-0.9500-0.9000 cache size    93046, 5836735 req, miss ratio 0.1775, byte miss ratio 0.1775
cdn1_colo28.ns287 S3FIFO-0.9500-0.9000 cache size   186093, 5836735 req, miss ratio 0.1692, byte miss ratio 0.1692
