tencentBlock.ns17945 S3FIFO-0.0100-0.9000 cache size       38, 1871918 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns17945 S3FIFO-0.0100-0.9000 cache size      114, 1871918 req, miss ratio 0.0655, byte miss ratio 0.0655
tencentBlock.ns17945 S3FIFO-0.0100-0.9000 cache size      381, 1871918 req, miss ratio 0.0642, byte miss ratio 0.0642
tencentBlock.ns17945 S3FIFO-0.0100-0.9000 cache size     1143, 1871918 req, miss ratio 0.0624, byte miss ratio 0.0624
tencentBlock.ns17945 S3FIFO-0.0100-0.9000 cache size     3810, 1871918 req, miss ratio 0.0442, byte miss ratio 0.0442
tencentBlock.ns17945 S3FIFO-0.0100-0.9000 cache size     7621, 1871918 req, miss ratio 0.0339, byte miss ratio 0.0339
tencentBlock.ns17945 S3FIFO-0.0100-0.9000 cache size    15242, 1871918 req, miss ratio 0.0274, byte miss ratio 0.0274
tencentBlock.ns17945 S3FIFO-0.0100-0.9000 cache size    30485, 1871918 req, miss ratio 0.0205, byte miss ratio 0.0205
tencentBlock.ns17945 S3FIFO-0.5500-0.9000 cache size       38, 1871918 req, miss ratio 0.0744, byte miss ratio 0.0744
tencentBlock.ns17945 S3FIFO-0.5500-0.9000 cache size      114, 1871918 req, miss ratio 0.0652, byte miss ratio 0.0652
tencentBlock.ns17945 S3FIFO-0.5500-0.9000 cache size      381, 1871918 req, miss ratio 0.0642, byte miss ratio 0.0642
tencentBlock.ns17945 S3FIFO-0.5500-0.9000 cache size     1143, 1871918 req, miss ratio 0.0630, byte miss ratio 0.0630
tencentBlock.ns17945 S3FIFO-0.5500-0.9000 cache size     3810, 1871918 req, miss ratio 0.0531, byte miss ratio 0.0531
tencentBlock.ns17945 S3FIFO-0.5500-0.9000 cache size     7621, 1871918 req, miss ratio 0.0367, byte miss ratio 0.0367
tencentBlock.ns17945 S3FIFO-0.5500-0.9000 cache size    15242, 1871918 req, miss ratio 0.0302, byte miss ratio 0.0302
tencentBlock.ns17945 S3FIFO-0.5500-0.9000 cache size    30485, 1871918 req, miss ratio 0.0205, byte miss ratio 0.0205
