tencentBlock.ns15686 S3FIFO-0.0010-1.9000 cache size      137, 4286306 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns15686 S3FIFO-0.0010-1.9000 cache size      411, 4286306 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns15686 S3FIFO-0.0010-1.9000 cache size     1371, 4286306 req, miss ratio 0.1998, byte miss ratio 0.1998
tencentBlock.ns15686 S3FIFO-0.0010-1.9000 cache size     4115, 4286306 req, miss ratio 0.1837, byte miss ratio 0.1837
tencentBlock.ns15686 S3FIFO-0.0010-1.9000 cache size    13718, 4286306 req, miss ratio 0.1410, byte miss ratio 0.1410
tencentBlock.ns15686 S3FIFO-0.0010-1.9000 cache size    27436, 4286306 req, miss ratio 0.1108, byte miss ratio 0.1108
tencentBlock.ns15686 S3FIFO-0.0010-1.9000 cache size    54872, 4286306 req, miss ratio 0.0651, byte miss ratio 0.0651
tencentBlock.ns15686 S3FIFO-0.0010-1.9000 cache size   109744, 4286306 req, miss ratio 0.0323, byte miss ratio 0.0323
tencentBlock.ns15686 S3FIFO-0.0100-0.9000 cache size      137, 4286306 req, miss ratio 0.2554, byte miss ratio 0.2554
tencentBlock.ns15686 S3FIFO-0.0100-0.9000 cache size      411, 4286306 req, miss ratio 0.2126, byte miss ratio 0.2126
tencentBlock.ns15686 S3FIFO-0.0100-0.9000 cache size     1371, 4286306 req, miss ratio 0.1942, byte miss ratio 0.1942
tencentBlock.ns15686 S3FIFO-0.0100-0.9000 cache size     4115, 4286306 req, miss ratio 0.1762, byte miss ratio 0.1762
tencentBlock.ns15686 S3FIFO-0.0100-0.9000 cache size    13718, 4286306 req, miss ratio 0.1339, byte miss ratio 0.1339
tencentBlock.ns15686 S3FIFO-0.0100-0.9000 cache size    27436, 4286306 req, miss ratio 0.1045, byte miss ratio 0.1045
tencentBlock.ns15686 S3FIFO-0.0100-0.9000 cache size    54872, 4286306 req, miss ratio 0.0644, byte miss ratio 0.0644
tencentBlock.ns15686 S3FIFO-0.0100-0.9000 cache size   109744, 4286306 req, miss ratio 0.0323, byte miss ratio 0.0323
tencentBlock.ns15686 S3FIFO-0.2500-1.9000 cache size      137, 4286306 req, miss ratio 0.2539, byte miss ratio 0.2539
tencentBlock.ns15686 S3FIFO-0.2500-1.9000 cache size      411, 4286306 req, miss ratio 0.1992, byte miss ratio 0.1992
tencentBlock.ns15686 S3FIFO-0.2500-1.9000 cache size     1371, 4286306 req, miss ratio 0.1856, byte miss ratio 0.1856
tencentBlock.ns15686 S3FIFO-0.2500-1.9000 cache size     4115, 4286306 req, miss ratio 0.1739, byte miss ratio 0.1739
tencentBlock.ns15686 S3FIFO-0.2500-1.9000 cache size    13718, 4286306 req, miss ratio 0.1448, byte miss ratio 0.1448
tencentBlock.ns15686 S3FIFO-0.2500-1.9000 cache size    27436, 4286306 req, miss ratio 0.1168, byte miss ratio 0.1168
tencentBlock.ns15686 S3FIFO-0.2500-1.9000 cache size    54872, 4286306 req, miss ratio 0.0744, byte miss ratio 0.0744
tencentBlock.ns15686 S3FIFO-0.2500-1.9000 cache size   109744, 4286306 req, miss ratio 0.0323, byte miss ratio 0.0323
tencentBlock.ns15686 S3FIFO-0.9900-1.9000 cache size      137, 4286306 req, miss ratio 0.3700, byte miss ratio 0.3700
tencentBlock.ns15686 S3FIFO-0.9900-1.9000 cache size      411, 4286306 req, miss ratio 0.2635, byte miss ratio 0.2635
tencentBlock.ns15686 S3FIFO-0.9900-1.9000 cache size     1371, 4286306 req, miss ratio 0.2137, byte miss ratio 0.2137
tencentBlock.ns15686 S3FIFO-0.9900-1.9000 cache size     4115, 4286306 req, miss ratio 0.1944, byte miss ratio 0.1944
tencentBlock.ns15686 S3FIFO-0.9900-1.9000 cache size    13718, 4286306 req, miss ratio 0.1565, byte miss ratio 0.1565
tencentBlock.ns15686 S3FIFO-0.9900-1.9000 cache size    27436, 4286306 req, miss ratio 0.1279, byte miss ratio 0.1279
tencentBlock.ns15686 S3FIFO-0.9900-1.9000 cache size    54872, 4286306 req, miss ratio 0.0754, byte miss ratio 0.0754
tencentBlock.ns15686 S3FIFO-0.9900-1.9000 cache size   109744, 4286306 req, miss ratio 0.0450, byte miss ratio 0.0450
tencentBlock.ns15686 S3FIFO-0.0500-0.9000 cache size      137, 4286306 req, miss ratio 0.2533, byte miss ratio 0.2533
tencentBlock.ns15686 S3FIFO-0.0500-0.9000 cache size      411, 4286306 req, miss ratio 0.2063, byte miss ratio 0.2063
tencentBlock.ns15686 S3FIFO-0.0500-0.9000 cache size     1371, 4286306 req, miss ratio 0.1874, byte miss ratio 0.1874
tencentBlock.ns15686 S3FIFO-0.0500-0.9000 cache size     4115, 4286306 req, miss ratio 0.1743, byte miss ratio 0.1743
tencentBlock.ns15686 S3FIFO-0.0500-0.9000 cache size    13718, 4286306 req, miss ratio 0.1336, byte miss ratio 0.1336
tencentBlock.ns15686 S3FIFO-0.0500-0.9000 cache size    27436, 4286306 req, miss ratio 0.1059, byte miss ratio 0.1059
tencentBlock.ns15686 S3FIFO-0.0500-0.9000 cache size    54872, 4286306 req, miss ratio 0.0647, byte miss ratio 0.0647
tencentBlock.ns15686 S3FIFO-0.0500-0.9000 cache size   109744, 4286306 req, miss ratio 0.0323, byte miss ratio 0.0323
tencentBlock.ns15686 S3FIFO-0.2000-1.9000 cache size      137, 4286306 req, miss ratio 0.2524, byte miss ratio 0.2524
tencentBlock.ns15686 S3FIFO-0.2000-1.9000 cache size      411, 4286306 req, miss ratio 0.1989, byte miss ratio 0.1989
tencentBlock.ns15686 S3FIFO-0.2000-1.9000 cache size     1371, 4286306 req, miss ratio 0.1854, byte miss ratio 0.1854
tencentBlock.ns15686 S3FIFO-0.2000-1.9000 cache size     4115, 4286306 req, miss ratio 0.1738, byte miss ratio 0.1738
tencentBlock.ns15686 S3FIFO-0.2000-1.9000 cache size    13718, 4286306 req, miss ratio 0.1425, byte miss ratio 0.1425
tencentBlock.ns15686 S3FIFO-0.2000-1.9000 cache size    27436, 4286306 req, miss ratio 0.1151, byte miss ratio 0.1151
tencentBlock.ns15686 S3FIFO-0.2000-1.9000 cache size    54872, 4286306 req, miss ratio 0.0737, byte miss ratio 0.0737
tencentBlock.ns15686 S3FIFO-0.2000-1.9000 cache size   109744, 4286306 req, miss ratio 0.0323, byte miss ratio 0.0323
tencentBlock.ns15686 S3FIFO-0.2500-0.9000 cache size      137, 4286306 req, miss ratio 0.2519, byte miss ratio 0.2519
tencentBlock.ns15686 S3FIFO-0.2500-0.9000 cache size      411, 4286306 req, miss ratio 0.1998, byte miss ratio 0.1998
tencentBlock.ns15686 S3FIFO-0.2500-0.9000 cache size     1371, 4286306 req, miss ratio 0.1863, byte miss ratio 0.1863
tencentBlock.ns15686 S3FIFO-0.2500-0.9000 cache size     4115, 4286306 req, miss ratio 0.1743, byte miss ratio 0.1743
tencentBlock.ns15686 S3FIFO-0.2500-0.9000 cache size    13718, 4286306 req, miss ratio 0.1405, byte miss ratio 0.1405
tencentBlock.ns15686 S3FIFO-0.2500-0.9000 cache size    27436, 4286306 req, miss ratio 0.1164, byte miss ratio 0.1164
tencentBlock.ns15686 S3FIFO-0.2500-0.9000 cache size    54872, 4286306 req, miss ratio 0.0744, byte miss ratio 0.0744
tencentBlock.ns15686 S3FIFO-0.2500-0.9000 cache size   109744, 4286306 req, miss ratio 0.0323, byte miss ratio 0.0323
tencentBlock.ns15686 S3FIFO-0.4500-1.9000 cache size      137, 4286306 req, miss ratio 0.2741, byte miss ratio 0.2741
tencentBlock.ns15686 S3FIFO-0.4500-1.9000 cache size      411, 4286306 req, miss ratio 0.2028, byte miss ratio 0.2028
tencentBlock.ns15686 S3FIFO-0.4500-1.9000 cache size     1371, 4286306 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns15686 S3FIFO-0.4500-1.9000 cache size     4115, 4286306 req, miss ratio 0.1753, byte miss ratio 0.1753
tencentBlock.ns15686 S3FIFO-0.4500-1.9000 cache size    13718, 4286306 req, miss ratio 0.1616, byte miss ratio 0.1616
tencentBlock.ns15686 S3FIFO-0.4500-1.9000 cache size    27436, 4286306 req, miss ratio 0.1217, byte miss ratio 0.1217
tencentBlock.ns15686 S3FIFO-0.4500-1.9000 cache size    54872, 4286306 req, miss ratio 0.0729, byte miss ratio 0.0729
tencentBlock.ns15686 S3FIFO-0.4500-1.9000 cache size   109744, 4286306 req, miss ratio 0.0346, byte miss ratio 0.0346
tencentBlock.ns15686 S3FIFO-0.0050-0.9000 cache size      137, 4286306 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns15686 S3FIFO-0.0050-0.9000 cache size      411, 4286306 req, miss ratio 0.2138, byte miss ratio 0.2138
tencentBlock.ns15686 S3FIFO-0.0050-0.9000 cache size     1371, 4286306 req, miss ratio 0.1973, byte miss ratio 0.1973
tencentBlock.ns15686 S3FIFO-0.0050-0.9000 cache size     4115, 4286306 req, miss ratio 0.1790, byte miss ratio 0.1790
tencentBlock.ns15686 S3FIFO-0.0050-0.9000 cache size    13718, 4286306 req, miss ratio 0.1348, byte miss ratio 0.1348
tencentBlock.ns15686 S3FIFO-0.0050-0.9000 cache size    27436, 4286306 req, miss ratio 0.1046, byte miss ratio 0.1046
tencentBlock.ns15686 S3FIFO-0.0050-0.9000 cache size    54872, 4286306 req, miss ratio 0.0647, byte miss ratio 0.0647
tencentBlock.ns15686 S3FIFO-0.0050-0.9000 cache size   109744, 4286306 req, miss ratio 0.0323, byte miss ratio 0.0323
tencentBlock.ns15686 S3FIFO-0.8000-0.9000 cache size      137, 4286306 req, miss ratio 0.3443, byte miss ratio 0.3443
tencentBlock.ns15686 S3FIFO-0.8000-0.9000 cache size      411, 4286306 req, miss ratio 0.2320, byte miss ratio 0.2320
tencentBlock.ns15686 S3FIFO-0.8000-0.9000 cache size     1371, 4286306 req, miss ratio 0.1938, byte miss ratio 0.1938
tencentBlock.ns15686 S3FIFO-0.8000-0.9000 cache size     4115, 4286306 req, miss ratio 0.1838, byte miss ratio 0.1838
tencentBlock.ns15686 S3FIFO-0.8000-0.9000 cache size    13718, 4286306 req, miss ratio 0.1666, byte miss ratio 0.1666
tencentBlock.ns15686 S3FIFO-0.8000-0.9000 cache size    27436, 4286306 req, miss ratio 0.1290, byte miss ratio 0.1290
tencentBlock.ns15686 S3FIFO-0.8000-0.9000 cache size    54872, 4286306 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns15686 S3FIFO-0.8000-0.9000 cache size   109744, 4286306 req, miss ratio 0.0426, byte miss ratio 0.0426
tencentBlock.ns15686 S3FIFO-0.0250-0.9000 cache size      137, 4286306 req, miss ratio 0.2550, byte miss ratio 0.2550
