tencentBlock.ns8260 S3FIFO-0.7500-0.9000 cache size       43, 1969832 req, miss ratio 0.3942, byte miss ratio 0.3942
tencentBlock.ns8260 S3FIFO-0.7500-0.9000 cache size      129, 1969832 req, miss ratio 0.2509, byte miss ratio 0.2509
tencentBlock.ns8260 S3FIFO-0.7500-0.9000 cache size      430, 1969832 req, miss ratio 0.1221, byte miss ratio 0.1221
tencentBlock.ns8260 S3FIFO-0.7500-0.9000 cache size     1290, 1969832 req, miss ratio 0.1045, byte miss ratio 0.1045
tencentBlock.ns8260 S3FIFO-0.7500-0.9000 cache size     4303, 1969832 req, miss ratio 0.0947, byte miss ratio 0.0947
tencentBlock.ns8260 S3FIFO-0.7500-0.9000 cache size     8606, 1969832 req, miss ratio 0.0791, byte miss ratio 0.0791
tencentBlock.ns8260 S3FIFO-0.7500-0.9000 cache size    17212, 1969832 req, miss ratio 0.0555, byte miss ratio 0.0555
tencentBlock.ns8260 S3FIFO-0.7500-0.9000 cache size    34425, 1969832 req, miss ratio 0.0264, byte miss ratio 0.0264
tencentBlock.ns8260 S3FIFO-0.9000-1.9000 cache size       43, 1969832 req, miss ratio 0.4232, byte miss ratio 0.4232
tencentBlock.ns8260 S3FIFO-0.9000-1.9000 cache size      129, 1969832 req, miss ratio 0.2644, byte miss ratio 0.2644
tencentBlock.ns8260 S3FIFO-0.9000-1.9000 cache size      430, 1969832 req, miss ratio 0.1386, byte miss ratio 0.1386
tencentBlock.ns8260 S3FIFO-0.9000-1.9000 cache size     1290, 1969832 req, miss ratio 0.1095, byte miss ratio 0.1095
tencentBlock.ns8260 S3FIFO-0.9000-1.9000 cache size     4303, 1969832 req, miss ratio 0.0964, byte miss ratio 0.0964
tencentBlock.ns8260 S3FIFO-0.9000-1.9000 cache size     8606, 1969832 req, miss ratio 0.0774, byte miss ratio 0.0774
tencentBlock.ns8260 S3FIFO-0.9000-1.9000 cache size    17212, 1969832 req, miss ratio 0.0552, byte miss ratio 0.0552
tencentBlock.ns8260 S3FIFO-0.9000-1.9000 cache size    34425, 1969832 req, miss ratio 0.0276, byte miss ratio 0.0276
tencentBlock.ns8260 S3FIFO-0.0500-1.9000 cache size       43, 1969832 req, miss ratio 0.2935, byte miss ratio 0.2935
tencentBlock.ns8260 S3FIFO-0.0500-1.9000 cache size      129, 1969832 req, miss ratio 0.1710, byte miss ratio 0.1710
tencentBlock.ns8260 S3FIFO-0.0500-1.9000 cache size      430, 1969832 req, miss ratio 0.1069, byte miss ratio 0.1069
tencentBlock.ns8260 S3FIFO-0.0500-1.9000 cache size     1290, 1969832 req, miss ratio 0.0951, byte miss ratio 0.0951
tencentBlock.ns8260 S3FIFO-0.0500-1.9000 cache size     4303, 1969832 req, miss ratio 0.0868, byte miss ratio 0.0868
tencentBlock.ns8260 S3FIFO-0.0500-1.9000 cache size     8606, 1969832 req, miss ratio 0.0735, byte miss ratio 0.0735
tencentBlock.ns8260 S3FIFO-0.0500-1.9000 cache size    17212, 1969832 req, miss ratio 0.0497, byte miss ratio 0.0497
tencentBlock.ns8260 S3FIFO-0.0500-1.9000 cache size    34425, 1969832 req, miss ratio 0.0246, byte miss ratio 0.0246
tencentBlock.ns8260 S3FIFO-0.0250-0.9000 cache size       43, 1969832 req, miss ratio 0.2898, byte miss ratio 0.2898
tencentBlock.ns8260 S3FIFO-0.0250-0.9000 cache size      129, 1969832 req, miss ratio 0.1690, byte miss ratio 0.1690
tencentBlock.ns8260 S3FIFO-0.0250-0.9000 cache size      430, 1969832 req, miss ratio 0.1092, byte miss ratio 0.1092
tencentBlock.ns8260 S3FIFO-0.0250-0.9000 cache size     1290, 1969832 req, miss ratio 0.0959, byte miss ratio 0.0959
tencentBlock.ns8260 S3FIFO-0.0250-0.9000 cache size     4303, 1969832 req, miss ratio 0.0876, byte miss ratio 0.0876
tencentBlock.ns8260 S3FIFO-0.0250-0.9000 cache size     8606, 1969832 req, miss ratio 0.0702, byte miss ratio 0.0702
tencentBlock.ns8260 S3FIFO-0.0250-0.9000 cache size    17212, 1969832 req, miss ratio 0.0491, byte miss ratio 0.0491
tencentBlock.ns8260 S3FIFO-0.0250-0.9000 cache size    34425, 1969832 req, miss ratio 0.0247, byte miss ratio 0.0247
tencentBlock.ns8260 S3FIFO-0.0100-1.9000 cache size       43, 1969832 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8260 S3FIFO-0.0100-1.9000 cache size      129, 1969832 req, miss ratio 0.1764, byte miss ratio 0.1764
tencentBlock.ns8260 S3FIFO-0.0100-1.9000 cache size      430, 1969832 req, miss ratio 0.1155, byte miss ratio 0.1155
tencentBlock.ns8260 S3FIFO-0.0100-1.9000 cache size     1290, 1969832 req, miss ratio 0.0960, byte miss ratio 0.0960
tencentBlock.ns8260 S3FIFO-0.0100-1.9000 cache size     4303, 1969832 req, miss ratio 0.0888, byte miss ratio 0.0888
tencentBlock.ns8260 S3FIFO-0.0100-1.9000 cache size     8606, 1969832 req, miss ratio 0.0719, byte miss ratio 0.0719
tencentBlock.ns8260 S3FIFO-0.0100-1.9000 cache size    17212, 1969832 req, miss ratio 0.0488, byte miss ratio 0.0488
tencentBlock.ns8260 S3FIFO-0.0100-1.9000 cache size    34425, 1969832 req, miss ratio 0.0247, byte miss ratio 0.0247
tencentBlock.ns8260 S3FIFO-0.9900-0.9000 cache size       43, 1969832 req, miss ratio 0.4465, byte miss ratio 0.4465
