cdn1_allcolo.ns1361 S3FIFO-0.4000-1.9000 cache size        5, 3819068 req, miss ratio 0.6166, byte miss ratio 0.6166
cdn1_allcolo.ns1361 S3FIFO-0.4000-1.9000 cache size       18, 3819068 req, miss ratio 0.3357, byte miss ratio 0.3357
cdn1_allcolo.ns1361 S3FIFO-0.4000-1.9000 cache size       54, 3819068 req, miss ratio 0.0908, byte miss ratio 0.0908
cdn1_allcolo.ns1361 S3FIFO-0.4000-1.9000 cache size      181, 3819068 req, miss ratio 0.0170, byte miss ratio 0.0170
cdn1_allcolo.ns1361 S3FIFO-0.4000-1.9000 cache size      363, 3819068 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1361 S3FIFO-0.4000-1.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.4000-1.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.3500-0.9000 cache size        5, 3819068 req, miss ratio 0.5573, byte miss ratio 0.5573
cdn1_allcolo.ns1361 S3FIFO-0.3500-0.9000 cache size       18, 3819068 req, miss ratio 0.3048, byte miss ratio 0.3048
cdn1_allcolo.ns1361 S3FIFO-0.3500-0.9000 cache size       54, 3819068 req, miss ratio 0.0869, byte miss ratio 0.0869
cdn1_allcolo.ns1361 S3FIFO-0.3500-0.9000 cache size      181, 3819068 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_allcolo.ns1361 S3FIFO-0.3500-0.9000 cache size      363, 3819068 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1361 S3FIFO-0.3500-0.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.3500-0.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.8000-0.9000 cache size        5, 3819068 req, miss ratio 0.6856, byte miss ratio 0.6856
cdn1_allcolo.ns1361 S3FIFO-0.8000-0.9000 cache size       18, 3819068 req, miss ratio 0.3894, byte miss ratio 0.3894
cdn1_allcolo.ns1361 S3FIFO-0.8000-0.9000 cache size       54, 3819068 req, miss ratio 0.1193, byte miss ratio 0.1193
cdn1_allcolo.ns1361 S3FIFO-0.8000-0.9000 cache size      181, 3819068 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns1361 S3FIFO-0.8000-0.9000 cache size      363, 3819068 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1361 S3FIFO-0.8000-0.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.8000-0.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.3500-1.9000 cache size        5, 3819068 req, miss ratio 0.5797, byte miss ratio 0.5797
cdn1_allcolo.ns1361 S3FIFO-0.3500-1.9000 cache size       18, 3819068 req, miss ratio 0.3227, byte miss ratio 0.3227
cdn1_allcolo.ns1361 S3FIFO-0.3500-1.9000 cache size       54, 3819068 req, miss ratio 0.0873, byte miss ratio 0.0873
cdn1_allcolo.ns1361 S3FIFO-0.3500-1.9000 cache size      181, 3819068 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_allcolo.ns1361 S3FIFO-0.3500-1.9000 cache size      363, 3819068 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1361 S3FIFO-0.3500-1.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.3500-1.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.4500-1.9000 cache size        5, 3819068 req, miss ratio 0.6166, byte miss ratio 0.6166
cdn1_allcolo.ns1361 S3FIFO-0.4500-1.9000 cache size       18, 3819068 req, miss ratio 0.3464, byte miss ratio 0.3464
cdn1_allcolo.ns1361 S3FIFO-0.4500-1.9000 cache size       54, 3819068 req, miss ratio 0.0935, byte miss ratio 0.0935
cdn1_allcolo.ns1361 S3FIFO-0.4500-1.9000 cache size      181, 3819068 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns1361 S3FIFO-0.4500-1.9000 cache size      363, 3819068 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1361 S3FIFO-0.4500-1.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.4500-1.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.0500-1.9000 cache size        5, 3819068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1361 S3FIFO-0.0500-1.9000 cache size       18, 3819068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1361 S3FIFO-0.0500-1.9000 cache size       54, 3819068 req, miss ratio 0.0587, byte miss ratio 0.0587
cdn1_allcolo.ns1361 S3FIFO-0.0500-1.9000 cache size      181, 3819068 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns1361 S3FIFO-0.0500-1.9000 cache size      363, 3819068 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1361 S3FIFO-0.0500-1.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.0500-1.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.2000-0.9000 cache size        5, 3819068 req, miss ratio 0.5573, byte miss ratio 0.5573
cdn1_allcolo.ns1361 S3FIFO-0.2000-0.9000 cache size       18, 3819068 req, miss ratio 0.2466, byte miss ratio 0.2466
cdn1_allcolo.ns1361 S3FIFO-0.2000-0.9000 cache size       54, 3819068 req, miss ratio 0.0705, byte miss ratio 0.0705
cdn1_allcolo.ns1361 S3FIFO-0.2000-0.9000 cache size      181, 3819068 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns1361 S3FIFO-0.2000-0.9000 cache size      363, 3819068 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1361 S3FIFO-0.2000-0.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.2000-0.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.5500-1.9000 cache size        5, 3819068 req, miss ratio 0.6166, byte miss ratio 0.6166
cdn1_allcolo.ns1361 S3FIFO-0.5500-1.9000 cache size       18, 3819068 req, miss ratio 0.3550, byte miss ratio 0.3550
cdn1_allcolo.ns1361 S3FIFO-0.5500-1.9000 cache size       54, 3819068 req, miss ratio 0.0972, byte miss ratio 0.0972
cdn1_allcolo.ns1361 S3FIFO-0.5500-1.9000 cache size      181, 3819068 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_allcolo.ns1361 S3FIFO-0.5500-1.9000 cache size      363, 3819068 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns1361 S3FIFO-0.5500-1.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.5500-1.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.9900-1.9000 cache size        5, 3819068 req, miss ratio 0.6965, byte miss ratio 0.6965
cdn1_allcolo.ns1361 S3FIFO-0.9900-1.9000 cache size       18, 3819068 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns1361 S3FIFO-0.9900-1.9000 cache size       54, 3819068 req, miss ratio 0.1258, byte miss ratio 0.1258
cdn1_allcolo.ns1361 S3FIFO-0.9900-1.9000 cache size      181, 3819068 req, miss ratio 0.0208, byte miss ratio 0.0208
cdn1_allcolo.ns1361 S3FIFO-0.9900-1.9000 cache size      363, 3819068 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns1361 S3FIFO-0.9900-1.9000 cache size      727, 3819068 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1361 S3FIFO-0.9900-1.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.9000-0.9000 cache size        5, 3819068 req, miss ratio 0.6856, byte miss ratio 0.6856
cdn1_allcolo.ns1361 S3FIFO-0.9000-0.9000 cache size       18, 3819068 req, miss ratio 0.4018, byte miss ratio 0.4018
cdn1_allcolo.ns1361 S3FIFO-0.9000-0.9000 cache size       54, 3819068 req, miss ratio 0.1276, byte miss ratio 0.1276
cdn1_allcolo.ns1361 S3FIFO-0.9000-0.9000 cache size      181, 3819068 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_allcolo.ns1361 S3FIFO-0.9000-0.9000 cache size      363, 3819068 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1361 S3FIFO-0.9000-0.9000 cache size      727, 3819068 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1361 S3FIFO-0.9000-0.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.4500-0.9000 cache size        5, 3819068 req, miss ratio 0.5952, byte miss ratio 0.5952
cdn1_allcolo.ns1361 S3FIFO-0.4500-0.9000 cache size       18, 3819068 req, miss ratio 0.3377, byte miss ratio 0.3377
cdn1_allcolo.ns1361 S3FIFO-0.4500-0.9000 cache size       54, 3819068 req, miss ratio 0.0949, byte miss ratio 0.0949
cdn1_allcolo.ns1361 S3FIFO-0.4500-0.9000 cache size      181, 3819068 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns1361 S3FIFO-0.4500-0.9000 cache size      363, 3819068 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1361 S3FIFO-0.4500-0.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.4500-0.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.0100-0.9000 cache size        5, 3819068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1361 S3FIFO-0.0100-0.9000 cache size       18, 3819068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1361 S3FIFO-0.0100-0.9000 cache size       54, 3819068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1361 S3FIFO-0.0100-0.9000 cache size      181, 3819068 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_allcolo.ns1361 S3FIFO-0.0100-0.9000 cache size      363, 3819068 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1361 S3FIFO-0.0100-0.9000 cache size      727, 3819068 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1361 S3FIFO-0.0100-0.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.7000-1.9000 cache size        5, 3819068 req, miss ratio 0.6595, byte miss ratio 0.6595
cdn1_allcolo.ns1361 S3FIFO-0.7000-1.9000 cache size       18, 3819068 req, miss ratio 0.3708, byte miss ratio 0.3708
cdn1_allcolo.ns1361 S3FIFO-0.7000-1.9000 cache size       54, 3819068 req, miss ratio 0.1038, byte miss ratio 0.1038
cdn1_allcolo.ns1361 S3FIFO-0.7000-1.9000 cache size      181, 3819068 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_allcolo.ns1361 S3FIFO-0.7000-1.9000 cache size      363, 3819068 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns1361 S3FIFO-0.7000-1.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.7000-1.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.4000-0.9000 cache size        5, 3819068 req, miss ratio 0.5952, byte miss ratio 0.5952
cdn1_allcolo.ns1361 S3FIFO-0.4000-0.9000 cache size       18, 3819068 req, miss ratio 0.3223, byte miss ratio 0.3223
cdn1_allcolo.ns1361 S3FIFO-0.4000-0.9000 cache size       54, 3819068 req, miss ratio 0.0912, byte miss ratio 0.0912
cdn1_allcolo.ns1361 S3FIFO-0.4000-0.9000 cache size      181, 3819068 req, miss ratio 0.0170, byte miss ratio 0.0170
cdn1_allcolo.ns1361 S3FIFO-0.4000-0.9000 cache size      363, 3819068 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1361 S3FIFO-0.4000-0.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.4000-0.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.0010-1.9000 cache size        5, 3819068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1361 S3FIFO-0.0010-1.9000 cache size       18, 3819068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1361 S3FIFO-0.0010-1.9000 cache size       54, 3819068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1361 S3FIFO-0.0010-1.9000 cache size      181, 3819068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1361 S3FIFO-0.0010-1.9000 cache size      363, 3819068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1361 S3FIFO-0.0010-1.9000 cache size      727, 3819068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1361 S3FIFO-0.0010-1.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.7500-0.9000 cache size        5, 3819068 req, miss ratio 0.6391, byte miss ratio 0.6391
cdn1_allcolo.ns1361 S3FIFO-0.7500-0.9000 cache size       18, 3819068 req, miss ratio 0.3839, byte miss ratio 0.3839
cdn1_allcolo.ns1361 S3FIFO-0.7500-0.9000 cache size       54, 3819068 req, miss ratio 0.1140, byte miss ratio 0.1140
cdn1_allcolo.ns1361 S3FIFO-0.7500-0.9000 cache size      181, 3819068 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_allcolo.ns1361 S3FIFO-0.7500-0.9000 cache size      363, 3819068 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns1361 S3FIFO-0.7500-0.9000 cache size      727, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.7500-0.9000 cache size     1455, 3819068 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1361 S3FIFO-0.9500-1.9000 cache size        5, 3819068 req, miss ratio 0.6965, byte miss ratio 0.6965
