cdn1_allcolo.ns5338 S3FIFO-0.8000-1.9000 cache size       12, 2869219 req, miss ratio 0.3256, byte miss ratio 0.3256
cdn1_allcolo.ns5338 S3FIFO-0.8000-1.9000 cache size       37, 2869219 req, miss ratio 0.2531, byte miss ratio 0.2531
cdn1_allcolo.ns5338 S3FIFO-0.8000-1.9000 cache size      124, 2869219 req, miss ratio 0.1837, byte miss ratio 0.1837
cdn1_allcolo.ns5338 S3FIFO-0.8000-1.9000 cache size      372, 2869219 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_allcolo.ns5338 S3FIFO-0.8000-1.9000 cache size     1242, 2869219 req, miss ratio 0.0604, byte miss ratio 0.0604
cdn1_allcolo.ns5338 S3FIFO-0.8000-1.9000 cache size     2485, 2869219 req, miss ratio 0.0320, byte miss ratio 0.0320
cdn1_allcolo.ns5338 S3FIFO-0.8000-1.9000 cache size     4970, 2869219 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns5338 S3FIFO-0.8000-1.9000 cache size     9941, 2869219 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns5338 S3FIFO-0.9000-0.9000 cache size       12, 2869219 req, miss ratio 0.3370, byte miss ratio 0.3370
cdn1_allcolo.ns5338 S3FIFO-0.9000-0.9000 cache size       37, 2869219 req, miss ratio 0.2634, byte miss ratio 0.2634
cdn1_allcolo.ns5338 S3FIFO-0.9000-0.9000 cache size      124, 2869219 req, miss ratio 0.1906, byte miss ratio 0.1906
cdn1_allcolo.ns5338 S3FIFO-0.9000-0.9000 cache size      372, 2869219 req, miss ratio 0.1286, byte miss ratio 0.1286
cdn1_allcolo.ns5338 S3FIFO-0.9000-0.9000 cache size     1242, 2869219 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns5338 S3FIFO-0.9000-0.9000 cache size     2485, 2869219 req, miss ratio 0.0344, byte miss ratio 0.0344
cdn1_allcolo.ns5338 S3FIFO-0.9000-0.9000 cache size     4970, 2869219 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns5338 S3FIFO-0.9000-0.9000 cache size     9941, 2869219 req, miss ratio 0.0058, byte miss ratio 0.0058
