io_traces.ns507 S3FIFO-0.3000-1.9000 cache size     4361, 38800000 req, miss ratio 0.3272, byte miss ratio 0.3272
io_traces.ns507 S3FIFO-0.3000-1.9000 cache size    13084, 38800000 req, miss ratio 0.3237, byte miss ratio 0.3237
io_traces.ns507 S3FIFO-0.3000-1.9000 cache size    43616, 38800000 req, miss ratio 0.2305, byte miss ratio 0.2305
io_traces.ns507 S3FIFO-0.3000-1.9000 cache size   130849, 38800000 req, miss ratio 0.1859, byte miss ratio 0.1859
io_traces.ns507 S3FIFO-0.3000-1.9000 cache size   436164, 38800000 req, miss ratio 0.1744, byte miss ratio 0.1744
io_traces.ns507 S3FIFO-0.3000-1.9000 cache size   872329, 38800000 req, miss ratio 0.1621, byte miss ratio 0.1621
io_traces.ns507 S3FIFO-0.3000-1.9000 cache size  1744658, 38800000 req, miss ratio 0.1509, byte miss ratio 0.1509
io_traces.ns507 S3FIFO-0.3000-1.9000 cache size  3489317, 38800000 req, miss ratio 0.1124, byte miss ratio 0.1124
io_traces.ns507 S3FIFO-0.8500-0.9000 cache size     4361, 38800000 req, miss ratio 0.3504, byte miss ratio 0.3504
io_traces.ns507 S3FIFO-0.8500-0.9000 cache size    13084, 38800000 req, miss ratio 0.3303, byte miss ratio 0.3303
io_traces.ns507 S3FIFO-0.8500-0.9000 cache size    43616, 38800000 req, miss ratio 0.2611, byte miss ratio 0.2611
io_traces.ns507 S3FIFO-0.8500-0.9000 cache size   130849, 38800000 req, miss ratio 0.2004, byte miss ratio 0.2004
io_traces.ns507 S3FIFO-0.8500-0.9000 cache size   436164, 38800000 req, miss ratio 0.1774, byte miss ratio 0.1774
io_traces.ns507 S3FIFO-0.8500-0.9000 cache size   872329, 38800000 req, miss ratio 0.1666, byte miss ratio 0.1666
io_traces.ns507 S3FIFO-0.8500-0.9000 cache size  1744658, 38800000 req, miss ratio 0.1280, byte miss ratio 0.1280
io_traces.ns507 S3FIFO-0.8500-0.9000 cache size  3489317, 38800000 req, miss ratio 0.1125, byte miss ratio 0.1125
io_traces.ns507 S3FIFO-0.9500-1.9000 cache size     4361, 38800000 req, miss ratio 0.3636, byte miss ratio 0.3636
io_traces.ns507 S3FIFO-0.9500-1.9000 cache size    13084, 38800000 req, miss ratio 0.3369, byte miss ratio 0.3369
io_traces.ns507 S3FIFO-0.9500-1.9000 cache size    43616, 38800000 req, miss ratio 0.2598, byte miss ratio 0.2598
io_traces.ns507 S3FIFO-0.9500-1.9000 cache size   130849, 38800000 req, miss ratio 0.2037, byte miss ratio 0.2037
io_traces.ns507 S3FIFO-0.9500-1.9000 cache size   436164, 38800000 req, miss ratio 0.1801, byte miss ratio 0.1801
io_traces.ns507 S3FIFO-0.9500-1.9000 cache size   872329, 38800000 req, miss ratio 0.1508, byte miss ratio 0.1508
io_traces.ns507 S3FIFO-0.9500-1.9000 cache size  1744658, 38800000 req, miss ratio 0.1234, byte miss ratio 0.1234
io_traces.ns507 S3FIFO-0.9500-1.9000 cache size  3489317, 38800000 req, miss ratio 0.1126, byte miss ratio 0.1126
io_traces.ns507 S3FIFO-0.0100-0.9000 cache size     4361, 38800000 req, miss ratio 0.3273, byte miss ratio 0.3273
io_traces.ns507 S3FIFO-0.0100-0.9000 cache size    13084, 38800000 req, miss ratio 0.3215, byte miss ratio 0.3215
io_traces.ns507 S3FIFO-0.0100-0.9000 cache size    43616, 38800000 req, miss ratio 0.2010, byte miss ratio 0.2010
io_traces.ns507 S3FIFO-0.0100-0.9000 cache size   130849, 38800000 req, miss ratio 0.1855, byte miss ratio 0.1855
io_traces.ns507 S3FIFO-0.0100-0.9000 cache size   436164, 38800000 req, miss ratio 0.1758, byte miss ratio 0.1758
io_traces.ns507 S3FIFO-0.0100-0.9000 cache size   872329, 38800000 req, miss ratio 0.1667, byte miss ratio 0.1667
io_traces.ns507 S3FIFO-0.0100-0.9000 cache size  1744658, 38800000 req, miss ratio 0.1642, byte miss ratio 0.1642
io_traces.ns507 S3FIFO-0.0100-0.9000 cache size  3489317, 38800000 req, miss ratio 0.1124, byte miss ratio 0.1124
io_traces.ns507 S3FIFO-0.1500-0.9000 cache size     4361, 38800000 req, miss ratio 0.3273, byte miss ratio 0.3273
io_traces.ns507 S3FIFO-0.1500-0.9000 cache size    13084, 38800000 req, miss ratio 0.3224, byte miss ratio 0.3224
io_traces.ns507 S3FIFO-0.1500-0.9000 cache size    43616, 38800000 req, miss ratio 0.2186, byte miss ratio 0.2186
io_traces.ns507 S3FIFO-0.1500-0.9000 cache size   130849, 38800000 req, miss ratio 0.1858, byte miss ratio 0.1858
io_traces.ns507 S3FIFO-0.1500-0.9000 cache size   436164, 38800000 req, miss ratio 0.1757, byte miss ratio 0.1757
io_traces.ns507 S3FIFO-0.1500-0.9000 cache size   872329, 38800000 req, miss ratio 0.1656, byte miss ratio 0.1656
io_traces.ns507 S3FIFO-0.1500-0.9000 cache size  1744658, 38800000 req, miss ratio 0.1572, byte miss ratio 0.1572
io_traces.ns507 S3FIFO-0.1500-0.9000 cache size  3489317, 38800000 req, miss ratio 0.1124, byte miss ratio 0.1124
io_traces.ns507 S3FIFO-0.2000-1.9000 cache size     4361, 38800000 req, miss ratio 0.3265, byte miss ratio 0.3265
io_traces.ns507 S3FIFO-0.2000-1.9000 cache size    13084, 38800000 req, miss ratio 0.3230, byte miss ratio 0.3230
io_traces.ns507 S3FIFO-0.2000-1.9000 cache size    43616, 38800000 req, miss ratio 0.2225, byte miss ratio 0.2225
io_traces.ns507 S3FIFO-0.2000-1.9000 cache size   130849, 38800000 req, miss ratio 0.1858, byte miss ratio 0.1858
io_traces.ns507 S3FIFO-0.2000-1.9000 cache size   436164, 38800000 req, miss ratio 0.1744, byte miss ratio 0.1744
io_traces.ns507 S3FIFO-0.2000-1.9000 cache size   872329, 38800000 req, miss ratio 0.1643, byte miss ratio 0.1643
io_traces.ns507 S3FIFO-0.2000-1.9000 cache size  1744658, 38800000 req, miss ratio 0.1551, byte miss ratio 0.1551
io_traces.ns507 S3FIFO-0.2000-1.9000 cache size  3489317, 38800000 req, miss ratio 0.1124, byte miss ratio 0.1124
io_traces.ns507 S3FIFO-0.4000-1.9000 cache size     4361, 38800000 req, miss ratio 0.3280, byte miss ratio 0.3280
io_traces.ns507 S3FIFO-0.4000-1.9000 cache size    13084, 38800000 req, miss ratio 0.3240, byte miss ratio 0.3240
io_traces.ns507 S3FIFO-0.4000-1.9000 cache size    43616, 38800000 req, miss ratio 0.2419, byte miss ratio 0.2419
io_traces.ns507 S3FIFO-0.4000-1.9000 cache size   130849, 38800000 req, miss ratio 0.1862, byte miss ratio 0.1862
io_traces.ns507 S3FIFO-0.4000-1.9000 cache size   436164, 38800000 req, miss ratio 0.1746, byte miss ratio 0.1746
io_traces.ns507 S3FIFO-0.4000-1.9000 cache size   872329, 38800000 req, miss ratio 0.1606, byte miss ratio 0.1606
io_traces.ns507 S3FIFO-0.4000-1.9000 cache size  1744658, 38800000 req, miss ratio 0.1471, byte miss ratio 0.1471
io_traces.ns507 S3FIFO-0.4000-1.9000 cache size  3489317, 38800000 req, miss ratio 0.1124, byte miss ratio 0.1124
io_traces.ns507 S3FIFO-0.5500-1.9000 cache size     4361, 38800000 req, miss ratio 0.3303, byte miss ratio 0.3303
io_traces.ns507 S3FIFO-0.5500-1.9000 cache size    13084, 38800000 req, miss ratio 0.3247, byte miss ratio 0.3247
io_traces.ns507 S3FIFO-0.5500-1.9000 cache size    43616, 38800000 req, miss ratio 0.2463, byte miss ratio 0.2463
io_traces.ns507 S3FIFO-0.5500-1.9000 cache size   130849, 38800000 req, miss ratio 0.1869, byte miss ratio 0.1869
io_traces.ns507 S3FIFO-0.5500-1.9000 cache size   436164, 38800000 req, miss ratio 0.1745, byte miss ratio 0.1745
io_traces.ns507 S3FIFO-0.5500-1.9000 cache size   872329, 38800000 req, miss ratio 0.1578, byte miss ratio 0.1578
io_traces.ns507 S3FIFO-0.5500-1.9000 cache size  1744658, 38800000 req, miss ratio 0.1413, byte miss ratio 0.1413
io_traces.ns507 S3FIFO-0.5500-1.9000 cache size  3489317, 38800000 req, miss ratio 0.1124, byte miss ratio 0.1124
io_traces.ns507 S3FIFO-0.6000-0.9000 cache size     4361, 38800000 req, miss ratio 0.3320, byte miss ratio 0.3320
io_traces.ns507 S3FIFO-0.6000-0.9000 cache size    13084, 38800000 req, miss ratio 0.3250, byte miss ratio 0.3250
io_traces.ns507 S3FIFO-0.6000-0.9000 cache size    43616, 38800000 req, miss ratio 0.2489, byte miss ratio 0.2489
io_traces.ns507 S3FIFO-0.6000-0.9000 cache size   130849, 38800000 req, miss ratio 0.1876, byte miss ratio 0.1876
io_traces.ns507 S3FIFO-0.6000-0.9000 cache size   436164, 38800000 req, miss ratio 0.1756, byte miss ratio 0.1756
io_traces.ns507 S3FIFO-0.6000-0.9000 cache size   872329, 38800000 req, miss ratio 0.1650, byte miss ratio 0.1650
io_traces.ns507 S3FIFO-0.6000-0.9000 cache size  1744658, 38800000 req, miss ratio 0.1391, byte miss ratio 0.1391
io_traces.ns507 S3FIFO-0.6000-0.9000 cache size  3489317, 38800000 req, miss ratio 0.1124, byte miss ratio 0.1124
io_traces.ns507 S3FIFO-0.9900-0.9000 cache size     4361, 38800000 req, miss ratio 0.3646, byte miss ratio 0.3646
io_traces.ns507 S3FIFO-0.9900-0.9000 cache size    13084, 38800000 req, miss ratio 0.3404, byte miss ratio 0.3404
io_traces.ns507 S3FIFO-0.9900-0.9000 cache size    43616, 38800000 req, miss ratio 0.2624, byte miss ratio 0.2624
io_traces.ns507 S3FIFO-0.9900-0.9000 cache size   130849, 38800000 req, miss ratio 0.2070, byte miss ratio 0.2070
io_traces.ns507 S3FIFO-0.9900-0.9000 cache size   436164, 38800000 req, miss ratio 0.1817, byte miss ratio 0.1817
io_traces.ns507 S3FIFO-0.9900-0.9000 cache size   872329, 38800000 req, miss ratio 0.1708, byte miss ratio 0.1708
io_traces.ns507 S3FIFO-0.9900-0.9000 cache size  1744658, 38800000 req, miss ratio 0.1215, byte miss ratio 0.1215
io_traces.ns507 S3FIFO-0.9900-0.9000 cache size  3489317, 38800000 req, miss ratio 0.1131, byte miss ratio 0.1131
io_traces.ns507 S3FIFO-0.1500-1.9000 cache size     4361, 38800000 req, miss ratio 0.3265, byte miss ratio 0.3265
io_traces.ns507 S3FIFO-0.1500-1.9000 cache size    13084, 38800000 req, miss ratio 0.3186, byte miss ratio 0.3186
io_traces.ns507 S3FIFO-0.1500-1.9000 cache size    43616, 38800000 req, miss ratio 0.2207, byte miss ratio 0.2207
io_traces.ns507 S3FIFO-0.1500-1.9000 cache size   130849, 38800000 req, miss ratio 0.1857, byte miss ratio 0.1857
io_traces.ns507 S3FIFO-0.1500-1.9000 cache size   436164, 38800000 req, miss ratio 0.1751, byte miss ratio 0.1751
io_traces.ns507 S3FIFO-0.1500-1.9000 cache size   872329, 38800000 req, miss ratio 0.1633, byte miss ratio 0.1633
io_traces.ns507 S3FIFO-0.1500-1.9000 cache size  1744658, 38800000 req, miss ratio 0.1572, byte miss ratio 0.1572
io_traces.ns507 S3FIFO-0.1500-1.9000 cache size  3489317, 38800000 req, miss ratio 0.1124, byte miss ratio 0.1124
io_traces.ns507 S3FIFO-0.0500-1.9000 cache size     4361, 38800000 req, miss ratio 0.3263, byte miss ratio 0.3263
