cdn1_colo28.ns37 S3FIFO-0.4000-0.9000 cache size       10, 16938595 req, miss ratio 0.2437, byte miss ratio 0.2437
cdn1_colo28.ns37 S3FIFO-0.4000-0.9000 cache size       34, 16938595 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns37 S3FIFO-0.4000-0.9000 cache size       69, 16938595 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns37 S3FIFO-0.4000-0.9000 cache size      138, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.4000-0.9000 cache size      276, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.2000-1.9000 cache size       10, 16938595 req, miss ratio 0.2217, byte miss ratio 0.2217
cdn1_colo28.ns37 S3FIFO-0.2000-1.9000 cache size       34, 16938595 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns37 S3FIFO-0.2000-1.9000 cache size       69, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.2000-1.9000 cache size      138, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.2000-1.9000 cache size      276, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.0500-0.9000 cache size       10, 16938595 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns37 S3FIFO-0.0500-0.9000 cache size       34, 16938595 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns37 S3FIFO-0.0500-0.9000 cache size       69, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.0500-0.9000 cache size      138, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.0500-0.9000 cache size      276, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.2500-1.9000 cache size       10, 16938595 req, miss ratio 0.2217, byte miss ratio 0.2217
cdn1_colo28.ns37 S3FIFO-0.2500-1.9000 cache size       34, 16938595 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns37 S3FIFO-0.2500-1.9000 cache size       69, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.2500-1.9000 cache size      138, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.2500-1.9000 cache size      276, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.5000-1.9000 cache size       10, 16938595 req, miss ratio 0.2539, byte miss ratio 0.2539
cdn1_colo28.ns37 S3FIFO-0.5000-1.9000 cache size       34, 16938595 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns37 S3FIFO-0.5000-1.9000 cache size       69, 16938595 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns37 S3FIFO-0.5000-1.9000 cache size      138, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.5000-1.9000 cache size      276, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.0500-1.9000 cache size       10, 16938595 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns37 S3FIFO-0.0500-1.9000 cache size       34, 16938595 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns37 S3FIFO-0.0500-1.9000 cache size       69, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.0500-1.9000 cache size      138, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.0500-1.9000 cache size      276, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.7000-0.9000 cache size       10, 16938595 req, miss ratio 0.2700, byte miss ratio 0.2700
cdn1_colo28.ns37 S3FIFO-0.7000-0.9000 cache size       34, 16938595 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns37 S3FIFO-0.7000-0.9000 cache size       69, 16938595 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns37 S3FIFO-0.7000-0.9000 cache size      138, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.7000-0.9000 cache size      276, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.3000-1.9000 cache size       10, 16938595 req, miss ratio 0.2341, byte miss ratio 0.2341
cdn1_colo28.ns37 S3FIFO-0.3000-1.9000 cache size       34, 16938595 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns37 S3FIFO-0.3000-1.9000 cache size       69, 16938595 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns37 S3FIFO-0.3000-1.9000 cache size      138, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.3000-1.9000 cache size      276, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.1500-1.9000 cache size       10, 16938595 req, miss ratio 0.2059, byte miss ratio 0.2059
cdn1_colo28.ns37 S3FIFO-0.1500-1.9000 cache size       34, 16938595 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns37 S3FIFO-0.1500-1.9000 cache size       69, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.1500-1.9000 cache size      138, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.1500-1.9000 cache size      276, 16938595 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns37 S3FIFO-0.4500-1.9000 cache size       10, 16938595 req, miss ratio 0.2445, byte miss ratio 0.2445
cdn1_colo28.ns37 S3FIFO-0.4500-1.9000 cache size       34, 16938595 req, miss ratio 0.0047, byte miss ratio 0.0047
