tencentBlock.ns12186 S3FIFO-0.8000-1.9000 cache size     1013, 8336665 req, miss ratio 0.5572, byte miss ratio 0.5572
tencentBlock.ns12186 S3FIFO-0.8000-1.9000 cache size     3040, 8336665 req, miss ratio 0.4459, byte miss ratio 0.4459
tencentBlock.ns12186 S3FIFO-0.8000-1.9000 cache size    10133, 8336665 req, miss ratio 0.3445, byte miss ratio 0.3445
tencentBlock.ns12186 S3FIFO-0.8000-1.9000 cache size    30401, 8336665 req, miss ratio 0.3007, byte miss ratio 0.3007
tencentBlock.ns12186 S3FIFO-0.8000-1.9000 cache size   101338, 8336665 req, miss ratio 0.2406, byte miss ratio 0.2406
tencentBlock.ns12186 S3FIFO-0.8000-1.9000 cache size   202676, 8336665 req, miss ratio 0.1983, byte miss ratio 0.1983
tencentBlock.ns12186 S3FIFO-0.8000-1.9000 cache size   405352, 8336665 req, miss ratio 0.1530, byte miss ratio 0.1530
tencentBlock.ns12186 S3FIFO-0.8000-1.9000 cache size   810705, 8336665 req, miss ratio 0.1247, byte miss ratio 0.1247
tencentBlock.ns12186 S3FIFO-0.7500-0.9000 cache size     1013, 8336665 req, miss ratio 0.5409, byte miss ratio 0.5409
tencentBlock.ns12186 S3FIFO-0.7500-0.9000 cache size     3040, 8336665 req, miss ratio 0.4370, byte miss ratio 0.4370
tencentBlock.ns12186 S3FIFO-0.7500-0.9000 cache size    10133, 8336665 req, miss ratio 0.3345, byte miss ratio 0.3345
tencentBlock.ns12186 S3FIFO-0.7500-0.9000 cache size    30401, 8336665 req, miss ratio 0.2997, byte miss ratio 0.2997
tencentBlock.ns12186 S3FIFO-0.7500-0.9000 cache size   101338, 8336665 req, miss ratio 0.2391, byte miss ratio 0.2391
tencentBlock.ns12186 S3FIFO-0.7500-0.9000 cache size   202676, 8336665 req, miss ratio 0.1974, byte miss ratio 0.1974
tencentBlock.ns12186 S3FIFO-0.7500-0.9000 cache size   405352, 8336665 req, miss ratio 0.1520, byte miss ratio 0.1520
tencentBlock.ns12186 S3FIFO-0.7500-0.9000 cache size   810705, 8336665 req, miss ratio 0.1243, byte miss ratio 0.1243
tencentBlock.ns12186 S3FIFO-0.0050-0.9000 cache size     1013, 8336665 req, miss ratio 0.5253, byte miss ratio 0.5253
tencentBlock.ns12186 S3FIFO-0.0050-0.9000 cache size     3040, 8336665 req, miss ratio 0.3805, byte miss ratio 0.3805
tencentBlock.ns12186 S3FIFO-0.0050-0.9000 cache size    10133, 8336665 req, miss ratio 0.3458, byte miss ratio 0.3458
tencentBlock.ns12186 S3FIFO-0.0050-0.9000 cache size    30401, 8336665 req, miss ratio 0.2852, byte miss ratio 0.2852
tencentBlock.ns12186 S3FIFO-0.0050-0.9000 cache size   101338, 8336665 req, miss ratio 0.2381, byte miss ratio 0.2381
tencentBlock.ns12186 S3FIFO-0.0050-0.9000 cache size   202676, 8336665 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns12186 S3FIFO-0.0050-0.9000 cache size   405352, 8336665 req, miss ratio 0.1411, byte miss ratio 0.1411
tencentBlock.ns12186 S3FIFO-0.0050-0.9000 cache size   810705, 8336665 req, miss ratio 0.1227, byte miss ratio 0.1227
tencentBlock.ns12186 S3FIFO-0.8500-1.9000 cache size     1013, 8336665 req, miss ratio 0.5711, byte miss ratio 0.5711
tencentBlock.ns12186 S3FIFO-0.8500-1.9000 cache size     3040, 8336665 req, miss ratio 0.4527, byte miss ratio 0.4527
tencentBlock.ns12186 S3FIFO-0.8500-1.9000 cache size    10133, 8336665 req, miss ratio 0.3529, byte miss ratio 0.3529
