tencentBlock.ns1505 S3FIFO-0.9000-1.9000 cache size     2674, 40846518 req, miss ratio 0.7416, byte miss ratio 0.7416
tencentBlock.ns1505 S3FIFO-0.9000-1.9000 cache size     8023, 40846518 req, miss ratio 0.6609, byte miss ratio 0.6609
tencentBlock.ns1505 S3FIFO-0.9000-1.9000 cache size    26743, 40846518 req, miss ratio 0.5600, byte miss ratio 0.5600
tencentBlock.ns1505 S3FIFO-0.9000-1.9000 cache size    80231, 40846518 req, miss ratio 0.4096, byte miss ratio 0.4096
tencentBlock.ns1505 S3FIFO-0.9000-1.9000 cache size   267437, 40846518 req, miss ratio 0.2341, byte miss ratio 0.2341
tencentBlock.ns1505 S3FIFO-0.9000-1.9000 cache size   534875, 40846518 req, miss ratio 0.1579, byte miss ratio 0.1579
tencentBlock.ns1505 S3FIFO-0.9000-1.9000 cache size  1069751, 40846518 req, miss ratio 0.1035, byte miss ratio 0.1035
tencentBlock.ns1505 S3FIFO-0.9000-1.9000 cache size  2139502, 40846518 req, miss ratio 0.0730, byte miss ratio 0.0730
tencentBlock.ns1505 S3FIFO-0.3000-1.9000 cache size     2674, 40846518 req, miss ratio 0.7239, byte miss ratio 0.7239
tencentBlock.ns1505 S3FIFO-0.3000-1.9000 cache size     8023, 40846518 req, miss ratio 0.6308, byte miss ratio 0.6308
tencentBlock.ns1505 S3FIFO-0.3000-1.9000 cache size    26743, 40846518 req, miss ratio 0.5231, byte miss ratio 0.5231
tencentBlock.ns1505 S3FIFO-0.3000-1.9000 cache size    80231, 40846518 req, miss ratio 0.3786, byte miss ratio 0.3786
tencentBlock.ns1505 S3FIFO-0.3000-1.9000 cache size   267437, 40846518 req, miss ratio 0.1978, byte miss ratio 0.1978
tencentBlock.ns1505 S3FIFO-0.3000-1.9000 cache size   534875, 40846518 req, miss ratio 0.1309, byte miss ratio 0.1309
tencentBlock.ns1505 S3FIFO-0.3000-1.9000 cache size  1069751, 40846518 req, miss ratio 0.0886, byte miss ratio 0.0886
tencentBlock.ns1505 S3FIFO-0.3000-1.9000 cache size  2139502, 40846518 req, miss ratio 0.0685, byte miss ratio 0.0685
tencentBlock.ns1505 S3FIFO-0.7500-1.9000 cache size     2674, 40846518 req, miss ratio 0.7309, byte miss ratio 0.7309
tencentBlock.ns1505 S3FIFO-0.7500-1.9000 cache size     8023, 40846518 req, miss ratio 0.6506, byte miss ratio 0.6506
tencentBlock.ns1505 S3FIFO-0.7500-1.9000 cache size    26743, 40846518 req, miss ratio 0.5489, byte miss ratio 0.5489
tencentBlock.ns1505 S3FIFO-0.7500-1.9000 cache size    80231, 40846518 req, miss ratio 0.4010, byte miss ratio 0.4010
tencentBlock.ns1505 S3FIFO-0.7500-1.9000 cache size   267437, 40846518 req, miss ratio 0.2217, byte miss ratio 0.2217
tencentBlock.ns1505 S3FIFO-0.7500-1.9000 cache size   534875, 40846518 req, miss ratio 0.1486, byte miss ratio 0.1486
tencentBlock.ns1505 S3FIFO-0.7500-1.9000 cache size  1069751, 40846518 req, miss ratio 0.0976, byte miss ratio 0.0976
tencentBlock.ns1505 S3FIFO-0.7500-1.9000 cache size  2139502, 40846518 req, miss ratio 0.0708, byte miss ratio 0.0708
tencentBlock.ns1505 S3FIFO-0.5500-0.9000 cache size     2674, 40846518 req, miss ratio 0.7240, byte miss ratio 0.7240
tencentBlock.ns1505 S3FIFO-0.5500-0.9000 cache size     8023, 40846518 req, miss ratio 0.6372, byte miss ratio 0.6372
tencentBlock.ns1505 S3FIFO-0.5500-0.9000 cache size    26743, 40846518 req, miss ratio 0.5330, byte miss ratio 0.5330
tencentBlock.ns1505 S3FIFO-0.5500-0.9000 cache size    80231, 40846518 req, miss ratio 0.3909, byte miss ratio 0.3909
tencentBlock.ns1505 S3FIFO-0.5500-0.9000 cache size   267437, 40846518 req, miss ratio 0.2083, byte miss ratio 0.2083
tencentBlock.ns1505 S3FIFO-0.5500-0.9000 cache size   534875, 40846518 req, miss ratio 0.1392, byte miss ratio 0.1392
tencentBlock.ns1505 S3FIFO-0.5500-0.9000 cache size  1069751, 40846518 req, miss ratio 0.0920, byte miss ratio 0.0920
tencentBlock.ns1505 S3FIFO-0.5500-0.9000 cache size  2139502, 40846518 req, miss ratio 0.0694, byte miss ratio 0.0694
tencentBlock.ns1505 S3FIFO-0.6000-0.9000 cache size     2674, 40846518 req, miss ratio 0.7247, byte miss ratio 0.7247
tencentBlock.ns1505 S3FIFO-0.6000-0.9000 cache size     8023, 40846518 req, miss ratio 0.6399, byte miss ratio 0.6399
tencentBlock.ns1505 S3FIFO-0.6000-0.9000 cache size    26743, 40846518 req, miss ratio 0.5363, byte miss ratio 0.5363
tencentBlock.ns1505 S3FIFO-0.6000-0.9000 cache size    80231, 40846518 req, miss ratio 0.3936, byte miss ratio 0.3936
tencentBlock.ns1505 S3FIFO-0.6000-0.9000 cache size   267437, 40846518 req, miss ratio 0.2112, byte miss ratio 0.2112
tencentBlock.ns1505 S3FIFO-0.6000-0.9000 cache size   534875, 40846518 req, miss ratio 0.1413, byte miss ratio 0.1413
tencentBlock.ns1505 S3FIFO-0.6000-0.9000 cache size  1069751, 40846518 req, miss ratio 0.0931, byte miss ratio 0.0931
tencentBlock.ns1505 S3FIFO-0.6000-0.9000 cache size  2139502, 40846518 req, miss ratio 0.0696, byte miss ratio 0.0696
tencentBlock.ns1505 S3FIFO-0.3000-0.9000 cache size     2674, 40846518 req, miss ratio 0.7268, byte miss ratio 0.7268
tencentBlock.ns1505 S3FIFO-0.3000-0.9000 cache size     8023, 40846518 req, miss ratio 0.6309, byte miss ratio 0.6309
tencentBlock.ns1505 S3FIFO-0.3000-0.9000 cache size    26743, 40846518 req, miss ratio 0.5182, byte miss ratio 0.5182
tencentBlock.ns1505 S3FIFO-0.3000-0.9000 cache size    80231, 40846518 req, miss ratio 0.3751, byte miss ratio 0.3751
tencentBlock.ns1505 S3FIFO-0.3000-0.9000 cache size   267437, 40846518 req, miss ratio 0.1975, byte miss ratio 0.1975
tencentBlock.ns1505 S3FIFO-0.3000-0.9000 cache size   534875, 40846518 req, miss ratio 0.1309, byte miss ratio 0.1309
tencentBlock.ns1505 S3FIFO-0.3000-0.9000 cache size  1069751, 40846518 req, miss ratio 0.0886, byte miss ratio 0.0886
tencentBlock.ns1505 S3FIFO-0.3000-0.9000 cache size  2139502, 40846518 req, miss ratio 0.0685, byte miss ratio 0.0685
tencentBlock.ns1505 S3FIFO-0.1000-0.9000 cache size     2674, 40846518 req, miss ratio 0.7438, byte miss ratio 0.7438
tencentBlock.ns1505 S3FIFO-0.1000-0.9000 cache size     8023, 40846518 req, miss ratio 0.6412, byte miss ratio 0.6412
tencentBlock.ns1505 S3FIFO-0.1000-0.9000 cache size    26743, 40846518 req, miss ratio 0.5167, byte miss ratio 0.5167
tencentBlock.ns1505 S3FIFO-0.1000-0.9000 cache size    80231, 40846518 req, miss ratio 0.3606, byte miss ratio 0.3606
tencentBlock.ns1505 S3FIFO-0.1000-0.9000 cache size   267437, 40846518 req, miss ratio 0.1945, byte miss ratio 0.1945
tencentBlock.ns1505 S3FIFO-0.1000-0.9000 cache size   534875, 40846518 req, miss ratio 0.1259, byte miss ratio 0.1259
tencentBlock.ns1505 S3FIFO-0.1000-0.9000 cache size  1069751, 40846518 req, miss ratio 0.0877, byte miss ratio 0.0877
tencentBlock.ns1505 S3FIFO-0.1000-0.9000 cache size  2139502, 40846518 req, miss ratio 0.0683, byte miss ratio 0.0683
tencentBlock.ns1505 S3FIFO-0.9000-0.9000 cache size     2674, 40846518 req, miss ratio 0.7403, byte miss ratio 0.7403
tencentBlock.ns1505 S3FIFO-0.9000-0.9000 cache size     8023, 40846518 req, miss ratio 0.6592, byte miss ratio 0.6592
tencentBlock.ns1505 S3FIFO-0.9000-0.9000 cache size    26743, 40846518 req, miss ratio 0.5600, byte miss ratio 0.5600
tencentBlock.ns1505 S3FIFO-0.9000-0.9000 cache size    80231, 40846518 req, miss ratio 0.4116, byte miss ratio 0.4116
tencentBlock.ns1505 S3FIFO-0.9000-0.9000 cache size   267437, 40846518 req, miss ratio 0.2345, byte miss ratio 0.2345
tencentBlock.ns1505 S3FIFO-0.9000-0.9000 cache size   534875, 40846518 req, miss ratio 0.1579, byte miss ratio 0.1579
tencentBlock.ns1505 S3FIFO-0.9000-0.9000 cache size  1069751, 40846518 req, miss ratio 0.1035, byte miss ratio 0.1035
tencentBlock.ns1505 S3FIFO-0.9000-0.9000 cache size  2139502, 40846518 req, miss ratio 0.0730, byte miss ratio 0.0730
tencentBlock.ns1505 S3FIFO-0.4000-1.9000 cache size     2674, 40846518 req, miss ratio 0.7226, byte miss ratio 0.7226
tencentBlock.ns1505 S3FIFO-0.4000-1.9000 cache size     8023, 40846518 req, miss ratio 0.6323, byte miss ratio 0.6323
tencentBlock.ns1505 S3FIFO-0.4000-1.9000 cache size    26743, 40846518 req, miss ratio 0.5282, byte miss ratio 0.5282
tencentBlock.ns1505 S3FIFO-0.4000-1.9000 cache size    80231, 40846518 req, miss ratio 0.3845, byte miss ratio 0.3845
tencentBlock.ns1505 S3FIFO-0.4000-1.9000 cache size   267437, 40846518 req, miss ratio 0.2013, byte miss ratio 0.2013
tencentBlock.ns1505 S3FIFO-0.4000-1.9000 cache size   534875, 40846518 req, miss ratio 0.1339, byte miss ratio 0.1339
tencentBlock.ns1505 S3FIFO-0.4000-1.9000 cache size  1069751, 40846518 req, miss ratio 0.0898, byte miss ratio 0.0898
tencentBlock.ns1505 S3FIFO-0.4000-1.9000 cache size  2139502, 40846518 req, miss ratio 0.0688, byte miss ratio 0.0688
tencentBlock.ns1505 S3FIFO-0.1500-1.9000 cache size     2674, 40846518 req, miss ratio 0.7320, byte miss ratio 0.7320
tencentBlock.ns1505 S3FIFO-0.1500-1.9000 cache size     8023, 40846518 req, miss ratio 0.6348, byte miss ratio 0.6348
tencentBlock.ns1505 S3FIFO-0.1500-1.9000 cache size    26743, 40846518 req, miss ratio 0.5186, byte miss ratio 0.5186
tencentBlock.ns1505 S3FIFO-0.1500-1.9000 cache size    80231, 40846518 req, miss ratio 0.3684, byte miss ratio 0.3684
tencentBlock.ns1505 S3FIFO-0.1500-1.9000 cache size   267437, 40846518 req, miss ratio 0.1950, byte miss ratio 0.1950
tencentBlock.ns1505 S3FIFO-0.1500-1.9000 cache size   534875, 40846518 req, miss ratio 0.1267, byte miss ratio 0.1267
tencentBlock.ns1505 S3FIFO-0.1500-1.9000 cache size  1069751, 40846518 req, miss ratio 0.0876, byte miss ratio 0.0876
tencentBlock.ns1505 S3FIFO-0.1500-1.9000 cache size  2139502, 40846518 req, miss ratio 0.0683, byte miss ratio 0.0683
tencentBlock.ns1505 S3FIFO-0.6500-1.9000 cache size     2674, 40846518 req, miss ratio 0.7265, byte miss ratio 0.7265
tencentBlock.ns1505 S3FIFO-0.6500-1.9000 cache size     8023, 40846518 req, miss ratio 0.6446, byte miss ratio 0.6446
tencentBlock.ns1505 S3FIFO-0.6500-1.9000 cache size    26743, 40846518 req, miss ratio 0.5426, byte miss ratio 0.5426
tencentBlock.ns1505 S3FIFO-0.6500-1.9000 cache size    80231, 40846518 req, miss ratio 0.3959, byte miss ratio 0.3959
tencentBlock.ns1505 S3FIFO-0.6500-1.9000 cache size   267437, 40846518 req, miss ratio 0.2143, byte miss ratio 0.2143
tencentBlock.ns1505 S3FIFO-0.6500-1.9000 cache size   534875, 40846518 req, miss ratio 0.1436, byte miss ratio 0.1436
tencentBlock.ns1505 S3FIFO-0.6500-1.9000 cache size  1069751, 40846518 req, miss ratio 0.0947, byte miss ratio 0.0947
tencentBlock.ns1505 S3FIFO-0.6500-1.9000 cache size  2139502, 40846518 req, miss ratio 0.0702, byte miss ratio 0.0702
tencentBlock.ns1505 S3FIFO-0.9900-1.9000 cache size     2674, 40846518 req, miss ratio 0.7486, byte miss ratio 0.7486
tencentBlock.ns1505 S3FIFO-0.9900-1.9000 cache size     8023, 40846518 req, miss ratio 0.6705, byte miss ratio 0.6705
tencentBlock.ns1505 S3FIFO-0.9900-1.9000 cache size    26743, 40846518 req, miss ratio 0.5705, byte miss ratio 0.5705
tencentBlock.ns1505 S3FIFO-0.9900-1.9000 cache size    80231, 40846518 req, miss ratio 0.4167, byte miss ratio 0.4167
tencentBlock.ns1505 S3FIFO-0.9900-1.9000 cache size   267437, 40846518 req, miss ratio 0.2409, byte miss ratio 0.2409
tencentBlock.ns1505 S3FIFO-0.9900-1.9000 cache size   534875, 40846518 req, miss ratio 0.1644, byte miss ratio 0.1644
tencentBlock.ns1505 S3FIFO-0.9900-1.9000 cache size  1069751, 40846518 req, miss ratio 0.1076, byte miss ratio 0.1076
tencentBlock.ns1505 S3FIFO-0.9900-1.9000 cache size  2139502, 40846518 req, miss ratio 0.0757, byte miss ratio 0.0757
tencentBlock.ns1505 S3FIFO-0.0050-1.9000 cache size     2674, 40846518 req, miss ratio 0.7601, byte miss ratio 0.7601
tencentBlock.ns1505 S3FIFO-0.0050-1.9000 cache size     8023, 40846518 req, miss ratio 0.6797, byte miss ratio 0.6797
tencentBlock.ns1505 S3FIFO-0.0050-1.9000 cache size    26743, 40846518 req, miss ratio 0.5512, byte miss ratio 0.5512
tencentBlock.ns1505 S3FIFO-0.0050-1.9000 cache size    80231, 40846518 req, miss ratio 0.3759, byte miss ratio 0.3759
tencentBlock.ns1505 S3FIFO-0.0050-1.9000 cache size   267437, 40846518 req, miss ratio 0.2014, byte miss ratio 0.2014
tencentBlock.ns1505 S3FIFO-0.0050-1.9000 cache size   534875, 40846518 req, miss ratio 0.1298, byte miss ratio 0.1298
tencentBlock.ns1505 S3FIFO-0.0050-1.9000 cache size  1069751, 40846518 req, miss ratio 0.0907, byte miss ratio 0.0907
tencentBlock.ns1505 S3FIFO-0.0050-1.9000 cache size  2139502, 40846518 req, miss ratio 0.0686, byte miss ratio 0.0686
tencentBlock.ns1505 S3FIFO-0.0100-1.9000 cache size     2674, 40846518 req, miss ratio 0.7592, byte miss ratio 0.7592
