tencentBlock.ns5048 S3FIFO-0.6000-1.9000 cache size     3369, 71339462 req, miss ratio 0.5469, byte miss ratio 0.5469
tencentBlock.ns5048 S3FIFO-0.6000-1.9000 cache size    10107, 71339462 req, miss ratio 0.4055, byte miss ratio 0.4055
tencentBlock.ns5048 S3FIFO-0.6000-1.9000 cache size    33690, 71339462 req, miss ratio 0.1909, byte miss ratio 0.1909
tencentBlock.ns5048 S3FIFO-0.6000-1.9000 cache size   101071, 71339462 req, miss ratio 0.1180, byte miss ratio 0.1180
tencentBlock.ns5048 S3FIFO-0.6000-1.9000 cache size   336903, 71339462 req, miss ratio 0.0719, byte miss ratio 0.0719
tencentBlock.ns5048 S3FIFO-0.6000-1.9000 cache size   673807, 71339462 req, miss ratio 0.0601, byte miss ratio 0.0601
tencentBlock.ns5048 S3FIFO-0.6000-1.9000 cache size  1347614, 71339462 req, miss ratio 0.0523, byte miss ratio 0.0523
tencentBlock.ns5048 S3FIFO-0.6000-1.9000 cache size  2695229, 71339462 req, miss ratio 0.0474, byte miss ratio 0.0474
tencentBlock.ns5048 S3FIFO-0.0100-1.9000 cache size     3369, 71339462 req, miss ratio 0.4996, byte miss ratio 0.4996
tencentBlock.ns5048 S3FIFO-0.0100-1.9000 cache size    10107, 71339462 req, miss ratio 0.3311, byte miss ratio 0.3311
tencentBlock.ns5048 S3FIFO-0.0100-1.9000 cache size    33690, 71339462 req, miss ratio 0.1542, byte miss ratio 0.1542
tencentBlock.ns5048 S3FIFO-0.0100-1.9000 cache size   101071, 71339462 req, miss ratio 0.0947, byte miss ratio 0.0947
tencentBlock.ns5048 S3FIFO-0.0100-1.9000 cache size   336903, 71339462 req, miss ratio 0.0649, byte miss ratio 0.0649
tencentBlock.ns5048 S3FIFO-0.0100-1.9000 cache size   673807, 71339462 req, miss ratio 0.0578, byte miss ratio 0.0578
tencentBlock.ns5048 S3FIFO-0.0100-1.9000 cache size  1347614, 71339462 req, miss ratio 0.0505, byte miss ratio 0.0505
tencentBlock.ns5048 S3FIFO-0.0100-1.9000 cache size  2695229, 71339462 req, miss ratio 0.0474, byte miss ratio 0.0474
tencentBlock.ns5048 S3FIFO-0.7000-1.9000 cache size     3369, 71339462 req, miss ratio 0.5557, byte miss ratio 0.5557
tencentBlock.ns5048 S3FIFO-0.7000-1.9000 cache size    10107, 71339462 req, miss ratio 0.4169, byte miss ratio 0.4169
tencentBlock.ns5048 S3FIFO-0.7000-1.9000 cache size    33690, 71339462 req, miss ratio 0.2021, byte miss ratio 0.2021
tencentBlock.ns5048 S3FIFO-0.7000-1.9000 cache size   101071, 71339462 req, miss ratio 0.1220, byte miss ratio 0.1220
tencentBlock.ns5048 S3FIFO-0.7000-1.9000 cache size   336903, 71339462 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns5048 S3FIFO-0.7000-1.9000 cache size   673807, 71339462 req, miss ratio 0.0611, byte miss ratio 0.0611
tencentBlock.ns5048 S3FIFO-0.7000-1.9000 cache size  1347614, 71339462 req, miss ratio 0.0525, byte miss ratio 0.0525
