tencentBlock.ns13981 S3FIFO-0.4000-1.9000 cache size       71, 1557697 req, miss ratio 0.3956, byte miss ratio 0.3956
tencentBlock.ns13981 S3FIFO-0.4000-1.9000 cache size      215, 1557697 req, miss ratio 0.2117, byte miss ratio 0.2117
tencentBlock.ns13981 S3FIFO-0.4000-1.9000 cache size      718, 1557697 req, miss ratio 0.1509, byte miss ratio 0.1509
tencentBlock.ns13981 S3FIFO-0.4000-1.9000 cache size     2154, 1557697 req, miss ratio 0.1318, byte miss ratio 0.1318
tencentBlock.ns13981 S3FIFO-0.4000-1.9000 cache size     7182, 1557697 req, miss ratio 0.1182, byte miss ratio 0.1182
tencentBlock.ns13981 S3FIFO-0.4000-1.9000 cache size    14365, 1557697 req, miss ratio 0.0958, byte miss ratio 0.0958
tencentBlock.ns13981 S3FIFO-0.4000-1.9000 cache size    28730, 1557697 req, miss ratio 0.0631, byte miss ratio 0.0631
tencentBlock.ns13981 S3FIFO-0.4000-1.9000 cache size    57460, 1557697 req, miss ratio 0.0471, byte miss ratio 0.0471
tencentBlock.ns13981 S3FIFO-0.3000-0.9000 cache size       71, 1557697 req, miss ratio 0.3542, byte miss ratio 0.3542
tencentBlock.ns13981 S3FIFO-0.3000-0.9000 cache size      215, 1557697 req, miss ratio 0.2063, byte miss ratio 0.2063
tencentBlock.ns13981 S3FIFO-0.3000-0.9000 cache size      718, 1557697 req, miss ratio 0.1498, byte miss ratio 0.1498
tencentBlock.ns13981 S3FIFO-0.3000-0.9000 cache size     2154, 1557697 req, miss ratio 0.1293, byte miss ratio 0.1293
tencentBlock.ns13981 S3FIFO-0.3000-0.9000 cache size     7182, 1557697 req, miss ratio 0.1159, byte miss ratio 0.1159
tencentBlock.ns13981 S3FIFO-0.3000-0.9000 cache size    14365, 1557697 req, miss ratio 0.0946, byte miss ratio 0.0946
tencentBlock.ns13981 S3FIFO-0.3000-0.9000 cache size    28730, 1557697 req, miss ratio 0.0619, byte miss ratio 0.0619
tencentBlock.ns13981 S3FIFO-0.3000-0.9000 cache size    57460, 1557697 req, miss ratio 0.0469, byte miss ratio 0.0469
tencentBlock.ns13981 S3FIFO-0.5000-1.9000 cache size       71, 1557697 req, miss ratio 0.4047, byte miss ratio 0.4047
tencentBlock.ns13981 S3FIFO-0.5000-1.9000 cache size      215, 1557697 req, miss ratio 0.2186, byte miss ratio 0.2186
tencentBlock.ns13981 S3FIFO-0.5000-1.9000 cache size      718, 1557697 req, miss ratio 0.1525, byte miss ratio 0.1525
tencentBlock.ns13981 S3FIFO-0.5000-1.9000 cache size     2154, 1557697 req, miss ratio 0.1343, byte miss ratio 0.1343
tencentBlock.ns13981 S3FIFO-0.5000-1.9000 cache size     7182, 1557697 req, miss ratio 0.1182, byte miss ratio 0.1182
tencentBlock.ns13981 S3FIFO-0.5000-1.9000 cache size    14365, 1557697 req, miss ratio 0.0965, byte miss ratio 0.0965
tencentBlock.ns13981 S3FIFO-0.5000-1.9000 cache size    28730, 1557697 req, miss ratio 0.0643, byte miss ratio 0.0643
tencentBlock.ns13981 S3FIFO-0.5000-1.9000 cache size    57460, 1557697 req, miss ratio 0.0487, byte miss ratio 0.0487
tencentBlock.ns13981 S3FIFO-0.1000-1.9000 cache size       71, 1557697 req, miss ratio 0.3706, byte miss ratio 0.3706
tencentBlock.ns13981 S3FIFO-0.1000-1.9000 cache size      215, 1557697 req, miss ratio 0.1956, byte miss ratio 0.1956
tencentBlock.ns13981 S3FIFO-0.1000-1.9000 cache size      718, 1557697 req, miss ratio 0.1486, byte miss ratio 0.1486
tencentBlock.ns13981 S3FIFO-0.1000-1.9000 cache size     2154, 1557697 req, miss ratio 0.1291, byte miss ratio 0.1291
tencentBlock.ns13981 S3FIFO-0.1000-1.9000 cache size     7182, 1557697 req, miss ratio 0.1140, byte miss ratio 0.1140
tencentBlock.ns13981 S3FIFO-0.1000-1.9000 cache size    14365, 1557697 req, miss ratio 0.0941, byte miss ratio 0.0941
tencentBlock.ns13981 S3FIFO-0.1000-1.9000 cache size    28730, 1557697 req, miss ratio 0.0590, byte miss ratio 0.0590
tencentBlock.ns13981 S3FIFO-0.1000-1.9000 cache size    57460, 1557697 req, miss ratio 0.0469, byte miss ratio 0.0469
tencentBlock.ns13981 S3FIFO-0.0500-0.9000 cache size       71, 1557697 req, miss ratio 0.3380, byte miss ratio 0.3380
tencentBlock.ns13981 S3FIFO-0.0500-0.9000 cache size      215, 1557697 req, miss ratio 0.1949, byte miss ratio 0.1949
tencentBlock.ns13981 S3FIFO-0.0500-0.9000 cache size      718, 1557697 req, miss ratio 0.1508, byte miss ratio 0.1508
tencentBlock.ns13981 S3FIFO-0.0500-0.9000 cache size     2154, 1557697 req, miss ratio 0.1288, byte miss ratio 0.1288
tencentBlock.ns13981 S3FIFO-0.0500-0.9000 cache size     7182, 1557697 req, miss ratio 0.1129, byte miss ratio 0.1129
tencentBlock.ns13981 S3FIFO-0.0500-0.9000 cache size    14365, 1557697 req, miss ratio 0.0923, byte miss ratio 0.0923
tencentBlock.ns13981 S3FIFO-0.0500-0.9000 cache size    28730, 1557697 req, miss ratio 0.0581, byte miss ratio 0.0581
tencentBlock.ns13981 S3FIFO-0.0500-0.9000 cache size    57460, 1557697 req, miss ratio 0.0469, byte miss ratio 0.0469
tencentBlock.ns13981 S3FIFO-0.3000-1.9000 cache size       71, 1557697 req, miss ratio 0.3830, byte miss ratio 0.3830
tencentBlock.ns13981 S3FIFO-0.3000-1.9000 cache size      215, 1557697 req, miss ratio 0.2065, byte miss ratio 0.2065
tencentBlock.ns13981 S3FIFO-0.3000-1.9000 cache size      718, 1557697 req, miss ratio 0.1496, byte miss ratio 0.1496
tencentBlock.ns13981 S3FIFO-0.3000-1.9000 cache size     2154, 1557697 req, miss ratio 0.1305, byte miss ratio 0.1305
tencentBlock.ns13981 S3FIFO-0.3000-1.9000 cache size     7182, 1557697 req, miss ratio 0.1160, byte miss ratio 0.1160
tencentBlock.ns13981 S3FIFO-0.3000-1.9000 cache size    14365, 1557697 req, miss ratio 0.0947, byte miss ratio 0.0947
tencentBlock.ns13981 S3FIFO-0.3000-1.9000 cache size    28730, 1557697 req, miss ratio 0.0619, byte miss ratio 0.0619
tencentBlock.ns13981 S3FIFO-0.3000-1.9000 cache size    57460, 1557697 req, miss ratio 0.0469, byte miss ratio 0.0469
tencentBlock.ns13981 S3FIFO-0.6000-1.9000 cache size       71, 1557697 req, miss ratio 0.4153, byte miss ratio 0.4153
tencentBlock.ns13981 S3FIFO-0.6000-1.9000 cache size      215, 1557697 req, miss ratio 0.2261, byte miss ratio 0.2261
tencentBlock.ns13981 S3FIFO-0.6000-1.9000 cache size      718, 1557697 req, miss ratio 0.1553, byte miss ratio 0.1553
tencentBlock.ns13981 S3FIFO-0.6000-1.9000 cache size     2154, 1557697 req, miss ratio 0.1377, byte miss ratio 0.1377
tencentBlock.ns13981 S3FIFO-0.6000-1.9000 cache size     7182, 1557697 req, miss ratio 0.1186, byte miss ratio 0.1186
tencentBlock.ns13981 S3FIFO-0.6000-1.9000 cache size    14365, 1557697 req, miss ratio 0.0971, byte miss ratio 0.0971
tencentBlock.ns13981 S3FIFO-0.6000-1.9000 cache size    28730, 1557697 req, miss ratio 0.0659, byte miss ratio 0.0659
tencentBlock.ns13981 S3FIFO-0.6000-1.9000 cache size    57460, 1557697 req, miss ratio 0.0496, byte miss ratio 0.0496
tencentBlock.ns13981 S3FIFO-0.3500-1.9000 cache size       71, 1557697 req, miss ratio 0.3893, byte miss ratio 0.3893
tencentBlock.ns13981 S3FIFO-0.3500-1.9000 cache size      215, 1557697 req, miss ratio 0.2088, byte miss ratio 0.2088
tencentBlock.ns13981 S3FIFO-0.3500-1.9000 cache size      718, 1557697 req, miss ratio 0.1503, byte miss ratio 0.1503
tencentBlock.ns13981 S3FIFO-0.3500-1.9000 cache size     2154, 1557697 req, miss ratio 0.1311, byte miss ratio 0.1311
tencentBlock.ns13981 S3FIFO-0.3500-1.9000 cache size     7182, 1557697 req, miss ratio 0.1170, byte miss ratio 0.1170
tencentBlock.ns13981 S3FIFO-0.3500-1.9000 cache size    14365, 1557697 req, miss ratio 0.0949, byte miss ratio 0.0949
tencentBlock.ns13981 S3FIFO-0.3500-1.9000 cache size    28730, 1557697 req, miss ratio 0.0626, byte miss ratio 0.0626
tencentBlock.ns13981 S3FIFO-0.3500-1.9000 cache size    57460, 1557697 req, miss ratio 0.0469, byte miss ratio 0.0469
tencentBlock.ns13981 S3FIFO-0.7500-1.9000 cache size       71, 1557697 req, miss ratio 0.4312, byte miss ratio 0.4312
tencentBlock.ns13981 S3FIFO-0.7500-1.9000 cache size      215, 1557697 req, miss ratio 0.2374, byte miss ratio 0.2374
tencentBlock.ns13981 S3FIFO-0.7500-1.9000 cache size      718, 1557697 req, miss ratio 0.1597, byte miss ratio 0.1597
tencentBlock.ns13981 S3FIFO-0.7500-1.9000 cache size     2154, 1557697 req, miss ratio 0.1414, byte miss ratio 0.1414
tencentBlock.ns13981 S3FIFO-0.7500-1.9000 cache size     7182, 1557697 req, miss ratio 0.1198, byte miss ratio 0.1198
tencentBlock.ns13981 S3FIFO-0.7500-1.9000 cache size    14365, 1557697 req, miss ratio 0.0990, byte miss ratio 0.0990
tencentBlock.ns13981 S3FIFO-0.7500-1.9000 cache size    28730, 1557697 req, miss ratio 0.0687, byte miss ratio 0.0687
tencentBlock.ns13981 S3FIFO-0.7500-1.9000 cache size    57460, 1557697 req, miss ratio 0.0515, byte miss ratio 0.0515
tencentBlock.ns13981 S3FIFO-0.6500-1.9000 cache size       71, 1557697 req, miss ratio 0.4227, byte miss ratio 0.4227
tencentBlock.ns13981 S3FIFO-0.6500-1.9000 cache size      215, 1557697 req, miss ratio 0.2298, byte miss ratio 0.2298
tencentBlock.ns13981 S3FIFO-0.6500-1.9000 cache size      718, 1557697 req, miss ratio 0.1566, byte miss ratio 0.1566
tencentBlock.ns13981 S3FIFO-0.6500-1.9000 cache size     2154, 1557697 req, miss ratio 0.1393, byte miss ratio 0.1393
tencentBlock.ns13981 S3FIFO-0.6500-1.9000 cache size     7182, 1557697 req, miss ratio 0.1188, byte miss ratio 0.1188
tencentBlock.ns13981 S3FIFO-0.6500-1.9000 cache size    14365, 1557697 req, miss ratio 0.0978, byte miss ratio 0.0978
tencentBlock.ns13981 S3FIFO-0.6500-1.9000 cache size    28730, 1557697 req, miss ratio 0.0666, byte miss ratio 0.0666
tencentBlock.ns13981 S3FIFO-0.6500-1.9000 cache size    57460, 1557697 req, miss ratio 0.0507, byte miss ratio 0.0507
tencentBlock.ns13981 S3FIFO-0.9500-1.9000 cache size       71, 1557697 req, miss ratio 0.4513, byte miss ratio 0.4513
tencentBlock.ns13981 S3FIFO-0.9500-1.9000 cache size      215, 1557697 req, miss ratio 0.2560, byte miss ratio 0.2560
tencentBlock.ns13981 S3FIFO-0.9500-1.9000 cache size      718, 1557697 req, miss ratio 0.1700, byte miss ratio 0.1700
tencentBlock.ns13981 S3FIFO-0.9500-1.9000 cache size     2154, 1557697 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns13981 S3FIFO-0.9500-1.9000 cache size     7182, 1557697 req, miss ratio 0.1224, byte miss ratio 0.1224
tencentBlock.ns13981 S3FIFO-0.9500-1.9000 cache size    14365, 1557697 req, miss ratio 0.1004, byte miss ratio 0.1004
tencentBlock.ns13981 S3FIFO-0.9500-1.9000 cache size    28730, 1557697 req, miss ratio 0.0706, byte miss ratio 0.0706
tencentBlock.ns13981 S3FIFO-0.9500-1.9000 cache size    57460, 1557697 req, miss ratio 0.0528, byte miss ratio 0.0528
tencentBlock.ns13981 S3FIFO-0.7000-0.9000 cache size       71, 1557697 req, miss ratio 0.4214, byte miss ratio 0.4214
tencentBlock.ns13981 S3FIFO-0.7000-0.9000 cache size      215, 1557697 req, miss ratio 0.2336, byte miss ratio 0.2336
tencentBlock.ns13981 S3FIFO-0.7000-0.9000 cache size      718, 1557697 req, miss ratio 0.1575, byte miss ratio 0.1575
tencentBlock.ns13981 S3FIFO-0.7000-0.9000 cache size     2154, 1557697 req, miss ratio 0.1390, byte miss ratio 0.1390
tencentBlock.ns13981 S3FIFO-0.7000-0.9000 cache size     7182, 1557697 req, miss ratio 0.1181, byte miss ratio 0.1181
tencentBlock.ns13981 S3FIFO-0.7000-0.9000 cache size    14365, 1557697 req, miss ratio 0.0980, byte miss ratio 0.0980
tencentBlock.ns13981 S3FIFO-0.7000-0.9000 cache size    28730, 1557697 req, miss ratio 0.0674, byte miss ratio 0.0674
tencentBlock.ns13981 S3FIFO-0.7000-0.9000 cache size    57460, 1557697 req, miss ratio 0.0513, byte miss ratio 0.0513
tencentBlock.ns13981 S3FIFO-0.0100-0.9000 cache size       71, 1557697 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13981 S3FIFO-0.0100-0.9000 cache size      215, 1557697 req, miss ratio 0.2078, byte miss ratio 0.2078
tencentBlock.ns13981 S3FIFO-0.0100-0.9000 cache size      718, 1557697 req, miss ratio 0.1561, byte miss ratio 0.1561
tencentBlock.ns13981 S3FIFO-0.0100-0.9000 cache size     2154, 1557697 req, miss ratio 0.1312, byte miss ratio 0.1312
tencentBlock.ns13981 S3FIFO-0.0100-0.9000 cache size     7182, 1557697 req, miss ratio 0.1130, byte miss ratio 0.1130
tencentBlock.ns13981 S3FIFO-0.0100-0.9000 cache size    14365, 1557697 req, miss ratio 0.0912, byte miss ratio 0.0912
tencentBlock.ns13981 S3FIFO-0.0100-0.9000 cache size    28730, 1557697 req, miss ratio 0.0580, byte miss ratio 0.0580
tencentBlock.ns13981 S3FIFO-0.0100-0.9000 cache size    57460, 1557697 req, miss ratio 0.0469, byte miss ratio 0.0469
tencentBlock.ns13981 S3FIFO-0.5500-1.9000 cache size       71, 1557697 req, miss ratio 0.4094, byte miss ratio 0.4094
tencentBlock.ns13981 S3FIFO-0.5500-1.9000 cache size      215, 1557697 req, miss ratio 0.2221, byte miss ratio 0.2221
tencentBlock.ns13981 S3FIFO-0.5500-1.9000 cache size      718, 1557697 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns13981 S3FIFO-0.5500-1.9000 cache size     2154, 1557697 req, miss ratio 0.1359, byte miss ratio 0.1359
tencentBlock.ns13981 S3FIFO-0.5500-1.9000 cache size     7182, 1557697 req, miss ratio 0.1182, byte miss ratio 0.1182
tencentBlock.ns13981 S3FIFO-0.5500-1.9000 cache size    14365, 1557697 req, miss ratio 0.0966, byte miss ratio 0.0966
tencentBlock.ns13981 S3FIFO-0.5500-1.9000 cache size    28730, 1557697 req, miss ratio 0.0649, byte miss ratio 0.0649
tencentBlock.ns13981 S3FIFO-0.5500-1.9000 cache size    57460, 1557697 req, miss ratio 0.0489, byte miss ratio 0.0489
tencentBlock.ns13981 S3FIFO-0.0010-1.9000 cache size       71, 1557697 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13981 S3FIFO-0.0010-1.9000 cache size      215, 1557697 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13981 S3FIFO-0.0010-1.9000 cache size      718, 1557697 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13981 S3FIFO-0.0010-1.9000 cache size     2154, 1557697 req, miss ratio 0.1455, byte miss ratio 0.1455
tencentBlock.ns13981 S3FIFO-0.0010-1.9000 cache size     7182, 1557697 req, miss ratio 0.1154, byte miss ratio 0.1154
tencentBlock.ns13981 S3FIFO-0.0010-1.9000 cache size    14365, 1557697 req, miss ratio 0.0920, byte miss ratio 0.0920
tencentBlock.ns13981 S3FIFO-0.0010-1.9000 cache size    28730, 1557697 req, miss ratio 0.0582, byte miss ratio 0.0582
tencentBlock.ns13981 S3FIFO-0.0010-1.9000 cache size    57460, 1557697 req, miss ratio 0.0469, byte miss ratio 0.0469
tencentBlock.ns13981 S3FIFO-0.0050-1.9000 cache size       71, 1557697 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13981 S3FIFO-0.0050-1.9000 cache size      215, 1557697 req, miss ratio 0.2117, byte miss ratio 0.2117
tencentBlock.ns13981 S3FIFO-0.0050-1.9000 cache size      718, 1557697 req, miss ratio 0.1631, byte miss ratio 0.1631
tencentBlock.ns13981 S3FIFO-0.0050-1.9000 cache size     2154, 1557697 req, miss ratio 0.1325, byte miss ratio 0.1325
tencentBlock.ns13981 S3FIFO-0.0050-1.9000 cache size     7182, 1557697 req, miss ratio 0.1140, byte miss ratio 0.1140
tencentBlock.ns13981 S3FIFO-0.0050-1.9000 cache size    14365, 1557697 req, miss ratio 0.0910, byte miss ratio 0.0910
tencentBlock.ns13981 S3FIFO-0.0050-1.9000 cache size    28730, 1557697 req, miss ratio 0.0580, byte miss ratio 0.0580
tencentBlock.ns13981 S3FIFO-0.0050-1.9000 cache size    57460, 1557697 req, miss ratio 0.0469, byte miss ratio 0.0469
tencentBlock.ns13981 S3FIFO-0.6000-0.9000 cache size       71, 1557697 req, miss ratio 0.4040, byte miss ratio 0.4040
tencentBlock.ns13981 S3FIFO-0.6000-0.9000 cache size      215, 1557697 req, miss ratio 0.2259, byte miss ratio 0.2259
tencentBlock.ns13981 S3FIFO-0.6000-0.9000 cache size      718, 1557697 req, miss ratio 0.1546, byte miss ratio 0.1546
tencentBlock.ns13981 S3FIFO-0.6000-0.9000 cache size     2154, 1557697 req, miss ratio 0.1350, byte miss ratio 0.1350
tencentBlock.ns13981 S3FIFO-0.6000-0.9000 cache size     7182, 1557697 req, miss ratio 0.1185, byte miss ratio 0.1185
tencentBlock.ns13981 S3FIFO-0.6000-0.9000 cache size    14365, 1557697 req, miss ratio 0.0970, byte miss ratio 0.0970
tencentBlock.ns13981 S3FIFO-0.6000-0.9000 cache size    28730, 1557697 req, miss ratio 0.0659, byte miss ratio 0.0659
tencentBlock.ns13981 S3FIFO-0.6000-0.9000 cache size    57460, 1557697 req, miss ratio 0.0496, byte miss ratio 0.0496
tencentBlock.ns13981 S3FIFO-0.9000-0.9000 cache size       71, 1557697 req, miss ratio 0.4492, byte miss ratio 0.4492
