tencentBlock.ns8706 S3FIFO-0.2500-1.9000 cache size       99, 3794646 req, miss ratio 0.3433, byte miss ratio 0.3433
tencentBlock.ns8706 S3FIFO-0.2500-1.9000 cache size      298, 3794646 req, miss ratio 0.1841, byte miss ratio 0.1841
tencentBlock.ns8706 S3FIFO-0.2500-1.9000 cache size      995, 3794646 req, miss ratio 0.1442, byte miss ratio 0.1442
tencentBlock.ns8706 S3FIFO-0.2500-1.9000 cache size     2986, 3794646 req, miss ratio 0.1302, byte miss ratio 0.1302
tencentBlock.ns8706 S3FIFO-0.2500-1.9000 cache size     9955, 3794646 req, miss ratio 0.1182, byte miss ratio 0.1182
tencentBlock.ns8706 S3FIFO-0.2500-1.9000 cache size    19911, 3794646 req, miss ratio 0.1157, byte miss ratio 0.1157
tencentBlock.ns8706 S3FIFO-0.2500-1.9000 cache size    39823, 3794646 req, miss ratio 0.0885, byte miss ratio 0.0885
tencentBlock.ns8706 S3FIFO-0.2500-1.9000 cache size    79646, 3794646 req, miss ratio 0.0307, byte miss ratio 0.0307
tencentBlock.ns8706 S3FIFO-0.4500-0.9000 cache size       99, 3794646 req, miss ratio 0.3692, byte miss ratio 0.3692
tencentBlock.ns8706 S3FIFO-0.4500-0.9000 cache size      298, 3794646 req, miss ratio 0.1932, byte miss ratio 0.1932
tencentBlock.ns8706 S3FIFO-0.4500-0.9000 cache size      995, 3794646 req, miss ratio 0.1472, byte miss ratio 0.1472
tencentBlock.ns8706 S3FIFO-0.4500-0.9000 cache size     2986, 3794646 req, miss ratio 0.1324, byte miss ratio 0.1324
tencentBlock.ns8706 S3FIFO-0.4500-0.9000 cache size     9955, 3794646 req, miss ratio 0.1206, byte miss ratio 0.1206
tencentBlock.ns8706 S3FIFO-0.4500-0.9000 cache size    19911, 3794646 req, miss ratio 0.1127, byte miss ratio 0.1127
tencentBlock.ns8706 S3FIFO-0.4500-0.9000 cache size    39823, 3794646 req, miss ratio 0.1011, byte miss ratio 0.1011
tencentBlock.ns8706 S3FIFO-0.4500-0.9000 cache size    79646, 3794646 req, miss ratio 0.0329, byte miss ratio 0.0329
tencentBlock.ns8706 S3FIFO-0.0500-1.9000 cache size       99, 3794646 req, miss ratio 0.2993, byte miss ratio 0.2993
tencentBlock.ns8706 S3FIFO-0.0500-1.9000 cache size      298, 3794646 req, miss ratio 0.1847, byte miss ratio 0.1847
tencentBlock.ns8706 S3FIFO-0.0500-1.9000 cache size      995, 3794646 req, miss ratio 0.1448, byte miss ratio 0.1448
tencentBlock.ns8706 S3FIFO-0.0500-1.9000 cache size     2986, 3794646 req, miss ratio 0.1305, byte miss ratio 0.1305
tencentBlock.ns8706 S3FIFO-0.0500-1.9000 cache size     9955, 3794646 req, miss ratio 0.1172, byte miss ratio 0.1172
tencentBlock.ns8706 S3FIFO-0.0500-1.9000 cache size    19911, 3794646 req, miss ratio 0.1146, byte miss ratio 0.1146
tencentBlock.ns8706 S3FIFO-0.0500-1.9000 cache size    39823, 3794646 req, miss ratio 0.0750, byte miss ratio 0.0750
tencentBlock.ns8706 S3FIFO-0.0500-1.9000 cache size    79646, 3794646 req, miss ratio 0.0290, byte miss ratio 0.0290
tencentBlock.ns8706 S3FIFO-0.9900-0.9000 cache size       99, 3794646 req, miss ratio 0.4593, byte miss ratio 0.4593
tencentBlock.ns8706 S3FIFO-0.9900-0.9000 cache size      298, 3794646 req, miss ratio 0.2625, byte miss ratio 0.2625
tencentBlock.ns8706 S3FIFO-0.9900-0.9000 cache size      995, 3794646 req, miss ratio 0.1804, byte miss ratio 0.1804
tencentBlock.ns8706 S3FIFO-0.9900-0.9000 cache size     2986, 3794646 req, miss ratio 0.1521, byte miss ratio 0.1521
tencentBlock.ns8706 S3FIFO-0.9900-0.9000 cache size     9955, 3794646 req, miss ratio 0.1334, byte miss ratio 0.1334
tencentBlock.ns8706 S3FIFO-0.9900-0.9000 cache size    19911, 3794646 req, miss ratio 0.1207, byte miss ratio 0.1207
tencentBlock.ns8706 S3FIFO-0.9900-0.9000 cache size    39823, 3794646 req, miss ratio 0.0853, byte miss ratio 0.0853
tencentBlock.ns8706 S3FIFO-0.9900-0.9000 cache size    79646, 3794646 req, miss ratio 0.0380, byte miss ratio 0.0380
tencentBlock.ns8706 S3FIFO-0.8500-0.9000 cache size       99, 3794646 req, miss ratio 0.4414, byte miss ratio 0.4414
tencentBlock.ns8706 S3FIFO-0.8500-0.9000 cache size      298, 3794646 req, miss ratio 0.2375, byte miss ratio 0.2375
tencentBlock.ns8706 S3FIFO-0.8500-0.9000 cache size      995, 3794646 req, miss ratio 0.1648, byte miss ratio 0.1648
tencentBlock.ns8706 S3FIFO-0.8500-0.9000 cache size     2986, 3794646 req, miss ratio 0.1423, byte miss ratio 0.1423
tencentBlock.ns8706 S3FIFO-0.8500-0.9000 cache size     9955, 3794646 req, miss ratio 0.1297, byte miss ratio 0.1297
tencentBlock.ns8706 S3FIFO-0.8500-0.9000 cache size    19911, 3794646 req, miss ratio 0.1199, byte miss ratio 0.1199
tencentBlock.ns8706 S3FIFO-0.8500-0.9000 cache size    39823, 3794646 req, miss ratio 0.0861, byte miss ratio 0.0861
tencentBlock.ns8706 S3FIFO-0.8500-0.9000 cache size    79646, 3794646 req, miss ratio 0.0376, byte miss ratio 0.0376
tencentBlock.ns8706 S3FIFO-0.6500-0.9000 cache size       99, 3794646 req, miss ratio 0.4100, byte miss ratio 0.4100
tencentBlock.ns8706 S3FIFO-0.6500-0.9000 cache size      298, 3794646 req, miss ratio 0.2063, byte miss ratio 0.2063
tencentBlock.ns8706 S3FIFO-0.6500-0.9000 cache size      995, 3794646 req, miss ratio 0.1543, byte miss ratio 0.1543
tencentBlock.ns8706 S3FIFO-0.6500-0.9000 cache size     2986, 3794646 req, miss ratio 0.1364, byte miss ratio 0.1364
tencentBlock.ns8706 S3FIFO-0.6500-0.9000 cache size     9955, 3794646 req, miss ratio 0.1228, byte miss ratio 0.1228
tencentBlock.ns8706 S3FIFO-0.6500-0.9000 cache size    19911, 3794646 req, miss ratio 0.1173, byte miss ratio 0.1173
tencentBlock.ns8706 S3FIFO-0.6500-0.9000 cache size    39823, 3794646 req, miss ratio 0.0863, byte miss ratio 0.0863
tencentBlock.ns8706 S3FIFO-0.6500-0.9000 cache size    79646, 3794646 req, miss ratio 0.0354, byte miss ratio 0.0354
tencentBlock.ns8706 S3FIFO-0.0050-0.9000 cache size       99, 3794646 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8706 S3FIFO-0.0050-0.9000 cache size      298, 3794646 req, miss ratio 0.1934, byte miss ratio 0.1934
tencentBlock.ns8706 S3FIFO-0.0050-0.9000 cache size      995, 3794646 req, miss ratio 0.1579, byte miss ratio 0.1579
tencentBlock.ns8706 S3FIFO-0.0050-0.9000 cache size     2986, 3794646 req, miss ratio 0.1379, byte miss ratio 0.1379
tencentBlock.ns8706 S3FIFO-0.0050-0.9000 cache size     9955, 3794646 req, miss ratio 0.1184, byte miss ratio 0.1184
tencentBlock.ns8706 S3FIFO-0.0050-0.9000 cache size    19911, 3794646 req, miss ratio 0.1068, byte miss ratio 0.1068
tencentBlock.ns8706 S3FIFO-0.0050-0.9000 cache size    39823, 3794646 req, miss ratio 0.0748, byte miss ratio 0.0748
tencentBlock.ns8706 S3FIFO-0.0050-0.9000 cache size    79646, 3794646 req, miss ratio 0.0291, byte miss ratio 0.0291
tencentBlock.ns8706 S3FIFO-0.0250-0.9000 cache size       99, 3794646 req, miss ratio 0.2915, byte miss ratio 0.2915
tencentBlock.ns8706 S3FIFO-0.0250-0.9000 cache size      298, 3794646 req, miss ratio 0.1891, byte miss ratio 0.1891
tencentBlock.ns8706 S3FIFO-0.0250-0.9000 cache size      995, 3794646 req, miss ratio 0.1481, byte miss ratio 0.1481
tencentBlock.ns8706 S3FIFO-0.0250-0.9000 cache size     2986, 3794646 req, miss ratio 0.1321, byte miss ratio 0.1321
tencentBlock.ns8706 S3FIFO-0.0250-0.9000 cache size     9955, 3794646 req, miss ratio 0.1177, byte miss ratio 0.1177
tencentBlock.ns8706 S3FIFO-0.0250-0.9000 cache size    19911, 3794646 req, miss ratio 0.1064, byte miss ratio 0.1064
tencentBlock.ns8706 S3FIFO-0.0250-0.9000 cache size    39823, 3794646 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns8706 S3FIFO-0.0250-0.9000 cache size    79646, 3794646 req, miss ratio 0.0292, byte miss ratio 0.0292
