tencentBlock.ns15529 S3FIFO-0.8500-1.9000 cache size      415, 3870054 req, miss ratio 0.5635, byte miss ratio 0.5635
tencentBlock.ns15529 S3FIFO-0.8500-1.9000 cache size     1246, 3870054 req, miss ratio 0.4394, byte miss ratio 0.4394
tencentBlock.ns15529 S3FIFO-0.8500-1.9000 cache size     4156, 3870054 req, miss ratio 0.3347, byte miss ratio 0.3347
tencentBlock.ns15529 S3FIFO-0.8500-1.9000 cache size    12469, 3870054 req, miss ratio 0.2829, byte miss ratio 0.2829
tencentBlock.ns15529 S3FIFO-0.8500-1.9000 cache size    41566, 3870054 req, miss ratio 0.2294, byte miss ratio 0.2294
tencentBlock.ns15529 S3FIFO-0.8500-1.9000 cache size    83133, 3870054 req, miss ratio 0.1802, byte miss ratio 0.1802
tencentBlock.ns15529 S3FIFO-0.8500-1.9000 cache size   166266, 3870054 req, miss ratio 0.1380, byte miss ratio 0.1380
tencentBlock.ns15529 S3FIFO-0.8500-1.9000 cache size   332532, 3870054 req, miss ratio 0.1146, byte miss ratio 0.1146
tencentBlock.ns15529 S3FIFO-0.0050-0.9000 cache size      415, 3870054 req, miss ratio 0.5489, byte miss ratio 0.5489
tencentBlock.ns15529 S3FIFO-0.0050-0.9000 cache size     1246, 3870054 req, miss ratio 0.4154, byte miss ratio 0.4154
tencentBlock.ns15529 S3FIFO-0.0050-0.9000 cache size     4156, 3870054 req, miss ratio 0.3110, byte miss ratio 0.3110
tencentBlock.ns15529 S3FIFO-0.0050-0.9000 cache size    12469, 3870054 req, miss ratio 0.2763, byte miss ratio 0.2763
tencentBlock.ns15529 S3FIFO-0.0050-0.9000 cache size    41566, 3870054 req, miss ratio 0.2306, byte miss ratio 0.2306
tencentBlock.ns15529 S3FIFO-0.0050-0.9000 cache size    83133, 3870054 req, miss ratio 0.1804, byte miss ratio 0.1804
tencentBlock.ns15529 S3FIFO-0.0050-0.9000 cache size   166266, 3870054 req, miss ratio 0.1342, byte miss ratio 0.1342
tencentBlock.ns15529 S3FIFO-0.0050-0.9000 cache size   332532, 3870054 req, miss ratio 0.1083, byte miss ratio 0.1083
tencentBlock.ns15529 S3FIFO-0.6500-0.9000 cache size      415, 3870054 req, miss ratio 0.5128, byte miss ratio 0.5128
tencentBlock.ns15529 S3FIFO-0.6500-0.9000 cache size     1246, 3870054 req, miss ratio 0.4195, byte miss ratio 0.4195
tencentBlock.ns15529 S3FIFO-0.6500-0.9000 cache size     4156, 3870054 req, miss ratio 0.2993, byte miss ratio 0.2993
tencentBlock.ns15529 S3FIFO-0.6500-0.9000 cache size    12469, 3870054 req, miss ratio 0.2793, byte miss ratio 0.2793
tencentBlock.ns15529 S3FIFO-0.6500-0.9000 cache size    41566, 3870054 req, miss ratio 0.2246, byte miss ratio 0.2246
tencentBlock.ns15529 S3FIFO-0.6500-0.9000 cache size    83133, 3870054 req, miss ratio 0.1822, byte miss ratio 0.1822
tencentBlock.ns15529 S3FIFO-0.6500-0.9000 cache size   166266, 3870054 req, miss ratio 0.1323, byte miss ratio 0.1323
tencentBlock.ns15529 S3FIFO-0.6500-0.9000 cache size   332532, 3870054 req, miss ratio 0.1102, byte miss ratio 0.1102
tencentBlock.ns15529 S3FIFO-0.0010-0.9000 cache size      415, 3870054 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns15529 S3FIFO-0.0010-0.9000 cache size     1246, 3870054 req, miss ratio 0.4345, byte miss ratio 0.4345
tencentBlock.ns15529 S3FIFO-0.0010-0.9000 cache size     4156, 3870054 req, miss ratio 0.3449, byte miss ratio 0.3449
tencentBlock.ns15529 S3FIFO-0.0010-0.9000 cache size    12469, 3870054 req, miss ratio 0.2960, byte miss ratio 0.2960
tencentBlock.ns15529 S3FIFO-0.0010-0.9000 cache size    41566, 3870054 req, miss ratio 0.2351, byte miss ratio 0.2351
tencentBlock.ns15529 S3FIFO-0.0010-0.9000 cache size    83133, 3870054 req, miss ratio 0.1845, byte miss ratio 0.1845
tencentBlock.ns15529 S3FIFO-0.0010-0.9000 cache size   166266, 3870054 req, miss ratio 0.1358, byte miss ratio 0.1358
tencentBlock.ns15529 S3FIFO-0.0010-0.9000 cache size   332532, 3870054 req, miss ratio 0.1083, byte miss ratio 0.1083
tencentBlock.ns15529 S3FIFO-0.5000-0.9000 cache size      415, 3870054 req, miss ratio 0.4953, byte miss ratio 0.4953
tencentBlock.ns15529 S3FIFO-0.5000-0.9000 cache size     1246, 3870054 req, miss ratio 0.4054, byte miss ratio 0.4054
tencentBlock.ns15529 S3FIFO-0.5000-0.9000 cache size     4156, 3870054 req, miss ratio 0.2950, byte miss ratio 0.2950
tencentBlock.ns15529 S3FIFO-0.5000-0.9000 cache size    12469, 3870054 req, miss ratio 0.2779, byte miss ratio 0.2779
tencentBlock.ns15529 S3FIFO-0.5000-0.9000 cache size    41566, 3870054 req, miss ratio 0.2256, byte miss ratio 0.2256
tencentBlock.ns15529 S3FIFO-0.5000-0.9000 cache size    83133, 3870054 req, miss ratio 0.1839, byte miss ratio 0.1839
tencentBlock.ns15529 S3FIFO-0.5000-0.9000 cache size   166266, 3870054 req, miss ratio 0.1269, byte miss ratio 0.1269
tencentBlock.ns15529 S3FIFO-0.5000-0.9000 cache size   332532, 3870054 req, miss ratio 0.1095, byte miss ratio 0.1095
tencentBlock.ns15529 S3FIFO-0.3500-1.9000 cache size      415, 3870054 req, miss ratio 0.4922, byte miss ratio 0.4922
tencentBlock.ns15529 S3FIFO-0.3500-1.9000 cache size     1246, 3870054 req, miss ratio 0.3898, byte miss ratio 0.3898
tencentBlock.ns15529 S3FIFO-0.3500-1.9000 cache size     4156, 3870054 req, miss ratio 0.2942, byte miss ratio 0.2942
tencentBlock.ns15529 S3FIFO-0.3500-1.9000 cache size    12469, 3870054 req, miss ratio 0.2768, byte miss ratio 0.2768
tencentBlock.ns15529 S3FIFO-0.3500-1.9000 cache size    41566, 3870054 req, miss ratio 0.2236, byte miss ratio 0.2236
tencentBlock.ns15529 S3FIFO-0.3500-1.9000 cache size    83133, 3870054 req, miss ratio 0.1831, byte miss ratio 0.1831
tencentBlock.ns15529 S3FIFO-0.3500-1.9000 cache size   166266, 3870054 req, miss ratio 0.1244, byte miss ratio 0.1244
tencentBlock.ns15529 S3FIFO-0.3500-1.9000 cache size   332532, 3870054 req, miss ratio 0.1090, byte miss ratio 0.1090
tencentBlock.ns15529 S3FIFO-0.0250-1.9000 cache size      415, 3870054 req, miss ratio 0.5099, byte miss ratio 0.5099
tencentBlock.ns15529 S3FIFO-0.0250-1.9000 cache size     1246, 3870054 req, miss ratio 0.3741, byte miss ratio 0.3741
tencentBlock.ns15529 S3FIFO-0.0250-1.9000 cache size     4156, 3870054 req, miss ratio 0.2968, byte miss ratio 0.2968
tencentBlock.ns15529 S3FIFO-0.0250-1.9000 cache size    12469, 3870054 req, miss ratio 0.2684, byte miss ratio 0.2684
