cdn1_allcolo.ns856 S3FIFO-0.9500-1.9000 cache size        8, 9983590 req, miss ratio 0.8880, byte miss ratio 0.8880
cdn1_allcolo.ns856 S3FIFO-0.9500-1.9000 cache size       29, 9983590 req, miss ratio 0.6833, byte miss ratio 0.6833
cdn1_allcolo.ns856 S3FIFO-0.9500-1.9000 cache size       87, 9983590 req, miss ratio 0.3432, byte miss ratio 0.3432
cdn1_allcolo.ns856 S3FIFO-0.9500-1.9000 cache size      290, 9983590 req, miss ratio 0.0384, byte miss ratio 0.0384
cdn1_allcolo.ns856 S3FIFO-0.9500-1.9000 cache size      580, 9983590 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns856 S3FIFO-0.9500-1.9000 cache size     1160, 9983590 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns856 S3FIFO-0.9500-1.9000 cache size     2321, 9983590 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns856 S3FIFO-0.9000-1.9000 cache size        8, 9983590 req, miss ratio 0.8880, byte miss ratio 0.8880
cdn1_allcolo.ns856 S3FIFO-0.9000-1.9000 cache size       29, 9983590 req, miss ratio 0.6812, byte miss ratio 0.6812
cdn1_allcolo.ns856 S3FIFO-0.9000-1.9000 cache size       87, 9983590 req, miss ratio 0.3393, byte miss ratio 0.3393
cdn1_allcolo.ns856 S3FIFO-0.9000-1.9000 cache size      290, 9983590 req, miss ratio 0.0370, byte miss ratio 0.0370
cdn1_allcolo.ns856 S3FIFO-0.9000-1.9000 cache size      580, 9983590 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns856 S3FIFO-0.9000-1.9000 cache size     1160, 9983590 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns856 S3FIFO-0.9000-1.9000 cache size     2321, 9983590 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns856 S3FIFO-0.0500-0.9000 cache size        8, 9983590 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns856 S3FIFO-0.0500-0.9000 cache size       29, 9983590 req, miss ratio 0.5451, byte miss ratio 0.5451
cdn1_allcolo.ns856 S3FIFO-0.0500-0.9000 cache size       87, 9983590 req, miss ratio 0.2463, byte miss ratio 0.2463
cdn1_allcolo.ns856 S3FIFO-0.0500-0.9000 cache size      290, 9983590 req, miss ratio 0.0159, byte miss ratio 0.0159
cdn1_allcolo.ns856 S3FIFO-0.0500-0.9000 cache size      580, 9983590 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns856 S3FIFO-0.0500-0.9000 cache size     1160, 9983590 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns856 S3FIFO-0.0500-0.9000 cache size     2321, 9983590 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns856 S3FIFO-0.4500-1.9000 cache size        8, 9983590 req, miss ratio 0.8309, byte miss ratio 0.8309
cdn1_allcolo.ns856 S3FIFO-0.4500-1.9000 cache size       29, 9983590 req, miss ratio 0.6267, byte miss ratio 0.6267
cdn1_allcolo.ns856 S3FIFO-0.4500-1.9000 cache size       87, 9983590 req, miss ratio 0.2941, byte miss ratio 0.2941
cdn1_allcolo.ns856 S3FIFO-0.4500-1.9000 cache size      290, 9983590 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_allcolo.ns856 S3FIFO-0.4500-1.9000 cache size      580, 9983590 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns856 S3FIFO-0.4500-1.9000 cache size     1160, 9983590 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns856 S3FIFO-0.4500-1.9000 cache size     2321, 9983590 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns856 S3FIFO-0.4000-1.9000 cache size        8, 9983590 req, miss ratio 0.8309, byte miss ratio 0.8309
cdn1_allcolo.ns856 S3FIFO-0.4000-1.9000 cache size       29, 9983590 req, miss ratio 0.6173, byte miss ratio 0.6173
cdn1_allcolo.ns856 S3FIFO-0.4000-1.9000 cache size       87, 9983590 req, miss ratio 0.2886, byte miss ratio 0.2886
cdn1_allcolo.ns856 S3FIFO-0.4000-1.9000 cache size      290, 9983590 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_allcolo.ns856 S3FIFO-0.4000-1.9000 cache size      580, 9983590 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns856 S3FIFO-0.4000-1.9000 cache size     1160, 9983590 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns856 S3FIFO-0.4000-1.9000 cache size     2321, 9983590 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns856 S3FIFO-0.6500-0.9000 cache size        8, 9983590 req, miss ratio 0.8515, byte miss ratio 0.8515
cdn1_allcolo.ns856 S3FIFO-0.6500-0.9000 cache size       29, 9983590 req, miss ratio 0.6397, byte miss ratio 0.6397
cdn1_allcolo.ns856 S3FIFO-0.6500-0.9000 cache size       87, 9983590 req, miss ratio 0.3180, byte miss ratio 0.3180
cdn1_allcolo.ns856 S3FIFO-0.6500-0.9000 cache size      290, 9983590 req, miss ratio 0.0300, byte miss ratio 0.0300
cdn1_allcolo.ns856 S3FIFO-0.6500-0.9000 cache size      580, 9983590 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns856 S3FIFO-0.6500-0.9000 cache size     1160, 9983590 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns856 S3FIFO-0.6500-0.9000 cache size     2321, 9983590 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns856 S3FIFO-0.0010-0.9000 cache size        8, 9983590 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns856 S3FIFO-0.0010-0.9000 cache size       29, 9983590 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns856 S3FIFO-0.0010-0.9000 cache size       87, 9983590 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns856 S3FIFO-0.0010-0.9000 cache size      290, 9983590 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns856 S3FIFO-0.0010-0.9000 cache size      580, 9983590 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns856 S3FIFO-0.0010-0.9000 cache size     1160, 9983590 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns856 S3FIFO-0.0010-0.9000 cache size     2321, 9983590 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns856 S3FIFO-0.9900-0.9000 cache size        8, 9983590 req, miss ratio 0.8826, byte miss ratio 0.8826
cdn1_allcolo.ns856 S3FIFO-0.9900-0.9000 cache size       29, 9983590 req, miss ratio 0.6910, byte miss ratio 0.6910
cdn1_allcolo.ns856 S3FIFO-0.9900-0.9000 cache size       87, 9983590 req, miss ratio 0.3535, byte miss ratio 0.3535
cdn1_allcolo.ns856 S3FIFO-0.9900-0.9000 cache size      290, 9983590 req, miss ratio 0.0403, byte miss ratio 0.0403
cdn1_allcolo.ns856 S3FIFO-0.9900-0.9000 cache size      580, 9983590 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns856 S3FIFO-0.9900-0.9000 cache size     1160, 9983590 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns856 S3FIFO-0.9900-0.9000 cache size     2321, 9983590 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns856 S3FIFO-0.2500-0.9000 cache size        8, 9983590 req, miss ratio 0.8044, byte miss ratio 0.8044
cdn1_allcolo.ns856 S3FIFO-0.2500-0.9000 cache size       29, 9983590 req, miss ratio 0.5781, byte miss ratio 0.5781
cdn1_allcolo.ns856 S3FIFO-0.2500-0.9000 cache size       87, 9983590 req, miss ratio 0.2710, byte miss ratio 0.2710
cdn1_allcolo.ns856 S3FIFO-0.2500-0.9000 cache size      290, 9983590 req, miss ratio 0.0197, byte miss ratio 0.0197
cdn1_allcolo.ns856 S3FIFO-0.2500-0.9000 cache size      580, 9983590 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns856 S3FIFO-0.2500-0.9000 cache size     1160, 9983590 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns856 S3FIFO-0.2500-0.9000 cache size     2321, 9983590 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns856 S3FIFO-0.1000-1.9000 cache size        8, 9983590 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns856 S3FIFO-0.1000-1.9000 cache size       29, 9983590 req, miss ratio 0.5734, byte miss ratio 0.5734
cdn1_allcolo.ns856 S3FIFO-0.1000-1.9000 cache size       87, 9983590 req, miss ratio 0.2588, byte miss ratio 0.2588
cdn1_allcolo.ns856 S3FIFO-0.1000-1.9000 cache size      290, 9983590 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns856 S3FIFO-0.1000-1.9000 cache size      580, 9983590 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns856 S3FIFO-0.1000-1.9000 cache size     1160, 9983590 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns856 S3FIFO-0.1000-1.9000 cache size     2321, 9983590 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns856 S3FIFO-0.1500-0.9000 cache size        8, 9983590 req, miss ratio 0.7915, byte miss ratio 0.7915
cdn1_allcolo.ns856 S3FIFO-0.1500-0.9000 cache size       29, 9983590 req, miss ratio 0.5616, byte miss ratio 0.5616
cdn1_allcolo.ns856 S3FIFO-0.1500-0.9000 cache size       87, 9983590 req, miss ratio 0.2596, byte miss ratio 0.2596
cdn1_allcolo.ns856 S3FIFO-0.1500-0.9000 cache size      290, 9983590 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_allcolo.ns856 S3FIFO-0.1500-0.9000 cache size      580, 9983590 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns856 S3FIFO-0.1500-0.9000 cache size     1160, 9983590 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns856 S3FIFO-0.1500-0.9000 cache size     2321, 9983590 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns856 S3FIFO-0.0100-0.9000 cache size        8, 9983590 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns856 S3FIFO-0.0100-0.9000 cache size       29, 9983590 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns856 S3FIFO-0.0100-0.9000 cache size       87, 9983590 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns856 S3FIFO-0.0100-0.9000 cache size      290, 9983590 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns856 S3FIFO-0.0100-0.9000 cache size      580, 9983590 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns856 S3FIFO-0.0100-0.9000 cache size     1160, 9983590 req, miss ratio 0.0005, byte miss ratio 0.0005
