tencentBlock.ns17115 S3FIFO-0.3000-0.9000 cache size      577, 1333017 req, miss ratio 0.7018, byte miss ratio 0.7018
tencentBlock.ns17115 S3FIFO-0.3000-0.9000 cache size     1733, 1333017 req, miss ratio 0.7004, byte miss ratio 0.7004
tencentBlock.ns17115 S3FIFO-0.3000-0.9000 cache size     5779, 1333017 req, miss ratio 0.6958, byte miss ratio 0.6958
tencentBlock.ns17115 S3FIFO-0.3000-0.9000 cache size    17338, 1333017 req, miss ratio 0.6449, byte miss ratio 0.6449
tencentBlock.ns17115 S3FIFO-0.3000-0.9000 cache size    57796, 1333017 req, miss ratio 0.4942, byte miss ratio 0.4942
tencentBlock.ns17115 S3FIFO-0.3000-0.9000 cache size   115593, 1333017 req, miss ratio 0.4443, byte miss ratio 0.4443
tencentBlock.ns17115 S3FIFO-0.3000-0.9000 cache size   231186, 1333017 req, miss ratio 0.4354, byte miss ratio 0.4354
tencentBlock.ns17115 S3FIFO-0.3000-0.9000 cache size   462372, 1333017 req, miss ratio 0.4340, byte miss ratio 0.4340
tencentBlock.ns17115 S3FIFO-0.0500-1.9000 cache size      577, 1333017 req, miss ratio 0.7036, byte miss ratio 0.7036
tencentBlock.ns17115 S3FIFO-0.0500-1.9000 cache size     1733, 1333017 req, miss ratio 0.7005, byte miss ratio 0.7005
tencentBlock.ns17115 S3FIFO-0.0500-1.9000 cache size     5779, 1333017 req, miss ratio 0.6883, byte miss ratio 0.6883
tencentBlock.ns17115 S3FIFO-0.0500-1.9000 cache size    17338, 1333017 req, miss ratio 0.6234, byte miss ratio 0.6234
tencentBlock.ns17115 S3FIFO-0.0500-1.9000 cache size    57796, 1333017 req, miss ratio 0.4682, byte miss ratio 0.4682
tencentBlock.ns17115 S3FIFO-0.0500-1.9000 cache size   115593, 1333017 req, miss ratio 0.4441, byte miss ratio 0.4441
tencentBlock.ns17115 S3FIFO-0.0500-1.9000 cache size   231186, 1333017 req, miss ratio 0.4354, byte miss ratio 0.4354
tencentBlock.ns17115 S3FIFO-0.0500-1.9000 cache size   462372, 1333017 req, miss ratio 0.4340, byte miss ratio 0.4340
tencentBlock.ns17115 S3FIFO-0.9500-1.9000 cache size      577, 1333017 req, miss ratio 0.7054, byte miss ratio 0.7054
tencentBlock.ns17115 S3FIFO-0.9500-1.9000 cache size     1733, 1333017 req, miss ratio 0.7018, byte miss ratio 0.7018
tencentBlock.ns17115 S3FIFO-0.9500-1.9000 cache size     5779, 1333017 req, miss ratio 0.7006, byte miss ratio 0.7006
tencentBlock.ns17115 S3FIFO-0.9500-1.9000 cache size    17338, 1333017 req, miss ratio 0.6707, byte miss ratio 0.6707
tencentBlock.ns17115 S3FIFO-0.9500-1.9000 cache size    57796, 1333017 req, miss ratio 0.6179, byte miss ratio 0.6179
tencentBlock.ns17115 S3FIFO-0.9500-1.9000 cache size   115593, 1333017 req, miss ratio 0.5279, byte miss ratio 0.5279
tencentBlock.ns17115 S3FIFO-0.9500-1.9000 cache size   231186, 1333017 req, miss ratio 0.4684, byte miss ratio 0.4684
tencentBlock.ns17115 S3FIFO-0.9500-1.9000 cache size   462372, 1333017 req, miss ratio 0.4389, byte miss ratio 0.4389
tencentBlock.ns17115 S3FIFO-0.4500-0.9000 cache size      577, 1333017 req, miss ratio 0.7017, byte miss ratio 0.7017
tencentBlock.ns17115 S3FIFO-0.4500-0.9000 cache size     1733, 1333017 req, miss ratio 0.7006, byte miss ratio 0.7006
tencentBlock.ns17115 S3FIFO-0.4500-0.9000 cache size     5779, 1333017 req, miss ratio 0.6977, byte miss ratio 0.6977
tencentBlock.ns17115 S3FIFO-0.4500-0.9000 cache size    17338, 1333017 req, miss ratio 0.6594, byte miss ratio 0.6594
tencentBlock.ns17115 S3FIFO-0.4500-0.9000 cache size    57796, 1333017 req, miss ratio 0.5210, byte miss ratio 0.5210
tencentBlock.ns17115 S3FIFO-0.4500-0.9000 cache size   115593, 1333017 req, miss ratio 0.4437, byte miss ratio 0.4437
tencentBlock.ns17115 S3FIFO-0.4500-0.9000 cache size   231186, 1333017 req, miss ratio 0.4354, byte miss ratio 0.4354
tencentBlock.ns17115 S3FIFO-0.4500-0.9000 cache size   462372, 1333017 req, miss ratio 0.4340, byte miss ratio 0.4340
tencentBlock.ns17115 S3FIFO-0.9000-1.9000 cache size      577, 1333017 req, miss ratio 0.7028, byte miss ratio 0.7028
tencentBlock.ns17115 S3FIFO-0.9000-1.9000 cache size     1733, 1333017 req, miss ratio 0.7014, byte miss ratio 0.7014
tencentBlock.ns17115 S3FIFO-0.9000-1.9000 cache size     5779, 1333017 req, miss ratio 0.7004, byte miss ratio 0.7004
tencentBlock.ns17115 S3FIFO-0.9000-1.9000 cache size    17338, 1333017 req, miss ratio 0.6725, byte miss ratio 0.6725
tencentBlock.ns17115 S3FIFO-0.9000-1.9000 cache size    57796, 1333017 req, miss ratio 0.6116, byte miss ratio 0.6116
tencentBlock.ns17115 S3FIFO-0.9000-1.9000 cache size   115593, 1333017 req, miss ratio 0.5180, byte miss ratio 0.5180
tencentBlock.ns17115 S3FIFO-0.9000-1.9000 cache size   231186, 1333017 req, miss ratio 0.4580, byte miss ratio 0.4580
tencentBlock.ns17115 S3FIFO-0.9000-1.9000 cache size   462372, 1333017 req, miss ratio 0.4341, byte miss ratio 0.4341
tencentBlock.ns17115 S3FIFO-0.3500-1.9000 cache size      577, 1333017 req, miss ratio 0.7016, byte miss ratio 0.7016
tencentBlock.ns17115 S3FIFO-0.3500-1.9000 cache size     1733, 1333017 req, miss ratio 0.7005, byte miss ratio 0.7005
tencentBlock.ns17115 S3FIFO-0.3500-1.9000 cache size     5779, 1333017 req, miss ratio 0.6916, byte miss ratio 0.6916
tencentBlock.ns17115 S3FIFO-0.3500-1.9000 cache size    17338, 1333017 req, miss ratio 0.6520, byte miss ratio 0.6520
tencentBlock.ns17115 S3FIFO-0.3500-1.9000 cache size    57796, 1333017 req, miss ratio 0.5023, byte miss ratio 0.5023
tencentBlock.ns17115 S3FIFO-0.3500-1.9000 cache size   115593, 1333017 req, miss ratio 0.4439, byte miss ratio 0.4439
tencentBlock.ns17115 S3FIFO-0.3500-1.9000 cache size   231186, 1333017 req, miss ratio 0.4354, byte miss ratio 0.4354
tencentBlock.ns17115 S3FIFO-0.3500-1.9000 cache size   462372, 1333017 req, miss ratio 0.4340, byte miss ratio 0.4340
tencentBlock.ns17115 S3FIFO-0.0100-0.9000 cache size      577, 1333017 req, miss ratio 0.7170, byte miss ratio 0.7170
tencentBlock.ns17115 S3FIFO-0.0100-0.9000 cache size     1733, 1333017 req, miss ratio 0.7034, byte miss ratio 0.7034
tencentBlock.ns17115 S3FIFO-0.0100-0.9000 cache size     5779, 1333017 req, miss ratio 0.6915, byte miss ratio 0.6915
tencentBlock.ns17115 S3FIFO-0.0100-0.9000 cache size    17338, 1333017 req, miss ratio 0.6198, byte miss ratio 0.6198
tencentBlock.ns17115 S3FIFO-0.0100-0.9000 cache size    57796, 1333017 req, miss ratio 0.4734, byte miss ratio 0.4734
tencentBlock.ns17115 S3FIFO-0.0100-0.9000 cache size   115593, 1333017 req, miss ratio 0.4443, byte miss ratio 0.4443
tencentBlock.ns17115 S3FIFO-0.0100-0.9000 cache size   231186, 1333017 req, miss ratio 0.4354, byte miss ratio 0.4354
tencentBlock.ns17115 S3FIFO-0.0100-0.9000 cache size   462372, 1333017 req, miss ratio 0.4340, byte miss ratio 0.4340
tencentBlock.ns17115 S3FIFO-0.1000-1.9000 cache size      577, 1333017 req, miss ratio 0.7025, byte miss ratio 0.7025
tencentBlock.ns17115 S3FIFO-0.1000-1.9000 cache size     1733, 1333017 req, miss ratio 0.7001, byte miss ratio 0.7001
tencentBlock.ns17115 S3FIFO-0.1000-1.9000 cache size     5779, 1333017 req, miss ratio 0.6895, byte miss ratio 0.6895
tencentBlock.ns17115 S3FIFO-0.1000-1.9000 cache size    17338, 1333017 req, miss ratio 0.6279, byte miss ratio 0.6279
tencentBlock.ns17115 S3FIFO-0.1000-1.9000 cache size    57796, 1333017 req, miss ratio 0.4700, byte miss ratio 0.4700
tencentBlock.ns17115 S3FIFO-0.1000-1.9000 cache size   115593, 1333017 req, miss ratio 0.4441, byte miss ratio 0.4441
tencentBlock.ns17115 S3FIFO-0.1000-1.9000 cache size   231186, 1333017 req, miss ratio 0.4354, byte miss ratio 0.4354
tencentBlock.ns17115 S3FIFO-0.1000-1.9000 cache size   462372, 1333017 req, miss ratio 0.4340, byte miss ratio 0.4340
tencentBlock.ns17115 S3FIFO-0.8000-0.9000 cache size      577, 1333017 req, miss ratio 0.7020, byte miss ratio 0.7020
tencentBlock.ns17115 S3FIFO-0.8000-0.9000 cache size     1733, 1333017 req, miss ratio 0.7011, byte miss ratio 0.7011
tencentBlock.ns17115 S3FIFO-0.8000-0.9000 cache size     5779, 1333017 req, miss ratio 0.7000, byte miss ratio 0.7000
tencentBlock.ns17115 S3FIFO-0.8000-0.9000 cache size    17338, 1333017 req, miss ratio 0.6722, byte miss ratio 0.6722
tencentBlock.ns17115 S3FIFO-0.8000-0.9000 cache size    57796, 1333017 req, miss ratio 0.5925, byte miss ratio 0.5925
tencentBlock.ns17115 S3FIFO-0.8000-0.9000 cache size   115593, 1333017 req, miss ratio 0.4928, byte miss ratio 0.4928
tencentBlock.ns17115 S3FIFO-0.8000-0.9000 cache size   231186, 1333017 req, miss ratio 0.4395, byte miss ratio 0.4395
tencentBlock.ns17115 S3FIFO-0.8000-0.9000 cache size   462372, 1333017 req, miss ratio 0.4340, byte miss ratio 0.4340
tencentBlock.ns17115 S3FIFO-0.9000-0.9000 cache size      577, 1333017 req, miss ratio 0.7028, byte miss ratio 0.7028
tencentBlock.ns17115 S3FIFO-0.9000-0.9000 cache size     1733, 1333017 req, miss ratio 0.7014, byte miss ratio 0.7014
tencentBlock.ns17115 S3FIFO-0.9000-0.9000 cache size     5779, 1333017 req, miss ratio 0.7003, byte miss ratio 0.7003
tencentBlock.ns17115 S3FIFO-0.9000-0.9000 cache size    17338, 1333017 req, miss ratio 0.6728, byte miss ratio 0.6728
tencentBlock.ns17115 S3FIFO-0.9000-0.9000 cache size    57796, 1333017 req, miss ratio 0.6078, byte miss ratio 0.6078
tencentBlock.ns17115 S3FIFO-0.9000-0.9000 cache size   115593, 1333017 req, miss ratio 0.5174, byte miss ratio 0.5174
tencentBlock.ns17115 S3FIFO-0.9000-0.9000 cache size   231186, 1333017 req, miss ratio 0.4578, byte miss ratio 0.4578
tencentBlock.ns17115 S3FIFO-0.9000-0.9000 cache size   462372, 1333017 req, miss ratio 0.4341, byte miss ratio 0.4341
tencentBlock.ns17115 S3FIFO-0.0250-1.9000 cache size      577, 1333017 req, miss ratio 0.7056, byte miss ratio 0.7056
tencentBlock.ns17115 S3FIFO-0.0250-1.9000 cache size     1733, 1333017 req, miss ratio 0.7013, byte miss ratio 0.7013
tencentBlock.ns17115 S3FIFO-0.0250-1.9000 cache size     5779, 1333017 req, miss ratio 0.6879, byte miss ratio 0.6879
tencentBlock.ns17115 S3FIFO-0.0250-1.9000 cache size    17338, 1333017 req, miss ratio 0.6212, byte miss ratio 0.6212
tencentBlock.ns17115 S3FIFO-0.0250-1.9000 cache size    57796, 1333017 req, miss ratio 0.4676, byte miss ratio 0.4676
tencentBlock.ns17115 S3FIFO-0.0250-1.9000 cache size   115593, 1333017 req, miss ratio 0.4441, byte miss ratio 0.4441
tencentBlock.ns17115 S3FIFO-0.0250-1.9000 cache size   231186, 1333017 req, miss ratio 0.4354, byte miss ratio 0.4354
tencentBlock.ns17115 S3FIFO-0.0250-1.9000 cache size   462372, 1333017 req, miss ratio 0.4340, byte miss ratio 0.4340
tencentBlock.ns17115 S3FIFO-0.6000-0.9000 cache size      577, 1333017 req, miss ratio 0.7017, byte miss ratio 0.7017
tencentBlock.ns17115 S3FIFO-0.6000-0.9000 cache size     1733, 1333017 req, miss ratio 0.7009, byte miss ratio 0.7009
tencentBlock.ns17115 S3FIFO-0.6000-0.9000 cache size     5779, 1333017 req, miss ratio 0.6989, byte miss ratio 0.6989
tencentBlock.ns17115 S3FIFO-0.6000-0.9000 cache size    17338, 1333017 req, miss ratio 0.6701, byte miss ratio 0.6701
tencentBlock.ns17115 S3FIFO-0.6000-0.9000 cache size    57796, 1333017 req, miss ratio 0.5515, byte miss ratio 0.5515
tencentBlock.ns17115 S3FIFO-0.6000-0.9000 cache size   115593, 1333017 req, miss ratio 0.4496, byte miss ratio 0.4496
tencentBlock.ns17115 S3FIFO-0.6000-0.9000 cache size   231186, 1333017 req, miss ratio 0.4354, byte miss ratio 0.4354
tencentBlock.ns17115 S3FIFO-0.6000-0.9000 cache size   462372, 1333017 req, miss ratio 0.4340, byte miss ratio 0.4340
tencentBlock.ns17115 S3FIFO-0.0010-0.9000 cache size      577, 1333017 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns17115 S3FIFO-0.0010-0.9000 cache size     1733, 1333017 req, miss ratio 0.7344, byte miss ratio 0.7344
tencentBlock.ns17115 S3FIFO-0.0010-0.9000 cache size     5779, 1333017 req, miss ratio 0.7008, byte miss ratio 0.7008
tencentBlock.ns17115 S3FIFO-0.0010-0.9000 cache size    17338, 1333017 req, miss ratio 0.6250, byte miss ratio 0.6250
tencentBlock.ns17115 S3FIFO-0.0010-0.9000 cache size    57796, 1333017 req, miss ratio 0.4733, byte miss ratio 0.4733
tencentBlock.ns17115 S3FIFO-0.0010-0.9000 cache size   115593, 1333017 req, miss ratio 0.4443, byte miss ratio 0.4443
tencentBlock.ns17115 S3FIFO-0.0010-0.9000 cache size   231186, 1333017 req, miss ratio 0.4354, byte miss ratio 0.4354
tencentBlock.ns17115 S3FIFO-0.0010-0.9000 cache size   462372, 1333017 req, miss ratio 0.4340, byte miss ratio 0.4340
tencentBlock.ns17115 S3FIFO-0.1500-1.9000 cache size      577, 1333017 req, miss ratio 0.7022, byte miss ratio 0.7022
tencentBlock.ns17115 S3FIFO-0.1500-1.9000 cache size     1733, 1333017 req, miss ratio 0.7001, byte miss ratio 0.7001
tencentBlock.ns17115 S3FIFO-0.1500-1.9000 cache size     5779, 1333017 req, miss ratio 0.6903, byte miss ratio 0.6903
