io_traces.ns372 S3FIFO-0.7500-0.9000 cache size      975, 18400000 req, miss ratio 0.6430, byte miss ratio 0.6430
io_traces.ns372 S3FIFO-0.7500-0.9000 cache size     2925, 18400000 req, miss ratio 0.6052, byte miss ratio 0.6052
io_traces.ns372 S3FIFO-0.7500-0.9000 cache size     9752, 18400000 req, miss ratio 0.5883, byte miss ratio 0.5883
io_traces.ns372 S3FIFO-0.7500-0.9000 cache size    29257, 18400000 req, miss ratio 0.3236, byte miss ratio 0.3236
io_traces.ns372 S3FIFO-0.7500-0.9000 cache size    97523, 18400000 req, miss ratio 0.0976, byte miss ratio 0.0976
io_traces.ns372 S3FIFO-0.7500-0.9000 cache size   195047, 18400000 req, miss ratio 0.0711, byte miss ratio 0.0711
io_traces.ns372 S3FIFO-0.7500-0.9000 cache size   390094, 18400000 req, miss ratio 0.0602, byte miss ratio 0.0602
io_traces.ns372 S3FIFO-0.7500-0.9000 cache size   780188, 18400000 req, miss ratio 0.0545, byte miss ratio 0.0545
io_traces.ns372 S3FIFO-0.2500-0.9000 cache size      975, 18400000 req, miss ratio 0.6220, byte miss ratio 0.6220
io_traces.ns372 S3FIFO-0.2500-0.9000 cache size     2925, 18400000 req, miss ratio 0.5853, byte miss ratio 0.5853
io_traces.ns372 S3FIFO-0.2500-0.9000 cache size     9752, 18400000 req, miss ratio 0.5232, byte miss ratio 0.5232
io_traces.ns372 S3FIFO-0.2500-0.9000 cache size    29257, 18400000 req, miss ratio 0.2862, byte miss ratio 0.2862
io_traces.ns372 S3FIFO-0.2500-0.9000 cache size    97523, 18400000 req, miss ratio 0.0738, byte miss ratio 0.0738
io_traces.ns372 S3FIFO-0.2500-0.9000 cache size   195047, 18400000 req, miss ratio 0.0689, byte miss ratio 0.0689
io_traces.ns372 S3FIFO-0.2500-0.9000 cache size   390094, 18400000 req, miss ratio 0.0585, byte miss ratio 0.0585
io_traces.ns372 S3FIFO-0.2500-0.9000 cache size   780188, 18400000 req, miss ratio 0.0537, byte miss ratio 0.0537
io_traces.ns372 S3FIFO-0.8000-1.9000 cache size      975, 18400000 req, miss ratio 0.6467, byte miss ratio 0.6467
io_traces.ns372 S3FIFO-0.8000-1.9000 cache size     2925, 18400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns372 S3FIFO-0.8000-1.9000 cache size     9752, 18400000 req, miss ratio 0.5712, byte miss ratio 0.5712
io_traces.ns372 S3FIFO-0.8000-1.9000 cache size    29257, 18400000 req, miss ratio 0.3285, byte miss ratio 0.3285
io_traces.ns372 S3FIFO-0.8000-1.9000 cache size    97523, 18400000 req, miss ratio 0.0995, byte miss ratio 0.0995
io_traces.ns372 S3FIFO-0.8000-1.9000 cache size   195047, 18400000 req, miss ratio 0.0731, byte miss ratio 0.0731
io_traces.ns372 S3FIFO-0.8000-1.9000 cache size   390094, 18400000 req, miss ratio 0.0604, byte miss ratio 0.0604
io_traces.ns372 S3FIFO-0.8000-1.9000 cache size   780188, 18400000 req, miss ratio 0.0546, byte miss ratio 0.0546
io_traces.ns372 S3FIFO-0.8500-0.9000 cache size      975, 18400000 req, miss ratio 0.6502, byte miss ratio 0.6502
io_traces.ns372 S3FIFO-0.8500-0.9000 cache size     2925, 18400000 req, miss ratio 0.6223, byte miss ratio 0.6223
io_traces.ns372 S3FIFO-0.8500-0.9000 cache size     9752, 18400000 req, miss ratio 0.5884, byte miss ratio 0.5884
io_traces.ns372 S3FIFO-0.8500-0.9000 cache size    29257, 18400000 req, miss ratio 0.3305, byte miss ratio 0.3305
io_traces.ns372 S3FIFO-0.8500-0.9000 cache size    97523, 18400000 req, miss ratio 0.1051, byte miss ratio 0.1051
io_traces.ns372 S3FIFO-0.8500-0.9000 cache size   195047, 18400000 req, miss ratio 0.0761, byte miss ratio 0.0761
io_traces.ns372 S3FIFO-0.8500-0.9000 cache size   390094, 18400000 req, miss ratio 0.0607, byte miss ratio 0.0607
io_traces.ns372 S3FIFO-0.8500-0.9000 cache size   780188, 18400000 req, miss ratio 0.0546, byte miss ratio 0.0546
io_traces.ns372 S3FIFO-0.9000-0.9000 cache size      975, 18400000 req, miss ratio 0.6567, byte miss ratio 0.6567
io_traces.ns372 S3FIFO-0.9000-0.9000 cache size     2925, 18400000 req, miss ratio 0.6286, byte miss ratio 0.6286
io_traces.ns372 S3FIFO-0.9000-0.9000 cache size     9752, 18400000 req, miss ratio 0.5854, byte miss ratio 0.5854
io_traces.ns372 S3FIFO-0.9000-0.9000 cache size    29257, 18400000 req, miss ratio 0.3278, byte miss ratio 0.3278
io_traces.ns372 S3FIFO-0.9000-0.9000 cache size    97523, 18400000 req, miss ratio 0.1085, byte miss ratio 0.1085
io_traces.ns372 S3FIFO-0.9000-0.9000 cache size   195047, 18400000 req, miss ratio 0.0789, byte miss ratio 0.0789
io_traces.ns372 S3FIFO-0.9000-0.9000 cache size   390094, 18400000 req, miss ratio 0.0619, byte miss ratio 0.0619
io_traces.ns372 S3FIFO-0.9000-0.9000 cache size   780188, 18400000 req, miss ratio 0.0547, byte miss ratio 0.0547
io_traces.ns372 S3FIFO-0.6500-1.9000 cache size      975, 18400000 req, miss ratio 0.6406, byte miss ratio 0.6406
io_traces.ns372 S3FIFO-0.6500-1.9000 cache size     2925, 18400000 req, miss ratio 0.5955, byte miss ratio 0.5955
io_traces.ns372 S3FIFO-0.6500-1.9000 cache size     9752, 18400000 req, miss ratio 0.5854, byte miss ratio 0.5854
io_traces.ns372 S3FIFO-0.6500-1.9000 cache size    29257, 18400000 req, miss ratio 0.3118, byte miss ratio 0.3118
io_traces.ns372 S3FIFO-0.6500-1.9000 cache size    97523, 18400000 req, miss ratio 0.0881, byte miss ratio 0.0881
io_traces.ns372 S3FIFO-0.6500-1.9000 cache size   195047, 18400000 req, miss ratio 0.0703, byte miss ratio 0.0703
io_traces.ns372 S3FIFO-0.6500-1.9000 cache size   390094, 18400000 req, miss ratio 0.0602, byte miss ratio 0.0602
io_traces.ns372 S3FIFO-0.6500-1.9000 cache size   780188, 18400000 req, miss ratio 0.0542, byte miss ratio 0.0542
io_traces.ns372 S3FIFO-0.7500-1.9000 cache size      975, 18400000 req, miss ratio 0.6429, byte miss ratio 0.6429
io_traces.ns372 S3FIFO-0.7500-1.9000 cache size     2925, 18400000 req, miss ratio 0.6066, byte miss ratio 0.6066
io_traces.ns372 S3FIFO-0.7500-1.9000 cache size     9752, 18400000 req, miss ratio 0.5786, byte miss ratio 0.5786
io_traces.ns372 S3FIFO-0.7500-1.9000 cache size    29257, 18400000 req, miss ratio 0.3237, byte miss ratio 0.3237
io_traces.ns372 S3FIFO-0.7500-1.9000 cache size    97523, 18400000 req, miss ratio 0.0960, byte miss ratio 0.0960
io_traces.ns372 S3FIFO-0.7500-1.9000 cache size   195047, 18400000 req, miss ratio 0.0711, byte miss ratio 0.0711
io_traces.ns372 S3FIFO-0.7500-1.9000 cache size   390094, 18400000 req, miss ratio 0.0602, byte miss ratio 0.0602
io_traces.ns372 S3FIFO-0.7500-1.9000 cache size   780188, 18400000 req, miss ratio 0.0545, byte miss ratio 0.0545
io_traces.ns372 S3FIFO-0.3000-0.9000 cache size      975, 18400000 req, miss ratio 0.6253, byte miss ratio 0.6253
io_traces.ns372 S3FIFO-0.3000-0.9000 cache size     2925, 18400000 req, miss ratio 0.5854, byte miss ratio 0.5854
io_traces.ns372 S3FIFO-0.3000-0.9000 cache size     9752, 18400000 req, miss ratio 0.5286, byte miss ratio 0.5286
io_traces.ns372 S3FIFO-0.3000-0.9000 cache size    29257, 18400000 req, miss ratio 0.2945, byte miss ratio 0.2945
io_traces.ns372 S3FIFO-0.3000-0.9000 cache size    97523, 18400000 req, miss ratio 0.0743, byte miss ratio 0.0743
io_traces.ns372 S3FIFO-0.3000-0.9000 cache size   195047, 18400000 req, miss ratio 0.0691, byte miss ratio 0.0691
io_traces.ns372 S3FIFO-0.3000-0.9000 cache size   390094, 18400000 req, miss ratio 0.0586, byte miss ratio 0.0586
io_traces.ns372 S3FIFO-0.3000-0.9000 cache size   780188, 18400000 req, miss ratio 0.0537, byte miss ratio 0.0537
io_traces.ns372 S3FIFO-0.1000-0.9000 cache size      975, 18400000 req, miss ratio 0.6197, byte miss ratio 0.6197
io_traces.ns372 S3FIFO-0.1000-0.9000 cache size     2925, 18400000 req, miss ratio 0.5867, byte miss ratio 0.5867
io_traces.ns372 S3FIFO-0.1000-0.9000 cache size     9752, 18400000 req, miss ratio 0.5277, byte miss ratio 0.5277
io_traces.ns372 S3FIFO-0.1000-0.9000 cache size    29257, 18400000 req, miss ratio 0.2720, byte miss ratio 0.2720
io_traces.ns372 S3FIFO-0.1000-0.9000 cache size    97523, 18400000 req, miss ratio 0.0731, byte miss ratio 0.0731
io_traces.ns372 S3FIFO-0.1000-0.9000 cache size   195047, 18400000 req, miss ratio 0.0688, byte miss ratio 0.0688
io_traces.ns372 S3FIFO-0.1000-0.9000 cache size   390094, 18400000 req, miss ratio 0.0582, byte miss ratio 0.0582
io_traces.ns372 S3FIFO-0.1000-0.9000 cache size   780188, 18400000 req, miss ratio 0.0537, byte miss ratio 0.0537
io_traces.ns372 S3FIFO-0.0250-0.9000 cache size      975, 18400000 req, miss ratio 0.6315, byte miss ratio 0.6315
io_traces.ns372 S3FIFO-0.0250-0.9000 cache size     2925, 18400000 req, miss ratio 0.5906, byte miss ratio 0.5906
io_traces.ns372 S3FIFO-0.0250-0.9000 cache size     9752, 18400000 req, miss ratio 0.5377, byte miss ratio 0.5377
