cdn1_allcolo.ns4398 S3FIFO-0.5000-1.9000 cache size        7, 1701583 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns4398 S3FIFO-0.5000-1.9000 cache size       25, 1701583 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns4398 S3FIFO-0.5000-1.9000 cache size       50, 1701583 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns4398 S3FIFO-0.5000-1.9000 cache size      100, 1701583 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4398 S3FIFO-0.5000-1.9000 cache size      200, 1701583 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4398 S3FIFO-0.0250-0.9000 cache size        7, 1701583 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4398 S3FIFO-0.0250-0.9000 cache size       25, 1701583 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4398 S3FIFO-0.0250-0.9000 cache size       50, 1701583 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns4398 S3FIFO-0.0250-0.9000 cache size      100, 1701583 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4398 S3FIFO-0.0250-0.9000 cache size      200, 1701583 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns4398 S3FIFO-0.5500-1.9000 cache size        7, 1701583 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns4398 S3FIFO-0.5500-1.9000 cache size       25, 1701583 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns4398 S3FIFO-0.5500-1.9000 cache size       50, 1701583 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns4398 S3FIFO-0.5500-1.9000 cache size      100, 1701583 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4398 S3FIFO-0.5500-1.9000 cache size      200, 1701583 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4398 S3FIFO-0.5500-0.9000 cache size        7, 1701583 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_allcolo.ns4398 S3FIFO-0.5500-0.9000 cache size       25, 1701583 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns4398 S3FIFO-0.5500-0.9000 cache size       50, 1701583 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns4398 S3FIFO-0.5500-0.9000 cache size      100, 1701583 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4398 S3FIFO-0.5500-0.9000 cache size      200, 1701583 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4398 S3FIFO-0.6500-1.9000 cache size        7, 1701583 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_allcolo.ns4398 S3FIFO-0.6500-1.9000 cache size       25, 1701583 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns4398 S3FIFO-0.6500-1.9000 cache size       50, 1701583 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns4398 S3FIFO-0.6500-1.9000 cache size      100, 1701583 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns4398 S3FIFO-0.6500-1.9000 cache size      200, 1701583 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4398 S3FIFO-0.0100-0.9000 cache size        7, 1701583 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4398 S3FIFO-0.0100-0.9000 cache size       25, 1701583 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4398 S3FIFO-0.0100-0.9000 cache size       50, 1701583 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4398 S3FIFO-0.0100-0.9000 cache size      100, 1701583 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4398 S3FIFO-0.0100-0.9000 cache size      200, 1701583 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns4398 S3FIFO-0.4000-0.9000 cache size        7, 1701583 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns4398 S3FIFO-0.4000-0.9000 cache size       25, 1701583 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns4398 S3FIFO-0.4000-0.9000 cache size       50, 1701583 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4398 S3FIFO-0.4000-0.9000 cache size      100, 1701583 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4398 S3FIFO-0.4000-0.9000 cache size      200, 1701583 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4398 S3FIFO-0.6500-0.9000 cache size        7, 1701583 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_allcolo.ns4398 S3FIFO-0.6500-0.9000 cache size       25, 1701583 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns4398 S3FIFO-0.6500-0.9000 cache size       50, 1701583 req, miss ratio 0.0010, byte miss ratio 0.0010
