cdn1_colo28.ns2431 S3FIFO-0.0010-0.9000 cache size       55, 1589604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2431 S3FIFO-0.0010-0.9000 cache size      165, 1589604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2431 S3FIFO-0.0010-0.9000 cache size      550, 1589604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2431 S3FIFO-0.0010-0.9000 cache size     1650, 1589604 req, miss ratio 0.1683, byte miss ratio 0.1683
cdn1_colo28.ns2431 S3FIFO-0.0010-0.9000 cache size     5501, 1589604 req, miss ratio 0.1118, byte miss ratio 0.1118
cdn1_colo28.ns2431 S3FIFO-0.0010-0.9000 cache size    11003, 1589604 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns2431 S3FIFO-0.0010-0.9000 cache size    22006, 1589604 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_colo28.ns2431 S3FIFO-0.0010-0.9000 cache size    44013, 1589604 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_colo28.ns2431 S3FIFO-0.8500-1.9000 cache size       55, 1589604 req, miss ratio 0.5294, byte miss ratio 0.5294
cdn1_colo28.ns2431 S3FIFO-0.8500-1.9000 cache size      165, 1589604 req, miss ratio 0.3259, byte miss ratio 0.3259
cdn1_colo28.ns2431 S3FIFO-0.8500-1.9000 cache size      550, 1589604 req, miss ratio 0.2496, byte miss ratio 0.2496
cdn1_colo28.ns2431 S3FIFO-0.8500-1.9000 cache size     1650, 1589604 req, miss ratio 0.2038, byte miss ratio 0.2038
cdn1_colo28.ns2431 S3FIFO-0.8500-1.9000 cache size     5501, 1589604 req, miss ratio 0.1459, byte miss ratio 0.1459
cdn1_colo28.ns2431 S3FIFO-0.8500-1.9000 cache size    11003, 1589604 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_colo28.ns2431 S3FIFO-0.8500-1.9000 cache size    22006, 1589604 req, miss ratio 0.0665, byte miss ratio 0.0665
cdn1_colo28.ns2431 S3FIFO-0.8500-1.9000 cache size    44013, 1589604 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_colo28.ns2431 S3FIFO-0.0010-1.9000 cache size       55, 1589604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2431 S3FIFO-0.0010-1.9000 cache size      165, 1589604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2431 S3FIFO-0.0010-1.9000 cache size      550, 1589604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2431 S3FIFO-0.0010-1.9000 cache size     1650, 1589604 req, miss ratio 0.1711, byte miss ratio 0.1711
cdn1_colo28.ns2431 S3FIFO-0.0010-1.9000 cache size     5501, 1589604 req, miss ratio 0.1150, byte miss ratio 0.1150
cdn1_colo28.ns2431 S3FIFO-0.0010-1.9000 cache size    11003, 1589604 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_colo28.ns2431 S3FIFO-0.0010-1.9000 cache size    22006, 1589604 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_colo28.ns2431 S3FIFO-0.0010-1.9000 cache size    44013, 1589604 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_colo28.ns2431 S3FIFO-0.9900-1.9000 cache size       55, 1589604 req, miss ratio 0.5609, byte miss ratio 0.5609
cdn1_colo28.ns2431 S3FIFO-0.9900-1.9000 cache size      165, 1589604 req, miss ratio 0.3609, byte miss ratio 0.3609
cdn1_colo28.ns2431 S3FIFO-0.9900-1.9000 cache size      550, 1589604 req, miss ratio 0.2711, byte miss ratio 0.2711
cdn1_colo28.ns2431 S3FIFO-0.9900-1.9000 cache size     1650, 1589604 req, miss ratio 0.2160, byte miss ratio 0.2160
cdn1_colo28.ns2431 S3FIFO-0.9900-1.9000 cache size     5501, 1589604 req, miss ratio 0.1520, byte miss ratio 0.1520
cdn1_colo28.ns2431 S3FIFO-0.9900-1.9000 cache size    11003, 1589604 req, miss ratio 0.1090, byte miss ratio 0.1090
cdn1_colo28.ns2431 S3FIFO-0.9900-1.9000 cache size    22006, 1589604 req, miss ratio 0.0705, byte miss ratio 0.0705
cdn1_colo28.ns2431 S3FIFO-0.9900-1.9000 cache size    44013, 1589604 req, miss ratio 0.0426, byte miss ratio 0.0426
cdn1_colo28.ns2431 S3FIFO-0.2500-1.9000 cache size       55, 1589604 req, miss ratio 0.3207, byte miss ratio 0.3207
cdn1_colo28.ns2431 S3FIFO-0.2500-1.9000 cache size      165, 1589604 req, miss ratio 0.2551, byte miss ratio 0.2551
cdn1_colo28.ns2431 S3FIFO-0.2500-1.9000 cache size      550, 1589604 req, miss ratio 0.2142, byte miss ratio 0.2142
cdn1_colo28.ns2431 S3FIFO-0.2500-1.9000 cache size     1650, 1589604 req, miss ratio 0.1779, byte miss ratio 0.1779
cdn1_colo28.ns2431 S3FIFO-0.2500-1.9000 cache size     5501, 1589604 req, miss ratio 0.1228, byte miss ratio 0.1228
cdn1_colo28.ns2431 S3FIFO-0.2500-1.9000 cache size    11003, 1589604 req, miss ratio 0.0860, byte miss ratio 0.0860
cdn1_colo28.ns2431 S3FIFO-0.2500-1.9000 cache size    22006, 1589604 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns2431 S3FIFO-0.2500-1.9000 cache size    44013, 1589604 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_colo28.ns2431 S3FIFO-0.1000-0.9000 cache size       55, 1589604 req, miss ratio 0.3037, byte miss ratio 0.3037
cdn1_colo28.ns2431 S3FIFO-0.1000-0.9000 cache size      165, 1589604 req, miss ratio 0.2448, byte miss ratio 0.2448
cdn1_colo28.ns2431 S3FIFO-0.1000-0.9000 cache size      550, 1589604 req, miss ratio 0.2086, byte miss ratio 0.2086
cdn1_colo28.ns2431 S3FIFO-0.1000-0.9000 cache size     1650, 1589604 req, miss ratio 0.1703, byte miss ratio 0.1703
cdn1_colo28.ns2431 S3FIFO-0.1000-0.9000 cache size     5501, 1589604 req, miss ratio 0.1140, byte miss ratio 0.1140
cdn1_colo28.ns2431 S3FIFO-0.1000-0.9000 cache size    11003, 1589604 req, miss ratio 0.0798, byte miss ratio 0.0798
cdn1_colo28.ns2431 S3FIFO-0.1000-0.9000 cache size    22006, 1589604 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_colo28.ns2431 S3FIFO-0.1000-0.9000 cache size    44013, 1589604 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_colo28.ns2431 S3FIFO-0.3500-1.9000 cache size       55, 1589604 req, miss ratio 0.3391, byte miss ratio 0.3391
cdn1_colo28.ns2431 S3FIFO-0.3500-1.9000 cache size      165, 1589604 req, miss ratio 0.2625, byte miss ratio 0.2625
cdn1_colo28.ns2431 S3FIFO-0.3500-1.9000 cache size      550, 1589604 req, miss ratio 0.2171, byte miss ratio 0.2171
cdn1_colo28.ns2431 S3FIFO-0.3500-1.9000 cache size     1650, 1589604 req, miss ratio 0.1812, byte miss ratio 0.1812
cdn1_colo28.ns2431 S3FIFO-0.3500-1.9000 cache size     5501, 1589604 req, miss ratio 0.1264, byte miss ratio 0.1264
cdn1_colo28.ns2431 S3FIFO-0.3500-1.9000 cache size    11003, 1589604 req, miss ratio 0.0886, byte miss ratio 0.0886
cdn1_colo28.ns2431 S3FIFO-0.3500-1.9000 cache size    22006, 1589604 req, miss ratio 0.0552, byte miss ratio 0.0552
cdn1_colo28.ns2431 S3FIFO-0.3500-1.9000 cache size    44013, 1589604 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_colo28.ns2431 S3FIFO-0.5500-1.9000 cache size       55, 1589604 req, miss ratio 0.4256, byte miss ratio 0.4256
cdn1_colo28.ns2431 S3FIFO-0.5500-1.9000 cache size      165, 1589604 req, miss ratio 0.2779, byte miss ratio 0.2779
cdn1_colo28.ns2431 S3FIFO-0.5500-1.9000 cache size      550, 1589604 req, miss ratio 0.2252, byte miss ratio 0.2252
cdn1_colo28.ns2431 S3FIFO-0.5500-1.9000 cache size     1650, 1589604 req, miss ratio 0.1890, byte miss ratio 0.1890
cdn1_colo28.ns2431 S3FIFO-0.5500-1.9000 cache size     5501, 1589604 req, miss ratio 0.1339, byte miss ratio 0.1339
cdn1_colo28.ns2431 S3FIFO-0.5500-1.9000 cache size    11003, 1589604 req, miss ratio 0.0946, byte miss ratio 0.0946
cdn1_colo28.ns2431 S3FIFO-0.5500-1.9000 cache size    22006, 1589604 req, miss ratio 0.0590, byte miss ratio 0.0590
cdn1_colo28.ns2431 S3FIFO-0.5500-1.9000 cache size    44013, 1589604 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_colo28.ns2431 S3FIFO-0.6000-1.9000 cache size       55, 1589604 req, miss ratio 0.4494, byte miss ratio 0.4494
cdn1_colo28.ns2431 S3FIFO-0.6000-1.9000 cache size      165, 1589604 req, miss ratio 0.2823, byte miss ratio 0.2823
cdn1_colo28.ns2431 S3FIFO-0.6000-1.9000 cache size      550, 1589604 req, miss ratio 0.2280, byte miss ratio 0.2280
cdn1_colo28.ns2431 S3FIFO-0.6000-1.9000 cache size     1650, 1589604 req, miss ratio 0.1912, byte miss ratio 0.1912
cdn1_colo28.ns2431 S3FIFO-0.6000-1.9000 cache size     5501, 1589604 req, miss ratio 0.1359, byte miss ratio 0.1359
cdn1_colo28.ns2431 S3FIFO-0.6000-1.9000 cache size    11003, 1589604 req, miss ratio 0.0962, byte miss ratio 0.0962
cdn1_colo28.ns2431 S3FIFO-0.6000-1.9000 cache size    22006, 1589604 req, miss ratio 0.0601, byte miss ratio 0.0601
cdn1_colo28.ns2431 S3FIFO-0.6000-1.9000 cache size    44013, 1589604 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_colo28.ns2431 S3FIFO-0.3500-0.9000 cache size       55, 1589604 req, miss ratio 0.3344, byte miss ratio 0.3344
cdn1_colo28.ns2431 S3FIFO-0.3500-0.9000 cache size      165, 1589604 req, miss ratio 0.2590, byte miss ratio 0.2590
cdn1_colo28.ns2431 S3FIFO-0.3500-0.9000 cache size      550, 1589604 req, miss ratio 0.2153, byte miss ratio 0.2153
cdn1_colo28.ns2431 S3FIFO-0.3500-0.9000 cache size     1650, 1589604 req, miss ratio 0.1784, byte miss ratio 0.1784
cdn1_colo28.ns2431 S3FIFO-0.3500-0.9000 cache size     5501, 1589604 req, miss ratio 0.1234, byte miss ratio 0.1234
cdn1_colo28.ns2431 S3FIFO-0.3500-0.9000 cache size    11003, 1589604 req, miss ratio 0.0873, byte miss ratio 0.0873
cdn1_colo28.ns2431 S3FIFO-0.3500-0.9000 cache size    22006, 1589604 req, miss ratio 0.0552, byte miss ratio 0.0552
cdn1_colo28.ns2431 S3FIFO-0.3500-0.9000 cache size    44013, 1589604 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_colo28.ns2431 S3FIFO-0.7000-1.9000 cache size       55, 1589604 req, miss ratio 0.4848, byte miss ratio 0.4848
cdn1_colo28.ns2431 S3FIFO-0.7000-1.9000 cache size      165, 1589604 req, miss ratio 0.2921, byte miss ratio 0.2921
cdn1_colo28.ns2431 S3FIFO-0.7000-1.9000 cache size      550, 1589604 req, miss ratio 0.2350, byte miss ratio 0.2350
cdn1_colo28.ns2431 S3FIFO-0.7000-1.9000 cache size     1650, 1589604 req, miss ratio 0.1956, byte miss ratio 0.1956
cdn1_colo28.ns2431 S3FIFO-0.7000-1.9000 cache size     5501, 1589604 req, miss ratio 0.1398, byte miss ratio 0.1398
cdn1_colo28.ns2431 S3FIFO-0.7000-1.9000 cache size    11003, 1589604 req, miss ratio 0.0995, byte miss ratio 0.0995
cdn1_colo28.ns2431 S3FIFO-0.7000-1.9000 cache size    22006, 1589604 req, miss ratio 0.0625, byte miss ratio 0.0625
cdn1_colo28.ns2431 S3FIFO-0.7000-1.9000 cache size    44013, 1589604 req, miss ratio 0.0380, byte miss ratio 0.0380
cdn1_colo28.ns2431 S3FIFO-0.0050-1.9000 cache size       55, 1589604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2431 S3FIFO-0.0050-1.9000 cache size      165, 1589604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2431 S3FIFO-0.0050-1.9000 cache size      550, 1589604 req, miss ratio 0.2085, byte miss ratio 0.2085
cdn1_colo28.ns2431 S3FIFO-0.0050-1.9000 cache size     1650, 1589604 req, miss ratio 0.1710, byte miss ratio 0.1710
cdn1_colo28.ns2431 S3FIFO-0.0050-1.9000 cache size     5501, 1589604 req, miss ratio 0.1149, byte miss ratio 0.1149
cdn1_colo28.ns2431 S3FIFO-0.0050-1.9000 cache size    11003, 1589604 req, miss ratio 0.0800, byte miss ratio 0.0800
cdn1_colo28.ns2431 S3FIFO-0.0050-1.9000 cache size    22006, 1589604 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_colo28.ns2431 S3FIFO-0.0050-1.9000 cache size    44013, 1589604 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_colo28.ns2431 S3FIFO-0.8500-0.9000 cache size       55, 1589604 req, miss ratio 0.5293, byte miss ratio 0.5293
cdn1_colo28.ns2431 S3FIFO-0.8500-0.9000 cache size      165, 1589604 req, miss ratio 0.3242, byte miss ratio 0.3242
cdn1_colo28.ns2431 S3FIFO-0.8500-0.9000 cache size      550, 1589604 req, miss ratio 0.2481, byte miss ratio 0.2481
cdn1_colo28.ns2431 S3FIFO-0.8500-0.9000 cache size     1650, 1589604 req, miss ratio 0.2022, byte miss ratio 0.2022
cdn1_colo28.ns2431 S3FIFO-0.8500-0.9000 cache size     5501, 1589604 req, miss ratio 0.1460, byte miss ratio 0.1460
cdn1_colo28.ns2431 S3FIFO-0.8500-0.9000 cache size    11003, 1589604 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_colo28.ns2431 S3FIFO-0.8500-0.9000 cache size    22006, 1589604 req, miss ratio 0.0665, byte miss ratio 0.0665
cdn1_colo28.ns2431 S3FIFO-0.8500-0.9000 cache size    44013, 1589604 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_colo28.ns2431 S3FIFO-0.9000-1.9000 cache size       55, 1589604 req, miss ratio 0.5425, byte miss ratio 0.5425
cdn1_colo28.ns2431 S3FIFO-0.9000-1.9000 cache size      165, 1589604 req, miss ratio 0.3390, byte miss ratio 0.3390
cdn1_colo28.ns2431 S3FIFO-0.9000-1.9000 cache size      550, 1589604 req, miss ratio 0.2550, byte miss ratio 0.2550
cdn1_colo28.ns2431 S3FIFO-0.9000-1.9000 cache size     1650, 1589604 req, miss ratio 0.2077, byte miss ratio 0.2077
cdn1_colo28.ns2431 S3FIFO-0.9000-1.9000 cache size     5501, 1589604 req, miss ratio 0.1479, byte miss ratio 0.1479
cdn1_colo28.ns2431 S3FIFO-0.9000-1.9000 cache size    11003, 1589604 req, miss ratio 0.1061, byte miss ratio 0.1061
cdn1_colo28.ns2431 S3FIFO-0.9000-1.9000 cache size    22006, 1589604 req, miss ratio 0.0679, byte miss ratio 0.0679
cdn1_colo28.ns2431 S3FIFO-0.9000-1.9000 cache size    44013, 1589604 req, miss ratio 0.0410, byte miss ratio 0.0410
cdn1_colo28.ns2431 S3FIFO-0.7000-0.9000 cache size       55, 1589604 req, miss ratio 0.4819, byte miss ratio 0.4819
cdn1_colo28.ns2431 S3FIFO-0.7000-0.9000 cache size      165, 1589604 req, miss ratio 0.2898, byte miss ratio 0.2898
cdn1_colo28.ns2431 S3FIFO-0.7000-0.9000 cache size      550, 1589604 req, miss ratio 0.2321, byte miss ratio 0.2321
cdn1_colo28.ns2431 S3FIFO-0.7000-0.9000 cache size     1650, 1589604 req, miss ratio 0.1934, byte miss ratio 0.1934
cdn1_colo28.ns2431 S3FIFO-0.7000-0.9000 cache size     5501, 1589604 req, miss ratio 0.1388, byte miss ratio 0.1388
cdn1_colo28.ns2431 S3FIFO-0.7000-0.9000 cache size    11003, 1589604 req, miss ratio 0.1000, byte miss ratio 0.1000
cdn1_colo28.ns2431 S3FIFO-0.7000-0.9000 cache size    22006, 1589604 req, miss ratio 0.0625, byte miss ratio 0.0625
cdn1_colo28.ns2431 S3FIFO-0.7000-0.9000 cache size    44013, 1589604 req, miss ratio 0.0380, byte miss ratio 0.0380
cdn1_colo28.ns2431 S3FIFO-0.3000-1.9000 cache size       55, 1589604 req, miss ratio 0.3285, byte miss ratio 0.3285
cdn1_colo28.ns2431 S3FIFO-0.3000-1.9000 cache size      165, 1589604 req, miss ratio 0.2586, byte miss ratio 0.2586
cdn1_colo28.ns2431 S3FIFO-0.3000-1.9000 cache size      550, 1589604 req, miss ratio 0.2157, byte miss ratio 0.2157
cdn1_colo28.ns2431 S3FIFO-0.3000-1.9000 cache size     1650, 1589604 req, miss ratio 0.1795, byte miss ratio 0.1795
cdn1_colo28.ns2431 S3FIFO-0.3000-1.9000 cache size     5501, 1589604 req, miss ratio 0.1246, byte miss ratio 0.1246
cdn1_colo28.ns2431 S3FIFO-0.3000-1.9000 cache size    11003, 1589604 req, miss ratio 0.0873, byte miss ratio 0.0873
cdn1_colo28.ns2431 S3FIFO-0.3000-1.9000 cache size    22006, 1589604 req, miss ratio 0.0545, byte miss ratio 0.0545
cdn1_colo28.ns2431 S3FIFO-0.3000-1.9000 cache size    44013, 1589604 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_colo28.ns2431 S3FIFO-0.5000-0.9000 cache size       55, 1589604 req, miss ratio 0.3928, byte miss ratio 0.3928
cdn1_colo28.ns2431 S3FIFO-0.5000-0.9000 cache size      165, 1589604 req, miss ratio 0.2720, byte miss ratio 0.2720
cdn1_colo28.ns2431 S3FIFO-0.5000-0.9000 cache size      550, 1589604 req, miss ratio 0.2207, byte miss ratio 0.2207
cdn1_colo28.ns2431 S3FIFO-0.5000-0.9000 cache size     1650, 1589604 req, miss ratio 0.1843, byte miss ratio 0.1843
cdn1_colo28.ns2431 S3FIFO-0.5000-0.9000 cache size     5501, 1589604 req, miss ratio 0.1296, byte miss ratio 0.1296
cdn1_colo28.ns2431 S3FIFO-0.5000-0.9000 cache size    11003, 1589604 req, miss ratio 0.0923, byte miss ratio 0.0923
cdn1_colo28.ns2431 S3FIFO-0.5000-0.9000 cache size    22006, 1589604 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_colo28.ns2431 S3FIFO-0.5000-0.9000 cache size    44013, 1589604 req, miss ratio 0.0366, byte miss ratio 0.0366
cdn1_colo28.ns2431 S3FIFO-0.0250-1.9000 cache size       55, 1589604 req, miss ratio 0.3014, byte miss ratio 0.3014
cdn1_colo28.ns2431 S3FIFO-0.0250-1.9000 cache size      165, 1589604 req, miss ratio 0.2440, byte miss ratio 0.2440
cdn1_colo28.ns2431 S3FIFO-0.0250-1.9000 cache size      550, 1589604 req, miss ratio 0.2087, byte miss ratio 0.2087
cdn1_colo28.ns2431 S3FIFO-0.0250-1.9000 cache size     1650, 1589604 req, miss ratio 0.1714, byte miss ratio 0.1714
cdn1_colo28.ns2431 S3FIFO-0.0250-1.9000 cache size     5501, 1589604 req, miss ratio 0.1153, byte miss ratio 0.1153
cdn1_colo28.ns2431 S3FIFO-0.0250-1.9000 cache size    11003, 1589604 req, miss ratio 0.0803, byte miss ratio 0.0803
cdn1_colo28.ns2431 S3FIFO-0.0250-1.9000 cache size    22006, 1589604 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_colo28.ns2431 S3FIFO-0.0250-1.9000 cache size    44013, 1589604 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_colo28.ns2431 S3FIFO-0.9500-0.9000 cache size       55, 1589604 req, miss ratio 0.5555, byte miss ratio 0.5555
cdn1_colo28.ns2431 S3FIFO-0.9500-0.9000 cache size      165, 1589604 req, miss ratio 0.3512, byte miss ratio 0.3512
cdn1_colo28.ns2431 S3FIFO-0.9500-0.9000 cache size      550, 1589604 req, miss ratio 0.2631, byte miss ratio 0.2631
cdn1_colo28.ns2431 S3FIFO-0.9500-0.9000 cache size     1650, 1589604 req, miss ratio 0.2111, byte miss ratio 0.2111
cdn1_colo28.ns2431 S3FIFO-0.9500-0.9000 cache size     5501, 1589604 req, miss ratio 0.1512, byte miss ratio 0.1512
