cdn1_colo28.ns818 S3FIFO-0.6000-0.9000 cache size       10, 3968294 req, miss ratio 0.5946, byte miss ratio 0.5946
cdn1_colo28.ns818 S3FIFO-0.6000-0.9000 cache size       32, 3968294 req, miss ratio 0.2758, byte miss ratio 0.2758
cdn1_colo28.ns818 S3FIFO-0.6000-0.9000 cache size      109, 3968294 req, miss ratio 0.0468, byte miss ratio 0.0468
cdn1_colo28.ns818 S3FIFO-0.6000-0.9000 cache size      327, 3968294 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns818 S3FIFO-0.6000-0.9000 cache size     1090, 3968294 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns818 S3FIFO-0.6000-0.9000 cache size     2180, 3968294 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns818 S3FIFO-0.6000-0.9000 cache size     4360, 3968294 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns818 S3FIFO-0.6000-0.9000 cache size     8720, 3968294 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns818 S3FIFO-0.5000-1.9000 cache size       10, 3968294 req, miss ratio 0.5847, byte miss ratio 0.5847
cdn1_colo28.ns818 S3FIFO-0.5000-1.9000 cache size       32, 3968294 req, miss ratio 0.2649, byte miss ratio 0.2649
cdn1_colo28.ns818 S3FIFO-0.5000-1.9000 cache size      109, 3968294 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_colo28.ns818 S3FIFO-0.5000-1.9000 cache size      327, 3968294 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns818 S3FIFO-0.5000-1.9000 cache size     1090, 3968294 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns818 S3FIFO-0.5000-1.9000 cache size     2180, 3968294 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns818 S3FIFO-0.5000-1.9000 cache size     4360, 3968294 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns818 S3FIFO-0.5000-1.9000 cache size     8720, 3968294 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns818 S3FIFO-0.6500-0.9000 cache size       10, 3968294 req, miss ratio 0.5946, byte miss ratio 0.5946
cdn1_colo28.ns818 S3FIFO-0.6500-0.9000 cache size       32, 3968294 req, miss ratio 0.2795, byte miss ratio 0.2795
