tencentBlock.ns4672 S3FIFO-0.4000-1.9000 cache size      191, 1149143 req, miss ratio 0.4911, byte miss ratio 0.4911
tencentBlock.ns4672 S3FIFO-0.4000-1.9000 cache size      573, 1149143 req, miss ratio 0.4891, byte miss ratio 0.4891
tencentBlock.ns4672 S3FIFO-0.4000-1.9000 cache size     1911, 1149143 req, miss ratio 0.4876, byte miss ratio 0.4876
tencentBlock.ns4672 S3FIFO-0.4000-1.9000 cache size     5735, 1149143 req, miss ratio 0.4857, byte miss ratio 0.4857
tencentBlock.ns4672 S3FIFO-0.4000-1.9000 cache size    19119, 1149143 req, miss ratio 0.4582, byte miss ratio 0.4582
tencentBlock.ns4672 S3FIFO-0.4000-1.9000 cache size    38239, 1149143 req, miss ratio 0.4117, byte miss ratio 0.4117
tencentBlock.ns4672 S3FIFO-0.4000-1.9000 cache size    76479, 1149143 req, miss ratio 0.2563, byte miss ratio 0.2563
tencentBlock.ns4672 S3FIFO-0.4000-1.9000 cache size   152959, 1149143 req, miss ratio 0.1740, byte miss ratio 0.1740
tencentBlock.ns4672 S3FIFO-0.9500-0.9000 cache size      191, 1149143 req, miss ratio 0.5539, byte miss ratio 0.5539
tencentBlock.ns4672 S3FIFO-0.9500-0.9000 cache size      573, 1149143 req, miss ratio 0.4975, byte miss ratio 0.4975
tencentBlock.ns4672 S3FIFO-0.9500-0.9000 cache size     1911, 1149143 req, miss ratio 0.4897, byte miss ratio 0.4897
tencentBlock.ns4672 S3FIFO-0.9500-0.9000 cache size     5735, 1149143 req, miss ratio 0.4880, byte miss ratio 0.4880
tencentBlock.ns4672 S3FIFO-0.9500-0.9000 cache size    19119, 1149143 req, miss ratio 0.4535, byte miss ratio 0.4535
tencentBlock.ns4672 S3FIFO-0.9500-0.9000 cache size    38239, 1149143 req, miss ratio 0.3929, byte miss ratio 0.3929
tencentBlock.ns4672 S3FIFO-0.9500-0.9000 cache size    76479, 1149143 req, miss ratio 0.2826, byte miss ratio 0.2826
tencentBlock.ns4672 S3FIFO-0.9500-0.9000 cache size   152959, 1149143 req, miss ratio 0.1916, byte miss ratio 0.1916
tencentBlock.ns4672 S3FIFO-0.3500-1.9000 cache size      191, 1149143 req, miss ratio 0.4911, byte miss ratio 0.4911
tencentBlock.ns4672 S3FIFO-0.3500-1.9000 cache size      573, 1149143 req, miss ratio 0.4890, byte miss ratio 0.4890
tencentBlock.ns4672 S3FIFO-0.3500-1.9000 cache size     1911, 1149143 req, miss ratio 0.4876, byte miss ratio 0.4876
tencentBlock.ns4672 S3FIFO-0.3500-1.9000 cache size     5735, 1149143 req, miss ratio 0.4853, byte miss ratio 0.4853
tencentBlock.ns4672 S3FIFO-0.3500-1.9000 cache size    19119, 1149143 req, miss ratio 0.4562, byte miss ratio 0.4562
tencentBlock.ns4672 S3FIFO-0.3500-1.9000 cache size    38239, 1149143 req, miss ratio 0.4075, byte miss ratio 0.4075
tencentBlock.ns4672 S3FIFO-0.3500-1.9000 cache size    76479, 1149143 req, miss ratio 0.2502, byte miss ratio 0.2502
tencentBlock.ns4672 S3FIFO-0.3500-1.9000 cache size   152959, 1149143 req, miss ratio 0.1710, byte miss ratio 0.1710
tencentBlock.ns4672 S3FIFO-0.0250-0.9000 cache size      191, 1149143 req, miss ratio 0.5422, byte miss ratio 0.5422
tencentBlock.ns4672 S3FIFO-0.0250-0.9000 cache size      573, 1149143 req, miss ratio 0.4934, byte miss ratio 0.4934
tencentBlock.ns4672 S3FIFO-0.0250-0.9000 cache size     1911, 1149143 req, miss ratio 0.4883, byte miss ratio 0.4883
tencentBlock.ns4672 S3FIFO-0.0250-0.9000 cache size     5735, 1149143 req, miss ratio 0.4874, byte miss ratio 0.4874
tencentBlock.ns4672 S3FIFO-0.0250-0.9000 cache size    19119, 1149143 req, miss ratio 0.4334, byte miss ratio 0.4334
