tencentBlock.ns2425 S3FIFO-0.2500-0.9000 cache size       44, 2146252 req, miss ratio 0.5390, byte miss ratio 0.5390
tencentBlock.ns2425 S3FIFO-0.2500-0.9000 cache size      133, 2146252 req, miss ratio 0.2391, byte miss ratio 0.2391
tencentBlock.ns2425 S3FIFO-0.2500-0.9000 cache size      444, 2146252 req, miss ratio 0.1214, byte miss ratio 0.1214
tencentBlock.ns2425 S3FIFO-0.2500-0.9000 cache size     1332, 2146252 req, miss ratio 0.0990, byte miss ratio 0.0990
tencentBlock.ns2425 S3FIFO-0.2500-0.9000 cache size     4442, 2146252 req, miss ratio 0.0829, byte miss ratio 0.0829
tencentBlock.ns2425 S3FIFO-0.2500-0.9000 cache size     8884, 2146252 req, miss ratio 0.0772, byte miss ratio 0.0772
tencentBlock.ns2425 S3FIFO-0.2500-0.9000 cache size    17768, 2146252 req, miss ratio 0.0543, byte miss ratio 0.0543
tencentBlock.ns2425 S3FIFO-0.2500-0.9000 cache size    35536, 2146252 req, miss ratio 0.0264, byte miss ratio 0.0264
tencentBlock.ns2425 S3FIFO-0.1000-0.9000 cache size       44, 2146252 req, miss ratio 0.5115, byte miss ratio 0.5115
tencentBlock.ns2425 S3FIFO-0.1000-0.9000 cache size      133, 2146252 req, miss ratio 0.2042, byte miss ratio 0.2042
tencentBlock.ns2425 S3FIFO-0.1000-0.9000 cache size      444, 2146252 req, miss ratio 0.1199, byte miss ratio 0.1199
tencentBlock.ns2425 S3FIFO-0.1000-0.9000 cache size     1332, 2146252 req, miss ratio 0.0973, byte miss ratio 0.0973
tencentBlock.ns2425 S3FIFO-0.1000-0.9000 cache size     4442, 2146252 req, miss ratio 0.0819, byte miss ratio 0.0819
tencentBlock.ns2425 S3FIFO-0.1000-0.9000 cache size     8884, 2146252 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns2425 S3FIFO-0.1000-0.9000 cache size    17768, 2146252 req, miss ratio 0.0529, byte miss ratio 0.0529
tencentBlock.ns2425 S3FIFO-0.1000-0.9000 cache size    35536, 2146252 req, miss ratio 0.0256, byte miss ratio 0.0256
tencentBlock.ns2425 S3FIFO-0.8500-0.9000 cache size       44, 2146252 req, miss ratio 0.6944, byte miss ratio 0.6944
tencentBlock.ns2425 S3FIFO-0.8500-0.9000 cache size      133, 2146252 req, miss ratio 0.3384, byte miss ratio 0.3384
tencentBlock.ns2425 S3FIFO-0.8500-0.9000 cache size      444, 2146252 req, miss ratio 0.1586, byte miss ratio 0.1586
tencentBlock.ns2425 S3FIFO-0.8500-0.9000 cache size     1332, 2146252 req, miss ratio 0.1142, byte miss ratio 0.1142
tencentBlock.ns2425 S3FIFO-0.8500-0.9000 cache size     4442, 2146252 req, miss ratio 0.0959, byte miss ratio 0.0959
tencentBlock.ns2425 S3FIFO-0.8500-0.9000 cache size     8884, 2146252 req, miss ratio 0.0803, byte miss ratio 0.0803
tencentBlock.ns2425 S3FIFO-0.8500-0.9000 cache size    17768, 2146252 req, miss ratio 0.0590, byte miss ratio 0.0590
tencentBlock.ns2425 S3FIFO-0.8500-0.9000 cache size    35536, 2146252 req, miss ratio 0.0290, byte miss ratio 0.0290
tencentBlock.ns2425 S3FIFO-0.6500-1.9000 cache size       44, 2146252 req, miss ratio 0.6564, byte miss ratio 0.6564
tencentBlock.ns2425 S3FIFO-0.6500-1.9000 cache size      133, 2146252 req, miss ratio 0.3089, byte miss ratio 0.3089
tencentBlock.ns2425 S3FIFO-0.6500-1.9000 cache size      444, 2146252 req, miss ratio 0.1404, byte miss ratio 0.1404
tencentBlock.ns2425 S3FIFO-0.6500-1.9000 cache size     1332, 2146252 req, miss ratio 0.1060, byte miss ratio 0.1060
tencentBlock.ns2425 S3FIFO-0.6500-1.9000 cache size     4442, 2146252 req, miss ratio 0.0930, byte miss ratio 0.0930
tencentBlock.ns2425 S3FIFO-0.6500-1.9000 cache size     8884, 2146252 req, miss ratio 0.0804, byte miss ratio 0.0804
tencentBlock.ns2425 S3FIFO-0.6500-1.9000 cache size    17768, 2146252 req, miss ratio 0.0574, byte miss ratio 0.0574
tencentBlock.ns2425 S3FIFO-0.6500-1.9000 cache size    35536, 2146252 req, miss ratio 0.0278, byte miss ratio 0.0278
tencentBlock.ns2425 S3FIFO-0.0010-1.9000 cache size       44, 2146252 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns2425 S3FIFO-0.0010-1.9000 cache size      133, 2146252 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns2425 S3FIFO-0.0010-1.9000 cache size      444, 2146252 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns2425 S3FIFO-0.0010-1.9000 cache size     1332, 2146252 req, miss ratio 0.1237, byte miss ratio 0.1237
tencentBlock.ns2425 S3FIFO-0.0010-1.9000 cache size     4442, 2146252 req, miss ratio 0.0972, byte miss ratio 0.0972
tencentBlock.ns2425 S3FIFO-0.0010-1.9000 cache size     8884, 2146252 req, miss ratio 0.0740, byte miss ratio 0.0740
tencentBlock.ns2425 S3FIFO-0.0010-1.9000 cache size    17768, 2146252 req, miss ratio 0.0520, byte miss ratio 0.0520
tencentBlock.ns2425 S3FIFO-0.0010-1.9000 cache size    35536, 2146252 req, miss ratio 0.0254, byte miss ratio 0.0254
tencentBlock.ns2425 S3FIFO-0.8500-1.9000 cache size       44, 2146252 req, miss ratio 0.6803, byte miss ratio 0.6803
tencentBlock.ns2425 S3FIFO-0.8500-1.9000 cache size      133, 2146252 req, miss ratio 0.3366, byte miss ratio 0.3366
tencentBlock.ns2425 S3FIFO-0.8500-1.9000 cache size      444, 2146252 req, miss ratio 0.1585, byte miss ratio 0.1585
tencentBlock.ns2425 S3FIFO-0.8500-1.9000 cache size     1332, 2146252 req, miss ratio 0.1144, byte miss ratio 0.1144
