cdn1_allcolo.ns3967 S3FIFO-0.5000-1.9000 cache size      125, 1744878 req, miss ratio 0.6102, byte miss ratio 0.6102
cdn1_allcolo.ns3967 S3FIFO-0.5000-1.9000 cache size      376, 1744878 req, miss ratio 0.5099, byte miss ratio 0.5099
cdn1_allcolo.ns3967 S3FIFO-0.5000-1.9000 cache size     1256, 1744878 req, miss ratio 0.4026, byte miss ratio 0.4026
cdn1_allcolo.ns3967 S3FIFO-0.5000-1.9000 cache size     3769, 1744878 req, miss ratio 0.3031, byte miss ratio 0.3031
cdn1_allcolo.ns3967 S3FIFO-0.5000-1.9000 cache size    12563, 1744878 req, miss ratio 0.1952, byte miss ratio 0.1952
cdn1_allcolo.ns3967 S3FIFO-0.5000-1.9000 cache size    25126, 1744878 req, miss ratio 0.1391, byte miss ratio 0.1391
cdn1_allcolo.ns3967 S3FIFO-0.5000-1.9000 cache size    50253, 1744878 req, miss ratio 0.0953, byte miss ratio 0.0953
cdn1_allcolo.ns3967 S3FIFO-0.5000-1.9000 cache size   100507, 1744878 req, miss ratio 0.0733, byte miss ratio 0.0733
cdn1_allcolo.ns3967 S3FIFO-0.1000-0.9000 cache size      125, 1744878 req, miss ratio 0.5898, byte miss ratio 0.5898
cdn1_allcolo.ns3967 S3FIFO-0.1000-0.9000 cache size      376, 1744878 req, miss ratio 0.4899, byte miss ratio 0.4899
cdn1_allcolo.ns3967 S3FIFO-0.1000-0.9000 cache size     1256, 1744878 req, miss ratio 0.3734, byte miss ratio 0.3734
cdn1_allcolo.ns3967 S3FIFO-0.1000-0.9000 cache size     3769, 1744878 req, miss ratio 0.2703, byte miss ratio 0.2703
cdn1_allcolo.ns3967 S3FIFO-0.1000-0.9000 cache size    12563, 1744878 req, miss ratio 0.1684, byte miss ratio 0.1684
cdn1_allcolo.ns3967 S3FIFO-0.1000-0.9000 cache size    25126, 1744878 req, miss ratio 0.1207, byte miss ratio 0.1207
cdn1_allcolo.ns3967 S3FIFO-0.1000-0.9000 cache size    50253, 1744878 req, miss ratio 0.0884, byte miss ratio 0.0884
cdn1_allcolo.ns3967 S3FIFO-0.1000-0.9000 cache size   100507, 1744878 req, miss ratio 0.0733, byte miss ratio 0.0733
cdn1_allcolo.ns3967 S3FIFO-0.8000-0.9000 cache size      125, 1744878 req, miss ratio 0.6494, byte miss ratio 0.6494
cdn1_allcolo.ns3967 S3FIFO-0.8000-0.9000 cache size      376, 1744878 req, miss ratio 0.5429, byte miss ratio 0.5429
cdn1_allcolo.ns3967 S3FIFO-0.8000-0.9000 cache size     1256, 1744878 req, miss ratio 0.4345, byte miss ratio 0.4345
cdn1_allcolo.ns3967 S3FIFO-0.8000-0.9000 cache size     3769, 1744878 req, miss ratio 0.3323, byte miss ratio 0.3323
cdn1_allcolo.ns3967 S3FIFO-0.8000-0.9000 cache size    12563, 1744878 req, miss ratio 0.2176, byte miss ratio 0.2176
cdn1_allcolo.ns3967 S3FIFO-0.8000-0.9000 cache size    25126, 1744878 req, miss ratio 0.1568, byte miss ratio 0.1568
cdn1_allcolo.ns3967 S3FIFO-0.8000-0.9000 cache size    50253, 1744878 req, miss ratio 0.1067, byte miss ratio 0.1067
cdn1_allcolo.ns3967 S3FIFO-0.8000-0.9000 cache size   100507, 1744878 req, miss ratio 0.0760, byte miss ratio 0.0760
cdn1_allcolo.ns3967 S3FIFO-0.3000-0.9000 cache size      125, 1744878 req, miss ratio 0.5948, byte miss ratio 0.5948
cdn1_allcolo.ns3967 S3FIFO-0.3000-0.9000 cache size      376, 1744878 req, miss ratio 0.4933, byte miss ratio 0.4933
cdn1_allcolo.ns3967 S3FIFO-0.3000-0.9000 cache size     1256, 1744878 req, miss ratio 0.3823, byte miss ratio 0.3823
cdn1_allcolo.ns3967 S3FIFO-0.3000-0.9000 cache size     3769, 1744878 req, miss ratio 0.2822, byte miss ratio 0.2822
cdn1_allcolo.ns3967 S3FIFO-0.3000-0.9000 cache size    12563, 1744878 req, miss ratio 0.1793, byte miss ratio 0.1793
cdn1_allcolo.ns3967 S3FIFO-0.3000-0.9000 cache size    25126, 1744878 req, miss ratio 0.1282, byte miss ratio 0.1282
cdn1_allcolo.ns3967 S3FIFO-0.3000-0.9000 cache size    50253, 1744878 req, miss ratio 0.0909, byte miss ratio 0.0909
cdn1_allcolo.ns3967 S3FIFO-0.3000-0.9000 cache size   100507, 1744878 req, miss ratio 0.0733, byte miss ratio 0.0733
