cdn1_colo28.ns139 S3FIFO-0.6000-0.9000 cache size      507, 5878898 req, miss ratio 0.4979, byte miss ratio 0.4979
cdn1_colo28.ns139 S3FIFO-0.6000-0.9000 cache size     1522, 5878898 req, miss ratio 0.4681, byte miss ratio 0.4681
cdn1_colo28.ns139 S3FIFO-0.6000-0.9000 cache size     5075, 5878898 req, miss ratio 0.4055, byte miss ratio 0.4055
cdn1_colo28.ns139 S3FIFO-0.6000-0.9000 cache size    15227, 5878898 req, miss ratio 0.3077, byte miss ratio 0.3077
cdn1_colo28.ns139 S3FIFO-0.6000-0.9000 cache size    50756, 5878898 req, miss ratio 0.1781, byte miss ratio 0.1781
cdn1_colo28.ns139 S3FIFO-0.6000-0.9000 cache size   101513, 5878898 req, miss ratio 0.1222, byte miss ratio 0.1222
cdn1_colo28.ns139 S3FIFO-0.6000-0.9000 cache size   203026, 5878898 req, miss ratio 0.0942, byte miss ratio 0.0942
cdn1_colo28.ns139 S3FIFO-0.6000-0.9000 cache size   406053, 5878898 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns139 S3FIFO-0.1500-1.9000 cache size      507, 5878898 req, miss ratio 0.4880, byte miss ratio 0.4880
cdn1_colo28.ns139 S3FIFO-0.1500-1.9000 cache size     1522, 5878898 req, miss ratio 0.4522, byte miss ratio 0.4522
cdn1_colo28.ns139 S3FIFO-0.1500-1.9000 cache size     5075, 5878898 req, miss ratio 0.3774, byte miss ratio 0.3774
cdn1_colo28.ns139 S3FIFO-0.1500-1.9000 cache size    15227, 5878898 req, miss ratio 0.2707, byte miss ratio 0.2707
cdn1_colo28.ns139 S3FIFO-0.1500-1.9000 cache size    50756, 5878898 req, miss ratio 0.1429, byte miss ratio 0.1429
cdn1_colo28.ns139 S3FIFO-0.1500-1.9000 cache size   101513, 5878898 req, miss ratio 0.1015, byte miss ratio 0.1015
cdn1_colo28.ns139 S3FIFO-0.1500-1.9000 cache size   203026, 5878898 req, miss ratio 0.0915, byte miss ratio 0.0915
cdn1_colo28.ns139 S3FIFO-0.1500-1.9000 cache size   406053, 5878898 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns139 S3FIFO-0.4000-1.9000 cache size      507, 5878898 req, miss ratio 0.4937, byte miss ratio 0.4937
cdn1_colo28.ns139 S3FIFO-0.4000-1.9000 cache size     1522, 5878898 req, miss ratio 0.4619, byte miss ratio 0.4619
cdn1_colo28.ns139 S3FIFO-0.4000-1.9000 cache size     5075, 5878898 req, miss ratio 0.3951, byte miss ratio 0.3951
cdn1_colo28.ns139 S3FIFO-0.4000-1.9000 cache size    15227, 5878898 req, miss ratio 0.2927, byte miss ratio 0.2927
cdn1_colo28.ns139 S3FIFO-0.4000-1.9000 cache size    50756, 5878898 req, miss ratio 0.1617, byte miss ratio 0.1617
cdn1_colo28.ns139 S3FIFO-0.4000-1.9000 cache size   101513, 5878898 req, miss ratio 0.1105, byte miss ratio 0.1105
cdn1_colo28.ns139 S3FIFO-0.4000-1.9000 cache size   203026, 5878898 req, miss ratio 0.0915, byte miss ratio 0.0915
cdn1_colo28.ns139 S3FIFO-0.4000-1.9000 cache size   406053, 5878898 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns139 S3FIFO-0.4000-0.9000 cache size      507, 5878898 req, miss ratio 0.4924, byte miss ratio 0.4924
cdn1_colo28.ns139 S3FIFO-0.4000-0.9000 cache size     1522, 5878898 req, miss ratio 0.4591, byte miss ratio 0.4591
cdn1_colo28.ns139 S3FIFO-0.4000-0.9000 cache size     5075, 5878898 req, miss ratio 0.3893, byte miss ratio 0.3893
cdn1_colo28.ns139 S3FIFO-0.4000-0.9000 cache size    15227, 5878898 req, miss ratio 0.2870, byte miss ratio 0.2870
cdn1_colo28.ns139 S3FIFO-0.4000-0.9000 cache size    50756, 5878898 req, miss ratio 0.1595, byte miss ratio 0.1595
cdn1_colo28.ns139 S3FIFO-0.4000-0.9000 cache size   101513, 5878898 req, miss ratio 0.1097, byte miss ratio 0.1097
cdn1_colo28.ns139 S3FIFO-0.4000-0.9000 cache size   203026, 5878898 req, miss ratio 0.0915, byte miss ratio 0.0915
cdn1_colo28.ns139 S3FIFO-0.4000-0.9000 cache size   406053, 5878898 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns139 S3FIFO-0.0050-1.9000 cache size      507, 5878898 req, miss ratio 0.4856, byte miss ratio 0.4856
cdn1_colo28.ns139 S3FIFO-0.0050-1.9000 cache size     1522, 5878898 req, miss ratio 0.4476, byte miss ratio 0.4476
cdn1_colo28.ns139 S3FIFO-0.0050-1.9000 cache size     5075, 5878898 req, miss ratio 0.3692, byte miss ratio 0.3692
cdn1_colo28.ns139 S3FIFO-0.0050-1.9000 cache size    15227, 5878898 req, miss ratio 0.2607, byte miss ratio 0.2607
cdn1_colo28.ns139 S3FIFO-0.0050-1.9000 cache size    50756, 5878898 req, miss ratio 0.1348, byte miss ratio 0.1348
cdn1_colo28.ns139 S3FIFO-0.0050-1.9000 cache size   101513, 5878898 req, miss ratio 0.0996, byte miss ratio 0.0996
cdn1_colo28.ns139 S3FIFO-0.0050-1.9000 cache size   203026, 5878898 req, miss ratio 0.0915, byte miss ratio 0.0915
cdn1_colo28.ns139 S3FIFO-0.0050-1.9000 cache size   406053, 5878898 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns139 S3FIFO-0.7500-1.9000 cache size      507, 5878898 req, miss ratio 0.5042, byte miss ratio 0.5042
cdn1_colo28.ns139 S3FIFO-0.7500-1.9000 cache size     1522, 5878898 req, miss ratio 0.4781, byte miss ratio 0.4781
cdn1_colo28.ns139 S3FIFO-0.7500-1.9000 cache size     5075, 5878898 req, miss ratio 0.4229, byte miss ratio 0.4229
cdn1_colo28.ns139 S3FIFO-0.7500-1.9000 cache size    15227, 5878898 req, miss ratio 0.3281, byte miss ratio 0.3281
cdn1_colo28.ns139 S3FIFO-0.7500-1.9000 cache size    50756, 5878898 req, miss ratio 0.1942, byte miss ratio 0.1942
cdn1_colo28.ns139 S3FIFO-0.7500-1.9000 cache size   101513, 5878898 req, miss ratio 0.1341, byte miss ratio 0.1341
cdn1_colo28.ns139 S3FIFO-0.7500-1.9000 cache size   203026, 5878898 req, miss ratio 0.1005, byte miss ratio 0.1005
cdn1_colo28.ns139 S3FIFO-0.7500-1.9000 cache size   406053, 5878898 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns139 S3FIFO-0.0010-1.9000 cache size      507, 5878898 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns139 S3FIFO-0.0010-1.9000 cache size     1522, 5878898 req, miss ratio 0.4476, byte miss ratio 0.4476
cdn1_colo28.ns139 S3FIFO-0.0010-1.9000 cache size     5075, 5878898 req, miss ratio 0.3692, byte miss ratio 0.3692
cdn1_colo28.ns139 S3FIFO-0.0010-1.9000 cache size    15227, 5878898 req, miss ratio 0.2606, byte miss ratio 0.2606
cdn1_colo28.ns139 S3FIFO-0.0010-1.9000 cache size    50756, 5878898 req, miss ratio 0.1348, byte miss ratio 0.1348
cdn1_colo28.ns139 S3FIFO-0.0010-1.9000 cache size   101513, 5878898 req, miss ratio 0.0997, byte miss ratio 0.0997
cdn1_colo28.ns139 S3FIFO-0.0010-1.9000 cache size   203026, 5878898 req, miss ratio 0.0915, byte miss ratio 0.0915
cdn1_colo28.ns139 S3FIFO-0.0010-1.9000 cache size   406053, 5878898 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns139 S3FIFO-0.3000-1.9000 cache size      507, 5878898 req, miss ratio 0.4914, byte miss ratio 0.4914
cdn1_colo28.ns139 S3FIFO-0.3000-1.9000 cache size     1522, 5878898 req, miss ratio 0.4579, byte miss ratio 0.4579
cdn1_colo28.ns139 S3FIFO-0.3000-1.9000 cache size     5075, 5878898 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_colo28.ns139 S3FIFO-0.3000-1.9000 cache size    15227, 5878898 req, miss ratio 0.2835, byte miss ratio 0.2835
cdn1_colo28.ns139 S3FIFO-0.3000-1.9000 cache size    50756, 5878898 req, miss ratio 0.1538, byte miss ratio 0.1538
cdn1_colo28.ns139 S3FIFO-0.3000-1.9000 cache size   101513, 5878898 req, miss ratio 0.1060, byte miss ratio 0.1060
cdn1_colo28.ns139 S3FIFO-0.3000-1.9000 cache size   203026, 5878898 req, miss ratio 0.0915, byte miss ratio 0.0915
cdn1_colo28.ns139 S3FIFO-0.3000-1.9000 cache size   406053, 5878898 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns139 S3FIFO-0.8500-1.9000 cache size      507, 5878898 req, miss ratio 0.5099, byte miss ratio 0.5099
cdn1_colo28.ns139 S3FIFO-0.8500-1.9000 cache size     1522, 5878898 req, miss ratio 0.4836, byte miss ratio 0.4836
cdn1_colo28.ns139 S3FIFO-0.8500-1.9000 cache size     5075, 5878898 req, miss ratio 0.4310, byte miss ratio 0.4310
cdn1_colo28.ns139 S3FIFO-0.8500-1.9000 cache size    15227, 5878898 req, miss ratio 0.3384, byte miss ratio 0.3384
cdn1_colo28.ns139 S3FIFO-0.8500-1.9000 cache size    50756, 5878898 req, miss ratio 0.2045, byte miss ratio 0.2045
cdn1_colo28.ns139 S3FIFO-0.8500-1.9000 cache size   101513, 5878898 req, miss ratio 0.1425, byte miss ratio 0.1425
cdn1_colo28.ns139 S3FIFO-0.8500-1.9000 cache size   203026, 5878898 req, miss ratio 0.1064, byte miss ratio 0.1064
cdn1_colo28.ns139 S3FIFO-0.8500-1.9000 cache size   406053, 5878898 req, miss ratio 0.0881, byte miss ratio 0.0881
cdn1_colo28.ns139 S3FIFO-0.9900-1.9000 cache size      507, 5878898 req, miss ratio 0.5508, byte miss ratio 0.5508
cdn1_colo28.ns139 S3FIFO-0.9900-1.9000 cache size     1522, 5878898 req, miss ratio 0.5025, byte miss ratio 0.5025
