tencentBlock.ns11753 S3FIFO-0.5500-0.9000 cache size       54, 1573928 req, miss ratio 0.2835, byte miss ratio 0.2835
tencentBlock.ns11753 S3FIFO-0.5500-0.9000 cache size      163, 1573928 req, miss ratio 0.1624, byte miss ratio 0.1624
tencentBlock.ns11753 S3FIFO-0.5500-0.9000 cache size      545, 1573928 req, miss ratio 0.1308, byte miss ratio 0.1308
tencentBlock.ns11753 S3FIFO-0.5500-0.9000 cache size     1635, 1573928 req, miss ratio 0.1143, byte miss ratio 0.1143
tencentBlock.ns11753 S3FIFO-0.5500-0.9000 cache size     5452, 1573928 req, miss ratio 0.1039, byte miss ratio 0.1039
tencentBlock.ns11753 S3FIFO-0.5500-0.9000 cache size    10904, 1573928 req, miss ratio 0.0827, byte miss ratio 0.0827
tencentBlock.ns11753 S3FIFO-0.5500-0.9000 cache size    21808, 1573928 req, miss ratio 0.0585, byte miss ratio 0.0585
tencentBlock.ns11753 S3FIFO-0.5500-0.9000 cache size    43616, 1573928 req, miss ratio 0.0387, byte miss ratio 0.0387
tencentBlock.ns11753 S3FIFO-0.5000-0.9000 cache size       54, 1573928 req, miss ratio 0.2858, byte miss ratio 0.2858
tencentBlock.ns11753 S3FIFO-0.5000-0.9000 cache size      163, 1573928 req, miss ratio 0.1602, byte miss ratio 0.1602
tencentBlock.ns11753 S3FIFO-0.5000-0.9000 cache size      545, 1573928 req, miss ratio 0.1295, byte miss ratio 0.1295
tencentBlock.ns11753 S3FIFO-0.5000-0.9000 cache size     1635, 1573928 req, miss ratio 0.1124, byte miss ratio 0.1124
tencentBlock.ns11753 S3FIFO-0.5000-0.9000 cache size     5452, 1573928 req, miss ratio 0.0983, byte miss ratio 0.0983
tencentBlock.ns11753 S3FIFO-0.5000-0.9000 cache size    10904, 1573928 req, miss ratio 0.0824, byte miss ratio 0.0824
tencentBlock.ns11753 S3FIFO-0.5000-0.9000 cache size    21808, 1573928 req, miss ratio 0.0585, byte miss ratio 0.0585
tencentBlock.ns11753 S3FIFO-0.5000-0.9000 cache size    43616, 1573928 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns11753 S3FIFO-0.0500-0.9000 cache size       54, 1573928 req, miss ratio 0.2242, byte miss ratio 0.2242
tencentBlock.ns11753 S3FIFO-0.0500-0.9000 cache size      163, 1573928 req, miss ratio 0.1545, byte miss ratio 0.1545
tencentBlock.ns11753 S3FIFO-0.0500-0.9000 cache size      545, 1573928 req, miss ratio 0.1281, byte miss ratio 0.1281
