io_traces.ns471 S3FIFO-0.6000-0.9000 cache size      156, 2400000 req, miss ratio 0.4911, byte miss ratio 0.4911
io_traces.ns471 S3FIFO-0.6000-0.9000 cache size      470, 2400000 req, miss ratio 0.4827, byte miss ratio 0.4827
io_traces.ns471 S3FIFO-0.6000-0.9000 cache size     1568, 2400000 req, miss ratio 0.4687, byte miss ratio 0.4687
io_traces.ns471 S3FIFO-0.6000-0.9000 cache size     4704, 2400000 req, miss ratio 0.4447, byte miss ratio 0.4447
io_traces.ns471 S3FIFO-0.6000-0.9000 cache size    15682, 2400000 req, miss ratio 0.4299, byte miss ratio 0.4299
io_traces.ns471 S3FIFO-0.6000-0.9000 cache size    31365, 2400000 req, miss ratio 0.2935, byte miss ratio 0.2935
io_traces.ns471 S3FIFO-0.6000-0.9000 cache size    62731, 2400000 req, miss ratio 0.1424, byte miss ratio 0.1424
io_traces.ns471 S3FIFO-0.6000-0.9000 cache size   125463, 2400000 req, miss ratio 0.0744, byte miss ratio 0.0744
io_traces.ns471 S3FIFO-0.4000-0.9000 cache size      156, 2400000 req, miss ratio 0.4868, byte miss ratio 0.4868
io_traces.ns471 S3FIFO-0.4000-0.9000 cache size      470, 2400000 req, miss ratio 0.4824, byte miss ratio 0.4824
io_traces.ns471 S3FIFO-0.4000-0.9000 cache size     1568, 2400000 req, miss ratio 0.4596, byte miss ratio 0.4596
io_traces.ns471 S3FIFO-0.4000-0.9000 cache size     4704, 2400000 req, miss ratio 0.4374, byte miss ratio 0.4374
io_traces.ns471 S3FIFO-0.4000-0.9000 cache size    15682, 2400000 req, miss ratio 0.3904, byte miss ratio 0.3904
io_traces.ns471 S3FIFO-0.4000-0.9000 cache size    31365, 2400000 req, miss ratio 0.3026, byte miss ratio 0.3026
io_traces.ns471 S3FIFO-0.4000-0.9000 cache size    62731, 2400000 req, miss ratio 0.1290, byte miss ratio 0.1290
io_traces.ns471 S3FIFO-0.4000-0.9000 cache size   125463, 2400000 req, miss ratio 0.0721, byte miss ratio 0.0721
io_traces.ns471 S3FIFO-0.1500-0.9000 cache size      156, 2400000 req, miss ratio 0.4876, byte miss ratio 0.4876
io_traces.ns471 S3FIFO-0.1500-0.9000 cache size      470, 2400000 req, miss ratio 0.4823, byte miss ratio 0.4823
io_traces.ns471 S3FIFO-0.1500-0.9000 cache size     1568, 2400000 req, miss ratio 0.4638, byte miss ratio 0.4638
io_traces.ns471 S3FIFO-0.1500-0.9000 cache size     4704, 2400000 req, miss ratio 0.4331, byte miss ratio 0.4331
io_traces.ns471 S3FIFO-0.1500-0.9000 cache size    15682, 2400000 req, miss ratio 0.3715, byte miss ratio 0.3715
io_traces.ns471 S3FIFO-0.1500-0.9000 cache size    31365, 2400000 req, miss ratio 0.2794, byte miss ratio 0.2794
io_traces.ns471 S3FIFO-0.1500-0.9000 cache size    62731, 2400000 req, miss ratio 0.1203, byte miss ratio 0.1203
io_traces.ns471 S3FIFO-0.1500-0.9000 cache size   125463, 2400000 req, miss ratio 0.0723, byte miss ratio 0.0723
