tencentBlock.ns13039 S3FIFO-0.2000-1.9000 cache size     1350, 18857409 req, miss ratio 0.8056, byte miss ratio 0.8056
tencentBlock.ns13039 S3FIFO-0.2000-1.9000 cache size     4051, 18857409 req, miss ratio 0.7165, byte miss ratio 0.7165
tencentBlock.ns13039 S3FIFO-0.2000-1.9000 cache size    13505, 18857409 req, miss ratio 0.5934, byte miss ratio 0.5934
tencentBlock.ns13039 S3FIFO-0.2000-1.9000 cache size    40516, 18857409 req, miss ratio 0.4880, byte miss ratio 0.4880
tencentBlock.ns13039 S3FIFO-0.2000-1.9000 cache size   135055, 18857409 req, miss ratio 0.3232, byte miss ratio 0.3232
tencentBlock.ns13039 S3FIFO-0.2000-1.9000 cache size   270111, 18857409 req, miss ratio 0.2093, byte miss ratio 0.2093
tencentBlock.ns13039 S3FIFO-0.2000-1.9000 cache size   540223, 18857409 req, miss ratio 0.1291, byte miss ratio 0.1291
tencentBlock.ns13039 S3FIFO-0.2000-1.9000 cache size  1080446, 18857409 req, miss ratio 0.0760, byte miss ratio 0.0760
tencentBlock.ns13039 S3FIFO-0.3500-1.9000 cache size     1350, 18857409 req, miss ratio 0.8086, byte miss ratio 0.8086
tencentBlock.ns13039 S3FIFO-0.3500-1.9000 cache size     4051, 18857409 req, miss ratio 0.7102, byte miss ratio 0.7102
tencentBlock.ns13039 S3FIFO-0.3500-1.9000 cache size    13505, 18857409 req, miss ratio 0.5896, byte miss ratio 0.5896
tencentBlock.ns13039 S3FIFO-0.3500-1.9000 cache size    40516, 18857409 req, miss ratio 0.4933, byte miss ratio 0.4933
tencentBlock.ns13039 S3FIFO-0.3500-1.9000 cache size   135055, 18857409 req, miss ratio 0.3277, byte miss ratio 0.3277
tencentBlock.ns13039 S3FIFO-0.3500-1.9000 cache size   270111, 18857409 req, miss ratio 0.2123, byte miss ratio 0.2123
tencentBlock.ns13039 S3FIFO-0.3500-1.9000 cache size   540223, 18857409 req, miss ratio 0.1327, byte miss ratio 0.1327
tencentBlock.ns13039 S3FIFO-0.3500-1.9000 cache size  1080446, 18857409 req, miss ratio 0.0765, byte miss ratio 0.0765
tencentBlock.ns13039 S3FIFO-0.6000-1.9000 cache size     1350, 18857409 req, miss ratio 0.8168, byte miss ratio 0.8168
tencentBlock.ns13039 S3FIFO-0.6000-1.9000 cache size     4051, 18857409 req, miss ratio 0.7126, byte miss ratio 0.7126
tencentBlock.ns13039 S3FIFO-0.6000-1.9000 cache size    13505, 18857409 req, miss ratio 0.5977, byte miss ratio 0.5977
tencentBlock.ns13039 S3FIFO-0.6000-1.9000 cache size    40516, 18857409 req, miss ratio 0.5056, byte miss ratio 0.5056
tencentBlock.ns13039 S3FIFO-0.6000-1.9000 cache size   135055, 18857409 req, miss ratio 0.3374, byte miss ratio 0.3374
tencentBlock.ns13039 S3FIFO-0.6000-1.9000 cache size   270111, 18857409 req, miss ratio 0.2258, byte miss ratio 0.2258
tencentBlock.ns13039 S3FIFO-0.6000-1.9000 cache size   540223, 18857409 req, miss ratio 0.1446, byte miss ratio 0.1446
tencentBlock.ns13039 S3FIFO-0.6000-1.9000 cache size  1080446, 18857409 req, miss ratio 0.0828, byte miss ratio 0.0828
tencentBlock.ns13039 S3FIFO-0.9000-1.9000 cache size     1350, 18857409 req, miss ratio 0.8325, byte miss ratio 0.8325
tencentBlock.ns13039 S3FIFO-0.9000-1.9000 cache size     4051, 18857409 req, miss ratio 0.7322, byte miss ratio 0.7322
tencentBlock.ns13039 S3FIFO-0.9000-1.9000 cache size    13505, 18857409 req, miss ratio 0.6233, byte miss ratio 0.6233
tencentBlock.ns13039 S3FIFO-0.9000-1.9000 cache size    40516, 18857409 req, miss ratio 0.5249, byte miss ratio 0.5249
tencentBlock.ns13039 S3FIFO-0.9000-1.9000 cache size   135055, 18857409 req, miss ratio 0.3500, byte miss ratio 0.3500
tencentBlock.ns13039 S3FIFO-0.9000-1.9000 cache size   270111, 18857409 req, miss ratio 0.2466, byte miss ratio 0.2466
tencentBlock.ns13039 S3FIFO-0.9000-1.9000 cache size   540223, 18857409 req, miss ratio 0.1618, byte miss ratio 0.1618
tencentBlock.ns13039 S3FIFO-0.9000-1.9000 cache size  1080446, 18857409 req, miss ratio 0.0904, byte miss ratio 0.0904
tencentBlock.ns13039 S3FIFO-0.8500-1.9000 cache size     1350, 18857409 req, miss ratio 0.8304, byte miss ratio 0.8304
tencentBlock.ns13039 S3FIFO-0.8500-1.9000 cache size     4051, 18857409 req, miss ratio 0.7274, byte miss ratio 0.7274
tencentBlock.ns13039 S3FIFO-0.8500-1.9000 cache size    13505, 18857409 req, miss ratio 0.6181, byte miss ratio 0.6181
tencentBlock.ns13039 S3FIFO-0.8500-1.9000 cache size    40516, 18857409 req, miss ratio 0.5208, byte miss ratio 0.5208
tencentBlock.ns13039 S3FIFO-0.8500-1.9000 cache size   135055, 18857409 req, miss ratio 0.3472, byte miss ratio 0.3472
tencentBlock.ns13039 S3FIFO-0.8500-1.9000 cache size   270111, 18857409 req, miss ratio 0.2432, byte miss ratio 0.2432
