cdn1_allcolo.ns321 S3FIFO-0.4000-1.9000 cache size      294, 9088811 req, miss ratio 0.0381, byte miss ratio 0.0381
cdn1_allcolo.ns321 S3FIFO-0.4000-1.9000 cache size      884, 9088811 req, miss ratio 0.0333, byte miss ratio 0.0333
cdn1_allcolo.ns321 S3FIFO-0.4000-1.9000 cache size     2949, 9088811 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns321 S3FIFO-0.4000-1.9000 cache size     8847, 9088811 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_allcolo.ns321 S3FIFO-0.4000-1.9000 cache size    29491, 9088811 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_allcolo.ns321 S3FIFO-0.4000-1.9000 cache size    58983, 9088811 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_allcolo.ns321 S3FIFO-0.4000-1.9000 cache size   117966, 9088811 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_allcolo.ns321 S3FIFO-0.4000-1.9000 cache size   235933, 9088811 req, miss ratio 0.0324, byte miss ratio 0.0324
cdn1_allcolo.ns321 S3FIFO-0.9500-1.9000 cache size      294, 9088811 req, miss ratio 0.0563, byte miss ratio 0.0563
cdn1_allcolo.ns321 S3FIFO-0.9500-1.9000 cache size      884, 9088811 req, miss ratio 0.0388, byte miss ratio 0.0388
cdn1_allcolo.ns321 S3FIFO-0.9500-1.9000 cache size     2949, 9088811 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_allcolo.ns321 S3FIFO-0.9500-1.9000 cache size     8847, 9088811 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns321 S3FIFO-0.9500-1.9000 cache size    29491, 9088811 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_allcolo.ns321 S3FIFO-0.9500-1.9000 cache size    58983, 9088811 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_allcolo.ns321 S3FIFO-0.9500-1.9000 cache size   117966, 9088811 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_allcolo.ns321 S3FIFO-0.9500-1.9000 cache size   235933, 9088811 req, miss ratio 0.0324, byte miss ratio 0.0324
cdn1_allcolo.ns321 S3FIFO-0.8500-1.9000 cache size      294, 9088811 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_allcolo.ns321 S3FIFO-0.8500-1.9000 cache size      884, 9088811 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_allcolo.ns321 S3FIFO-0.8500-1.9000 cache size     2949, 9088811 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_allcolo.ns321 S3FIFO-0.8500-1.9000 cache size     8847, 9088811 req, miss ratio 0.0329, byte miss ratio 0.0329
cdn1_allcolo.ns321 S3FIFO-0.8500-1.9000 cache size    29491, 9088811 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_allcolo.ns321 S3FIFO-0.8500-1.9000 cache size    58983, 9088811 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_allcolo.ns321 S3FIFO-0.8500-1.9000 cache size   117966, 9088811 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_allcolo.ns321 S3FIFO-0.8500-1.9000 cache size   235933, 9088811 req, miss ratio 0.0324, byte miss ratio 0.0324
cdn1_allcolo.ns321 S3FIFO-0.3000-1.9000 cache size      294, 9088811 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_allcolo.ns321 S3FIFO-0.3000-1.9000 cache size      884, 9088811 req, miss ratio 0.0333, byte miss ratio 0.0333
