tencentBlock.ns1802 S3FIFO-0.6500-0.9000 cache size     2251, 54971780 req, miss ratio 0.7776, byte miss ratio 0.7776
tencentBlock.ns1802 S3FIFO-0.6500-0.9000 cache size     6755, 54971780 req, miss ratio 0.6661, byte miss ratio 0.6661
tencentBlock.ns1802 S3FIFO-0.6500-0.9000 cache size    22519, 54971780 req, miss ratio 0.5610, byte miss ratio 0.5610
tencentBlock.ns1802 S3FIFO-0.6500-0.9000 cache size    67559, 54971780 req, miss ratio 0.4563, byte miss ratio 0.4563
tencentBlock.ns1802 S3FIFO-0.6500-0.9000 cache size   225198, 54971780 req, miss ratio 0.2401, byte miss ratio 0.2401
tencentBlock.ns1802 S3FIFO-0.6500-0.9000 cache size   450396, 54971780 req, miss ratio 0.1438, byte miss ratio 0.1438
tencentBlock.ns1802 S3FIFO-0.6500-0.9000 cache size   900792, 54971780 req, miss ratio 0.0736, byte miss ratio 0.0736
tencentBlock.ns1802 S3FIFO-0.6500-0.9000 cache size  1801584, 54971780 req, miss ratio 0.0435, byte miss ratio 0.0435
tencentBlock.ns1802 S3FIFO-0.0050-1.9000 cache size     2251, 54971780 req, miss ratio 0.7839, byte miss ratio 0.7839
tencentBlock.ns1802 S3FIFO-0.0050-1.9000 cache size     6755, 54971780 req, miss ratio 0.7060, byte miss ratio 0.7060
tencentBlock.ns1802 S3FIFO-0.0050-1.9000 cache size    22519, 54971780 req, miss ratio 0.6008, byte miss ratio 0.6008
tencentBlock.ns1802 S3FIFO-0.0050-1.9000 cache size    67559, 54971780 req, miss ratio 0.4603, byte miss ratio 0.4603
tencentBlock.ns1802 S3FIFO-0.0050-1.9000 cache size   225198, 54971780 req, miss ratio 0.2340, byte miss ratio 0.2340
tencentBlock.ns1802 S3FIFO-0.0050-1.9000 cache size   450396, 54971780 req, miss ratio 0.1357, byte miss ratio 0.1357
tencentBlock.ns1802 S3FIFO-0.0050-1.9000 cache size   900792, 54971780 req, miss ratio 0.0611, byte miss ratio 0.0611
tencentBlock.ns1802 S3FIFO-0.0050-1.9000 cache size  1801584, 54971780 req, miss ratio 0.0427, byte miss ratio 0.0427
tencentBlock.ns1802 S3FIFO-0.0050-0.9000 cache size     2251, 54971780 req, miss ratio 0.7933, byte miss ratio 0.7933
tencentBlock.ns1802 S3FIFO-0.0050-0.9000 cache size     6755, 54971780 req, miss ratio 0.7103, byte miss ratio 0.7103
tencentBlock.ns1802 S3FIFO-0.0050-0.9000 cache size    22519, 54971780 req, miss ratio 0.6045, byte miss ratio 0.6045
tencentBlock.ns1802 S3FIFO-0.0050-0.9000 cache size    67559, 54971780 req, miss ratio 0.4609, byte miss ratio 0.4609
tencentBlock.ns1802 S3FIFO-0.0050-0.9000 cache size   225198, 54971780 req, miss ratio 0.2339, byte miss ratio 0.2339
tencentBlock.ns1802 S3FIFO-0.0050-0.9000 cache size   450396, 54971780 req, miss ratio 0.1357, byte miss ratio 0.1357
tencentBlock.ns1802 S3FIFO-0.0050-0.9000 cache size   900792, 54971780 req, miss ratio 0.0611, byte miss ratio 0.0611
