tencentBlock.ns15621 S3FIFO-0.0250-1.9000 cache size      147, 1647863 req, miss ratio 0.4624, byte miss ratio 0.4624
tencentBlock.ns15621 S3FIFO-0.0250-1.9000 cache size      442, 1647863 req, miss ratio 0.4309, byte miss ratio 0.4309
tencentBlock.ns15621 S3FIFO-0.0250-1.9000 cache size     1476, 1647863 req, miss ratio 0.3255, byte miss ratio 0.3255
tencentBlock.ns15621 S3FIFO-0.0250-1.9000 cache size     4429, 1647863 req, miss ratio 0.2985, byte miss ratio 0.2985
tencentBlock.ns15621 S3FIFO-0.0250-1.9000 cache size    14764, 1647863 req, miss ratio 0.2535, byte miss ratio 0.2535
tencentBlock.ns15621 S3FIFO-0.0250-1.9000 cache size    29529, 1647863 req, miss ratio 0.1914, byte miss ratio 0.1914
tencentBlock.ns15621 S3FIFO-0.0250-1.9000 cache size    59059, 1647863 req, miss ratio 0.1099, byte miss ratio 0.1099
tencentBlock.ns15621 S3FIFO-0.0250-1.9000 cache size   118119, 1647863 req, miss ratio 0.0907, byte miss ratio 0.0907
tencentBlock.ns15621 S3FIFO-0.9900-0.9000 cache size      147, 1647863 req, miss ratio 0.6719, byte miss ratio 0.6719
tencentBlock.ns15621 S3FIFO-0.9900-0.9000 cache size      442, 1647863 req, miss ratio 0.4920, byte miss ratio 0.4920
tencentBlock.ns15621 S3FIFO-0.9900-0.9000 cache size     1476, 1647863 req, miss ratio 0.4101, byte miss ratio 0.4101
tencentBlock.ns15621 S3FIFO-0.9900-0.9000 cache size     4429, 1647863 req, miss ratio 0.3516, byte miss ratio 0.3516
tencentBlock.ns15621 S3FIFO-0.9900-0.9000 cache size    14764, 1647863 req, miss ratio 0.2698, byte miss ratio 0.2698
tencentBlock.ns15621 S3FIFO-0.9900-0.9000 cache size    29529, 1647863 req, miss ratio 0.2138, byte miss ratio 0.2138
tencentBlock.ns15621 S3FIFO-0.9900-0.9000 cache size    59059, 1647863 req, miss ratio 0.1443, byte miss ratio 0.1443
tencentBlock.ns15621 S3FIFO-0.9900-0.9000 cache size   118119, 1647863 req, miss ratio 0.1003, byte miss ratio 0.1003
tencentBlock.ns15621 S3FIFO-0.3000-0.9000 cache size      147, 1647863 req, miss ratio 0.4472, byte miss ratio 0.4472
tencentBlock.ns15621 S3FIFO-0.3000-0.9000 cache size      442, 1647863 req, miss ratio 0.4172, byte miss ratio 0.4172
tencentBlock.ns15621 S3FIFO-0.3000-0.9000 cache size     1476, 1647863 req, miss ratio 0.3440, byte miss ratio 0.3440
tencentBlock.ns15621 S3FIFO-0.3000-0.9000 cache size     4429, 1647863 req, miss ratio 0.2993, byte miss ratio 0.2993
tencentBlock.ns15621 S3FIFO-0.3000-0.9000 cache size    14764, 1647863 req, miss ratio 0.2613, byte miss ratio 0.2613
tencentBlock.ns15621 S3FIFO-0.3000-0.9000 cache size    29529, 1647863 req, miss ratio 0.1981, byte miss ratio 0.1981
tencentBlock.ns15621 S3FIFO-0.3000-0.9000 cache size    59059, 1647863 req, miss ratio 0.1158, byte miss ratio 0.1158
tencentBlock.ns15621 S3FIFO-0.3000-0.9000 cache size   118119, 1647863 req, miss ratio 0.0907, byte miss ratio 0.0907
tencentBlock.ns15621 S3FIFO-0.0500-1.9000 cache size      147, 1647863 req, miss ratio 0.4598, byte miss ratio 0.4598
tencentBlock.ns15621 S3FIFO-0.0500-1.9000 cache size      442, 1647863 req, miss ratio 0.4238, byte miss ratio 0.4238
tencentBlock.ns15621 S3FIFO-0.0500-1.9000 cache size     1476, 1647863 req, miss ratio 0.3231, byte miss ratio 0.3231
tencentBlock.ns15621 S3FIFO-0.0500-1.9000 cache size     4429, 1647863 req, miss ratio 0.2981, byte miss ratio 0.2981
tencentBlock.ns15621 S3FIFO-0.0500-1.9000 cache size    14764, 1647863 req, miss ratio 0.2537, byte miss ratio 0.2537
tencentBlock.ns15621 S3FIFO-0.0500-1.9000 cache size    29529, 1647863 req, miss ratio 0.1927, byte miss ratio 0.1927
tencentBlock.ns15621 S3FIFO-0.0500-1.9000 cache size    59059, 1647863 req, miss ratio 0.1098, byte miss ratio 0.1098
tencentBlock.ns15621 S3FIFO-0.0500-1.9000 cache size   118119, 1647863 req, miss ratio 0.0907, byte miss ratio 0.0907
tencentBlock.ns15621 S3FIFO-0.2500-1.9000 cache size      147, 1647863 req, miss ratio 0.4469, byte miss ratio 0.4469
tencentBlock.ns15621 S3FIFO-0.2500-1.9000 cache size      442, 1647863 req, miss ratio 0.4145, byte miss ratio 0.4145
tencentBlock.ns15621 S3FIFO-0.2500-1.9000 cache size     1476, 1647863 req, miss ratio 0.3388, byte miss ratio 0.3388
tencentBlock.ns15621 S3FIFO-0.2500-1.9000 cache size     4429, 1647863 req, miss ratio 0.2985, byte miss ratio 0.2985
tencentBlock.ns15621 S3FIFO-0.2500-1.9000 cache size    14764, 1647863 req, miss ratio 0.2561, byte miss ratio 0.2561
tencentBlock.ns15621 S3FIFO-0.2500-1.9000 cache size    29529, 1647863 req, miss ratio 0.1967, byte miss ratio 0.1967
tencentBlock.ns15621 S3FIFO-0.2500-1.9000 cache size    59059, 1647863 req, miss ratio 0.1140, byte miss ratio 0.1140
tencentBlock.ns15621 S3FIFO-0.2500-1.9000 cache size   118119, 1647863 req, miss ratio 0.0907, byte miss ratio 0.0907
tencentBlock.ns15621 S3FIFO-0.4000-1.9000 cache size      147, 1647863 req, miss ratio 0.4604, byte miss ratio 0.4604
tencentBlock.ns15621 S3FIFO-0.4000-1.9000 cache size      442, 1647863 req, miss ratio 0.4168, byte miss ratio 0.4168
tencentBlock.ns15621 S3FIFO-0.4000-1.9000 cache size     1476, 1647863 req, miss ratio 0.3530, byte miss ratio 0.3530
tencentBlock.ns15621 S3FIFO-0.4000-1.9000 cache size     4429, 1647863 req, miss ratio 0.2993, byte miss ratio 0.2993
tencentBlock.ns15621 S3FIFO-0.4000-1.9000 cache size    14764, 1647863 req, miss ratio 0.2754, byte miss ratio 0.2754
tencentBlock.ns15621 S3FIFO-0.4000-1.9000 cache size    29529, 1647863 req, miss ratio 0.2058, byte miss ratio 0.2058
tencentBlock.ns15621 S3FIFO-0.4000-1.9000 cache size    59059, 1647863 req, miss ratio 0.1207, byte miss ratio 0.1207
tencentBlock.ns15621 S3FIFO-0.4000-1.9000 cache size   118119, 1647863 req, miss ratio 0.0910, byte miss ratio 0.0910
tencentBlock.ns15621 S3FIFO-0.6500-0.9000 cache size      147, 1647863 req, miss ratio 0.5555, byte miss ratio 0.5555
tencentBlock.ns15621 S3FIFO-0.6500-0.9000 cache size      442, 1647863 req, miss ratio 0.4221, byte miss ratio 0.4221
tencentBlock.ns15621 S3FIFO-0.6500-0.9000 cache size     1476, 1647863 req, miss ratio 0.3745, byte miss ratio 0.3745
