io_traces.ns54 S3FIFO-0.9900-0.9000 cache size     3723, 44600000 req, miss ratio 0.3139, byte miss ratio 0.3139
io_traces.ns54 S3FIFO-0.2000-0.9000 cache size     3723, 44600000 req, miss ratio 0.2523, byte miss ratio 0.2523
io_traces.ns54 S3FIFO-0.2000-0.9000 cache size    11171, 44600000 req, miss ratio 0.1836, byte miss ratio 0.1836
io_traces.ns54 S3FIFO-0.2000-0.9000 cache size    37238, 44600000 req, miss ratio 0.1350, byte miss ratio 0.1350
io_traces.ns54 S3FIFO-0.2000-0.9000 cache size   111715, 44600000 req, miss ratio 0.1155, byte miss ratio 0.1155
io_traces.ns54 S3FIFO-0.2000-0.9000 cache size   372385, 44600000 req, miss ratio 0.1015, byte miss ratio 0.1015
io_traces.ns54 S3FIFO-0.2000-0.9000 cache size   744770, 44600000 req, miss ratio 0.1006, byte miss ratio 0.1006
io_traces.ns54 S3FIFO-0.2000-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0926, byte miss ratio 0.0926
io_traces.ns54 S3FIFO-0.2000-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0845, byte miss ratio 0.0845
io_traces.ns54 S3FIFO-0.8500-1.9000 cache size     3723, 44600000 req, miss ratio 0.2928, byte miss ratio 0.2928
io_traces.ns54 S3FIFO-0.8500-1.9000 cache size    11171, 44600000 req, miss ratio 0.1832, byte miss ratio 0.1832
io_traces.ns54 S3FIFO-0.8500-1.9000 cache size    37238, 44600000 req, miss ratio 0.1273, byte miss ratio 0.1273
io_traces.ns54 S3FIFO-0.8500-1.9000 cache size   111715, 44600000 req, miss ratio 0.1189, byte miss ratio 0.1189
io_traces.ns54 S3FIFO-0.8500-1.9000 cache size   372385, 44600000 req, miss ratio 0.1069, byte miss ratio 0.1069
io_traces.ns54 S3FIFO-0.8500-1.9000 cache size   744770, 44600000 req, miss ratio 0.1025, byte miss ratio 0.1025
io_traces.ns54 S3FIFO-0.8500-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0945, byte miss ratio 0.0945
io_traces.ns54 S3FIFO-0.8500-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0840, byte miss ratio 0.0840
io_traces.ns54 S3FIFO-0.8500-0.9000 cache size     3723, 44600000 req, miss ratio 0.2934, byte miss ratio 0.2934
io_traces.ns54 S3FIFO-0.8500-0.9000 cache size    11171, 44600000 req, miss ratio 0.1839, byte miss ratio 0.1839
io_traces.ns54 S3FIFO-0.8500-0.9000 cache size    37238, 44600000 req, miss ratio 0.1271, byte miss ratio 0.1271
io_traces.ns54 S3FIFO-0.8500-0.9000 cache size   111715, 44600000 req, miss ratio 0.1188, byte miss ratio 0.1188
io_traces.ns54 S3FIFO-0.8500-0.9000 cache size   372385, 44600000 req, miss ratio 0.1068, byte miss ratio 0.1068
io_traces.ns54 S3FIFO-0.8500-0.9000 cache size   744770, 44600000 req, miss ratio 0.1025, byte miss ratio 0.1025
io_traces.ns54 S3FIFO-0.8500-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0945, byte miss ratio 0.0945
io_traces.ns54 S3FIFO-0.8500-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0840, byte miss ratio 0.0840
io_traces.ns54 S3FIFO-0.0050-1.9000 cache size     3723, 44600000 req, miss ratio 0.2809, byte miss ratio 0.2809
io_traces.ns54 S3FIFO-0.0050-1.9000 cache size    11171, 44600000 req, miss ratio 0.2151, byte miss ratio 0.2151
io_traces.ns54 S3FIFO-0.0050-1.9000 cache size    37238, 44600000 req, miss ratio 0.1752, byte miss ratio 0.1752
io_traces.ns54 S3FIFO-0.0050-1.9000 cache size   111715, 44600000 req, miss ratio 0.1602, byte miss ratio 0.1602
io_traces.ns54 S3FIFO-0.0050-1.9000 cache size   372385, 44600000 req, miss ratio 0.1242, byte miss ratio 0.1242
io_traces.ns54 S3FIFO-0.0050-1.9000 cache size   744770, 44600000 req, miss ratio 0.1092, byte miss ratio 0.1092
io_traces.ns54 S3FIFO-0.0050-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0941, byte miss ratio 0.0941
io_traces.ns54 S3FIFO-0.0050-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0845, byte miss ratio 0.0845
io_traces.ns54 S3FIFO-0.8000-1.9000 cache size     3723, 44600000 req, miss ratio 0.2852, byte miss ratio 0.2852
io_traces.ns54 S3FIFO-0.8000-1.9000 cache size    11171, 44600000 req, miss ratio 0.1819, byte miss ratio 0.1819
io_traces.ns54 S3FIFO-0.8000-1.9000 cache size    37238, 44600000 req, miss ratio 0.1273, byte miss ratio 0.1273
io_traces.ns54 S3FIFO-0.8000-1.9000 cache size   111715, 44600000 req, miss ratio 0.1187, byte miss ratio 0.1187
io_traces.ns54 S3FIFO-0.8000-1.9000 cache size   372385, 44600000 req, miss ratio 0.1062, byte miss ratio 0.1062
io_traces.ns54 S3FIFO-0.8000-1.9000 cache size   744770, 44600000 req, miss ratio 0.1017, byte miss ratio 0.1017
io_traces.ns54 S3FIFO-0.8000-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0942, byte miss ratio 0.0942
io_traces.ns54 S3FIFO-0.8000-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0840, byte miss ratio 0.0840
io_traces.ns54 S3FIFO-0.2500-1.9000 cache size     3723, 44600000 req, miss ratio 0.2510, byte miss ratio 0.2510
io_traces.ns54 S3FIFO-0.2500-1.9000 cache size    11171, 44600000 req, miss ratio 0.1819, byte miss ratio 0.1819
io_traces.ns54 S3FIFO-0.2500-1.9000 cache size    37238, 44600000 req, miss ratio 0.1319, byte miss ratio 0.1319
io_traces.ns54 S3FIFO-0.2500-1.9000 cache size   111715, 44600000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns54 S3FIFO-0.2500-1.9000 cache size   372385, 44600000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns54 S3FIFO-0.2500-1.9000 cache size   744770, 44600000 req, miss ratio 0.1006, byte miss ratio 0.1006
io_traces.ns54 S3FIFO-0.2500-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0927, byte miss ratio 0.0927
io_traces.ns54 S3FIFO-0.2500-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0846, byte miss ratio 0.0846
io_traces.ns54 S3FIFO-0.9000-0.9000 cache size     3723, 44600000 req, miss ratio 0.3011, byte miss ratio 0.3011
io_traces.ns54 S3FIFO-0.9000-0.9000 cache size    11171, 44600000 req, miss ratio 0.1886, byte miss ratio 0.1886
io_traces.ns54 S3FIFO-0.9000-0.9000 cache size    37238, 44600000 req, miss ratio 0.1269, byte miss ratio 0.1269
io_traces.ns54 S3FIFO-0.9000-0.9000 cache size   111715, 44600000 req, miss ratio 0.1189, byte miss ratio 0.1189
io_traces.ns54 S3FIFO-0.9000-0.9000 cache size   372385, 44600000 req, miss ratio 0.1073, byte miss ratio 0.1073
io_traces.ns54 S3FIFO-0.9000-0.9000 cache size   744770, 44600000 req, miss ratio 0.1033, byte miss ratio 0.1033
io_traces.ns54 S3FIFO-0.9000-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0946, byte miss ratio 0.0946
io_traces.ns54 S3FIFO-0.9000-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0840, byte miss ratio 0.0840
io_traces.ns54 S3FIFO-0.0500-1.9000 cache size     3723, 44600000 req, miss ratio 0.2577, byte miss ratio 0.2577
io_traces.ns54 S3FIFO-0.0500-1.9000 cache size    11171, 44600000 req, miss ratio 0.1931, byte miss ratio 0.1931
io_traces.ns54 S3FIFO-0.0500-1.9000 cache size    37238, 44600000 req, miss ratio 0.1560, byte miss ratio 0.1560
io_traces.ns54 S3FIFO-0.0500-1.9000 cache size   111715, 44600000 req, miss ratio 0.1293, byte miss ratio 0.1293
io_traces.ns54 S3FIFO-0.0500-1.9000 cache size   372385, 44600000 req, miss ratio 0.1018, byte miss ratio 0.1018
io_traces.ns54 S3FIFO-0.0500-1.9000 cache size   744770, 44600000 req, miss ratio 0.1006, byte miss ratio 0.1006
io_traces.ns54 S3FIFO-0.0500-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0926, byte miss ratio 0.0926
io_traces.ns54 S3FIFO-0.0500-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0845, byte miss ratio 0.0845
io_traces.ns54 S3FIFO-0.0100-0.9000 cache size     3723, 44600000 req, miss ratio 0.2799, byte miss ratio 0.2799
io_traces.ns54 S3FIFO-0.0100-0.9000 cache size    11171, 44600000 req, miss ratio 0.2059, byte miss ratio 0.2059
io_traces.ns54 S3FIFO-0.0100-0.9000 cache size    37238, 44600000 req, miss ratio 0.1724, byte miss ratio 0.1724
io_traces.ns54 S3FIFO-0.0100-0.9000 cache size   111715, 44600000 req, miss ratio 0.1541, byte miss ratio 0.1541
io_traces.ns54 S3FIFO-0.0100-0.9000 cache size   372385, 44600000 req, miss ratio 0.1151, byte miss ratio 0.1151
io_traces.ns54 S3FIFO-0.0100-0.9000 cache size   744770, 44600000 req, miss ratio 0.1027, byte miss ratio 0.1027
io_traces.ns54 S3FIFO-0.0100-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0928, byte miss ratio 0.0928
io_traces.ns54 S3FIFO-0.0100-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0845, byte miss ratio 0.0845
io_traces.ns54 S3FIFO-0.7000-0.9000 cache size     3723, 44600000 req, miss ratio 0.2660, byte miss ratio 0.2660
io_traces.ns54 S3FIFO-0.7000-0.9000 cache size    11171, 44600000 req, miss ratio 0.1809, byte miss ratio 0.1809
io_traces.ns54 S3FIFO-0.7000-0.9000 cache size    37238, 44600000 req, miss ratio 0.1263, byte miss ratio 0.1263
io_traces.ns54 S3FIFO-0.7000-0.9000 cache size   111715, 44600000 req, miss ratio 0.1182, byte miss ratio 0.1182
io_traces.ns54 S3FIFO-0.7000-0.9000 cache size   372385, 44600000 req, miss ratio 0.1043, byte miss ratio 0.1043
io_traces.ns54 S3FIFO-0.7000-0.9000 cache size   744770, 44600000 req, miss ratio 0.1009, byte miss ratio 0.1009
io_traces.ns54 S3FIFO-0.7000-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0934, byte miss ratio 0.0934
io_traces.ns54 S3FIFO-0.7000-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0844, byte miss ratio 0.0844
io_traces.ns54 S3FIFO-0.0500-0.9000 cache size     3723, 44600000 req, miss ratio 0.2604, byte miss ratio 0.2604
io_traces.ns54 S3FIFO-0.0500-0.9000 cache size    11171, 44600000 req, miss ratio 0.1930, byte miss ratio 0.1930
io_traces.ns54 S3FIFO-0.0500-0.9000 cache size    37238, 44600000 req, miss ratio 0.1568, byte miss ratio 0.1568
io_traces.ns54 S3FIFO-0.0500-0.9000 cache size   111715, 44600000 req, miss ratio 0.1295, byte miss ratio 0.1295
io_traces.ns54 S3FIFO-0.0500-0.9000 cache size   372385, 44600000 req, miss ratio 0.1018, byte miss ratio 0.1018
io_traces.ns54 S3FIFO-0.0500-0.9000 cache size   744770, 44600000 req, miss ratio 0.1006, byte miss ratio 0.1006
io_traces.ns54 S3FIFO-0.0500-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0926, byte miss ratio 0.0926
io_traces.ns54 S3FIFO-0.0500-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0845, byte miss ratio 0.0845
io_traces.ns54 S3FIFO-0.7000-1.9000 cache size     3723, 44600000 req, miss ratio 0.2683, byte miss ratio 0.2683
io_traces.ns54 S3FIFO-0.7000-1.9000 cache size    11171, 44600000 req, miss ratio 0.1804, byte miss ratio 0.1804
io_traces.ns54 S3FIFO-0.7000-1.9000 cache size    37238, 44600000 req, miss ratio 0.1265, byte miss ratio 0.1265
io_traces.ns54 S3FIFO-0.7000-1.9000 cache size   111715, 44600000 req, miss ratio 0.1182, byte miss ratio 0.1182
io_traces.ns54 S3FIFO-0.7000-1.9000 cache size   372385, 44600000 req, miss ratio 0.1046, byte miss ratio 0.1046
io_traces.ns54 S3FIFO-0.7000-1.9000 cache size   744770, 44600000 req, miss ratio 0.1009, byte miss ratio 0.1009
io_traces.ns54 S3FIFO-0.7000-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0934, byte miss ratio 0.0934
io_traces.ns54 S3FIFO-0.7000-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0844, byte miss ratio 0.0844
io_traces.ns54 S3FIFO-0.3500-0.9000 cache size     3723, 44600000 req, miss ratio 0.2508, byte miss ratio 0.2508
io_traces.ns54 S3FIFO-0.3500-0.9000 cache size    11171, 44600000 req, miss ratio 0.1803, byte miss ratio 0.1803
io_traces.ns54 S3FIFO-0.3500-0.9000 cache size    37238, 44600000 req, miss ratio 0.1288, byte miss ratio 0.1288
io_traces.ns54 S3FIFO-0.3500-0.9000 cache size   111715, 44600000 req, miss ratio 0.1151, byte miss ratio 0.1151
io_traces.ns54 S3FIFO-0.3500-0.9000 cache size   372385, 44600000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns54 S3FIFO-0.3500-0.9000 cache size   744770, 44600000 req, miss ratio 0.1006, byte miss ratio 0.1006
io_traces.ns54 S3FIFO-0.3500-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0929, byte miss ratio 0.0929
io_traces.ns54 S3FIFO-0.3500-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0846, byte miss ratio 0.0846
io_traces.ns54 S3FIFO-0.9000-1.9000 cache size     3723, 44600000 req, miss ratio 0.2994, byte miss ratio 0.2994
io_traces.ns54 S3FIFO-0.9000-1.9000 cache size    11171, 44600000 req, miss ratio 0.1879, byte miss ratio 0.1879
io_traces.ns54 S3FIFO-0.9000-1.9000 cache size    37238, 44600000 req, miss ratio 0.1271, byte miss ratio 0.1271
io_traces.ns54 S3FIFO-0.9000-1.9000 cache size   111715, 44600000 req, miss ratio 0.1190, byte miss ratio 0.1190
io_traces.ns54 S3FIFO-0.9000-1.9000 cache size   372385, 44600000 req, miss ratio 0.1073, byte miss ratio 0.1073
io_traces.ns54 S3FIFO-0.9000-1.9000 cache size   744770, 44600000 req, miss ratio 0.1033, byte miss ratio 0.1033
io_traces.ns54 S3FIFO-0.9000-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0946, byte miss ratio 0.0946
io_traces.ns54 S3FIFO-0.9000-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0840, byte miss ratio 0.0840
io_traces.ns54 S3FIFO-0.4500-0.9000 cache size     3723, 44600000 req, miss ratio 0.2509, byte miss ratio 0.2509
io_traces.ns54 S3FIFO-0.4500-0.9000 cache size    11171, 44600000 req, miss ratio 0.1796, byte miss ratio 0.1796
io_traces.ns54 S3FIFO-0.4500-0.9000 cache size    37238, 44600000 req, miss ratio 0.1278, byte miss ratio 0.1278
io_traces.ns54 S3FIFO-0.4500-0.9000 cache size   111715, 44600000 req, miss ratio 0.1161, byte miss ratio 0.1161
io_traces.ns54 S3FIFO-0.4500-0.9000 cache size   372385, 44600000 req, miss ratio 0.1018, byte miss ratio 0.1018
io_traces.ns54 S3FIFO-0.4500-0.9000 cache size   744770, 44600000 req, miss ratio 0.1006, byte miss ratio 0.1006
io_traces.ns54 S3FIFO-0.4500-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0932, byte miss ratio 0.0932
io_traces.ns54 S3FIFO-0.4500-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0847, byte miss ratio 0.0847
io_traces.ns54 S3FIFO-0.6000-1.9000 cache size     3723, 44600000 req, miss ratio 0.2551, byte miss ratio 0.2551
io_traces.ns54 S3FIFO-0.6000-1.9000 cache size    11171, 44600000 req, miss ratio 0.1797, byte miss ratio 0.1797
io_traces.ns54 S3FIFO-0.6000-1.9000 cache size    37238, 44600000 req, miss ratio 0.1266, byte miss ratio 0.1266
io_traces.ns54 S3FIFO-0.6000-1.9000 cache size   111715, 44600000 req, miss ratio 0.1176, byte miss ratio 0.1176
io_traces.ns54 S3FIFO-0.6000-1.9000 cache size   372385, 44600000 req, miss ratio 0.1030, byte miss ratio 0.1030
io_traces.ns54 S3FIFO-0.6000-1.9000 cache size   744770, 44600000 req, miss ratio 0.1007, byte miss ratio 0.1007
io_traces.ns54 S3FIFO-0.6000-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0931, byte miss ratio 0.0931
io_traces.ns54 S3FIFO-0.6000-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0847, byte miss ratio 0.0847
io_traces.ns54 S3FIFO-0.7500-1.9000 cache size     3723, 44600000 req, miss ratio 0.2768, byte miss ratio 0.2768
io_traces.ns54 S3FIFO-0.7500-1.9000 cache size    11171, 44600000 req, miss ratio 0.1810, byte miss ratio 0.1810
io_traces.ns54 S3FIFO-0.7500-1.9000 cache size    37238, 44600000 req, miss ratio 0.1268, byte miss ratio 0.1268
io_traces.ns54 S3FIFO-0.7500-1.9000 cache size   111715, 44600000 req, miss ratio 0.1184, byte miss ratio 0.1184
io_traces.ns54 S3FIFO-0.7500-1.9000 cache size   372385, 44600000 req, miss ratio 0.1055, byte miss ratio 0.1055
io_traces.ns54 S3FIFO-0.7500-1.9000 cache size   744770, 44600000 req, miss ratio 0.1011, byte miss ratio 0.1011
io_traces.ns54 S3FIFO-0.7500-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0938, byte miss ratio 0.0938
io_traces.ns54 S3FIFO-0.7500-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0842, byte miss ratio 0.0842
io_traces.ns54 S3FIFO-0.4000-1.9000 cache size     3723, 44600000 req, miss ratio 0.2509, byte miss ratio 0.2509
io_traces.ns54 S3FIFO-0.4000-1.9000 cache size    11171, 44600000 req, miss ratio 0.1796, byte miss ratio 0.1796
io_traces.ns54 S3FIFO-0.4000-1.9000 cache size    37238, 44600000 req, miss ratio 0.1280, byte miss ratio 0.1280
io_traces.ns54 S3FIFO-0.4000-1.9000 cache size   111715, 44600000 req, miss ratio 0.1156, byte miss ratio 0.1156
io_traces.ns54 S3FIFO-0.4000-1.9000 cache size   372385, 44600000 req, miss ratio 0.1017, byte miss ratio 0.1017
io_traces.ns54 S3FIFO-0.4000-1.9000 cache size   744770, 44600000 req, miss ratio 0.1006, byte miss ratio 0.1006
io_traces.ns54 S3FIFO-0.4000-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0930, byte miss ratio 0.0930
io_traces.ns54 S3FIFO-0.4000-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0846, byte miss ratio 0.0846
io_traces.ns54 S3FIFO-0.0010-0.9000 cache size     3723, 44600000 req, miss ratio 0.2850, byte miss ratio 0.2850
io_traces.ns54 S3FIFO-0.0010-0.9000 cache size    11171, 44600000 req, miss ratio 0.2293, byte miss ratio 0.2293
io_traces.ns54 S3FIFO-0.0010-0.9000 cache size    37238, 44600000 req, miss ratio 0.1881, byte miss ratio 0.1881
io_traces.ns54 S3FIFO-0.0010-0.9000 cache size   111715, 44600000 req, miss ratio 0.1691, byte miss ratio 0.1691
io_traces.ns54 S3FIFO-0.0010-0.9000 cache size   372385, 44600000 req, miss ratio 0.1406, byte miss ratio 0.1406
io_traces.ns54 S3FIFO-0.0010-0.9000 cache size   744770, 44600000 req, miss ratio 0.1262, byte miss ratio 0.1262
io_traces.ns54 S3FIFO-0.0010-0.9000 cache size  1489540, 44600000 req, miss ratio 0.1045, byte miss ratio 0.1045
io_traces.ns54 S3FIFO-0.0010-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0845, byte miss ratio 0.0845
io_traces.ns54 S3FIFO-0.0250-0.9000 cache size     3723, 44600000 req, miss ratio 0.2689, byte miss ratio 0.2689
io_traces.ns54 S3FIFO-0.0250-0.9000 cache size    11171, 44600000 req, miss ratio 0.1976, byte miss ratio 0.1976
io_traces.ns54 S3FIFO-0.0250-0.9000 cache size    37238, 44600000 req, miss ratio 0.1653, byte miss ratio 0.1653
io_traces.ns54 S3FIFO-0.0250-0.9000 cache size   111715, 44600000 req, miss ratio 0.1410, byte miss ratio 0.1410
io_traces.ns54 S3FIFO-0.0250-0.9000 cache size   372385, 44600000 req, miss ratio 0.1045, byte miss ratio 0.1045
io_traces.ns54 S3FIFO-0.0250-0.9000 cache size   744770, 44600000 req, miss ratio 0.1002, byte miss ratio 0.1002
io_traces.ns54 S3FIFO-0.0250-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0927, byte miss ratio 0.0927
io_traces.ns54 S3FIFO-0.0250-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0845, byte miss ratio 0.0845
io_traces.ns54 S3FIFO-0.5500-1.9000 cache size     3723, 44600000 req, miss ratio 0.2526, byte miss ratio 0.2526
io_traces.ns54 S3FIFO-0.5500-1.9000 cache size    11171, 44600000 req, miss ratio 0.1795, byte miss ratio 0.1795
io_traces.ns54 S3FIFO-0.5500-1.9000 cache size    37238, 44600000 req, miss ratio 0.1272, byte miss ratio 0.1272
io_traces.ns54 S3FIFO-0.5500-1.9000 cache size   111715, 44600000 req, miss ratio 0.1171, byte miss ratio 0.1171
io_traces.ns54 S3FIFO-0.5500-1.9000 cache size   372385, 44600000 req, miss ratio 0.1024, byte miss ratio 0.1024
io_traces.ns54 S3FIFO-0.5500-1.9000 cache size   744770, 44600000 req, miss ratio 0.1006, byte miss ratio 0.1006
io_traces.ns54 S3FIFO-0.5500-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0932, byte miss ratio 0.0932
io_traces.ns54 S3FIFO-0.5500-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0847, byte miss ratio 0.0847
io_traces.ns54 S3FIFO-0.6500-0.9000 cache size     3723, 44600000 req, miss ratio 0.2577, byte miss ratio 0.2577
io_traces.ns54 S3FIFO-0.6500-0.9000 cache size    11171, 44600000 req, miss ratio 0.1805, byte miss ratio 0.1805
io_traces.ns54 S3FIFO-0.6500-0.9000 cache size    37238, 44600000 req, miss ratio 0.1263, byte miss ratio 0.1263
io_traces.ns54 S3FIFO-0.6500-0.9000 cache size   111715, 44600000 req, miss ratio 0.1178, byte miss ratio 0.1178
io_traces.ns54 S3FIFO-0.6500-0.9000 cache size   372385, 44600000 req, miss ratio 0.1034, byte miss ratio 0.1034
io_traces.ns54 S3FIFO-0.6500-0.9000 cache size   744770, 44600000 req, miss ratio 0.1008, byte miss ratio 0.1008
io_traces.ns54 S3FIFO-0.6500-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0933, byte miss ratio 0.0933
io_traces.ns54 S3FIFO-0.6500-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0847, byte miss ratio 0.0847
io_traces.ns54 S3FIFO-0.7500-0.9000 cache size     3723, 44600000 req, miss ratio 0.2754, byte miss ratio 0.2754
io_traces.ns54 S3FIFO-0.7500-0.9000 cache size    11171, 44600000 req, miss ratio 0.1815, byte miss ratio 0.1815
io_traces.ns54 S3FIFO-0.7500-0.9000 cache size    37238, 44600000 req, miss ratio 0.1265, byte miss ratio 0.1265
io_traces.ns54 S3FIFO-0.7500-0.9000 cache size   111715, 44600000 req, miss ratio 0.1184, byte miss ratio 0.1184
io_traces.ns54 S3FIFO-0.7500-0.9000 cache size   372385, 44600000 req, miss ratio 0.1053, byte miss ratio 0.1053
io_traces.ns54 S3FIFO-0.7500-0.9000 cache size   744770, 44600000 req, miss ratio 0.1011, byte miss ratio 0.1011
io_traces.ns54 S3FIFO-0.7500-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0938, byte miss ratio 0.0938
io_traces.ns54 S3FIFO-0.7500-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0842, byte miss ratio 0.0842
io_traces.ns54 S3FIFO-0.1500-1.9000 cache size     3723, 44600000 req, miss ratio 0.2524, byte miss ratio 0.2524
io_traces.ns54 S3FIFO-0.1500-1.9000 cache size    11171, 44600000 req, miss ratio 0.1861, byte miss ratio 0.1861
io_traces.ns54 S3FIFO-0.1500-1.9000 cache size    37238, 44600000 req, miss ratio 0.1384, byte miss ratio 0.1384
io_traces.ns54 S3FIFO-0.1500-1.9000 cache size   111715, 44600000 req, miss ratio 0.1169, byte miss ratio 0.1169
io_traces.ns54 S3FIFO-0.1500-1.9000 cache size   372385, 44600000 req, miss ratio 0.1015, byte miss ratio 0.1015
io_traces.ns54 S3FIFO-0.1500-1.9000 cache size   744770, 44600000 req, miss ratio 0.1006, byte miss ratio 0.1006
io_traces.ns54 S3FIFO-0.1500-1.9000 cache size  1489540, 44600000 req, miss ratio 0.0926, byte miss ratio 0.0926
io_traces.ns54 S3FIFO-0.1500-1.9000 cache size  2979080, 44600000 req, miss ratio 0.0845, byte miss ratio 0.0845
io_traces.ns54 S3FIFO-0.1500-0.9000 cache size     3723, 44600000 req, miss ratio 0.2536, byte miss ratio 0.2536
io_traces.ns54 S3FIFO-0.1500-0.9000 cache size    11171, 44600000 req, miss ratio 0.1862, byte miss ratio 0.1862
io_traces.ns54 S3FIFO-0.1500-0.9000 cache size    37238, 44600000 req, miss ratio 0.1391, byte miss ratio 0.1391
io_traces.ns54 S3FIFO-0.1500-0.9000 cache size   111715, 44600000 req, miss ratio 0.1170, byte miss ratio 0.1170
io_traces.ns54 S3FIFO-0.1500-0.9000 cache size   372385, 44600000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns54 S3FIFO-0.1500-0.9000 cache size   744770, 44600000 req, miss ratio 0.1006, byte miss ratio 0.1006
io_traces.ns54 S3FIFO-0.1500-0.9000 cache size  1489540, 44600000 req, miss ratio 0.0926, byte miss ratio 0.0926
io_traces.ns54 S3FIFO-0.1500-0.9000 cache size  2979080, 44600000 req, miss ratio 0.0845, byte miss ratio 0.0845
