cdn1_allcolo.ns2647 S3FIFO-0.1000-0.9000 cache size      190, 3038746 req, miss ratio 0.0991, byte miss ratio 0.0991
cdn1_allcolo.ns2647 S3FIFO-0.1000-0.9000 cache size      571, 3038746 req, miss ratio 0.0950, byte miss ratio 0.0950
cdn1_allcolo.ns2647 S3FIFO-0.1000-0.9000 cache size     1905, 3038746 req, miss ratio 0.0904, byte miss ratio 0.0904
cdn1_allcolo.ns2647 S3FIFO-0.1000-0.9000 cache size     5717, 3038746 req, miss ratio 0.0840, byte miss ratio 0.0840
cdn1_allcolo.ns2647 S3FIFO-0.1000-0.9000 cache size    19057, 3038746 req, miss ratio 0.0746, byte miss ratio 0.0746
cdn1_allcolo.ns2647 S3FIFO-0.1000-0.9000 cache size    38115, 3038746 req, miss ratio 0.0699, byte miss ratio 0.0699
cdn1_allcolo.ns2647 S3FIFO-0.1000-0.9000 cache size    76231, 3038746 req, miss ratio 0.0662, byte miss ratio 0.0662
cdn1_allcolo.ns2647 S3FIFO-0.1000-0.9000 cache size   152462, 3038746 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_allcolo.ns2647 S3FIFO-0.9000-1.9000 cache size      190, 3038746 req, miss ratio 0.1018, byte miss ratio 0.1018
cdn1_allcolo.ns2647 S3FIFO-0.9000-1.9000 cache size      571, 3038746 req, miss ratio 0.0967, byte miss ratio 0.0967
cdn1_allcolo.ns2647 S3FIFO-0.9000-1.9000 cache size     1905, 3038746 req, miss ratio 0.0922, byte miss ratio 0.0922
cdn1_allcolo.ns2647 S3FIFO-0.9000-1.9000 cache size     5717, 3038746 req, miss ratio 0.0872, byte miss ratio 0.0872
cdn1_allcolo.ns2647 S3FIFO-0.9000-1.9000 cache size    19057, 3038746 req, miss ratio 0.0785, byte miss ratio 0.0785
cdn1_allcolo.ns2647 S3FIFO-0.9000-1.9000 cache size    38115, 3038746 req, miss ratio 0.0729, byte miss ratio 0.0729
cdn1_allcolo.ns2647 S3FIFO-0.9000-1.9000 cache size    76231, 3038746 req, miss ratio 0.0677, byte miss ratio 0.0677
cdn1_allcolo.ns2647 S3FIFO-0.9000-1.9000 cache size   152462, 3038746 req, miss ratio 0.0636, byte miss ratio 0.0636
cdn1_allcolo.ns2647 S3FIFO-0.0500-1.9000 cache size      190, 3038746 req, miss ratio 0.0990, byte miss ratio 0.0990
cdn1_allcolo.ns2647 S3FIFO-0.0500-1.9000 cache size      571, 3038746 req, miss ratio 0.0949, byte miss ratio 0.0949
cdn1_allcolo.ns2647 S3FIFO-0.0500-1.9000 cache size     1905, 3038746 req, miss ratio 0.0903, byte miss ratio 0.0903
cdn1_allcolo.ns2647 S3FIFO-0.0500-1.9000 cache size     5717, 3038746 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns2647 S3FIFO-0.0500-1.9000 cache size    19057, 3038746 req, miss ratio 0.0745, byte miss ratio 0.0745
cdn1_allcolo.ns2647 S3FIFO-0.0500-1.9000 cache size    38115, 3038746 req, miss ratio 0.0698, byte miss ratio 0.0698
cdn1_allcolo.ns2647 S3FIFO-0.0500-1.9000 cache size    76231, 3038746 req, miss ratio 0.0662, byte miss ratio 0.0662
cdn1_allcolo.ns2647 S3FIFO-0.0500-1.9000 cache size   152462, 3038746 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_allcolo.ns2647 S3FIFO-0.2000-1.9000 cache size      190, 3038746 req, miss ratio 0.0992, byte miss ratio 0.0992
cdn1_allcolo.ns2647 S3FIFO-0.2000-1.9000 cache size      571, 3038746 req, miss ratio 0.0951, byte miss ratio 0.0951
cdn1_allcolo.ns2647 S3FIFO-0.2000-1.9000 cache size     1905, 3038746 req, miss ratio 0.0906, byte miss ratio 0.0906
cdn1_allcolo.ns2647 S3FIFO-0.2000-1.9000 cache size     5717, 3038746 req, miss ratio 0.0845, byte miss ratio 0.0845
cdn1_allcolo.ns2647 S3FIFO-0.2000-1.9000 cache size    19057, 3038746 req, miss ratio 0.0748, byte miss ratio 0.0748
cdn1_allcolo.ns2647 S3FIFO-0.2000-1.9000 cache size    38115, 3038746 req, miss ratio 0.0701, byte miss ratio 0.0701
cdn1_allcolo.ns2647 S3FIFO-0.2000-1.9000 cache size    76231, 3038746 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_allcolo.ns2647 S3FIFO-0.2000-1.9000 cache size   152462, 3038746 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_allcolo.ns2647 S3FIFO-0.0010-1.9000 cache size      190, 3038746 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2647 S3FIFO-0.0010-1.9000 cache size      571, 3038746 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2647 S3FIFO-0.0010-1.9000 cache size     1905, 3038746 req, miss ratio 0.0905, byte miss ratio 0.0905
cdn1_allcolo.ns2647 S3FIFO-0.0010-1.9000 cache size     5717, 3038746 req, miss ratio 0.0834, byte miss ratio 0.0834
cdn1_allcolo.ns2647 S3FIFO-0.0010-1.9000 cache size    19057, 3038746 req, miss ratio 0.0744, byte miss ratio 0.0744
