cdn1_allcolo.ns1957 S3FIFO-0.5000-0.9000 cache size      150, 1224564 req, miss ratio 0.1237, byte miss ratio 0.1237
cdn1_allcolo.ns1957 S3FIFO-0.5000-0.9000 cache size      451, 1224564 req, miss ratio 0.1233, byte miss ratio 0.1233
cdn1_allcolo.ns1957 S3FIFO-0.5000-0.9000 cache size     1506, 1224564 req, miss ratio 0.1232, byte miss ratio 0.1232
cdn1_allcolo.ns1957 S3FIFO-0.5000-0.9000 cache size     4518, 1224564 req, miss ratio 0.1232, byte miss ratio 0.1232
cdn1_allcolo.ns1957 S3FIFO-0.5000-0.9000 cache size    15062, 1224564 req, miss ratio 0.1231, byte miss ratio 0.1231
cdn1_allcolo.ns1957 S3FIFO-0.5000-0.9000 cache size    30124, 1224564 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_allcolo.ns1957 S3FIFO-0.5000-0.9000 cache size    60249, 1224564 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_allcolo.ns1957 S3FIFO-0.5000-0.9000 cache size   120498, 1224564 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_allcolo.ns1957 S3FIFO-0.0500-0.9000 cache size      150, 1224564 req, miss ratio 0.1322, byte miss ratio 0.1322
cdn1_allcolo.ns1957 S3FIFO-0.0500-0.9000 cache size      451, 1224564 req, miss ratio 0.1277, byte miss ratio 0.1277
cdn1_allcolo.ns1957 S3FIFO-0.0500-0.9000 cache size     1506, 1224564 req, miss ratio 0.1234, byte miss ratio 0.1234
cdn1_allcolo.ns1957 S3FIFO-0.0500-0.9000 cache size     4518, 1224564 req, miss ratio 0.1232, byte miss ratio 0.1232
cdn1_allcolo.ns1957 S3FIFO-0.0500-0.9000 cache size    15062, 1224564 req, miss ratio 0.1231, byte miss ratio 0.1231
cdn1_allcolo.ns1957 S3FIFO-0.0500-0.9000 cache size    30124, 1224564 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_allcolo.ns1957 S3FIFO-0.0500-0.9000 cache size    60249, 1224564 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_allcolo.ns1957 S3FIFO-0.0500-0.9000 cache size   120498, 1224564 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_allcolo.ns1957 S3FIFO-0.0250-1.9000 cache size      150, 1224564 req, miss ratio 0.1337, byte miss ratio 0.1337
cdn1_allcolo.ns1957 S3FIFO-0.0250-1.9000 cache size      451, 1224564 req, miss ratio 0.1306, byte miss ratio 0.1306
cdn1_allcolo.ns1957 S3FIFO-0.0250-1.9000 cache size     1506, 1224564 req, miss ratio 0.1252, byte miss ratio 0.1252
cdn1_allcolo.ns1957 S3FIFO-0.0250-1.9000 cache size     4518, 1224564 req, miss ratio 0.1232, byte miss ratio 0.1232
cdn1_allcolo.ns1957 S3FIFO-0.0250-1.9000 cache size    15062, 1224564 req, miss ratio 0.1231, byte miss ratio 0.1231
cdn1_allcolo.ns1957 S3FIFO-0.0250-1.9000 cache size    30124, 1224564 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_allcolo.ns1957 S3FIFO-0.0250-1.9000 cache size    60249, 1224564 req, miss ratio 0.1230, byte miss ratio 0.1230
