cdn1_allcolo.ns112 S3FIFO-0.3000-0.9000 cache size        8, 4518153 req, miss ratio 0.7527, byte miss ratio 0.7527
cdn1_allcolo.ns112 S3FIFO-0.3000-0.9000 cache size       26, 4518153 req, miss ratio 0.6158, byte miss ratio 0.6158
cdn1_allcolo.ns112 S3FIFO-0.3000-0.9000 cache size       89, 4518153 req, miss ratio 0.4356, byte miss ratio 0.4356
cdn1_allcolo.ns112 S3FIFO-0.3000-0.9000 cache size      269, 4518153 req, miss ratio 0.2630, byte miss ratio 0.2630
cdn1_allcolo.ns112 S3FIFO-0.3000-0.9000 cache size      897, 4518153 req, miss ratio 0.0974, byte miss ratio 0.0974
cdn1_allcolo.ns112 S3FIFO-0.3000-0.9000 cache size     1794, 4518153 req, miss ratio 0.0388, byte miss ratio 0.0388
cdn1_allcolo.ns112 S3FIFO-0.3000-0.9000 cache size     3589, 4518153 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns112 S3FIFO-0.3000-0.9000 cache size     7178, 4518153 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns112 S3FIFO-0.2500-0.9000 cache size        8, 4518153 req, miss ratio 0.7527, byte miss ratio 0.7527
cdn1_allcolo.ns112 S3FIFO-0.2500-0.9000 cache size       26, 4518153 req, miss ratio 0.6104, byte miss ratio 0.6104
cdn1_allcolo.ns112 S3FIFO-0.2500-0.9000 cache size       89, 4518153 req, miss ratio 0.4298, byte miss ratio 0.4298
cdn1_allcolo.ns112 S3FIFO-0.2500-0.9000 cache size      269, 4518153 req, miss ratio 0.2580, byte miss ratio 0.2580
cdn1_allcolo.ns112 S3FIFO-0.2500-0.9000 cache size      897, 4518153 req, miss ratio 0.0948, byte miss ratio 0.0948
cdn1_allcolo.ns112 S3FIFO-0.2500-0.9000 cache size     1794, 4518153 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns112 S3FIFO-0.2500-0.9000 cache size     3589, 4518153 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns112 S3FIFO-0.2500-0.9000 cache size     7178, 4518153 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns112 S3FIFO-0.3000-1.9000 cache size        8, 4518153 req, miss ratio 0.7590, byte miss ratio 0.7590
cdn1_allcolo.ns112 S3FIFO-0.3000-1.9000 cache size       26, 4518153 req, miss ratio 0.6267, byte miss ratio 0.6267
cdn1_allcolo.ns112 S3FIFO-0.3000-1.9000 cache size       89, 4518153 req, miss ratio 0.4463, byte miss ratio 0.4463
cdn1_allcolo.ns112 S3FIFO-0.3000-1.9000 cache size      269, 4518153 req, miss ratio 0.2702, byte miss ratio 0.2702
