io_traces.ns396 S3FIFO-0.8500-1.9000 cache size      509, 8200000 req, miss ratio 0.5628, byte miss ratio 0.5628
io_traces.ns396 S3FIFO-0.8500-1.9000 cache size     1529, 8200000 req, miss ratio 0.5076, byte miss ratio 0.5076
io_traces.ns396 S3FIFO-0.8500-1.9000 cache size     5097, 8200000 req, miss ratio 0.4139, byte miss ratio 0.4139
io_traces.ns396 S3FIFO-0.8500-1.9000 cache size    15291, 8200000 req, miss ratio 0.3044, byte miss ratio 0.3044
io_traces.ns396 S3FIFO-0.8500-1.9000 cache size    50973, 8200000 req, miss ratio 0.1732, byte miss ratio 0.1732
io_traces.ns396 S3FIFO-0.8500-1.9000 cache size   101946, 8200000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns396 S3FIFO-0.8500-1.9000 cache size   203893, 8200000 req, miss ratio 0.0680, byte miss ratio 0.0680
io_traces.ns396 S3FIFO-0.8500-1.9000 cache size   407786, 8200000 req, miss ratio 0.0631, byte miss ratio 0.0631
io_traces.ns396 S3FIFO-0.3500-0.9000 cache size      509, 8200000 req, miss ratio 0.5342, byte miss ratio 0.5342
io_traces.ns396 S3FIFO-0.3500-0.9000 cache size     1529, 8200000 req, miss ratio 0.4357, byte miss ratio 0.4357
io_traces.ns396 S3FIFO-0.3500-0.9000 cache size     5097, 8200000 req, miss ratio 0.3704, byte miss ratio 0.3704
io_traces.ns396 S3FIFO-0.3500-0.9000 cache size    15291, 8200000 req, miss ratio 0.2884, byte miss ratio 0.2884
io_traces.ns396 S3FIFO-0.3500-0.9000 cache size    50973, 8200000 req, miss ratio 0.1675, byte miss ratio 0.1675
io_traces.ns396 S3FIFO-0.3500-0.9000 cache size   101946, 8200000 req, miss ratio 0.0802, byte miss ratio 0.0802
io_traces.ns396 S3FIFO-0.3500-0.9000 cache size   203893, 8200000 req, miss ratio 0.0633, byte miss ratio 0.0633
io_traces.ns396 S3FIFO-0.3500-0.9000 cache size   407786, 8200000 req, miss ratio 0.0622, byte miss ratio 0.0622
io_traces.ns396 S3FIFO-0.6500-1.9000 cache size      509, 8200000 req, miss ratio 0.5495, byte miss ratio 0.5495
io_traces.ns396 S3FIFO-0.6500-1.9000 cache size     1529, 8200000 req, miss ratio 0.4844, byte miss ratio 0.4844
io_traces.ns396 S3FIFO-0.6500-1.9000 cache size     5097, 8200000 req, miss ratio 0.3849, byte miss ratio 0.3849
io_traces.ns396 S3FIFO-0.6500-1.9000 cache size    15291, 8200000 req, miss ratio 0.2993, byte miss ratio 0.2993
io_traces.ns396 S3FIFO-0.6500-1.9000 cache size    50973, 8200000 req, miss ratio 0.1686, byte miss ratio 0.1686
io_traces.ns396 S3FIFO-0.6500-1.9000 cache size   101946, 8200000 req, miss ratio 0.0859, byte miss ratio 0.0859
io_traces.ns396 S3FIFO-0.6500-1.9000 cache size   203893, 8200000 req, miss ratio 0.0636, byte miss ratio 0.0636
io_traces.ns396 S3FIFO-0.6500-1.9000 cache size   407786, 8200000 req, miss ratio 0.0625, byte miss ratio 0.0625
io_traces.ns396 S3FIFO-0.5000-0.9000 cache size      509, 8200000 req, miss ratio 0.5393, byte miss ratio 0.5393
io_traces.ns396 S3FIFO-0.5000-0.9000 cache size     1529, 8200000 req, miss ratio 0.4588, byte miss ratio 0.4588
io_traces.ns396 S3FIFO-0.5000-0.9000 cache size     5097, 8200000 req, miss ratio 0.3736, byte miss ratio 0.3736
