io_traces.ns220 S3FIFO-0.5500-0.9000 cache size     3592, 7400000 req, miss ratio 0.9668, byte miss ratio 0.9668
io_traces.ns220 S3FIFO-0.5500-0.9000 cache size    10778, 7400000 req, miss ratio 0.9631, byte miss ratio 0.9631
io_traces.ns220 S3FIFO-0.5500-0.9000 cache size    35927, 7400000 req, miss ratio 0.9512, byte miss ratio 0.9512
io_traces.ns220 S3FIFO-0.5500-0.9000 cache size   107782, 7400000 req, miss ratio 0.8870, byte miss ratio 0.8870
io_traces.ns220 S3FIFO-0.5500-0.9000 cache size   359275, 7400000 req, miss ratio 0.7663, byte miss ratio 0.7663
io_traces.ns220 S3FIFO-0.5500-0.9000 cache size   718551, 7400000 req, miss ratio 0.6004, byte miss ratio 0.6004
io_traces.ns220 S3FIFO-0.5500-0.9000 cache size  1437103, 7400000 req, miss ratio 0.5173, byte miss ratio 0.5173
io_traces.ns220 S3FIFO-0.5500-0.9000 cache size  2874207, 7400000 req, miss ratio 0.4869, byte miss ratio 0.4869
io_traces.ns220 S3FIFO-0.0250-1.9000 cache size     3592, 7400000 req, miss ratio 0.9655, byte miss ratio 0.9655
io_traces.ns220 S3FIFO-0.0250-1.9000 cache size    10778, 7400000 req, miss ratio 0.9608, byte miss ratio 0.9608
io_traces.ns220 S3FIFO-0.0250-1.9000 cache size    35927, 7400000 req, miss ratio 0.9311, byte miss ratio 0.9311
io_traces.ns220 S3FIFO-0.0250-1.9000 cache size   107782, 7400000 req, miss ratio 0.8645, byte miss ratio 0.8645
io_traces.ns220 S3FIFO-0.0250-1.9000 cache size   359275, 7400000 req, miss ratio 0.7093, byte miss ratio 0.7093
io_traces.ns220 S3FIFO-0.0250-1.9000 cache size   718551, 7400000 req, miss ratio 0.6024, byte miss ratio 0.6024
io_traces.ns220 S3FIFO-0.0250-1.9000 cache size  1437103, 7400000 req, miss ratio 0.5174, byte miss ratio 0.5174
io_traces.ns220 S3FIFO-0.0250-1.9000 cache size  2874207, 7400000 req, miss ratio 0.4869, byte miss ratio 0.4869
io_traces.ns220 S3FIFO-0.5000-0.9000 cache size     3592, 7400000 req, miss ratio 0.9666, byte miss ratio 0.9666
io_traces.ns220 S3FIFO-0.5000-0.9000 cache size    10778, 7400000 req, miss ratio 0.9628, byte miss ratio 0.9628
io_traces.ns220 S3FIFO-0.5000-0.9000 cache size    35927, 7400000 req, miss ratio 0.9512, byte miss ratio 0.9512
io_traces.ns220 S3FIFO-0.5000-0.9000 cache size   107782, 7400000 req, miss ratio 0.8862, byte miss ratio 0.8862
io_traces.ns220 S3FIFO-0.5000-0.9000 cache size   359275, 7400000 req, miss ratio 0.7655, byte miss ratio 0.7655
io_traces.ns220 S3FIFO-0.5000-0.9000 cache size   718551, 7400000 req, miss ratio 0.5966, byte miss ratio 0.5966
io_traces.ns220 S3FIFO-0.5000-0.9000 cache size  1437103, 7400000 req, miss ratio 0.5171, byte miss ratio 0.5171
io_traces.ns220 S3FIFO-0.5000-0.9000 cache size  2874207, 7400000 req, miss ratio 0.4869, byte miss ratio 0.4869
io_traces.ns220 S3FIFO-0.7500-0.9000 cache size     3592, 7400000 req, miss ratio 0.9676, byte miss ratio 0.9676
io_traces.ns220 S3FIFO-0.7500-0.9000 cache size    10778, 7400000 req, miss ratio 0.9647, byte miss ratio 0.9647
io_traces.ns220 S3FIFO-0.7500-0.9000 cache size    35927, 7400000 req, miss ratio 0.9524, byte miss ratio 0.9524
io_traces.ns220 S3FIFO-0.7500-0.9000 cache size   107782, 7400000 req, miss ratio 0.8971, byte miss ratio 0.8971
io_traces.ns220 S3FIFO-0.7500-0.9000 cache size   359275, 7400000 req, miss ratio 0.7858, byte miss ratio 0.7858
io_traces.ns220 S3FIFO-0.7500-0.9000 cache size   718551, 7400000 req, miss ratio 0.6234, byte miss ratio 0.6234
io_traces.ns220 S3FIFO-0.7500-0.9000 cache size  1437103, 7400000 req, miss ratio 0.5210, byte miss ratio 0.5210
io_traces.ns220 S3FIFO-0.7500-0.9000 cache size  2874207, 7400000 req, miss ratio 0.4869, byte miss ratio 0.4869
io_traces.ns220 S3FIFO-0.8500-0.9000 cache size     3592, 7400000 req, miss ratio 0.9677, byte miss ratio 0.9677
io_traces.ns220 S3FIFO-0.8500-0.9000 cache size    10778, 7400000 req, miss ratio 0.9665, byte miss ratio 0.9665
io_traces.ns220 S3FIFO-0.8500-0.9000 cache size    35927, 7400000 req, miss ratio 0.9556, byte miss ratio 0.9556
io_traces.ns220 S3FIFO-0.8500-0.9000 cache size   107782, 7400000 req, miss ratio 0.9172, byte miss ratio 0.9172
io_traces.ns220 S3FIFO-0.8500-0.9000 cache size   359275, 7400000 req, miss ratio 0.7945, byte miss ratio 0.7945
io_traces.ns220 S3FIFO-0.8500-0.9000 cache size   718551, 7400000 req, miss ratio 0.6391, byte miss ratio 0.6391
io_traces.ns220 S3FIFO-0.8500-0.9000 cache size  1437103, 7400000 req, miss ratio 0.5297, byte miss ratio 0.5297
io_traces.ns220 S3FIFO-0.8500-0.9000 cache size  2874207, 7400000 req, miss ratio 0.4866, byte miss ratio 0.4866
io_traces.ns220 S3FIFO-0.1500-1.9000 cache size     3592, 7400000 req, miss ratio 0.9647, byte miss ratio 0.9647
io_traces.ns220 S3FIFO-0.1500-1.9000 cache size    10778, 7400000 req, miss ratio 0.9611, byte miss ratio 0.9611
io_traces.ns220 S3FIFO-0.1500-1.9000 cache size    35927, 7400000 req, miss ratio 0.9313, byte miss ratio 0.9313
io_traces.ns220 S3FIFO-0.1500-1.9000 cache size   107782, 7400000 req, miss ratio 0.8659, byte miss ratio 0.8659
io_traces.ns220 S3FIFO-0.1500-1.9000 cache size   359275, 7400000 req, miss ratio 0.7367, byte miss ratio 0.7367
io_traces.ns220 S3FIFO-0.1500-1.9000 cache size   718551, 7400000 req, miss ratio 0.6100, byte miss ratio 0.6100
io_traces.ns220 S3FIFO-0.1500-1.9000 cache size  1437103, 7400000 req, miss ratio 0.5174, byte miss ratio 0.5174
io_traces.ns220 S3FIFO-0.1500-1.9000 cache size  2874207, 7400000 req, miss ratio 0.4869, byte miss ratio 0.4869
io_traces.ns220 S3FIFO-0.9500-1.9000 cache size     3592, 7400000 req, miss ratio 0.9678, byte miss ratio 0.9678
io_traces.ns220 S3FIFO-0.9500-1.9000 cache size    10778, 7400000 req, miss ratio 0.9674, byte miss ratio 0.9674
io_traces.ns220 S3FIFO-0.9500-1.9000 cache size    35927, 7400000 req, miss ratio 0.9658, byte miss ratio 0.9658
io_traces.ns220 S3FIFO-0.9500-1.9000 cache size   107782, 7400000 req, miss ratio 0.9510, byte miss ratio 0.9510
io_traces.ns220 S3FIFO-0.9500-1.9000 cache size   359275, 7400000 req, miss ratio 0.8155, byte miss ratio 0.8155
io_traces.ns220 S3FIFO-0.9500-1.9000 cache size   718551, 7400000 req, miss ratio 0.6577, byte miss ratio 0.6577
io_traces.ns220 S3FIFO-0.9500-1.9000 cache size  1437103, 7400000 req, miss ratio 0.5495, byte miss ratio 0.5495
io_traces.ns220 S3FIFO-0.9500-1.9000 cache size  2874207, 7400000 req, miss ratio 0.4883, byte miss ratio 0.4883
io_traces.ns220 S3FIFO-0.0100-0.9000 cache size     3592, 7400000 req, miss ratio 0.9676, byte miss ratio 0.9676
io_traces.ns220 S3FIFO-0.0100-0.9000 cache size    10778, 7400000 req, miss ratio 0.9611, byte miss ratio 0.9611
io_traces.ns220 S3FIFO-0.0100-0.9000 cache size    35927, 7400000 req, miss ratio 0.9520, byte miss ratio 0.9520
io_traces.ns220 S3FIFO-0.0100-0.9000 cache size   107782, 7400000 req, miss ratio 0.8856, byte miss ratio 0.8856
io_traces.ns220 S3FIFO-0.0100-0.9000 cache size   359275, 7400000 req, miss ratio 0.7157, byte miss ratio 0.7157
io_traces.ns220 S3FIFO-0.0100-0.9000 cache size   718551, 7400000 req, miss ratio 0.6058, byte miss ratio 0.6058
io_traces.ns220 S3FIFO-0.0100-0.9000 cache size  1437103, 7400000 req, miss ratio 0.5174, byte miss ratio 0.5174
