tencentBlock.ns4467 S3FIFO-0.4000-0.9000 cache size      140, 9674131 req, miss ratio 0.8351, byte miss ratio 0.8351
tencentBlock.ns4467 S3FIFO-0.4000-0.9000 cache size      422, 9674131 req, miss ratio 0.7843, byte miss ratio 0.7843
tencentBlock.ns4467 S3FIFO-0.4000-0.9000 cache size     1408, 9674131 req, miss ratio 0.7693, byte miss ratio 0.7693
tencentBlock.ns4467 S3FIFO-0.4000-0.9000 cache size     4225, 9674131 req, miss ratio 0.7206, byte miss ratio 0.7206
tencentBlock.ns4467 S3FIFO-0.4000-0.9000 cache size    14084, 9674131 req, miss ratio 0.5463, byte miss ratio 0.5463
tencentBlock.ns4467 S3FIFO-0.4000-0.9000 cache size    28168, 9674131 req, miss ratio 0.3426, byte miss ratio 0.3426
tencentBlock.ns4467 S3FIFO-0.4000-0.9000 cache size    56337, 9674131 req, miss ratio 0.0326, byte miss ratio 0.0326
tencentBlock.ns4467 S3FIFO-0.4000-0.9000 cache size   112674, 9674131 req, miss ratio 0.0160, byte miss ratio 0.0160
tencentBlock.ns4467 S3FIFO-0.0010-0.9000 cache size      140, 9674131 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns4467 S3FIFO-0.0010-0.9000 cache size      422, 9674131 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns4467 S3FIFO-0.0010-0.9000 cache size     1408, 9674131 req, miss ratio 0.7750, byte miss ratio 0.7750
tencentBlock.ns4467 S3FIFO-0.0010-0.9000 cache size     4225, 9674131 req, miss ratio 0.6862, byte miss ratio 0.6862
tencentBlock.ns4467 S3FIFO-0.0010-0.9000 cache size    14084, 9674131 req, miss ratio 0.5247, byte miss ratio 0.5247
tencentBlock.ns4467 S3FIFO-0.0010-0.9000 cache size    28168, 9674131 req, miss ratio 0.1374, byte miss ratio 0.1374
tencentBlock.ns4467 S3FIFO-0.0010-0.9000 cache size    56337, 9674131 req, miss ratio 0.0289, byte miss ratio 0.0289
tencentBlock.ns4467 S3FIFO-0.0010-0.9000 cache size   112674, 9674131 req, miss ratio 0.0148, byte miss ratio 0.0148
tencentBlock.ns4467 S3FIFO-0.9500-1.9000 cache size      140, 9674131 req, miss ratio 0.8462, byte miss ratio 0.8462
tencentBlock.ns4467 S3FIFO-0.9500-1.9000 cache size      422, 9674131 req, miss ratio 0.7983, byte miss ratio 0.7983
tencentBlock.ns4467 S3FIFO-0.9500-1.9000 cache size     1408, 9674131 req, miss ratio 0.7805, byte miss ratio 0.7805
tencentBlock.ns4467 S3FIFO-0.9500-1.9000 cache size     4225, 9674131 req, miss ratio 0.7090, byte miss ratio 0.7090
tencentBlock.ns4467 S3FIFO-0.9500-1.9000 cache size    14084, 9674131 req, miss ratio 0.5445, byte miss ratio 0.5445
tencentBlock.ns4467 S3FIFO-0.9500-1.9000 cache size    28168, 9674131 req, miss ratio 0.3584, byte miss ratio 0.3584
tencentBlock.ns4467 S3FIFO-0.9500-1.9000 cache size    56337, 9674131 req, miss ratio 0.0530, byte miss ratio 0.0530
tencentBlock.ns4467 S3FIFO-0.9500-1.9000 cache size   112674, 9674131 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns4467 S3FIFO-0.1500-1.9000 cache size      140, 9674131 req, miss ratio 0.8264, byte miss ratio 0.8264
tencentBlock.ns4467 S3FIFO-0.1500-1.9000 cache size      422, 9674131 req, miss ratio 0.7827, byte miss ratio 0.7827
tencentBlock.ns4467 S3FIFO-0.1500-1.9000 cache size     1408, 9674131 req, miss ratio 0.7668, byte miss ratio 0.7668
tencentBlock.ns4467 S3FIFO-0.1500-1.9000 cache size     4225, 9674131 req, miss ratio 0.6955, byte miss ratio 0.6955
tencentBlock.ns4467 S3FIFO-0.1500-1.9000 cache size    14084, 9674131 req, miss ratio 0.6000, byte miss ratio 0.6000
tencentBlock.ns4467 S3FIFO-0.1500-1.9000 cache size    28168, 9674131 req, miss ratio 0.2793, byte miss ratio 0.2793
