io_traces.ns711 S3FIFO-0.6500-1.9000 cache size      180, 2600000 req, miss ratio 0.7554, byte miss ratio 0.7554
io_traces.ns711 S3FIFO-0.6500-1.9000 cache size      541, 2600000 req, miss ratio 0.7139, byte miss ratio 0.7139
io_traces.ns711 S3FIFO-0.6500-1.9000 cache size     1805, 2600000 req, miss ratio 0.6843, byte miss ratio 0.6843
io_traces.ns711 S3FIFO-0.6500-1.9000 cache size     5416, 2600000 req, miss ratio 0.6528, byte miss ratio 0.6528
io_traces.ns711 S3FIFO-0.6500-1.9000 cache size    18054, 2600000 req, miss ratio 0.4017, byte miss ratio 0.4017
io_traces.ns711 S3FIFO-0.6500-1.9000 cache size    36108, 2600000 req, miss ratio 0.2771, byte miss ratio 0.2771
io_traces.ns711 S3FIFO-0.6500-1.9000 cache size    72216, 2600000 req, miss ratio 0.1292, byte miss ratio 0.1292
io_traces.ns711 S3FIFO-0.6500-1.9000 cache size   144432, 2600000 req, miss ratio 0.0713, byte miss ratio 0.0713
io_traces.ns711 S3FIFO-0.0100-0.9000 cache size      180, 2600000 req, miss ratio 0.7347, byte miss ratio 0.7347
io_traces.ns711 S3FIFO-0.0100-0.9000 cache size      541, 2600000 req, miss ratio 0.7009, byte miss ratio 0.7009
io_traces.ns711 S3FIFO-0.0100-0.9000 cache size     1805, 2600000 req, miss ratio 0.6329, byte miss ratio 0.6329
io_traces.ns711 S3FIFO-0.0100-0.9000 cache size     5416, 2600000 req, miss ratio 0.5281, byte miss ratio 0.5281
io_traces.ns711 S3FIFO-0.0100-0.9000 cache size    18054, 2600000 req, miss ratio 0.3947, byte miss ratio 0.3947
io_traces.ns711 S3FIFO-0.0100-0.9000 cache size    36108, 2600000 req, miss ratio 0.2809, byte miss ratio 0.2809
io_traces.ns711 S3FIFO-0.0100-0.9000 cache size    72216, 2600000 req, miss ratio 0.1180, byte miss ratio 0.1180
io_traces.ns711 S3FIFO-0.0100-0.9000 cache size   144432, 2600000 req, miss ratio 0.0724, byte miss ratio 0.0724
io_traces.ns711 S3FIFO-0.3000-0.9000 cache size      180, 2600000 req, miss ratio 0.7332, byte miss ratio 0.7332
io_traces.ns711 S3FIFO-0.3000-0.9000 cache size      541, 2600000 req, miss ratio 0.7058, byte miss ratio 0.7058
io_traces.ns711 S3FIFO-0.3000-0.9000 cache size     1805, 2600000 req, miss ratio 0.6477, byte miss ratio 0.6477
io_traces.ns711 S3FIFO-0.3000-0.9000 cache size     5416, 2600000 req, miss ratio 0.5464, byte miss ratio 0.5464
io_traces.ns711 S3FIFO-0.3000-0.9000 cache size    18054, 2600000 req, miss ratio 0.4056, byte miss ratio 0.4056
io_traces.ns711 S3FIFO-0.3000-0.9000 cache size    36108, 2600000 req, miss ratio 0.2779, byte miss ratio 0.2779
io_traces.ns711 S3FIFO-0.3000-0.9000 cache size    72216, 2600000 req, miss ratio 0.1139, byte miss ratio 0.1139
io_traces.ns711 S3FIFO-0.3000-0.9000 cache size   144432, 2600000 req, miss ratio 0.0710, byte miss ratio 0.0710
io_traces.ns711 S3FIFO-0.7000-1.9000 cache size      180, 2600000 req, miss ratio 0.7717, byte miss ratio 0.7717
io_traces.ns711 S3FIFO-0.7000-1.9000 cache size      541, 2600000 req, miss ratio 0.7154, byte miss ratio 0.7154
io_traces.ns711 S3FIFO-0.7000-1.9000 cache size     1805, 2600000 req, miss ratio 0.6903, byte miss ratio 0.6903
io_traces.ns711 S3FIFO-0.7000-1.9000 cache size     5416, 2600000 req, miss ratio 0.6617, byte miss ratio 0.6617
io_traces.ns711 S3FIFO-0.7000-1.9000 cache size    18054, 2600000 req, miss ratio 0.4029, byte miss ratio 0.4029
io_traces.ns711 S3FIFO-0.7000-1.9000 cache size    36108, 2600000 req, miss ratio 0.2784, byte miss ratio 0.2784
io_traces.ns711 S3FIFO-0.7000-1.9000 cache size    72216, 2600000 req, miss ratio 0.1319, byte miss ratio 0.1319
io_traces.ns711 S3FIFO-0.7000-1.9000 cache size   144432, 2600000 req, miss ratio 0.0719, byte miss ratio 0.0719
io_traces.ns711 S3FIFO-0.5500-1.9000 cache size      180, 2600000 req, miss ratio 0.7420, byte miss ratio 0.7420
io_traces.ns711 S3FIFO-0.5500-1.9000 cache size      541, 2600000 req, miss ratio 0.7122, byte miss ratio 0.7122
io_traces.ns711 S3FIFO-0.5500-1.9000 cache size     1805, 2600000 req, miss ratio 0.6719, byte miss ratio 0.6719
io_traces.ns711 S3FIFO-0.5500-1.9000 cache size     5416, 2600000 req, miss ratio 0.6287, byte miss ratio 0.6287
io_traces.ns711 S3FIFO-0.5500-1.9000 cache size    18054, 2600000 req, miss ratio 0.4060, byte miss ratio 0.4060
io_traces.ns711 S3FIFO-0.5500-1.9000 cache size    36108, 2600000 req, miss ratio 0.2714, byte miss ratio 0.2714
io_traces.ns711 S3FIFO-0.5500-1.9000 cache size    72216, 2600000 req, miss ratio 0.1236, byte miss ratio 0.1236
io_traces.ns711 S3FIFO-0.5500-1.9000 cache size   144432, 2600000 req, miss ratio 0.0704, byte miss ratio 0.0704
io_traces.ns711 S3FIFO-0.2000-0.9000 cache size      180, 2600000 req, miss ratio 0.7331, byte miss ratio 0.7331
io_traces.ns711 S3FIFO-0.2000-0.9000 cache size      541, 2600000 req, miss ratio 0.7031, byte miss ratio 0.7031
io_traces.ns711 S3FIFO-0.2000-0.9000 cache size     1805, 2600000 req, miss ratio 0.6420, byte miss ratio 0.6420
io_traces.ns711 S3FIFO-0.2000-0.9000 cache size     5416, 2600000 req, miss ratio 0.5336, byte miss ratio 0.5336
io_traces.ns711 S3FIFO-0.2000-0.9000 cache size    18054, 2600000 req, miss ratio 0.4045, byte miss ratio 0.4045
io_traces.ns711 S3FIFO-0.2000-0.9000 cache size    36108, 2600000 req, miss ratio 0.2806, byte miss ratio 0.2806
io_traces.ns711 S3FIFO-0.2000-0.9000 cache size    72216, 2600000 req, miss ratio 0.1087, byte miss ratio 0.1087
io_traces.ns711 S3FIFO-0.2000-0.9000 cache size   144432, 2600000 req, miss ratio 0.0711, byte miss ratio 0.0711
io_traces.ns711 S3FIFO-0.7000-0.9000 cache size      180, 2600000 req, miss ratio 0.7613, byte miss ratio 0.7613
io_traces.ns711 S3FIFO-0.7000-0.9000 cache size      541, 2600000 req, miss ratio 0.7154, byte miss ratio 0.7154
io_traces.ns711 S3FIFO-0.7000-0.9000 cache size     1805, 2600000 req, miss ratio 0.6854, byte miss ratio 0.6854
io_traces.ns711 S3FIFO-0.7000-0.9000 cache size     5416, 2600000 req, miss ratio 0.6498, byte miss ratio 0.6498
io_traces.ns711 S3FIFO-0.7000-0.9000 cache size    18054, 2600000 req, miss ratio 0.4098, byte miss ratio 0.4098
io_traces.ns711 S3FIFO-0.7000-0.9000 cache size    36108, 2600000 req, miss ratio 0.2785, byte miss ratio 0.2785
io_traces.ns711 S3FIFO-0.7000-0.9000 cache size    72216, 2600000 req, miss ratio 0.1319, byte miss ratio 0.1319
io_traces.ns711 S3FIFO-0.7000-0.9000 cache size   144432, 2600000 req, miss ratio 0.0719, byte miss ratio 0.0719
io_traces.ns711 S3FIFO-0.4000-1.9000 cache size      180, 2600000 req, miss ratio 0.7310, byte miss ratio 0.7310
io_traces.ns711 S3FIFO-0.4000-1.9000 cache size      541, 2600000 req, miss ratio 0.7083, byte miss ratio 0.7083
io_traces.ns711 S3FIFO-0.4000-1.9000 cache size     1805, 2600000 req, miss ratio 0.6542, byte miss ratio 0.6542
io_traces.ns711 S3FIFO-0.4000-1.9000 cache size     5416, 2600000 req, miss ratio 0.5847, byte miss ratio 0.5847
io_traces.ns711 S3FIFO-0.4000-1.9000 cache size    18054, 2600000 req, miss ratio 0.4064, byte miss ratio 0.4064
io_traces.ns711 S3FIFO-0.4000-1.9000 cache size    36108, 2600000 req, miss ratio 0.2779, byte miss ratio 0.2779
io_traces.ns711 S3FIFO-0.4000-1.9000 cache size    72216, 2600000 req, miss ratio 0.1179, byte miss ratio 0.1179
io_traces.ns711 S3FIFO-0.4000-1.9000 cache size   144432, 2600000 req, miss ratio 0.0704, byte miss ratio 0.0704
io_traces.ns711 S3FIFO-0.0050-1.9000 cache size      180, 2600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns711 S3FIFO-0.0050-1.9000 cache size      541, 2600000 req, miss ratio 0.6992, byte miss ratio 0.6992
io_traces.ns711 S3FIFO-0.0050-1.9000 cache size     1805, 2600000 req, miss ratio 0.6202, byte miss ratio 0.6202
io_traces.ns711 S3FIFO-0.0050-1.9000 cache size     5416, 2600000 req, miss ratio 0.5185, byte miss ratio 0.5185
io_traces.ns711 S3FIFO-0.0050-1.9000 cache size    18054, 2600000 req, miss ratio 0.3952, byte miss ratio 0.3952
io_traces.ns711 S3FIFO-0.0050-1.9000 cache size    36108, 2600000 req, miss ratio 0.2809, byte miss ratio 0.2809
io_traces.ns711 S3FIFO-0.0050-1.9000 cache size    72216, 2600000 req, miss ratio 0.1197, byte miss ratio 0.1197
io_traces.ns711 S3FIFO-0.0050-1.9000 cache size   144432, 2600000 req, miss ratio 0.0724, byte miss ratio 0.0724
io_traces.ns711 S3FIFO-0.5500-0.9000 cache size      180, 2600000 req, miss ratio 0.7430, byte miss ratio 0.7430
io_traces.ns711 S3FIFO-0.5500-0.9000 cache size      541, 2600000 req, miss ratio 0.7126, byte miss ratio 0.7126
io_traces.ns711 S3FIFO-0.5500-0.9000 cache size     1805, 2600000 req, miss ratio 0.6702, byte miss ratio 0.6702
io_traces.ns711 S3FIFO-0.5500-0.9000 cache size     5416, 2600000 req, miss ratio 0.6009, byte miss ratio 0.6009
io_traces.ns711 S3FIFO-0.5500-0.9000 cache size    18054, 2600000 req, miss ratio 0.4100, byte miss ratio 0.4100
io_traces.ns711 S3FIFO-0.5500-0.9000 cache size    36108, 2600000 req, miss ratio 0.2718, byte miss ratio 0.2718
