cdn1_colo28.ns459 S3FIFO-0.8500-1.9000 cache size       11, 1723629 req, miss ratio 0.9045, byte miss ratio 0.9045
cdn1_colo28.ns459 S3FIFO-0.8500-1.9000 cache size       35, 1723629 req, miss ratio 0.8143, byte miss ratio 0.8143
cdn1_colo28.ns459 S3FIFO-0.8500-1.9000 cache size      119, 1723629 req, miss ratio 0.6912, byte miss ratio 0.6912
cdn1_colo28.ns459 S3FIFO-0.8500-1.9000 cache size      358, 1723629 req, miss ratio 0.5140, byte miss ratio 0.5140
cdn1_colo28.ns459 S3FIFO-0.8500-1.9000 cache size     1195, 1723629 req, miss ratio 0.2662, byte miss ratio 0.2662
cdn1_colo28.ns459 S3FIFO-0.8500-1.9000 cache size     2391, 1723629 req, miss ratio 0.1403, byte miss ratio 0.1403
cdn1_colo28.ns459 S3FIFO-0.8500-1.9000 cache size     4783, 1723629 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_colo28.ns459 S3FIFO-0.8500-1.9000 cache size     9566, 1723629 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns459 S3FIFO-0.8000-1.9000 cache size       11, 1723629 req, miss ratio 0.8872, byte miss ratio 0.8872
cdn1_colo28.ns459 S3FIFO-0.8000-1.9000 cache size       35, 1723629 req, miss ratio 0.8079, byte miss ratio 0.8079
cdn1_colo28.ns459 S3FIFO-0.8000-1.9000 cache size      119, 1723629 req, miss ratio 0.6825, byte miss ratio 0.6825
cdn1_colo28.ns459 S3FIFO-0.8000-1.9000 cache size      358, 1723629 req, miss ratio 0.5063, byte miss ratio 0.5063
cdn1_colo28.ns459 S3FIFO-0.8000-1.9000 cache size     1195, 1723629 req, miss ratio 0.2615, byte miss ratio 0.2615
cdn1_colo28.ns459 S3FIFO-0.8000-1.9000 cache size     2391, 1723629 req, miss ratio 0.1370, byte miss ratio 0.1370
cdn1_colo28.ns459 S3FIFO-0.8000-1.9000 cache size     4783, 1723629 req, miss ratio 0.0470, byte miss ratio 0.0470
cdn1_colo28.ns459 S3FIFO-0.8000-1.9000 cache size     9566, 1723629 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_colo28.ns459 S3FIFO-0.4000-1.9000 cache size       11, 1723629 req, miss ratio 0.8370, byte miss ratio 0.8370
cdn1_colo28.ns459 S3FIFO-0.4000-1.9000 cache size       35, 1723629 req, miss ratio 0.7536, byte miss ratio 0.7536
cdn1_colo28.ns459 S3FIFO-0.4000-1.9000 cache size      119, 1723629 req, miss ratio 0.6172, byte miss ratio 0.6172
cdn1_colo28.ns459 S3FIFO-0.4000-1.9000 cache size      358, 1723629 req, miss ratio 0.4448, byte miss ratio 0.4448
cdn1_colo28.ns459 S3FIFO-0.4000-1.9000 cache size     1195, 1723629 req, miss ratio 0.2281, byte miss ratio 0.2281
cdn1_colo28.ns459 S3FIFO-0.4000-1.9000 cache size     2391, 1723629 req, miss ratio 0.1162, byte miss ratio 0.1162
cdn1_colo28.ns459 S3FIFO-0.4000-1.9000 cache size     4783, 1723629 req, miss ratio 0.0361, byte miss ratio 0.0361
cdn1_colo28.ns459 S3FIFO-0.4000-1.9000 cache size     9566, 1723629 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_colo28.ns459 S3FIFO-0.0500-0.9000 cache size       11, 1723629 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns459 S3FIFO-0.0500-0.9000 cache size       35, 1723629 req, miss ratio 0.7105, byte miss ratio 0.7105
cdn1_colo28.ns459 S3FIFO-0.0500-0.9000 cache size      119, 1723629 req, miss ratio 0.5574, byte miss ratio 0.5574
cdn1_colo28.ns459 S3FIFO-0.0500-0.9000 cache size      358, 1723629 req, miss ratio 0.3822, byte miss ratio 0.3822
cdn1_colo28.ns459 S3FIFO-0.0500-0.9000 cache size     1195, 1723629 req, miss ratio 0.1956, byte miss ratio 0.1956
cdn1_colo28.ns459 S3FIFO-0.0500-0.9000 cache size     2391, 1723629 req, miss ratio 0.1005, byte miss ratio 0.1005
cdn1_colo28.ns459 S3FIFO-0.0500-0.9000 cache size     4783, 1723629 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_colo28.ns459 S3FIFO-0.0500-0.9000 cache size     9566, 1723629 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns459 S3FIFO-0.4000-0.9000 cache size       11, 1723629 req, miss ratio 0.8336, byte miss ratio 0.8336
cdn1_colo28.ns459 S3FIFO-0.4000-0.9000 cache size       35, 1723629 req, miss ratio 0.7460, byte miss ratio 0.7460
cdn1_colo28.ns459 S3FIFO-0.4000-0.9000 cache size      119, 1723629 req, miss ratio 0.6054, byte miss ratio 0.6054
cdn1_colo28.ns459 S3FIFO-0.4000-0.9000 cache size      358, 1723629 req, miss ratio 0.4327, byte miss ratio 0.4327
cdn1_colo28.ns459 S3FIFO-0.4000-0.9000 cache size     1195, 1723629 req, miss ratio 0.2253, byte miss ratio 0.2253
cdn1_colo28.ns459 S3FIFO-0.4000-0.9000 cache size     2391, 1723629 req, miss ratio 0.1167, byte miss ratio 0.1167
cdn1_colo28.ns459 S3FIFO-0.4000-0.9000 cache size     4783, 1723629 req, miss ratio 0.0361, byte miss ratio 0.0361
cdn1_colo28.ns459 S3FIFO-0.4000-0.9000 cache size     9566, 1723629 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_colo28.ns459 S3FIFO-0.4500-0.9000 cache size       11, 1723629 req, miss ratio 0.8336, byte miss ratio 0.8336
