cdn1_allcolo.ns211 S3FIFO-0.8500-0.9000 cache size       22, 23878627 req, miss ratio 0.0476, byte miss ratio 0.0476
cdn1_allcolo.ns211 S3FIFO-0.8500-0.9000 cache size       68, 23878627 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns211 S3FIFO-0.8500-0.9000 cache size      228, 23878627 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns211 S3FIFO-0.8500-0.9000 cache size      685, 23878627 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns211 S3FIFO-0.8500-0.9000 cache size     2284, 23878627 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns211 S3FIFO-0.8500-0.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.8500-0.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.8500-0.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.3000-1.9000 cache size       22, 23878627 req, miss ratio 0.0342, byte miss ratio 0.0342
cdn1_allcolo.ns211 S3FIFO-0.3000-1.9000 cache size       68, 23878627 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns211 S3FIFO-0.3000-1.9000 cache size      228, 23878627 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns211 S3FIFO-0.3000-1.9000 cache size      685, 23878627 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns211 S3FIFO-0.3000-1.9000 cache size     2284, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.3000-1.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.3000-1.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.3000-1.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.6500-0.9000 cache size       22, 23878627 req, miss ratio 0.0421, byte miss ratio 0.0421
cdn1_allcolo.ns211 S3FIFO-0.6500-0.9000 cache size       68, 23878627 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns211 S3FIFO-0.6500-0.9000 cache size      228, 23878627 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns211 S3FIFO-0.6500-0.9000 cache size      685, 23878627 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns211 S3FIFO-0.6500-0.9000 cache size     2284, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.6500-0.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.6500-0.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.6500-0.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.7500-0.9000 cache size       22, 23878627 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns211 S3FIFO-0.7500-0.9000 cache size       68, 23878627 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns211 S3FIFO-0.7500-0.9000 cache size      228, 23878627 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns211 S3FIFO-0.7500-0.9000 cache size      685, 23878627 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns211 S3FIFO-0.7500-0.9000 cache size     2284, 23878627 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns211 S3FIFO-0.7500-0.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.7500-0.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.7500-0.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.4000-0.9000 cache size       22, 23878627 req, miss ratio 0.0353, byte miss ratio 0.0353
cdn1_allcolo.ns211 S3FIFO-0.4000-0.9000 cache size       68, 23878627 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns211 S3FIFO-0.4000-0.9000 cache size      228, 23878627 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns211 S3FIFO-0.4000-0.9000 cache size      685, 23878627 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns211 S3FIFO-0.4000-0.9000 cache size     2284, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.4000-0.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.4000-0.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.4000-0.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1000-1.9000 cache size       22, 23878627 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_allcolo.ns211 S3FIFO-0.1000-1.9000 cache size       68, 23878627 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns211 S3FIFO-0.1000-1.9000 cache size      228, 23878627 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns211 S3FIFO-0.1000-1.9000 cache size      685, 23878627 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns211 S3FIFO-0.1000-1.9000 cache size     2284, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1000-1.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1000-1.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1000-1.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.7000-0.9000 cache size       22, 23878627 req, miss ratio 0.0435, byte miss ratio 0.0435
cdn1_allcolo.ns211 S3FIFO-0.7000-0.9000 cache size       68, 23878627 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns211 S3FIFO-0.7000-0.9000 cache size      228, 23878627 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns211 S3FIFO-0.7000-0.9000 cache size      685, 23878627 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns211 S3FIFO-0.7000-0.9000 cache size     2284, 23878627 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns211 S3FIFO-0.7000-0.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.7000-0.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.7000-0.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.9500-1.9000 cache size       22, 23878627 req, miss ratio 0.0495, byte miss ratio 0.0495
cdn1_allcolo.ns211 S3FIFO-0.9500-1.9000 cache size       68, 23878627 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns211 S3FIFO-0.9500-1.9000 cache size      228, 23878627 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns211 S3FIFO-0.9500-1.9000 cache size      685, 23878627 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns211 S3FIFO-0.9500-1.9000 cache size     2284, 23878627 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns211 S3FIFO-0.9500-1.9000 cache size     4568, 23878627 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns211 S3FIFO-0.9500-1.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.9500-1.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.9000-0.9000 cache size       22, 23878627 req, miss ratio 0.0491, byte miss ratio 0.0491
cdn1_allcolo.ns211 S3FIFO-0.9000-0.9000 cache size       68, 23878627 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns211 S3FIFO-0.9000-0.9000 cache size      228, 23878627 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns211 S3FIFO-0.9000-0.9000 cache size      685, 23878627 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns211 S3FIFO-0.9000-0.9000 cache size     2284, 23878627 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns211 S3FIFO-0.9000-0.9000 cache size     4568, 23878627 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns211 S3FIFO-0.9000-0.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.9000-0.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.5000-0.9000 cache size       22, 23878627 req, miss ratio 0.0383, byte miss ratio 0.0383
cdn1_allcolo.ns211 S3FIFO-0.5000-0.9000 cache size       68, 23878627 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns211 S3FIFO-0.5000-0.9000 cache size      228, 23878627 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns211 S3FIFO-0.5000-0.9000 cache size      685, 23878627 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns211 S3FIFO-0.5000-0.9000 cache size     2284, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.5000-0.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.5000-0.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.5000-0.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1500-1.9000 cache size       22, 23878627 req, miss ratio 0.0320, byte miss ratio 0.0320
cdn1_allcolo.ns211 S3FIFO-0.1500-1.9000 cache size       68, 23878627 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_allcolo.ns211 S3FIFO-0.1500-1.9000 cache size      228, 23878627 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns211 S3FIFO-0.1500-1.9000 cache size      685, 23878627 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns211 S3FIFO-0.1500-1.9000 cache size     2284, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1500-1.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1500-1.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1500-1.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.7000-1.9000 cache size       22, 23878627 req, miss ratio 0.0430, byte miss ratio 0.0430
cdn1_allcolo.ns211 S3FIFO-0.7000-1.9000 cache size       68, 23878627 req, miss ratio 0.0139, byte miss ratio 0.0139
cdn1_allcolo.ns211 S3FIFO-0.7000-1.9000 cache size      228, 23878627 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns211 S3FIFO-0.7000-1.9000 cache size      685, 23878627 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns211 S3FIFO-0.7000-1.9000 cache size     2284, 23878627 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns211 S3FIFO-0.7000-1.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.7000-1.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.7000-1.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.8500-1.9000 cache size       22, 23878627 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_allcolo.ns211 S3FIFO-0.8500-1.9000 cache size       68, 23878627 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns211 S3FIFO-0.8500-1.9000 cache size      228, 23878627 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns211 S3FIFO-0.8500-1.9000 cache size      685, 23878627 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns211 S3FIFO-0.8500-1.9000 cache size     2284, 23878627 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns211 S3FIFO-0.8500-1.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.8500-1.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.8500-1.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.0500-1.9000 cache size       22, 23878627 req, miss ratio 0.0305, byte miss ratio 0.0305
cdn1_allcolo.ns211 S3FIFO-0.0500-1.9000 cache size       68, 23878627 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns211 S3FIFO-0.0500-1.9000 cache size      228, 23878627 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns211 S3FIFO-0.0500-1.9000 cache size      685, 23878627 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns211 S3FIFO-0.0500-1.9000 cache size     2284, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.0500-1.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.0500-1.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.0500-1.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1500-0.9000 cache size       22, 23878627 req, miss ratio 0.0309, byte miss ratio 0.0309
cdn1_allcolo.ns211 S3FIFO-0.1500-0.9000 cache size       68, 23878627 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns211 S3FIFO-0.1500-0.9000 cache size      228, 23878627 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns211 S3FIFO-0.1500-0.9000 cache size      685, 23878627 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns211 S3FIFO-0.1500-0.9000 cache size     2284, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1500-0.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1500-0.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.1500-0.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.3500-1.9000 cache size       22, 23878627 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_allcolo.ns211 S3FIFO-0.3500-1.9000 cache size       68, 23878627 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns211 S3FIFO-0.3500-1.9000 cache size      228, 23878627 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns211 S3FIFO-0.3500-1.9000 cache size      685, 23878627 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns211 S3FIFO-0.3500-1.9000 cache size     2284, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.3500-1.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.3500-1.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.3500-1.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.9900-0.9000 cache size       22, 23878627 req, miss ratio 0.0524, byte miss ratio 0.0524
cdn1_allcolo.ns211 S3FIFO-0.9900-0.9000 cache size       68, 23878627 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns211 S3FIFO-0.9900-0.9000 cache size      228, 23878627 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns211 S3FIFO-0.9900-0.9000 cache size      685, 23878627 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns211 S3FIFO-0.9900-0.9000 cache size     2284, 23878627 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns211 S3FIFO-0.9900-0.9000 cache size     4568, 23878627 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns211 S3FIFO-0.9900-0.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.9900-0.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.0010-0.9000 cache size       22, 23878627 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns211 S3FIFO-0.0010-0.9000 cache size       68, 23878627 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns211 S3FIFO-0.0010-0.9000 cache size      228, 23878627 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns211 S3FIFO-0.0010-0.9000 cache size      685, 23878627 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns211 S3FIFO-0.0010-0.9000 cache size     2284, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.0010-0.9000 cache size     4568, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.0010-0.9000 cache size     9137, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns211 S3FIFO-0.0010-0.9000 cache size    18274, 23878627 req, miss ratio 0.0010, byte miss ratio 0.0010
