cdn1_allcolo.ns2025 S3FIFO-0.0050-1.9000 cache size       36, 1656945 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2025 S3FIFO-0.0050-1.9000 cache size      108, 1656945 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2025 S3FIFO-0.0050-1.9000 cache size      363, 1656945 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_allcolo.ns2025 S3FIFO-0.0050-1.9000 cache size     1089, 1656945 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns2025 S3FIFO-0.0050-1.9000 cache size     3631, 1656945 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_allcolo.ns2025 S3FIFO-0.0050-1.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.0050-1.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.0050-1.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.1500-0.9000 cache size       36, 1656945 req, miss ratio 0.1570, byte miss ratio 0.1570
cdn1_allcolo.ns2025 S3FIFO-0.1500-0.9000 cache size      108, 1656945 req, miss ratio 0.0735, byte miss ratio 0.0735
cdn1_allcolo.ns2025 S3FIFO-0.1500-0.9000 cache size      363, 1656945 req, miss ratio 0.0324, byte miss ratio 0.0324
cdn1_allcolo.ns2025 S3FIFO-0.1500-0.9000 cache size     1089, 1656945 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_allcolo.ns2025 S3FIFO-0.1500-0.9000 cache size     3631, 1656945 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns2025 S3FIFO-0.1500-0.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.1500-0.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.1500-0.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.6000-1.9000 cache size       36, 1656945 req, miss ratio 0.1838, byte miss ratio 0.1838
cdn1_allcolo.ns2025 S3FIFO-0.6000-1.9000 cache size      108, 1656945 req, miss ratio 0.0882, byte miss ratio 0.0882
cdn1_allcolo.ns2025 S3FIFO-0.6000-1.9000 cache size      363, 1656945 req, miss ratio 0.0402, byte miss ratio 0.0402
cdn1_allcolo.ns2025 S3FIFO-0.6000-1.9000 cache size     1089, 1656945 req, miss ratio 0.0264, byte miss ratio 0.0264
cdn1_allcolo.ns2025 S3FIFO-0.6000-1.9000 cache size     3631, 1656945 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_allcolo.ns2025 S3FIFO-0.6000-1.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.6000-1.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.6000-1.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.9000-1.9000 cache size       36, 1656945 req, miss ratio 0.2087, byte miss ratio 0.2087
cdn1_allcolo.ns2025 S3FIFO-0.9000-1.9000 cache size      108, 1656945 req, miss ratio 0.1041, byte miss ratio 0.1041
cdn1_allcolo.ns2025 S3FIFO-0.9000-1.9000 cache size      363, 1656945 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns2025 S3FIFO-0.9000-1.9000 cache size     1089, 1656945 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_allcolo.ns2025 S3FIFO-0.9000-1.9000 cache size     3631, 1656945 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_allcolo.ns2025 S3FIFO-0.9000-1.9000 cache size     7263, 1656945 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns2025 S3FIFO-0.9000-1.9000 cache size    14527, 1656945 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_allcolo.ns2025 S3FIFO-0.9000-1.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.4500-1.9000 cache size       36, 1656945 req, miss ratio 0.1755, byte miss ratio 0.1755
cdn1_allcolo.ns2025 S3FIFO-0.4500-1.9000 cache size      108, 1656945 req, miss ratio 0.0823, byte miss ratio 0.0823
cdn1_allcolo.ns2025 S3FIFO-0.4500-1.9000 cache size      363, 1656945 req, miss ratio 0.0370, byte miss ratio 0.0370
cdn1_allcolo.ns2025 S3FIFO-0.4500-1.9000 cache size     1089, 1656945 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_allcolo.ns2025 S3FIFO-0.4500-1.9000 cache size     3631, 1656945 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns2025 S3FIFO-0.4500-1.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.4500-1.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.4500-1.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.0250-1.9000 cache size       36, 1656945 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2025 S3FIFO-0.0250-1.9000 cache size      108, 1656945 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_allcolo.ns2025 S3FIFO-0.0250-1.9000 cache size      363, 1656945 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_allcolo.ns2025 S3FIFO-0.0250-1.9000 cache size     1089, 1656945 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_allcolo.ns2025 S3FIFO-0.0250-1.9000 cache size     3631, 1656945 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns2025 S3FIFO-0.0250-1.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.0250-1.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.0250-1.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.3500-1.9000 cache size       36, 1656945 req, miss ratio 0.1694, byte miss ratio 0.1694
cdn1_allcolo.ns2025 S3FIFO-0.3500-1.9000 cache size      108, 1656945 req, miss ratio 0.0788, byte miss ratio 0.0788
cdn1_allcolo.ns2025 S3FIFO-0.3500-1.9000 cache size      363, 1656945 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_allcolo.ns2025 S3FIFO-0.3500-1.9000 cache size     1089, 1656945 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_allcolo.ns2025 S3FIFO-0.3500-1.9000 cache size     3631, 1656945 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns2025 S3FIFO-0.3500-1.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.3500-1.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.3500-1.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.3000-0.9000 cache size       36, 1656945 req, miss ratio 0.1634, byte miss ratio 0.1634
cdn1_allcolo.ns2025 S3FIFO-0.3000-0.9000 cache size      108, 1656945 req, miss ratio 0.0768, byte miss ratio 0.0768
cdn1_allcolo.ns2025 S3FIFO-0.3000-0.9000 cache size      363, 1656945 req, miss ratio 0.0342, byte miss ratio 0.0342
cdn1_allcolo.ns2025 S3FIFO-0.3000-0.9000 cache size     1089, 1656945 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_allcolo.ns2025 S3FIFO-0.3000-0.9000 cache size     3631, 1656945 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns2025 S3FIFO-0.3000-0.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.3000-0.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.3000-0.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.5500-0.9000 cache size       36, 1656945 req, miss ratio 0.1789, byte miss ratio 0.1789
cdn1_allcolo.ns2025 S3FIFO-0.5500-0.9000 cache size      108, 1656945 req, miss ratio 0.0859, byte miss ratio 0.0859
cdn1_allcolo.ns2025 S3FIFO-0.5500-0.9000 cache size      363, 1656945 req, miss ratio 0.0389, byte miss ratio 0.0389
cdn1_allcolo.ns2025 S3FIFO-0.5500-0.9000 cache size     1089, 1656945 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns2025 S3FIFO-0.5500-0.9000 cache size     3631, 1656945 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_allcolo.ns2025 S3FIFO-0.5500-0.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.5500-0.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.5500-0.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.4000-1.9000 cache size       36, 1656945 req, miss ratio 0.1724, byte miss ratio 0.1724
cdn1_allcolo.ns2025 S3FIFO-0.4000-1.9000 cache size      108, 1656945 req, miss ratio 0.0806, byte miss ratio 0.0806
cdn1_allcolo.ns2025 S3FIFO-0.4000-1.9000 cache size      363, 1656945 req, miss ratio 0.0361, byte miss ratio 0.0361
cdn1_allcolo.ns2025 S3FIFO-0.4000-1.9000 cache size     1089, 1656945 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_allcolo.ns2025 S3FIFO-0.4000-1.9000 cache size     3631, 1656945 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns2025 S3FIFO-0.4000-1.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.4000-1.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.4000-1.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.6000-0.9000 cache size       36, 1656945 req, miss ratio 0.1828, byte miss ratio 0.1828
cdn1_allcolo.ns2025 S3FIFO-0.6000-0.9000 cache size      108, 1656945 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_allcolo.ns2025 S3FIFO-0.6000-0.9000 cache size      363, 1656945 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_allcolo.ns2025 S3FIFO-0.6000-0.9000 cache size     1089, 1656945 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_allcolo.ns2025 S3FIFO-0.6000-0.9000 cache size     3631, 1656945 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_allcolo.ns2025 S3FIFO-0.6000-0.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.6000-0.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.6000-0.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.7500-0.9000 cache size       36, 1656945 req, miss ratio 0.1956, byte miss ratio 0.1956
cdn1_allcolo.ns2025 S3FIFO-0.7500-0.9000 cache size      108, 1656945 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns2025 S3FIFO-0.7500-0.9000 cache size      363, 1656945 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_allcolo.ns2025 S3FIFO-0.7500-0.9000 cache size     1089, 1656945 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_allcolo.ns2025 S3FIFO-0.7500-0.9000 cache size     3631, 1656945 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_allcolo.ns2025 S3FIFO-0.7500-0.9000 cache size     7263, 1656945 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_allcolo.ns2025 S3FIFO-0.7500-0.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.7500-0.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.5500-1.9000 cache size       36, 1656945 req, miss ratio 0.1804, byte miss ratio 0.1804
cdn1_allcolo.ns2025 S3FIFO-0.5500-1.9000 cache size      108, 1656945 req, miss ratio 0.0862, byte miss ratio 0.0862
cdn1_allcolo.ns2025 S3FIFO-0.5500-1.9000 cache size      363, 1656945 req, miss ratio 0.0391, byte miss ratio 0.0391
cdn1_allcolo.ns2025 S3FIFO-0.5500-1.9000 cache size     1089, 1656945 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns2025 S3FIFO-0.5500-1.9000 cache size     3631, 1656945 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_allcolo.ns2025 S3FIFO-0.5500-1.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.5500-1.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.5500-1.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.9900-0.9000 cache size       36, 1656945 req, miss ratio 0.2195, byte miss ratio 0.2195
cdn1_allcolo.ns2025 S3FIFO-0.9900-0.9000 cache size      108, 1656945 req, miss ratio 0.1103, byte miss ratio 0.1103
cdn1_allcolo.ns2025 S3FIFO-0.9900-0.9000 cache size      363, 1656945 req, miss ratio 0.0529, byte miss ratio 0.0529
cdn1_allcolo.ns2025 S3FIFO-0.9900-0.9000 cache size     1089, 1656945 req, miss ratio 0.0339, byte miss ratio 0.0339
cdn1_allcolo.ns2025 S3FIFO-0.9900-0.9000 cache size     3631, 1656945 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_allcolo.ns2025 S3FIFO-0.9900-0.9000 cache size     7263, 1656945 req, miss ratio 0.0240, byte miss ratio 0.0240
cdn1_allcolo.ns2025 S3FIFO-0.9900-0.9000 cache size    14527, 1656945 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_allcolo.ns2025 S3FIFO-0.9900-0.9000 cache size    29054, 1656945 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns2025 S3FIFO-0.7500-1.9000 cache size       36, 1656945 req, miss ratio 0.1953, byte miss ratio 0.1953
cdn1_allcolo.ns2025 S3FIFO-0.7500-1.9000 cache size      108, 1656945 req, miss ratio 0.0958, byte miss ratio 0.0958
cdn1_allcolo.ns2025 S3FIFO-0.7500-1.9000 cache size      363, 1656945 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns2025 S3FIFO-0.7500-1.9000 cache size     1089, 1656945 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_allcolo.ns2025 S3FIFO-0.7500-1.9000 cache size     3631, 1656945 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_allcolo.ns2025 S3FIFO-0.7500-1.9000 cache size     7263, 1656945 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_allcolo.ns2025 S3FIFO-0.7500-1.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.7500-1.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.8500-1.9000 cache size       36, 1656945 req, miss ratio 0.2027, byte miss ratio 0.2027
cdn1_allcolo.ns2025 S3FIFO-0.8500-1.9000 cache size      108, 1656945 req, miss ratio 0.1009, byte miss ratio 0.1009
cdn1_allcolo.ns2025 S3FIFO-0.8500-1.9000 cache size      363, 1656945 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_allcolo.ns2025 S3FIFO-0.8500-1.9000 cache size     1089, 1656945 req, miss ratio 0.0304, byte miss ratio 0.0304
cdn1_allcolo.ns2025 S3FIFO-0.8500-1.9000 cache size     3631, 1656945 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_allcolo.ns2025 S3FIFO-0.8500-1.9000 cache size     7263, 1656945 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_allcolo.ns2025 S3FIFO-0.8500-1.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.8500-1.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.7000-0.9000 cache size       36, 1656945 req, miss ratio 0.1911, byte miss ratio 0.1911
cdn1_allcolo.ns2025 S3FIFO-0.7000-0.9000 cache size      108, 1656945 req, miss ratio 0.0929, byte miss ratio 0.0929
cdn1_allcolo.ns2025 S3FIFO-0.7000-0.9000 cache size      363, 1656945 req, miss ratio 0.0427, byte miss ratio 0.0427
cdn1_allcolo.ns2025 S3FIFO-0.7000-0.9000 cache size     1089, 1656945 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_allcolo.ns2025 S3FIFO-0.7000-0.9000 cache size     3631, 1656945 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns2025 S3FIFO-0.7000-0.9000 cache size     7263, 1656945 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_allcolo.ns2025 S3FIFO-0.7000-0.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.7000-0.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.8000-0.9000 cache size       36, 1656945 req, miss ratio 0.1982, byte miss ratio 0.1982
cdn1_allcolo.ns2025 S3FIFO-0.8000-0.9000 cache size      108, 1656945 req, miss ratio 0.0982, byte miss ratio 0.0982
cdn1_allcolo.ns2025 S3FIFO-0.8000-0.9000 cache size      363, 1656945 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns2025 S3FIFO-0.8000-0.9000 cache size     1089, 1656945 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns2025 S3FIFO-0.8000-0.9000 cache size     3631, 1656945 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_allcolo.ns2025 S3FIFO-0.8000-0.9000 cache size     7263, 1656945 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns2025 S3FIFO-0.8000-0.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.8000-0.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.9500-0.9000 cache size       36, 1656945 req, miss ratio 0.2169, byte miss ratio 0.2169
cdn1_allcolo.ns2025 S3FIFO-0.9500-0.9000 cache size      108, 1656945 req, miss ratio 0.1075, byte miss ratio 0.1075
cdn1_allcolo.ns2025 S3FIFO-0.9500-0.9000 cache size      363, 1656945 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_allcolo.ns2025 S3FIFO-0.9500-0.9000 cache size     1089, 1656945 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_allcolo.ns2025 S3FIFO-0.9500-0.9000 cache size     3631, 1656945 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns2025 S3FIFO-0.9500-0.9000 cache size     7263, 1656945 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns2025 S3FIFO-0.9500-0.9000 cache size    14527, 1656945 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_allcolo.ns2025 S3FIFO-0.9500-0.9000 cache size    29054, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.9000-0.9000 cache size       36, 1656945 req, miss ratio 0.2103, byte miss ratio 0.2103
cdn1_allcolo.ns2025 S3FIFO-0.9000-0.9000 cache size      108, 1656945 req, miss ratio 0.1044, byte miss ratio 0.1044
cdn1_allcolo.ns2025 S3FIFO-0.9000-0.9000 cache size      363, 1656945 req, miss ratio 0.0491, byte miss ratio 0.0491
cdn1_allcolo.ns2025 S3FIFO-0.9000-0.9000 cache size     1089, 1656945 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_allcolo.ns2025 S3FIFO-0.9000-0.9000 cache size     3631, 1656945 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_allcolo.ns2025 S3FIFO-0.9000-0.9000 cache size     7263, 1656945 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns2025 S3FIFO-0.9000-0.9000 cache size    14527, 1656945 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_allcolo.ns2025 S3FIFO-0.9000-0.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.5000-0.9000 cache size       36, 1656945 req, miss ratio 0.1770, byte miss ratio 0.1770
cdn1_allcolo.ns2025 S3FIFO-0.5000-0.9000 cache size      108, 1656945 req, miss ratio 0.0839, byte miss ratio 0.0839
cdn1_allcolo.ns2025 S3FIFO-0.5000-0.9000 cache size      363, 1656945 req, miss ratio 0.0378, byte miss ratio 0.0378
cdn1_allcolo.ns2025 S3FIFO-0.5000-0.9000 cache size     1089, 1656945 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_allcolo.ns2025 S3FIFO-0.5000-0.9000 cache size     3631, 1656945 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_allcolo.ns2025 S3FIFO-0.5000-0.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.5000-0.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.5000-0.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.1000-0.9000 cache size       36, 1656945 req, miss ratio 0.1556, byte miss ratio 0.1556
cdn1_allcolo.ns2025 S3FIFO-0.1000-0.9000 cache size      108, 1656945 req, miss ratio 0.0731, byte miss ratio 0.0731
cdn1_allcolo.ns2025 S3FIFO-0.1000-0.9000 cache size      363, 1656945 req, miss ratio 0.0320, byte miss ratio 0.0320
cdn1_allcolo.ns2025 S3FIFO-0.1000-0.9000 cache size     1089, 1656945 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns2025 S3FIFO-0.1000-0.9000 cache size     3631, 1656945 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns2025 S3FIFO-0.1000-0.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.1000-0.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.1000-0.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.0100-0.9000 cache size       36, 1656945 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2025 S3FIFO-0.0100-0.9000 cache size      108, 1656945 req, miss ratio 0.0763, byte miss ratio 0.0763
cdn1_allcolo.ns2025 S3FIFO-0.0100-0.9000 cache size      363, 1656945 req, miss ratio 0.0340, byte miss ratio 0.0340
cdn1_allcolo.ns2025 S3FIFO-0.0100-0.9000 cache size     1089, 1656945 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_allcolo.ns2025 S3FIFO-0.0100-0.9000 cache size     3631, 1656945 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_allcolo.ns2025 S3FIFO-0.0100-0.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2025 S3FIFO-0.0100-0.9000 cache size    14527, 1656945 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns2025 S3FIFO-0.0100-0.9000 cache size    29054, 1656945 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2025 S3FIFO-0.7000-1.9000 cache size       36, 1656945 req, miss ratio 0.1911, byte miss ratio 0.1911
cdn1_allcolo.ns2025 S3FIFO-0.7000-1.9000 cache size      108, 1656945 req, miss ratio 0.0930, byte miss ratio 0.0930
cdn1_allcolo.ns2025 S3FIFO-0.7000-1.9000 cache size      363, 1656945 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_allcolo.ns2025 S3FIFO-0.7000-1.9000 cache size     1089, 1656945 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_allcolo.ns2025 S3FIFO-0.7000-1.9000 cache size     3631, 1656945 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns2025 S3FIFO-0.7000-1.9000 cache size     7263, 1656945 req, miss ratio 0.0221, byte miss ratio 0.0221
