tencentBlock.ns21031 S3FIFO-0.7000-1.9000 cache size     1818, 8890669 req, miss ratio 0.3699, byte miss ratio 0.3699
tencentBlock.ns21031 S3FIFO-0.7000-1.9000 cache size     5454, 8890669 req, miss ratio 0.3638, byte miss ratio 0.3638
tencentBlock.ns21031 S3FIFO-0.7000-1.9000 cache size    18181, 8890669 req, miss ratio 0.3450, byte miss ratio 0.3450
tencentBlock.ns21031 S3FIFO-0.7000-1.9000 cache size    54544, 8890669 req, miss ratio 0.2984, byte miss ratio 0.2984
tencentBlock.ns21031 S3FIFO-0.7000-1.9000 cache size   181813, 8890669 req, miss ratio 0.2283, byte miss ratio 0.2283
tencentBlock.ns21031 S3FIFO-0.7000-1.9000 cache size   363627, 8890669 req, miss ratio 0.2092, byte miss ratio 0.2092
tencentBlock.ns21031 S3FIFO-0.7000-1.9000 cache size   727254, 8890669 req, miss ratio 0.2059, byte miss ratio 0.2059
tencentBlock.ns21031 S3FIFO-0.7000-1.9000 cache size  1454508, 8890669 req, miss ratio 0.2049, byte miss ratio 0.2049
tencentBlock.ns21031 S3FIFO-0.1000-1.9000 cache size     1818, 8890669 req, miss ratio 0.3692, byte miss ratio 0.3692
tencentBlock.ns21031 S3FIFO-0.1000-1.9000 cache size     5454, 8890669 req, miss ratio 0.3641, byte miss ratio 0.3641
tencentBlock.ns21031 S3FIFO-0.1000-1.9000 cache size    18181, 8890669 req, miss ratio 0.3372, byte miss ratio 0.3372
tencentBlock.ns21031 S3FIFO-0.1000-1.9000 cache size    54544, 8890669 req, miss ratio 0.2713, byte miss ratio 0.2713
tencentBlock.ns21031 S3FIFO-0.1000-1.9000 cache size   181813, 8890669 req, miss ratio 0.2089, byte miss ratio 0.2089
tencentBlock.ns21031 S3FIFO-0.1000-1.9000 cache size   363627, 8890669 req, miss ratio 0.2063, byte miss ratio 0.2063
tencentBlock.ns21031 S3FIFO-0.1000-1.9000 cache size   727254, 8890669 req, miss ratio 0.2049, byte miss ratio 0.2049
tencentBlock.ns21031 S3FIFO-0.1000-1.9000 cache size  1454508, 8890669 req, miss ratio 0.2045, byte miss ratio 0.2045
tencentBlock.ns21031 S3FIFO-0.5000-1.9000 cache size     1818, 8890669 req, miss ratio 0.3688, byte miss ratio 0.3688
tencentBlock.ns21031 S3FIFO-0.5000-1.9000 cache size     5454, 8890669 req, miss ratio 0.3636, byte miss ratio 0.3636
tencentBlock.ns21031 S3FIFO-0.5000-1.9000 cache size    18181, 8890669 req, miss ratio 0.3421, byte miss ratio 0.3421
tencentBlock.ns21031 S3FIFO-0.5000-1.9000 cache size    54544, 8890669 req, miss ratio 0.2904, byte miss ratio 0.2904
tencentBlock.ns21031 S3FIFO-0.5000-1.9000 cache size   181813, 8890669 req, miss ratio 0.2139, byte miss ratio 0.2139
tencentBlock.ns21031 S3FIFO-0.5000-1.9000 cache size   363627, 8890669 req, miss ratio 0.2069, byte miss ratio 0.2069
