io_traces.ns195 S3FIFO-0.3500-1.9000 cache size     3440, 45800000 req, miss ratio 0.2171, byte miss ratio 0.2171
io_traces.ns195 S3FIFO-0.3500-1.9000 cache size    10322, 45800000 req, miss ratio 0.1503, byte miss ratio 0.1503
io_traces.ns195 S3FIFO-0.3500-1.9000 cache size    34407, 45800000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns195 S3FIFO-0.3500-1.9000 cache size   103221, 45800000 req, miss ratio 0.0926, byte miss ratio 0.0926
io_traces.ns195 S3FIFO-0.3500-1.9000 cache size   344070, 45800000 req, miss ratio 0.0811, byte miss ratio 0.0811
io_traces.ns195 S3FIFO-0.3500-1.9000 cache size   688141, 45800000 req, miss ratio 0.0785, byte miss ratio 0.0785
io_traces.ns195 S3FIFO-0.3500-1.9000 cache size  1376282, 45800000 req, miss ratio 0.0755, byte miss ratio 0.0755
io_traces.ns195 S3FIFO-0.3500-1.9000 cache size  2752564, 45800000 req, miss ratio 0.0752, byte miss ratio 0.0752
io_traces.ns195 S3FIFO-0.0250-1.9000 cache size     3440, 45800000 req, miss ratio 0.2291, byte miss ratio 0.2291
io_traces.ns195 S3FIFO-0.0250-1.9000 cache size    10322, 45800000 req, miss ratio 0.1672, byte miss ratio 0.1672
io_traces.ns195 S3FIFO-0.0250-1.9000 cache size    34407, 45800000 req, miss ratio 0.1345, byte miss ratio 0.1345
io_traces.ns195 S3FIFO-0.0250-1.9000 cache size   103221, 45800000 req, miss ratio 0.1141, byte miss ratio 0.1141
io_traces.ns195 S3FIFO-0.0250-1.9000 cache size   344070, 45800000 req, miss ratio 0.0822, byte miss ratio 0.0822
io_traces.ns195 S3FIFO-0.0250-1.9000 cache size   688141, 45800000 req, miss ratio 0.0786, byte miss ratio 0.0786
io_traces.ns195 S3FIFO-0.0250-1.9000 cache size  1376282, 45800000 req, miss ratio 0.0756, byte miss ratio 0.0756
io_traces.ns195 S3FIFO-0.0250-1.9000 cache size  2752564, 45800000 req, miss ratio 0.0752, byte miss ratio 0.0752
io_traces.ns195 S3FIFO-0.2500-0.9000 cache size     3440, 45800000 req, miss ratio 0.2179, byte miss ratio 0.2179
io_traces.ns195 S3FIFO-0.2500-0.9000 cache size    10322, 45800000 req, miss ratio 0.1525, byte miss ratio 0.1525
io_traces.ns195 S3FIFO-0.2500-0.9000 cache size    34407, 45800000 req, miss ratio 0.1044, byte miss ratio 0.1044
io_traces.ns195 S3FIFO-0.2500-0.9000 cache size   103221, 45800000 req, miss ratio 0.0917, byte miss ratio 0.0917
io_traces.ns195 S3FIFO-0.2500-0.9000 cache size   344070, 45800000 req, miss ratio 0.0811, byte miss ratio 0.0811
io_traces.ns195 S3FIFO-0.2500-0.9000 cache size   688141, 45800000 req, miss ratio 0.0785, byte miss ratio 0.0785
io_traces.ns195 S3FIFO-0.2500-0.9000 cache size  1376282, 45800000 req, miss ratio 0.0756, byte miss ratio 0.0756
io_traces.ns195 S3FIFO-0.2500-0.9000 cache size  2752564, 45800000 req, miss ratio 0.0752, byte miss ratio 0.0752
io_traces.ns195 S3FIFO-0.2000-0.9000 cache size     3440, 45800000 req, miss ratio 0.2186, byte miss ratio 0.2186
io_traces.ns195 S3FIFO-0.2000-0.9000 cache size    10322, 45800000 req, miss ratio 0.1537, byte miss ratio 0.1537
io_traces.ns195 S3FIFO-0.2000-0.9000 cache size    34407, 45800000 req, miss ratio 0.1065, byte miss ratio 0.1065
io_traces.ns195 S3FIFO-0.2000-0.9000 cache size   103221, 45800000 req, miss ratio 0.0925, byte miss ratio 0.0925
io_traces.ns195 S3FIFO-0.2000-0.9000 cache size   344070, 45800000 req, miss ratio 0.0810, byte miss ratio 0.0810
io_traces.ns195 S3FIFO-0.2000-0.9000 cache size   688141, 45800000 req, miss ratio 0.0785, byte miss ratio 0.0785
io_traces.ns195 S3FIFO-0.2000-0.9000 cache size  1376282, 45800000 req, miss ratio 0.0756, byte miss ratio 0.0756
io_traces.ns195 S3FIFO-0.2000-0.9000 cache size  2752564, 45800000 req, miss ratio 0.0752, byte miss ratio 0.0752
io_traces.ns195 S3FIFO-0.7500-1.9000 cache size     3440, 45800000 req, miss ratio 0.2418, byte miss ratio 0.2418
io_traces.ns195 S3FIFO-0.7500-1.9000 cache size    10322, 45800000 req, miss ratio 0.1495, byte miss ratio 0.1495
io_traces.ns195 S3FIFO-0.7500-1.9000 cache size    34407, 45800000 req, miss ratio 0.1007, byte miss ratio 0.1007
io_traces.ns195 S3FIFO-0.7500-1.9000 cache size   103221, 45800000 req, miss ratio 0.0948, byte miss ratio 0.0948
io_traces.ns195 S3FIFO-0.7500-1.9000 cache size   344070, 45800000 req, miss ratio 0.0847, byte miss ratio 0.0847
io_traces.ns195 S3FIFO-0.7500-1.9000 cache size   688141, 45800000 req, miss ratio 0.0791, byte miss ratio 0.0791
io_traces.ns195 S3FIFO-0.7500-1.9000 cache size  1376282, 45800000 req, miss ratio 0.0760, byte miss ratio 0.0760
io_traces.ns195 S3FIFO-0.7500-1.9000 cache size  2752564, 45800000 req, miss ratio 0.0752, byte miss ratio 0.0752
io_traces.ns195 S3FIFO-0.6500-1.9000 cache size     3440, 45800000 req, miss ratio 0.2267, byte miss ratio 0.2267
io_traces.ns195 S3FIFO-0.6500-1.9000 cache size    10322, 45800000 req, miss ratio 0.1491, byte miss ratio 0.1491
io_traces.ns195 S3FIFO-0.6500-1.9000 cache size    34407, 45800000 req, miss ratio 0.1006, byte miss ratio 0.1006
io_traces.ns195 S3FIFO-0.6500-1.9000 cache size   103221, 45800000 req, miss ratio 0.0944, byte miss ratio 0.0944
io_traces.ns195 S3FIFO-0.6500-1.9000 cache size   344070, 45800000 req, miss ratio 0.0832, byte miss ratio 0.0832
io_traces.ns195 S3FIFO-0.6500-1.9000 cache size   688141, 45800000 req, miss ratio 0.0787, byte miss ratio 0.0787
io_traces.ns195 S3FIFO-0.6500-1.9000 cache size  1376282, 45800000 req, miss ratio 0.0759, byte miss ratio 0.0759
io_traces.ns195 S3FIFO-0.6500-1.9000 cache size  2752564, 45800000 req, miss ratio 0.0752, byte miss ratio 0.0752
io_traces.ns195 S3FIFO-0.9500-0.9000 cache size     3440, 45800000 req, miss ratio 0.2704, byte miss ratio 0.2704
io_traces.ns195 S3FIFO-0.9500-0.9000 cache size    10322, 45800000 req, miss ratio 0.1609, byte miss ratio 0.1609
io_traces.ns195 S3FIFO-0.9500-0.9000 cache size    34407, 45800000 req, miss ratio 0.1009, byte miss ratio 0.1009
io_traces.ns195 S3FIFO-0.9500-0.9000 cache size   103221, 45800000 req, miss ratio 0.0952, byte miss ratio 0.0952
io_traces.ns195 S3FIFO-0.9500-0.9000 cache size   344070, 45800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns195 S3FIFO-0.9500-0.9000 cache size   688141, 45800000 req, miss ratio 0.0808, byte miss ratio 0.0808
io_traces.ns195 S3FIFO-0.9500-0.9000 cache size  1376282, 45800000 req, miss ratio 0.0775, byte miss ratio 0.0775
io_traces.ns195 S3FIFO-0.9500-0.9000 cache size  2752564, 45800000 req, miss ratio 0.0756, byte miss ratio 0.0756
io_traces.ns195 S3FIFO-0.9000-0.9000 cache size     3440, 45800000 req, miss ratio 0.2643, byte miss ratio 0.2643
io_traces.ns195 S3FIFO-0.9000-0.9000 cache size    10322, 45800000 req, miss ratio 0.1559, byte miss ratio 0.1559
io_traces.ns195 S3FIFO-0.9000-0.9000 cache size    34407, 45800000 req, miss ratio 0.1009, byte miss ratio 0.1009
io_traces.ns195 S3FIFO-0.9000-0.9000 cache size   103221, 45800000 req, miss ratio 0.0951, byte miss ratio 0.0951
io_traces.ns195 S3FIFO-0.9000-0.9000 cache size   344070, 45800000 req, miss ratio 0.0861, byte miss ratio 0.0861
io_traces.ns195 S3FIFO-0.9000-0.9000 cache size   688141, 45800000 req, miss ratio 0.0804, byte miss ratio 0.0804
io_traces.ns195 S3FIFO-0.9000-0.9000 cache size  1376282, 45800000 req, miss ratio 0.0764, byte miss ratio 0.0764
io_traces.ns195 S3FIFO-0.9000-0.9000 cache size  2752564, 45800000 req, miss ratio 0.0754, byte miss ratio 0.0754
io_traces.ns195 S3FIFO-0.9900-0.9000 cache size     3440, 45800000 req, miss ratio 0.2753, byte miss ratio 0.2753
io_traces.ns195 S3FIFO-0.9900-0.9000 cache size    10322, 45800000 req, miss ratio 0.1635, byte miss ratio 0.1635
io_traces.ns195 S3FIFO-0.9900-0.9000 cache size    34407, 45800000 req, miss ratio 0.1009, byte miss ratio 0.1009
io_traces.ns195 S3FIFO-0.9900-0.9000 cache size   103221, 45800000 req, miss ratio 0.0953, byte miss ratio 0.0953
io_traces.ns195 S3FIFO-0.9900-0.9000 cache size   344070, 45800000 req, miss ratio 0.0866, byte miss ratio 0.0866
io_traces.ns195 S3FIFO-0.9900-0.9000 cache size   688141, 45800000 req, miss ratio 0.0809, byte miss ratio 0.0809
io_traces.ns195 S3FIFO-0.9900-0.9000 cache size  1376282, 45800000 req, miss ratio 0.0776, byte miss ratio 0.0776
io_traces.ns195 S3FIFO-0.9900-0.9000 cache size  2752564, 45800000 req, miss ratio 0.0758, byte miss ratio 0.0758
io_traces.ns195 S3FIFO-0.7000-0.9000 cache size     3440, 45800000 req, miss ratio 0.2320, byte miss ratio 0.2320
io_traces.ns195 S3FIFO-0.7000-0.9000 cache size    10322, 45800000 req, miss ratio 0.1498, byte miss ratio 0.1498
io_traces.ns195 S3FIFO-0.7000-0.9000 cache size    34407, 45800000 req, miss ratio 0.1005, byte miss ratio 0.1005
io_traces.ns195 S3FIFO-0.7000-0.9000 cache size   103221, 45800000 req, miss ratio 0.0946, byte miss ratio 0.0946
