io_traces.ns587 S3FIFO-0.3000-0.9000 cache size      132, 1400000 req, miss ratio 0.7000, byte miss ratio 0.7000
io_traces.ns587 S3FIFO-0.3000-0.9000 cache size      397, 1400000 req, miss ratio 0.6816, byte miss ratio 0.6816
io_traces.ns587 S3FIFO-0.3000-0.9000 cache size     1324, 1400000 req, miss ratio 0.6412, byte miss ratio 0.6412
io_traces.ns587 S3FIFO-0.3000-0.9000 cache size     3974, 1400000 req, miss ratio 0.5818, byte miss ratio 0.5818
io_traces.ns587 S3FIFO-0.3000-0.9000 cache size    13249, 1400000 req, miss ratio 0.5008, byte miss ratio 0.5008
io_traces.ns587 S3FIFO-0.3000-0.9000 cache size    26499, 1400000 req, miss ratio 0.3832, byte miss ratio 0.3832
io_traces.ns587 S3FIFO-0.3000-0.9000 cache size    52998, 1400000 req, miss ratio 0.1201, byte miss ratio 0.1201
io_traces.ns587 S3FIFO-0.3000-0.9000 cache size   105996, 1400000 req, miss ratio 0.0947, byte miss ratio 0.0947
io_traces.ns587 S3FIFO-0.1500-1.9000 cache size      132, 1400000 req, miss ratio 0.6970, byte miss ratio 0.6970
io_traces.ns587 S3FIFO-0.1500-1.9000 cache size      397, 1400000 req, miss ratio 0.6794, byte miss ratio 0.6794
io_traces.ns587 S3FIFO-0.1500-1.9000 cache size     1324, 1400000 req, miss ratio 0.6332, byte miss ratio 0.6332
io_traces.ns587 S3FIFO-0.1500-1.9000 cache size     3974, 1400000 req, miss ratio 0.5709, byte miss ratio 0.5709
io_traces.ns587 S3FIFO-0.1500-1.9000 cache size    13249, 1400000 req, miss ratio 0.5493, byte miss ratio 0.5493
io_traces.ns587 S3FIFO-0.1500-1.9000 cache size    26499, 1400000 req, miss ratio 0.3523, byte miss ratio 0.3523
io_traces.ns587 S3FIFO-0.1500-1.9000 cache size    52998, 1400000 req, miss ratio 0.1021, byte miss ratio 0.1021
io_traces.ns587 S3FIFO-0.1500-1.9000 cache size   105996, 1400000 req, miss ratio 0.0947, byte miss ratio 0.0947
io_traces.ns587 S3FIFO-0.6000-0.9000 cache size      132, 1400000 req, miss ratio 0.7544, byte miss ratio 0.7544
io_traces.ns587 S3FIFO-0.6000-0.9000 cache size      397, 1400000 req, miss ratio 0.6797, byte miss ratio 0.6797
io_traces.ns587 S3FIFO-0.6000-0.9000 cache size     1324, 1400000 req, miss ratio 0.6567, byte miss ratio 0.6567
io_traces.ns587 S3FIFO-0.6000-0.9000 cache size     3974, 1400000 req, miss ratio 0.6013, byte miss ratio 0.6013
io_traces.ns587 S3FIFO-0.6000-0.9000 cache size    13249, 1400000 req, miss ratio 0.5807, byte miss ratio 0.5807
io_traces.ns587 S3FIFO-0.6000-0.9000 cache size    26499, 1400000 req, miss ratio 0.4050, byte miss ratio 0.4050
io_traces.ns587 S3FIFO-0.6000-0.9000 cache size    52998, 1400000 req, miss ratio 0.1578, byte miss ratio 0.1578
io_traces.ns587 S3FIFO-0.6000-0.9000 cache size   105996, 1400000 req, miss ratio 0.0956, byte miss ratio 0.0956
io_traces.ns587 S3FIFO-0.1500-0.9000 cache size      132, 1400000 req, miss ratio 0.7008, byte miss ratio 0.7008
io_traces.ns587 S3FIFO-0.1500-0.9000 cache size      397, 1400000 req, miss ratio 0.6834, byte miss ratio 0.6834
io_traces.ns587 S3FIFO-0.1500-0.9000 cache size     1324, 1400000 req, miss ratio 0.6347, byte miss ratio 0.6347
io_traces.ns587 S3FIFO-0.1500-0.9000 cache size     3974, 1400000 req, miss ratio 0.5774, byte miss ratio 0.5774
io_traces.ns587 S3FIFO-0.1500-0.9000 cache size    13249, 1400000 req, miss ratio 0.4992, byte miss ratio 0.4992
io_traces.ns587 S3FIFO-0.1500-0.9000 cache size    26499, 1400000 req, miss ratio 0.3523, byte miss ratio 0.3523
io_traces.ns587 S3FIFO-0.1500-0.9000 cache size    52998, 1400000 req, miss ratio 0.1021, byte miss ratio 0.1021
io_traces.ns587 S3FIFO-0.1500-0.9000 cache size   105996, 1400000 req, miss ratio 0.0947, byte miss ratio 0.0947
io_traces.ns587 S3FIFO-0.9500-0.9000 cache size      132, 1400000 req, miss ratio 0.8785, byte miss ratio 0.8785
io_traces.ns587 S3FIFO-0.9500-0.9000 cache size      397, 1400000 req, miss ratio 0.7556, byte miss ratio 0.7556
io_traces.ns587 S3FIFO-0.9500-0.9000 cache size     1324, 1400000 req, miss ratio 0.6799, byte miss ratio 0.6799
io_traces.ns587 S3FIFO-0.9500-0.9000 cache size     3974, 1400000 req, miss ratio 0.6527, byte miss ratio 0.6527
io_traces.ns587 S3FIFO-0.9500-0.9000 cache size    13249, 1400000 req, miss ratio 0.5988, byte miss ratio 0.5988
io_traces.ns587 S3FIFO-0.9500-0.9000 cache size    26499, 1400000 req, miss ratio 0.4042, byte miss ratio 0.4042
io_traces.ns587 S3FIFO-0.9500-0.9000 cache size    52998, 1400000 req, miss ratio 0.1919, byte miss ratio 0.1919
io_traces.ns587 S3FIFO-0.9500-0.9000 cache size   105996, 1400000 req, miss ratio 0.1190, byte miss ratio 0.1190
io_traces.ns587 S3FIFO-0.7000-0.9000 cache size      132, 1400000 req, miss ratio 0.8032, byte miss ratio 0.8032
io_traces.ns587 S3FIFO-0.7000-0.9000 cache size      397, 1400000 req, miss ratio 0.6848, byte miss ratio 0.6848
io_traces.ns587 S3FIFO-0.7000-0.9000 cache size     1324, 1400000 req, miss ratio 0.6612, byte miss ratio 0.6612
io_traces.ns587 S3FIFO-0.7000-0.9000 cache size     3974, 1400000 req, miss ratio 0.6155, byte miss ratio 0.6155
io_traces.ns587 S3FIFO-0.7000-0.9000 cache size    13249, 1400000 req, miss ratio 0.5894, byte miss ratio 0.5894
io_traces.ns587 S3FIFO-0.7000-0.9000 cache size    26499, 1400000 req, miss ratio 0.4118, byte miss ratio 0.4118
io_traces.ns587 S3FIFO-0.7000-0.9000 cache size    52998, 1400000 req, miss ratio 0.1673, byte miss ratio 0.1673
io_traces.ns587 S3FIFO-0.7000-0.9000 cache size   105996, 1400000 req, miss ratio 0.1015, byte miss ratio 0.1015
io_traces.ns587 S3FIFO-0.2500-1.9000 cache size      132, 1400000 req, miss ratio 0.6969, byte miss ratio 0.6969
io_traces.ns587 S3FIFO-0.2500-1.9000 cache size      397, 1400000 req, miss ratio 0.6791, byte miss ratio 0.6791
io_traces.ns587 S3FIFO-0.2500-1.9000 cache size     1324, 1400000 req, miss ratio 0.6375, byte miss ratio 0.6375
io_traces.ns587 S3FIFO-0.2500-1.9000 cache size     3974, 1400000 req, miss ratio 0.5763, byte miss ratio 0.5763
io_traces.ns587 S3FIFO-0.2500-1.9000 cache size    13249, 1400000 req, miss ratio 0.5620, byte miss ratio 0.5620
io_traces.ns587 S3FIFO-0.2500-1.9000 cache size    26499, 1400000 req, miss ratio 0.3707, byte miss ratio 0.3707
io_traces.ns587 S3FIFO-0.2500-1.9000 cache size    52998, 1400000 req, miss ratio 0.1131, byte miss ratio 0.1131
