cdn1_allcolo.ns472 S3FIFO-0.3000-1.9000 cache size       15, 7499874 req, miss ratio 0.5784, byte miss ratio 0.5784
cdn1_allcolo.ns472 S3FIFO-0.3000-1.9000 cache size       46, 7499874 req, miss ratio 0.4212, byte miss ratio 0.4212
cdn1_allcolo.ns472 S3FIFO-0.3000-1.9000 cache size      156, 7499874 req, miss ratio 0.1928, byte miss ratio 0.1928
cdn1_allcolo.ns472 S3FIFO-0.3000-1.9000 cache size      312, 7499874 req, miss ratio 0.0978, byte miss ratio 0.0978
cdn1_allcolo.ns472 S3FIFO-0.3000-1.9000 cache size      624, 7499874 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_allcolo.ns472 S3FIFO-0.3000-1.9000 cache size     1248, 7499874 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns472 S3FIFO-0.0100-1.9000 cache size       15, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0100-1.9000 cache size       46, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0100-1.9000 cache size      156, 7499874 req, miss ratio 0.1779, byte miss ratio 0.1779
cdn1_allcolo.ns472 S3FIFO-0.0100-1.9000 cache size      312, 7499874 req, miss ratio 0.0880, byte miss ratio 0.0880
cdn1_allcolo.ns472 S3FIFO-0.0100-1.9000 cache size      624, 7499874 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_allcolo.ns472 S3FIFO-0.0100-1.9000 cache size     1248, 7499874 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns472 S3FIFO-0.5000-0.9000 cache size       15, 7499874 req, miss ratio 0.5969, byte miss ratio 0.5969
cdn1_allcolo.ns472 S3FIFO-0.5000-0.9000 cache size       46, 7499874 req, miss ratio 0.4370, byte miss ratio 0.4370
cdn1_allcolo.ns472 S3FIFO-0.5000-0.9000 cache size      156, 7499874 req, miss ratio 0.2082, byte miss ratio 0.2082
cdn1_allcolo.ns472 S3FIFO-0.5000-0.9000 cache size      312, 7499874 req, miss ratio 0.1062, byte miss ratio 0.1062
cdn1_allcolo.ns472 S3FIFO-0.5000-0.9000 cache size      624, 7499874 req, miss ratio 0.0365, byte miss ratio 0.0365
cdn1_allcolo.ns472 S3FIFO-0.5000-0.9000 cache size     1248, 7499874 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns472 S3FIFO-0.9900-1.9000 cache size       15, 7499874 req, miss ratio 0.6858, byte miss ratio 0.6858
cdn1_allcolo.ns472 S3FIFO-0.9900-1.9000 cache size       46, 7499874 req, miss ratio 0.4961, byte miss ratio 0.4961
cdn1_allcolo.ns472 S3FIFO-0.9900-1.9000 cache size      156, 7499874 req, miss ratio 0.2473, byte miss ratio 0.2473
cdn1_allcolo.ns472 S3FIFO-0.9900-1.9000 cache size      312, 7499874 req, miss ratio 0.1330, byte miss ratio 0.1330
cdn1_allcolo.ns472 S3FIFO-0.9900-1.9000 cache size      624, 7499874 req, miss ratio 0.0502, byte miss ratio 0.0502
cdn1_allcolo.ns472 S3FIFO-0.9900-1.9000 cache size     1248, 7499874 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns472 S3FIFO-0.7000-0.9000 cache size       15, 7499874 req, miss ratio 0.6389, byte miss ratio 0.6389
cdn1_allcolo.ns472 S3FIFO-0.7000-0.9000 cache size       46, 7499874 req, miss ratio 0.4577, byte miss ratio 0.4577
cdn1_allcolo.ns472 S3FIFO-0.7000-0.9000 cache size      156, 7499874 req, miss ratio 0.2276, byte miss ratio 0.2276
cdn1_allcolo.ns472 S3FIFO-0.7000-0.9000 cache size      312, 7499874 req, miss ratio 0.1158, byte miss ratio 0.1158
cdn1_allcolo.ns472 S3FIFO-0.7000-0.9000 cache size      624, 7499874 req, miss ratio 0.0413, byte miss ratio 0.0413
cdn1_allcolo.ns472 S3FIFO-0.7000-0.9000 cache size     1248, 7499874 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns472 S3FIFO-0.9000-0.9000 cache size       15, 7499874 req, miss ratio 0.6769, byte miss ratio 0.6769
cdn1_allcolo.ns472 S3FIFO-0.9000-0.9000 cache size       46, 7499874 req, miss ratio 0.4909, byte miss ratio 0.4909
cdn1_allcolo.ns472 S3FIFO-0.9000-0.9000 cache size      156, 7499874 req, miss ratio 0.2456, byte miss ratio 0.2456
cdn1_allcolo.ns472 S3FIFO-0.9000-0.9000 cache size      312, 7499874 req, miss ratio 0.1284, byte miss ratio 0.1284
cdn1_allcolo.ns472 S3FIFO-0.9000-0.9000 cache size      624, 7499874 req, miss ratio 0.0472, byte miss ratio 0.0472
cdn1_allcolo.ns472 S3FIFO-0.9000-0.9000 cache size     1248, 7499874 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns472 S3FIFO-0.0250-0.9000 cache size       15, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0250-0.9000 cache size       46, 7499874 req, miss ratio 0.3876, byte miss ratio 0.3876
cdn1_allcolo.ns472 S3FIFO-0.0250-0.9000 cache size      156, 7499874 req, miss ratio 0.1727, byte miss ratio 0.1727
cdn1_allcolo.ns472 S3FIFO-0.0250-0.9000 cache size      312, 7499874 req, miss ratio 0.0873, byte miss ratio 0.0873
cdn1_allcolo.ns472 S3FIFO-0.0250-0.9000 cache size      624, 7499874 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_allcolo.ns472 S3FIFO-0.0250-0.9000 cache size     1248, 7499874 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns472 S3FIFO-0.8000-0.9000 cache size       15, 7499874 req, miss ratio 0.6660, byte miss ratio 0.6660
cdn1_allcolo.ns472 S3FIFO-0.8000-0.9000 cache size       46, 7499874 req, miss ratio 0.4704, byte miss ratio 0.4704
cdn1_allcolo.ns472 S3FIFO-0.8000-0.9000 cache size      156, 7499874 req, miss ratio 0.2369, byte miss ratio 0.2369
cdn1_allcolo.ns472 S3FIFO-0.8000-0.9000 cache size      312, 7499874 req, miss ratio 0.1219, byte miss ratio 0.1219
cdn1_allcolo.ns472 S3FIFO-0.8000-0.9000 cache size      624, 7499874 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_allcolo.ns472 S3FIFO-0.8000-0.9000 cache size     1248, 7499874 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns472 S3FIFO-0.4000-0.9000 cache size       15, 7499874 req, miss ratio 0.5864, byte miss ratio 0.5864
cdn1_allcolo.ns472 S3FIFO-0.4000-0.9000 cache size       46, 7499874 req, miss ratio 0.4254, byte miss ratio 0.4254
cdn1_allcolo.ns472 S3FIFO-0.4000-0.9000 cache size      156, 7499874 req, miss ratio 0.1988, byte miss ratio 0.1988
cdn1_allcolo.ns472 S3FIFO-0.4000-0.9000 cache size      312, 7499874 req, miss ratio 0.1018, byte miss ratio 0.1018
cdn1_allcolo.ns472 S3FIFO-0.4000-0.9000 cache size      624, 7499874 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_allcolo.ns472 S3FIFO-0.4000-0.9000 cache size     1248, 7499874 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns472 S3FIFO-0.8000-1.9000 cache size       15, 7499874 req, miss ratio 0.6708, byte miss ratio 0.6708
cdn1_allcolo.ns472 S3FIFO-0.8000-1.9000 cache size       46, 7499874 req, miss ratio 0.4717, byte miss ratio 0.4717
cdn1_allcolo.ns472 S3FIFO-0.8000-1.9000 cache size      156, 7499874 req, miss ratio 0.2327, byte miss ratio 0.2327
cdn1_allcolo.ns472 S3FIFO-0.8000-1.9000 cache size      312, 7499874 req, miss ratio 0.1213, byte miss ratio 0.1213
cdn1_allcolo.ns472 S3FIFO-0.8000-1.9000 cache size      624, 7499874 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_allcolo.ns472 S3FIFO-0.8000-1.9000 cache size     1248, 7499874 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns472 S3FIFO-0.9500-0.9000 cache size       15, 7499874 req, miss ratio 0.6853, byte miss ratio 0.6853
cdn1_allcolo.ns472 S3FIFO-0.9500-0.9000 cache size       46, 7499874 req, miss ratio 0.4971, byte miss ratio 0.4971
cdn1_allcolo.ns472 S3FIFO-0.9500-0.9000 cache size      156, 7499874 req, miss ratio 0.2507, byte miss ratio 0.2507
cdn1_allcolo.ns472 S3FIFO-0.9500-0.9000 cache size      312, 7499874 req, miss ratio 0.1315, byte miss ratio 0.1315
cdn1_allcolo.ns472 S3FIFO-0.9500-0.9000 cache size      624, 7499874 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns472 S3FIFO-0.9500-0.9000 cache size     1248, 7499874 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns472 S3FIFO-0.5500-1.9000 cache size       15, 7499874 req, miss ratio 0.6209, byte miss ratio 0.6209
cdn1_allcolo.ns472 S3FIFO-0.5500-1.9000 cache size       46, 7499874 req, miss ratio 0.4455, byte miss ratio 0.4455
cdn1_allcolo.ns472 S3FIFO-0.5500-1.9000 cache size      156, 7499874 req, miss ratio 0.2119, byte miss ratio 0.2119
cdn1_allcolo.ns472 S3FIFO-0.5500-1.9000 cache size      312, 7499874 req, miss ratio 0.1080, byte miss ratio 0.1080
cdn1_allcolo.ns472 S3FIFO-0.5500-1.9000 cache size      624, 7499874 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns472 S3FIFO-0.5500-1.9000 cache size     1248, 7499874 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns472 S3FIFO-0.1500-1.9000 cache size       15, 7499874 req, miss ratio 0.5659, byte miss ratio 0.5659
cdn1_allcolo.ns472 S3FIFO-0.1500-1.9000 cache size       46, 7499874 req, miss ratio 0.4063, byte miss ratio 0.4063
cdn1_allcolo.ns472 S3FIFO-0.1500-1.9000 cache size      156, 7499874 req, miss ratio 0.1838, byte miss ratio 0.1838
cdn1_allcolo.ns472 S3FIFO-0.1500-1.9000 cache size      312, 7499874 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_allcolo.ns472 S3FIFO-0.1500-1.9000 cache size      624, 7499874 req, miss ratio 0.0301, byte miss ratio 0.0301
cdn1_allcolo.ns472 S3FIFO-0.1500-1.9000 cache size     1248, 7499874 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns472 S3FIFO-0.0050-0.9000 cache size       15, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0050-0.9000 cache size       46, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0050-0.9000 cache size      156, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0050-0.9000 cache size      312, 7499874 req, miss ratio 0.0875, byte miss ratio 0.0875
cdn1_allcolo.ns472 S3FIFO-0.0050-0.9000 cache size      624, 7499874 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_allcolo.ns472 S3FIFO-0.0050-0.9000 cache size     1248, 7499874 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns472 S3FIFO-0.2500-1.9000 cache size       15, 7499874 req, miss ratio 0.5716, byte miss ratio 0.5716
cdn1_allcolo.ns472 S3FIFO-0.2500-1.9000 cache size       46, 7499874 req, miss ratio 0.4169, byte miss ratio 0.4169
cdn1_allcolo.ns472 S3FIFO-0.2500-1.9000 cache size      156, 7499874 req, miss ratio 0.1899, byte miss ratio 0.1899
cdn1_allcolo.ns472 S3FIFO-0.2500-1.9000 cache size      312, 7499874 req, miss ratio 0.0959, byte miss ratio 0.0959
cdn1_allcolo.ns472 S3FIFO-0.2500-1.9000 cache size      624, 7499874 req, miss ratio 0.0319, byte miss ratio 0.0319
cdn1_allcolo.ns472 S3FIFO-0.2500-1.9000 cache size     1248, 7499874 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns472 S3FIFO-0.8500-1.9000 cache size       15, 7499874 req, miss ratio 0.6708, byte miss ratio 0.6708
cdn1_allcolo.ns472 S3FIFO-0.8500-1.9000 cache size       46, 7499874 req, miss ratio 0.4825, byte miss ratio 0.4825
cdn1_allcolo.ns472 S3FIFO-0.8500-1.9000 cache size      156, 7499874 req, miss ratio 0.2365, byte miss ratio 0.2365
cdn1_allcolo.ns472 S3FIFO-0.8500-1.9000 cache size      312, 7499874 req, miss ratio 0.1246, byte miss ratio 0.1246
cdn1_allcolo.ns472 S3FIFO-0.8500-1.9000 cache size      624, 7499874 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns472 S3FIFO-0.8500-1.9000 cache size     1248, 7499874 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns472 S3FIFO-0.7000-1.9000 cache size       15, 7499874 req, miss ratio 0.6480, byte miss ratio 0.6480
cdn1_allcolo.ns472 S3FIFO-0.7000-1.9000 cache size       46, 7499874 req, miss ratio 0.4598, byte miss ratio 0.4598
cdn1_allcolo.ns472 S3FIFO-0.7000-1.9000 cache size      156, 7499874 req, miss ratio 0.2248, byte miss ratio 0.2248
cdn1_allcolo.ns472 S3FIFO-0.7000-1.9000 cache size      312, 7499874 req, miss ratio 0.1153, byte miss ratio 0.1153
cdn1_allcolo.ns472 S3FIFO-0.7000-1.9000 cache size      624, 7499874 req, miss ratio 0.0413, byte miss ratio 0.0413
cdn1_allcolo.ns472 S3FIFO-0.7000-1.9000 cache size     1248, 7499874 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns472 S3FIFO-0.4500-0.9000 cache size       15, 7499874 req, miss ratio 0.5864, byte miss ratio 0.5864
cdn1_allcolo.ns472 S3FIFO-0.4500-0.9000 cache size       46, 7499874 req, miss ratio 0.4300, byte miss ratio 0.4300
cdn1_allcolo.ns472 S3FIFO-0.4500-0.9000 cache size      156, 7499874 req, miss ratio 0.2034, byte miss ratio 0.2034
cdn1_allcolo.ns472 S3FIFO-0.4500-0.9000 cache size      312, 7499874 req, miss ratio 0.1039, byte miss ratio 0.1039
cdn1_allcolo.ns472 S3FIFO-0.4500-0.9000 cache size      624, 7499874 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_allcolo.ns472 S3FIFO-0.4500-0.9000 cache size     1248, 7499874 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns472 S3FIFO-0.0010-0.9000 cache size       15, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0010-0.9000 cache size       46, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0010-0.9000 cache size      156, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0010-0.9000 cache size      312, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0010-0.9000 cache size      624, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0010-0.9000 cache size     1248, 7499874 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns472 S3FIFO-0.9900-0.9000 cache size       15, 7499874 req, miss ratio 0.6853, byte miss ratio 0.6853
cdn1_allcolo.ns472 S3FIFO-0.9900-0.9000 cache size       46, 7499874 req, miss ratio 0.5009, byte miss ratio 0.5009
cdn1_allcolo.ns472 S3FIFO-0.9900-0.9000 cache size      156, 7499874 req, miss ratio 0.2541, byte miss ratio 0.2541
cdn1_allcolo.ns472 S3FIFO-0.9900-0.9000 cache size      312, 7499874 req, miss ratio 0.1338, byte miss ratio 0.1338
cdn1_allcolo.ns472 S3FIFO-0.9900-0.9000 cache size      624, 7499874 req, miss ratio 0.0502, byte miss ratio 0.0502
cdn1_allcolo.ns472 S3FIFO-0.9900-0.9000 cache size     1248, 7499874 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns472 S3FIFO-0.0500-0.9000 cache size       15, 7499874 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns472 S3FIFO-0.0500-0.9000 cache size       46, 7499874 req, miss ratio 0.3896, byte miss ratio 0.3896
cdn1_allcolo.ns472 S3FIFO-0.0500-0.9000 cache size      156, 7499874 req, miss ratio 0.1736, byte miss ratio 0.1736
cdn1_allcolo.ns472 S3FIFO-0.0500-0.9000 cache size      312, 7499874 req, miss ratio 0.0881, byte miss ratio 0.0881
cdn1_allcolo.ns472 S3FIFO-0.0500-0.9000 cache size      624, 7499874 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_allcolo.ns472 S3FIFO-0.0500-0.9000 cache size     1248, 7499874 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns472 S3FIFO-0.6500-0.9000 cache size       15, 7499874 req, miss ratio 0.6240, byte miss ratio 0.6240
cdn1_allcolo.ns472 S3FIFO-0.6500-0.9000 cache size       46, 7499874 req, miss ratio 0.4505, byte miss ratio 0.4505
cdn1_allcolo.ns472 S3FIFO-0.6500-0.9000 cache size      156, 7499874 req, miss ratio 0.2226, byte miss ratio 0.2226
