cdn1_colo28.ns1880 S3FIFO-0.0010-1.9000 cache size       31, 1034568 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1880 S3FIFO-0.0010-1.9000 cache size       95, 1034568 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1880 S3FIFO-0.0010-1.9000 cache size      316, 1034568 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1880 S3FIFO-0.0010-1.9000 cache size      950, 1034568 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1880 S3FIFO-0.0010-1.9000 cache size     3169, 1034568 req, miss ratio 0.1451, byte miss ratio 0.1451
cdn1_colo28.ns1880 S3FIFO-0.0010-1.9000 cache size     6338, 1034568 req, miss ratio 0.0862, byte miss ratio 0.0862
cdn1_colo28.ns1880 S3FIFO-0.0010-1.9000 cache size    12677, 1034568 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_colo28.ns1880 S3FIFO-0.0010-1.9000 cache size    25354, 1034568 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_colo28.ns1880 S3FIFO-0.1000-1.9000 cache size       31, 1034568 req, miss ratio 0.6101, byte miss ratio 0.6101
cdn1_colo28.ns1880 S3FIFO-0.1000-1.9000 cache size       95, 1034568 req, miss ratio 0.5230, byte miss ratio 0.5230
cdn1_colo28.ns1880 S3FIFO-0.1000-1.9000 cache size      316, 1034568 req, miss ratio 0.4072, byte miss ratio 0.4072
cdn1_colo28.ns1880 S3FIFO-0.1000-1.9000 cache size      950, 1034568 req, miss ratio 0.2788, byte miss ratio 0.2788
cdn1_colo28.ns1880 S3FIFO-0.1000-1.9000 cache size     3169, 1034568 req, miss ratio 0.1469, byte miss ratio 0.1469
cdn1_colo28.ns1880 S3FIFO-0.1000-1.9000 cache size     6338, 1034568 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns1880 S3FIFO-0.1000-1.9000 cache size    12677, 1034568 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_colo28.ns1880 S3FIFO-0.1000-1.9000 cache size    25354, 1034568 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_colo28.ns1880 S3FIFO-0.7500-0.9000 cache size       31, 1034568 req, miss ratio 0.6972, byte miss ratio 0.6972
cdn1_colo28.ns1880 S3FIFO-0.7500-0.9000 cache size       95, 1034568 req, miss ratio 0.5896, byte miss ratio 0.5896
cdn1_colo28.ns1880 S3FIFO-0.7500-0.9000 cache size      316, 1034568 req, miss ratio 0.4755, byte miss ratio 0.4755
cdn1_colo28.ns1880 S3FIFO-0.7500-0.9000 cache size      950, 1034568 req, miss ratio 0.3446, byte miss ratio 0.3446
cdn1_colo28.ns1880 S3FIFO-0.7500-0.9000 cache size     3169, 1034568 req, miss ratio 0.1879, byte miss ratio 0.1879
cdn1_colo28.ns1880 S3FIFO-0.7500-0.9000 cache size     6338, 1034568 req, miss ratio 0.1132, byte miss ratio 0.1132
cdn1_colo28.ns1880 S3FIFO-0.7500-0.9000 cache size    12677, 1034568 req, miss ratio 0.0617, byte miss ratio 0.0617
cdn1_colo28.ns1880 S3FIFO-0.7500-0.9000 cache size    25354, 1034568 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_colo28.ns1880 S3FIFO-0.3500-0.9000 cache size       31, 1034568 req, miss ratio 0.6273, byte miss ratio 0.6273
cdn1_colo28.ns1880 S3FIFO-0.3500-0.9000 cache size       95, 1034568 req, miss ratio 0.5373, byte miss ratio 0.5373
cdn1_colo28.ns1880 S3FIFO-0.3500-0.9000 cache size      316, 1034568 req, miss ratio 0.4239, byte miss ratio 0.4239
cdn1_colo28.ns1880 S3FIFO-0.3500-0.9000 cache size      950, 1034568 req, miss ratio 0.2941, byte miss ratio 0.2941
cdn1_colo28.ns1880 S3FIFO-0.3500-0.9000 cache size     3169, 1034568 req, miss ratio 0.1578, byte miss ratio 0.1578
cdn1_colo28.ns1880 S3FIFO-0.3500-0.9000 cache size     6338, 1034568 req, miss ratio 0.0935, byte miss ratio 0.0935
cdn1_colo28.ns1880 S3FIFO-0.3500-0.9000 cache size    12677, 1034568 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_colo28.ns1880 S3FIFO-0.3500-0.9000 cache size    25354, 1034568 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_colo28.ns1880 S3FIFO-0.4000-1.9000 cache size       31, 1034568 req, miss ratio 0.6411, byte miss ratio 0.6411
cdn1_colo28.ns1880 S3FIFO-0.4000-1.9000 cache size       95, 1034568 req, miss ratio 0.5480, byte miss ratio 0.5480
cdn1_colo28.ns1880 S3FIFO-0.4000-1.9000 cache size      316, 1034568 req, miss ratio 0.4372, byte miss ratio 0.4372
cdn1_colo28.ns1880 S3FIFO-0.4000-1.9000 cache size      950, 1034568 req, miss ratio 0.3071, byte miss ratio 0.3071
cdn1_colo28.ns1880 S3FIFO-0.4000-1.9000 cache size     3169, 1034568 req, miss ratio 0.1633, byte miss ratio 0.1633
cdn1_colo28.ns1880 S3FIFO-0.4000-1.9000 cache size     6338, 1034568 req, miss ratio 0.0958, byte miss ratio 0.0958
cdn1_colo28.ns1880 S3FIFO-0.4000-1.9000 cache size    12677, 1034568 req, miss ratio 0.0527, byte miss ratio 0.0527
cdn1_colo28.ns1880 S3FIFO-0.4000-1.9000 cache size    25354, 1034568 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_colo28.ns1880 S3FIFO-0.9500-1.9000 cache size       31, 1034568 req, miss ratio 0.7659, byte miss ratio 0.7659
cdn1_colo28.ns1880 S3FIFO-0.9500-1.9000 cache size       95, 1034568 req, miss ratio 0.6462, byte miss ratio 0.6462
cdn1_colo28.ns1880 S3FIFO-0.9500-1.9000 cache size      316, 1034568 req, miss ratio 0.5146, byte miss ratio 0.5146
cdn1_colo28.ns1880 S3FIFO-0.9500-1.9000 cache size      950, 1034568 req, miss ratio 0.3713, byte miss ratio 0.3713
cdn1_colo28.ns1880 S3FIFO-0.9500-1.9000 cache size     3169, 1034568 req, miss ratio 0.2034, byte miss ratio 0.2034
