io_traces.ns461 S3FIFO-0.5500-1.9000 cache size      264, 5400000 req, miss ratio 0.3544, byte miss ratio 0.3544
io_traces.ns461 S3FIFO-0.5500-1.9000 cache size      794, 5400000 req, miss ratio 0.3162, byte miss ratio 0.3162
io_traces.ns461 S3FIFO-0.5500-1.9000 cache size     2649, 5400000 req, miss ratio 0.2508, byte miss ratio 0.2508
io_traces.ns461 S3FIFO-0.5500-1.9000 cache size     7947, 5400000 req, miss ratio 0.2256, byte miss ratio 0.2256
io_traces.ns461 S3FIFO-0.5500-1.9000 cache size    26490, 5400000 req, miss ratio 0.1540, byte miss ratio 0.1540
io_traces.ns461 S3FIFO-0.5500-1.9000 cache size    52980, 5400000 req, miss ratio 0.0901, byte miss ratio 0.0901
io_traces.ns461 S3FIFO-0.5500-1.9000 cache size   105960, 5400000 req, miss ratio 0.0538, byte miss ratio 0.0538
io_traces.ns461 S3FIFO-0.5500-1.9000 cache size   211920, 5400000 req, miss ratio 0.0491, byte miss ratio 0.0491
io_traces.ns461 S3FIFO-0.4000-0.9000 cache size      264, 5400000 req, miss ratio 0.3427, byte miss ratio 0.3427
io_traces.ns461 S3FIFO-0.4000-0.9000 cache size      794, 5400000 req, miss ratio 0.3100, byte miss ratio 0.3100
io_traces.ns461 S3FIFO-0.4000-0.9000 cache size     2649, 5400000 req, miss ratio 0.2345, byte miss ratio 0.2345
io_traces.ns461 S3FIFO-0.4000-0.9000 cache size     7947, 5400000 req, miss ratio 0.2177, byte miss ratio 0.2177
io_traces.ns461 S3FIFO-0.4000-0.9000 cache size    26490, 5400000 req, miss ratio 0.1501, byte miss ratio 0.1501
io_traces.ns461 S3FIFO-0.4000-0.9000 cache size    52980, 5400000 req, miss ratio 0.0839, byte miss ratio 0.0839
io_traces.ns461 S3FIFO-0.4000-0.9000 cache size   105960, 5400000 req, miss ratio 0.0528, byte miss ratio 0.0528
io_traces.ns461 S3FIFO-0.4000-0.9000 cache size   211920, 5400000 req, miss ratio 0.0491, byte miss ratio 0.0491
io_traces.ns461 S3FIFO-0.5500-0.9000 cache size      264, 5400000 req, miss ratio 0.3530, byte miss ratio 0.3530
io_traces.ns461 S3FIFO-0.5500-0.9000 cache size      794, 5400000 req, miss ratio 0.3148, byte miss ratio 0.3148
io_traces.ns461 S3FIFO-0.5500-0.9000 cache size     2649, 5400000 req, miss ratio 0.2477, byte miss ratio 0.2477
io_traces.ns461 S3FIFO-0.5500-0.9000 cache size     7947, 5400000 req, miss ratio 0.2198, byte miss ratio 0.2198
io_traces.ns461 S3FIFO-0.5500-0.9000 cache size    26490, 5400000 req, miss ratio 0.1545, byte miss ratio 0.1545
io_traces.ns461 S3FIFO-0.5500-0.9000 cache size    52980, 5400000 req, miss ratio 0.0901, byte miss ratio 0.0901
io_traces.ns461 S3FIFO-0.5500-0.9000 cache size   105960, 5400000 req, miss ratio 0.0538, byte miss ratio 0.0538
io_traces.ns461 S3FIFO-0.5500-0.9000 cache size   211920, 5400000 req, miss ratio 0.0491, byte miss ratio 0.0491
io_traces.ns461 S3FIFO-0.3000-1.9000 cache size      264, 5400000 req, miss ratio 0.3399, byte miss ratio 0.3399
io_traces.ns461 S3FIFO-0.3000-1.9000 cache size      794, 5400000 req, miss ratio 0.3065, byte miss ratio 0.3065
