io_traces.ns127 S3FIFO-0.1500-0.9000 cache size      214, 3800000 req, miss ratio 0.4682, byte miss ratio 0.4682
io_traces.ns127 S3FIFO-0.1500-0.9000 cache size      644, 3800000 req, miss ratio 0.4604, byte miss ratio 0.4604
io_traces.ns127 S3FIFO-0.1500-0.9000 cache size     2149, 3800000 req, miss ratio 0.4319, byte miss ratio 0.4319
io_traces.ns127 S3FIFO-0.1500-0.9000 cache size     6448, 3800000 req, miss ratio 0.4128, byte miss ratio 0.4128
io_traces.ns127 S3FIFO-0.1500-0.9000 cache size    21493, 3800000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns127 S3FIFO-0.1500-0.9000 cache size    42987, 3800000 req, miss ratio 0.1354, byte miss ratio 0.1354
io_traces.ns127 S3FIFO-0.1500-0.9000 cache size    85974, 3800000 req, miss ratio 0.0700, byte miss ratio 0.0700
io_traces.ns127 S3FIFO-0.1500-0.9000 cache size   171948, 3800000 req, miss ratio 0.0577, byte miss ratio 0.0577
io_traces.ns127 S3FIFO-0.5500-1.9000 cache size      214, 3800000 req, miss ratio 0.4670, byte miss ratio 0.4670
io_traces.ns127 S3FIFO-0.5500-1.9000 cache size      644, 3800000 req, miss ratio 0.4582, byte miss ratio 0.4582
io_traces.ns127 S3FIFO-0.5500-1.9000 cache size     2149, 3800000 req, miss ratio 0.4376, byte miss ratio 0.4376
io_traces.ns127 S3FIFO-0.5500-1.9000 cache size     6448, 3800000 req, miss ratio 0.4290, byte miss ratio 0.4290
io_traces.ns127 S3FIFO-0.5500-1.9000 cache size    21493, 3800000 req, miss ratio 0.3079, byte miss ratio 0.3079
io_traces.ns127 S3FIFO-0.5500-1.9000 cache size    42987, 3800000 req, miss ratio 0.1746, byte miss ratio 0.1746
io_traces.ns127 S3FIFO-0.5500-1.9000 cache size    85974, 3800000 req, miss ratio 0.0744, byte miss ratio 0.0744
io_traces.ns127 S3FIFO-0.5500-1.9000 cache size   171948, 3800000 req, miss ratio 0.0596, byte miss ratio 0.0596
io_traces.ns127 S3FIFO-0.0500-1.9000 cache size      214, 3800000 req, miss ratio 0.4787, byte miss ratio 0.4787
io_traces.ns127 S3FIFO-0.0500-1.9000 cache size      644, 3800000 req, miss ratio 0.4590, byte miss ratio 0.4590
io_traces.ns127 S3FIFO-0.0500-1.9000 cache size     2149, 3800000 req, miss ratio 0.4296, byte miss ratio 0.4296
io_traces.ns127 S3FIFO-0.0500-1.9000 cache size     6448, 3800000 req, miss ratio 0.3946, byte miss ratio 0.3946
io_traces.ns127 S3FIFO-0.0500-1.9000 cache size    21493, 3800000 req, miss ratio 0.2854, byte miss ratio 0.2854
io_traces.ns127 S3FIFO-0.0500-1.9000 cache size    42987, 3800000 req, miss ratio 0.1250, byte miss ratio 0.1250
io_traces.ns127 S3FIFO-0.0500-1.9000 cache size    85974, 3800000 req, miss ratio 0.0704, byte miss ratio 0.0704
io_traces.ns127 S3FIFO-0.0500-1.9000 cache size   171948, 3800000 req, miss ratio 0.0577, byte miss ratio 0.0577
io_traces.ns127 S3FIFO-0.0050-0.9000 cache size      214, 3800000 req, miss ratio 0.4974, byte miss ratio 0.4974
io_traces.ns127 S3FIFO-0.0050-0.9000 cache size      644, 3800000 req, miss ratio 0.4857, byte miss ratio 0.4857
