tencentBlock.ns5631 S3FIFO-0.2000-0.9000 cache size     2637, 41725493 req, miss ratio 0.7330, byte miss ratio 0.7330
tencentBlock.ns5631 S3FIFO-0.2000-0.9000 cache size     7913, 41725493 req, miss ratio 0.6325, byte miss ratio 0.6325
tencentBlock.ns5631 S3FIFO-0.2000-0.9000 cache size    26379, 41725493 req, miss ratio 0.5154, byte miss ratio 0.5154
tencentBlock.ns5631 S3FIFO-0.2000-0.9000 cache size    79138, 41725493 req, miss ratio 0.3729, byte miss ratio 0.3729
tencentBlock.ns5631 S3FIFO-0.2000-0.9000 cache size   263796, 41725493 req, miss ratio 0.1951, byte miss ratio 0.1951
tencentBlock.ns5631 S3FIFO-0.2000-0.9000 cache size   527592, 41725493 req, miss ratio 0.1241, byte miss ratio 0.1241
tencentBlock.ns5631 S3FIFO-0.2000-0.9000 cache size  1055185, 41725493 req, miss ratio 0.0838, byte miss ratio 0.0838
tencentBlock.ns5631 S3FIFO-0.2000-0.9000 cache size  2110370, 41725493 req, miss ratio 0.0657, byte miss ratio 0.0657
tencentBlock.ns5631 S3FIFO-0.1500-1.9000 cache size     2637, 41725493 req, miss ratio 0.7329, byte miss ratio 0.7329
tencentBlock.ns5631 S3FIFO-0.1500-1.9000 cache size     7913, 41725493 req, miss ratio 0.6340, byte miss ratio 0.6340
tencentBlock.ns5631 S3FIFO-0.1500-1.9000 cache size    26379, 41725493 req, miss ratio 0.5187, byte miss ratio 0.5187
tencentBlock.ns5631 S3FIFO-0.1500-1.9000 cache size    79138, 41725493 req, miss ratio 0.3738, byte miss ratio 0.3738
tencentBlock.ns5631 S3FIFO-0.1500-1.9000 cache size   263796, 41725493 req, miss ratio 0.1947, byte miss ratio 0.1947
tencentBlock.ns5631 S3FIFO-0.1500-1.9000 cache size   527592, 41725493 req, miss ratio 0.1230, byte miss ratio 0.1230
tencentBlock.ns5631 S3FIFO-0.1500-1.9000 cache size  1055185, 41725493 req, miss ratio 0.0839, byte miss ratio 0.0839
tencentBlock.ns5631 S3FIFO-0.1500-1.9000 cache size  2110370, 41725493 req, miss ratio 0.0657, byte miss ratio 0.0657
tencentBlock.ns5631 S3FIFO-0.6000-1.9000 cache size     2637, 41725493 req, miss ratio 0.7248, byte miss ratio 0.7248
