cdn1_colo28.ns1464 S3FIFO-0.7500-0.9000 cache size     1064, 4447659 req, miss ratio 0.2522, byte miss ratio 0.2522
cdn1_colo28.ns1464 S3FIFO-0.6500-0.9000 cache size   212816, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.6500-0.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.6500-0.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0250-1.9000 cache size     1064, 4447659 req, miss ratio 0.2453, byte miss ratio 0.2453
cdn1_colo28.ns1464 S3FIFO-0.0250-1.9000 cache size     3192, 4447659 req, miss ratio 0.2417, byte miss ratio 0.2417
cdn1_colo28.ns1464 S3FIFO-0.0250-1.9000 cache size    10640, 4447659 req, miss ratio 0.2401, byte miss ratio 0.2401
cdn1_colo28.ns1464 S3FIFO-0.0250-1.9000 cache size    31922, 4447659 req, miss ratio 0.2396, byte miss ratio 0.2396
cdn1_colo28.ns1464 S3FIFO-0.0250-1.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.0250-1.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0250-1.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0250-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0010-0.9000 cache size     1064, 4447659 req, miss ratio 0.2480, byte miss ratio 0.2480
cdn1_colo28.ns1464 S3FIFO-0.0010-0.9000 cache size     3192, 4447659 req, miss ratio 0.2422, byte miss ratio 0.2422
cdn1_colo28.ns1464 S3FIFO-0.0010-0.9000 cache size    10640, 4447659 req, miss ratio 0.2401, byte miss ratio 0.2401
cdn1_colo28.ns1464 S3FIFO-0.0010-0.9000 cache size    31922, 4447659 req, miss ratio 0.2396, byte miss ratio 0.2396
cdn1_colo28.ns1464 S3FIFO-0.0010-0.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.0010-0.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0010-0.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0010-0.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0050-0.9000 cache size     1064, 4447659 req, miss ratio 0.2453, byte miss ratio 0.2453
cdn1_colo28.ns1464 S3FIFO-0.0050-0.9000 cache size     3192, 4447659 req, miss ratio 0.2416, byte miss ratio 0.2416
cdn1_colo28.ns1464 S3FIFO-0.0050-0.9000 cache size    10640, 4447659 req, miss ratio 0.2401, byte miss ratio 0.2401
cdn1_colo28.ns1464 S3FIFO-0.0050-0.9000 cache size    31922, 4447659 req, miss ratio 0.2396, byte miss ratio 0.2396
cdn1_colo28.ns1464 S3FIFO-0.0050-0.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.0050-0.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0050-0.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0050-0.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.9500-1.9000 cache size     1064, 4447659 req, miss ratio 0.2570, byte miss ratio 0.2570
cdn1_colo28.ns1464 S3FIFO-0.9500-1.9000 cache size     3192, 4447659 req, miss ratio 0.2481, byte miss ratio 0.2481
cdn1_colo28.ns1464 S3FIFO-0.9500-1.9000 cache size    10640, 4447659 req, miss ratio 0.2428, byte miss ratio 0.2428
cdn1_colo28.ns1464 S3FIFO-0.9500-1.9000 cache size    31922, 4447659 req, miss ratio 0.2407, byte miss ratio 0.2407
cdn1_colo28.ns1464 S3FIFO-0.9500-1.9000 cache size   106408, 4447659 req, miss ratio 0.2398, byte miss ratio 0.2398
cdn1_colo28.ns1464 S3FIFO-0.9500-1.9000 cache size   212816, 4447659 req, miss ratio 0.2395, byte miss ratio 0.2395
cdn1_colo28.ns1464 S3FIFO-0.9500-1.9000 cache size   425632, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.9500-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.3000-0.9000 cache size     1064, 4447659 req, miss ratio 0.2469, byte miss ratio 0.2469
cdn1_colo28.ns1464 S3FIFO-0.3000-0.9000 cache size     3192, 4447659 req, miss ratio 0.2423, byte miss ratio 0.2423
cdn1_colo28.ns1464 S3FIFO-0.3000-0.9000 cache size    10640, 4447659 req, miss ratio 0.2404, byte miss ratio 0.2404
cdn1_colo28.ns1464 S3FIFO-0.3000-0.9000 cache size    31922, 4447659 req, miss ratio 0.2397, byte miss ratio 0.2397
cdn1_colo28.ns1464 S3FIFO-0.3000-0.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.3000-0.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.3000-0.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.3000-0.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.6500-1.9000 cache size     1064, 4447659 req, miss ratio 0.2506, byte miss ratio 0.2506
cdn1_colo28.ns1464 S3FIFO-0.6500-1.9000 cache size     3192, 4447659 req, miss ratio 0.2439, byte miss ratio 0.2439
cdn1_colo28.ns1464 S3FIFO-0.6500-1.9000 cache size    10640, 4447659 req, miss ratio 0.2410, byte miss ratio 0.2410
cdn1_colo28.ns1464 S3FIFO-0.6500-1.9000 cache size    31922, 4447659 req, miss ratio 0.2399, byte miss ratio 0.2399
cdn1_colo28.ns1464 S3FIFO-0.6500-1.9000 cache size   106408, 4447659 req, miss ratio 0.2395, byte miss ratio 0.2395
cdn1_colo28.ns1464 S3FIFO-0.6500-1.9000 cache size   212816, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.6500-1.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.6500-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.8000-1.9000 cache size     1064, 4447659 req, miss ratio 0.2532, byte miss ratio 0.2532
cdn1_colo28.ns1464 S3FIFO-0.8000-1.9000 cache size     3192, 4447659 req, miss ratio 0.2454, byte miss ratio 0.2454
cdn1_colo28.ns1464 S3FIFO-0.8000-1.9000 cache size    10640, 4447659 req, miss ratio 0.2415, byte miss ratio 0.2415
cdn1_colo28.ns1464 S3FIFO-0.8000-1.9000 cache size    31922, 4447659 req, miss ratio 0.2402, byte miss ratio 0.2402
cdn1_colo28.ns1464 S3FIFO-0.8000-1.9000 cache size   106408, 4447659 req, miss ratio 0.2395, byte miss ratio 0.2395
cdn1_colo28.ns1464 S3FIFO-0.8000-1.9000 cache size   212816, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.8000-1.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.8000-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.8000-0.9000 cache size     1064, 4447659 req, miss ratio 0.2532, byte miss ratio 0.2532
cdn1_colo28.ns1464 S3FIFO-0.8000-0.9000 cache size     3192, 4447659 req, miss ratio 0.2454, byte miss ratio 0.2454
cdn1_colo28.ns1464 S3FIFO-0.8000-0.9000 cache size    10640, 4447659 req, miss ratio 0.2415, byte miss ratio 0.2415
cdn1_colo28.ns1464 S3FIFO-0.8000-0.9000 cache size    31922, 4447659 req, miss ratio 0.2402, byte miss ratio 0.2402
cdn1_colo28.ns1464 S3FIFO-0.8000-0.9000 cache size   106408, 4447659 req, miss ratio 0.2395, byte miss ratio 0.2395
cdn1_colo28.ns1464 S3FIFO-0.8000-0.9000 cache size   212816, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.8000-0.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.8000-0.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.6000-1.9000 cache size     1064, 4447659 req, miss ratio 0.2499, byte miss ratio 0.2499
cdn1_colo28.ns1464 S3FIFO-0.6000-1.9000 cache size     3192, 4447659 req, miss ratio 0.2436, byte miss ratio 0.2436
cdn1_colo28.ns1464 S3FIFO-0.6000-1.9000 cache size    10640, 4447659 req, miss ratio 0.2408, byte miss ratio 0.2408
cdn1_colo28.ns1464 S3FIFO-0.6000-1.9000 cache size    31922, 4447659 req, miss ratio 0.2399, byte miss ratio 0.2399
cdn1_colo28.ns1464 S3FIFO-0.6000-1.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.6000-1.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.6000-1.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.6000-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.1500-0.9000 cache size     1064, 4447659 req, miss ratio 0.2460, byte miss ratio 0.2460
cdn1_colo28.ns1464 S3FIFO-0.1500-0.9000 cache size     3192, 4447659 req, miss ratio 0.2419, byte miss ratio 0.2419
cdn1_colo28.ns1464 S3FIFO-0.1500-0.9000 cache size    10640, 4447659 req, miss ratio 0.2402, byte miss ratio 0.2402
cdn1_colo28.ns1464 S3FIFO-0.1500-0.9000 cache size    31922, 4447659 req, miss ratio 0.2396, byte miss ratio 0.2396
cdn1_colo28.ns1464 S3FIFO-0.1500-0.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.1500-0.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.1500-0.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.1500-0.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.9900-0.9000 cache size     1064, 4447659 req, miss ratio 0.2583, byte miss ratio 0.2583
cdn1_colo28.ns1464 S3FIFO-0.9900-0.9000 cache size     3192, 4447659 req, miss ratio 0.2489, byte miss ratio 0.2489
cdn1_colo28.ns1464 S3FIFO-0.9900-0.9000 cache size    10640, 4447659 req, miss ratio 0.2435, byte miss ratio 0.2435
cdn1_colo28.ns1464 S3FIFO-0.9900-0.9000 cache size    31922, 4447659 req, miss ratio 0.2411, byte miss ratio 0.2411
cdn1_colo28.ns1464 S3FIFO-0.9900-0.9000 cache size   106408, 4447659 req, miss ratio 0.2399, byte miss ratio 0.2399
cdn1_colo28.ns1464 S3FIFO-0.9900-0.9000 cache size   212816, 4447659 req, miss ratio 0.2396, byte miss ratio 0.2396
cdn1_colo28.ns1464 S3FIFO-0.9900-0.9000 cache size   425632, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.9900-0.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.5500-1.9000 cache size     1064, 4447659 req, miss ratio 0.2492, byte miss ratio 0.2492
cdn1_colo28.ns1464 S3FIFO-0.5500-1.9000 cache size     3192, 4447659 req, miss ratio 0.2433, byte miss ratio 0.2433
cdn1_colo28.ns1464 S3FIFO-0.5500-1.9000 cache size    10640, 4447659 req, miss ratio 0.2407, byte miss ratio 0.2407
cdn1_colo28.ns1464 S3FIFO-0.5500-1.9000 cache size    31922, 4447659 req, miss ratio 0.2398, byte miss ratio 0.2398
cdn1_colo28.ns1464 S3FIFO-0.5500-1.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.5500-1.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.5500-1.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.5500-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.9000-0.9000 cache size     1064, 4447659 req, miss ratio 0.2557, byte miss ratio 0.2557
cdn1_colo28.ns1464 S3FIFO-0.9000-0.9000 cache size     3192, 4447659 req, miss ratio 0.2470, byte miss ratio 0.2470
cdn1_colo28.ns1464 S3FIFO-0.9000-0.9000 cache size    10640, 4447659 req, miss ratio 0.2422, byte miss ratio 0.2422
cdn1_colo28.ns1464 S3FIFO-0.9000-0.9000 cache size    31922, 4447659 req, miss ratio 0.2405, byte miss ratio 0.2405
cdn1_colo28.ns1464 S3FIFO-0.9000-0.9000 cache size   106408, 4447659 req, miss ratio 0.2397, byte miss ratio 0.2397
cdn1_colo28.ns1464 S3FIFO-0.9000-0.9000 cache size   212816, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.9000-0.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.9000-0.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.5000-1.9000 cache size     1064, 4447659 req, miss ratio 0.2487, byte miss ratio 0.2487
cdn1_colo28.ns1464 S3FIFO-0.5000-1.9000 cache size     3192, 4447659 req, miss ratio 0.2430, byte miss ratio 0.2430
cdn1_colo28.ns1464 S3FIFO-0.5000-1.9000 cache size    10640, 4447659 req, miss ratio 0.2406, byte miss ratio 0.2406
cdn1_colo28.ns1464 S3FIFO-0.5000-1.9000 cache size    31922, 4447659 req, miss ratio 0.2398, byte miss ratio 0.2398
cdn1_colo28.ns1464 S3FIFO-0.5000-1.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.5000-1.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.5000-1.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.5000-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.4500-0.9000 cache size     1064, 4447659 req, miss ratio 0.2481, byte miss ratio 0.2481
cdn1_colo28.ns1464 S3FIFO-0.4500-0.9000 cache size     3192, 4447659 req, miss ratio 0.2428, byte miss ratio 0.2428
cdn1_colo28.ns1464 S3FIFO-0.4500-0.9000 cache size    10640, 4447659 req, miss ratio 0.2405, byte miss ratio 0.2405
cdn1_colo28.ns1464 S3FIFO-0.4500-0.9000 cache size    31922, 4447659 req, miss ratio 0.2398, byte miss ratio 0.2398
cdn1_colo28.ns1464 S3FIFO-0.4500-0.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.4500-0.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.4500-0.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.4500-0.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.3500-1.9000 cache size     1064, 4447659 req, miss ratio 0.2473, byte miss ratio 0.2473
cdn1_colo28.ns1464 S3FIFO-0.3500-1.9000 cache size     3192, 4447659 req, miss ratio 0.2425, byte miss ratio 0.2425
cdn1_colo28.ns1464 S3FIFO-0.3500-1.9000 cache size    10640, 4447659 req, miss ratio 0.2404, byte miss ratio 0.2404
cdn1_colo28.ns1464 S3FIFO-0.3500-1.9000 cache size    31922, 4447659 req, miss ratio 0.2397, byte miss ratio 0.2397
cdn1_colo28.ns1464 S3FIFO-0.3500-1.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.3500-1.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.3500-1.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.3500-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0010-1.9000 cache size     1064, 4447659 req, miss ratio 0.2480, byte miss ratio 0.2480
cdn1_colo28.ns1464 S3FIFO-0.0010-1.9000 cache size     3192, 4447659 req, miss ratio 0.2422, byte miss ratio 0.2422
cdn1_colo28.ns1464 S3FIFO-0.0010-1.9000 cache size    10640, 4447659 req, miss ratio 0.2401, byte miss ratio 0.2401
cdn1_colo28.ns1464 S3FIFO-0.0010-1.9000 cache size    31922, 4447659 req, miss ratio 0.2396, byte miss ratio 0.2396
cdn1_colo28.ns1464 S3FIFO-0.0010-1.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.0010-1.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0010-1.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.0010-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.2000-1.9000 cache size     1064, 4447659 req, miss ratio 0.2462, byte miss ratio 0.2462
cdn1_colo28.ns1464 S3FIFO-0.2000-1.9000 cache size     3192, 4447659 req, miss ratio 0.2420, byte miss ratio 0.2420
cdn1_colo28.ns1464 S3FIFO-0.2000-1.9000 cache size    10640, 4447659 req, miss ratio 0.2403, byte miss ratio 0.2403
cdn1_colo28.ns1464 S3FIFO-0.2000-1.9000 cache size    31922, 4447659 req, miss ratio 0.2396, byte miss ratio 0.2396
cdn1_colo28.ns1464 S3FIFO-0.2000-1.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.2000-1.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.2000-1.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.2000-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.3500-0.9000 cache size     1064, 4447659 req, miss ratio 0.2473, byte miss ratio 0.2473
cdn1_colo28.ns1464 S3FIFO-0.3500-0.9000 cache size     3192, 4447659 req, miss ratio 0.2425, byte miss ratio 0.2425
cdn1_colo28.ns1464 S3FIFO-0.3500-0.9000 cache size    10640, 4447659 req, miss ratio 0.2404, byte miss ratio 0.2404
cdn1_colo28.ns1464 S3FIFO-0.3500-0.9000 cache size    31922, 4447659 req, miss ratio 0.2397, byte miss ratio 0.2397
cdn1_colo28.ns1464 S3FIFO-0.3500-0.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.3500-0.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.3500-0.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.3500-0.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.2500-0.9000 cache size     1064, 4447659 req, miss ratio 0.2465, byte miss ratio 0.2465
cdn1_colo28.ns1464 S3FIFO-0.2500-0.9000 cache size     3192, 4447659 req, miss ratio 0.2422, byte miss ratio 0.2422
cdn1_colo28.ns1464 S3FIFO-0.2500-0.9000 cache size    10640, 4447659 req, miss ratio 0.2403, byte miss ratio 0.2403
cdn1_colo28.ns1464 S3FIFO-0.2500-0.9000 cache size    31922, 4447659 req, miss ratio 0.2397, byte miss ratio 0.2397
cdn1_colo28.ns1464 S3FIFO-0.2500-0.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.2500-0.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.2500-0.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.2500-0.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.9000-1.9000 cache size     1064, 4447659 req, miss ratio 0.2557, byte miss ratio 0.2557
cdn1_colo28.ns1464 S3FIFO-0.9000-1.9000 cache size     3192, 4447659 req, miss ratio 0.2470, byte miss ratio 0.2470
cdn1_colo28.ns1464 S3FIFO-0.9000-1.9000 cache size    10640, 4447659 req, miss ratio 0.2422, byte miss ratio 0.2422
cdn1_colo28.ns1464 S3FIFO-0.9000-1.9000 cache size    31922, 4447659 req, miss ratio 0.2405, byte miss ratio 0.2405
cdn1_colo28.ns1464 S3FIFO-0.9000-1.9000 cache size   106408, 4447659 req, miss ratio 0.2397, byte miss ratio 0.2397
cdn1_colo28.ns1464 S3FIFO-0.9000-1.9000 cache size   212816, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.9000-1.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.9000-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.1000-1.9000 cache size     1064, 4447659 req, miss ratio 0.2457, byte miss ratio 0.2457
cdn1_colo28.ns1464 S3FIFO-0.1000-1.9000 cache size     3192, 4447659 req, miss ratio 0.2418, byte miss ratio 0.2418
cdn1_colo28.ns1464 S3FIFO-0.1000-1.9000 cache size    10640, 4447659 req, miss ratio 0.2402, byte miss ratio 0.2402
cdn1_colo28.ns1464 S3FIFO-0.1000-1.9000 cache size    31922, 4447659 req, miss ratio 0.2396, byte miss ratio 0.2396
cdn1_colo28.ns1464 S3FIFO-0.1000-1.9000 cache size   106408, 4447659 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1464 S3FIFO-0.1000-1.9000 cache size   212816, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.1000-1.9000 cache size   425632, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.1000-1.9000 cache size   851265, 4447659 req, miss ratio 0.2393, byte miss ratio 0.2393
cdn1_colo28.ns1464 S3FIFO-0.5000-0.9000 cache size     1064, 4447659 req, miss ratio 0.2487, byte miss ratio 0.2487
