tencentBlock.ns9180 S3FIFO-0.1500-0.9000 cache size       67, 4090604 req, miss ratio 0.4156, byte miss ratio 0.4156
tencentBlock.ns9180 S3FIFO-0.1500-0.9000 cache size      203, 4090604 req, miss ratio 0.2126, byte miss ratio 0.2126
tencentBlock.ns9180 S3FIFO-0.1500-0.9000 cache size      679, 4090604 req, miss ratio 0.0786, byte miss ratio 0.0786
tencentBlock.ns9180 S3FIFO-0.1500-0.9000 cache size     2038, 4090604 req, miss ratio 0.0637, byte miss ratio 0.0637
tencentBlock.ns9180 S3FIFO-0.1500-0.9000 cache size     6793, 4090604 req, miss ratio 0.0507, byte miss ratio 0.0507
tencentBlock.ns9180 S3FIFO-0.1500-0.9000 cache size    13587, 4090604 req, miss ratio 0.0446, byte miss ratio 0.0446
tencentBlock.ns9180 S3FIFO-0.1500-0.9000 cache size    27174, 4090604 req, miss ratio 0.0288, byte miss ratio 0.0288
tencentBlock.ns9180 S3FIFO-0.1500-0.9000 cache size    54349, 4090604 req, miss ratio 0.0173, byte miss ratio 0.0173
tencentBlock.ns9180 S3FIFO-0.9900-1.9000 cache size       67, 4090604 req, miss ratio 0.5220, byte miss ratio 0.5220
tencentBlock.ns9180 S3FIFO-0.9900-1.9000 cache size      203, 4090604 req, miss ratio 0.2808, byte miss ratio 0.2808
tencentBlock.ns9180 S3FIFO-0.9900-1.9000 cache size      679, 4090604 req, miss ratio 0.1105, byte miss ratio 0.1105
tencentBlock.ns9180 S3FIFO-0.9900-1.9000 cache size     2038, 4090604 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns9180 S3FIFO-0.9900-1.9000 cache size     6793, 4090604 req, miss ratio 0.0572, byte miss ratio 0.0572
tencentBlock.ns9180 S3FIFO-0.9900-1.9000 cache size    13587, 4090604 req, miss ratio 0.0492, byte miss ratio 0.0492
tencentBlock.ns9180 S3FIFO-0.9900-1.9000 cache size    27174, 4090604 req, miss ratio 0.0332, byte miss ratio 0.0332
tencentBlock.ns9180 S3FIFO-0.9900-1.9000 cache size    54349, 4090604 req, miss ratio 0.0195, byte miss ratio 0.0195
tencentBlock.ns9180 S3FIFO-0.1000-1.9000 cache size       67, 4090604 req, miss ratio 0.4099, byte miss ratio 0.4099
tencentBlock.ns9180 S3FIFO-0.1000-1.9000 cache size      203, 4090604 req, miss ratio 0.2090, byte miss ratio 0.2090
tencentBlock.ns9180 S3FIFO-0.1000-1.9000 cache size      679, 4090604 req, miss ratio 0.0785, byte miss ratio 0.0785
tencentBlock.ns9180 S3FIFO-0.1000-1.9000 cache size     2038, 4090604 req, miss ratio 0.0645, byte miss ratio 0.0645
tencentBlock.ns9180 S3FIFO-0.1000-1.9000 cache size     6793, 4090604 req, miss ratio 0.0509, byte miss ratio 0.0509
tencentBlock.ns9180 S3FIFO-0.1000-1.9000 cache size    13587, 4090604 req, miss ratio 0.0443, byte miss ratio 0.0443
tencentBlock.ns9180 S3FIFO-0.1000-1.9000 cache size    27174, 4090604 req, miss ratio 0.0284, byte miss ratio 0.0284
tencentBlock.ns9180 S3FIFO-0.1000-1.9000 cache size    54349, 4090604 req, miss ratio 0.0173, byte miss ratio 0.0173
tencentBlock.ns9180 S3FIFO-0.8500-1.9000 cache size       67, 4090604 req, miss ratio 0.5111, byte miss ratio 0.5111
tencentBlock.ns9180 S3FIFO-0.8500-1.9000 cache size      203, 4090604 req, miss ratio 0.2734, byte miss ratio 0.2734
tencentBlock.ns9180 S3FIFO-0.8500-1.9000 cache size      679, 4090604 req, miss ratio 0.1008, byte miss ratio 0.1008
tencentBlock.ns9180 S3FIFO-0.8500-1.9000 cache size     2038, 4090604 req, miss ratio 0.0733, byte miss ratio 0.0733
tencentBlock.ns9180 S3FIFO-0.8500-1.9000 cache size     6793, 4090604 req, miss ratio 0.0557, byte miss ratio 0.0557
tencentBlock.ns9180 S3FIFO-0.8500-1.9000 cache size    13587, 4090604 req, miss ratio 0.0484, byte miss ratio 0.0484
tencentBlock.ns9180 S3FIFO-0.8500-1.9000 cache size    27174, 4090604 req, miss ratio 0.0323, byte miss ratio 0.0323
tencentBlock.ns9180 S3FIFO-0.8500-1.9000 cache size    54349, 4090604 req, miss ratio 0.0188, byte miss ratio 0.0188
tencentBlock.ns9180 S3FIFO-0.6000-0.9000 cache size       67, 4090604 req, miss ratio 0.4737, byte miss ratio 0.4737
tencentBlock.ns9180 S3FIFO-0.6000-0.9000 cache size      203, 4090604 req, miss ratio 0.2668, byte miss ratio 0.2668
tencentBlock.ns9180 S3FIFO-0.6000-0.9000 cache size      679, 4090604 req, miss ratio 0.0901, byte miss ratio 0.0901
tencentBlock.ns9180 S3FIFO-0.6000-0.9000 cache size     2038, 4090604 req, miss ratio 0.0681, byte miss ratio 0.0681
tencentBlock.ns9180 S3FIFO-0.6000-0.9000 cache size     6793, 4090604 req, miss ratio 0.0537, byte miss ratio 0.0537
tencentBlock.ns9180 S3FIFO-0.6000-0.9000 cache size    13587, 4090604 req, miss ratio 0.0463, byte miss ratio 0.0463
tencentBlock.ns9180 S3FIFO-0.6000-0.9000 cache size    27174, 4090604 req, miss ratio 0.0314, byte miss ratio 0.0314
tencentBlock.ns9180 S3FIFO-0.6000-0.9000 cache size    54349, 4090604 req, miss ratio 0.0182, byte miss ratio 0.0182
tencentBlock.ns9180 S3FIFO-0.1000-0.9000 cache size       67, 4090604 req, miss ratio 0.4063, byte miss ratio 0.4063
tencentBlock.ns9180 S3FIFO-0.1000-0.9000 cache size      203, 4090604 req, miss ratio 0.2032, byte miss ratio 0.2032
tencentBlock.ns9180 S3FIFO-0.1000-0.9000 cache size      679, 4090604 req, miss ratio 0.0786, byte miss ratio 0.0786
tencentBlock.ns9180 S3FIFO-0.1000-0.9000 cache size     2038, 4090604 req, miss ratio 0.0636, byte miss ratio 0.0636
